Edad;2023;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2123;2124;2125;2126;2127;2128;2129;2130;2131;2132;2133;2134;2135;2136;2137;2138;2139;2140;2141;2142;2143;2144;2145;2146;2147;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209;2210;2211;2212;2213;2214;2215;2216;2217;2218;2219;2220;2221;2222
0;8243;8243;9022;9648;8085;8760;9412;8752;8872;9620;8687;10250;9750;9238;8544;9064;8473;9528;9470;9950;9211;10265;7930;9483;9012;9238;9207;8806;8957;9725;9216;8875;9411;8955;8913;8762;8284;9761;9454;8762;8752;9082;9132;9085;8957;9687;8926;9101;9433;8001;8921;8275;8037;9124;8492;8174;9018;9212;9517;8996;9621;9808;8982;9180;9497;9317;9045;9249;8679;8709;8641;8991;9394;9616;8587;9493;9441;8619;9225;8913;9560;9059;9191;8931;9003;9323;9225;8678;8916;8674;10018;8952;8421;8883;9265;9048;9171;9934;8189;8791;8394;8950;9227;9301;8889;9001;9262;8458;8970;9156;8926;9450;9327;9668;9409;9138;8650;8680;9351;8462;8323;8486;8214;8814;9497;8766;9391;9540;8510;9372;9166;8392;8850;8661;7902;8767;8951;9037;9691;9639;8905;8728;9529;8938;9724;9291;8621;9405;8130;9354;8393;8897;9112;8936;9095;10002;8367;9495;8716;9103;7776;9445;8813;8464;8900;10301;7987;9356;9570;9540;8864;8826;10317;8772;9775;9703;8867;8976;9347;9894;9039;8695;8534;9778;8348;9074;9116;8974;8758;9216;8142;8809;9317;8722;8800;9787;9731;9232;9580;9138;9144
1;10130;10130;8673;9420;10069;8517;9101;9778;9164;9261;9932;9030;10647;10166;9635;8998;9461;8960;9932;9929;10384;9569;10605;8383;9849;9350;9580;9588;9207;9425;10147;9572;9363;9844;9337;9251;9105;8687;10145;9870;9138;9097;9517;9541;9581;9382;10100;9289;9555;9855;8365;9383;8641;8387;9641;8878;8496;9449;9567;9956;9442;10004;10172;9421;9624;9920;9629;9430;9711;9108;9119;8984;9343;9728;10076;9011;9926;9811;9061;9631;9360;9891;9517;9554;9324;9416;9656;9608;9099;9311;9075;10466;9342;8913;9300;9589;9414;9540;10283;8618;9167;8731;9349;9637;9650;9367;9396;9663;8846;9387;9496;9355;9837;9787;10057;9783;9523;9019;9090;9720;8855;8681;8871;8602;9168;9913;9199;9821;9991;8877;9764;9567;8772;9202;9096;8338;9137;9370;9496;10121;9995;9346;9113;9965;9308;10148;9695;8974;9737;8611;9729;8755;9271;9478;9330;9471;10430;8859;9899;9135;9571;8157;9862;9201;8869;9244;10773;8352;9672;9960;9887;9262;9255;10682;9165;10156;10019;9240;9453;9783;10337;9450;9042;8924;10165;8726;9469;9621;9404;9222;9611;8546;9156;9761;9097;9143;10183;10122;9605;10009;9565
2;10059;10059;10569;9044;9832;10515;8821;9493;10227;9576;9588;10249;9401;11062;10542;10056;9413;9882;9341;10387;10344;10809;9933;11029;8772;10206;9689;9984;9993;9635;9878;10544;10016;9840;10223;9692;9627;9468;9041;10535;10213;9475;9539;9958;10004;9945;9811;10457;9727;9976;10247;8867;9738;9019;8894;10059;9241;8941;9816;9989;10396;9854;10393;10605;9867;9995;10270;10016;9838;10158;9566;9496;9335;9645;10136;10491;9401;10271;10280;9472;10075;9714;10313;9914;9961;9765;9775;10037;10002;9514;9699;9513;10841;9798;9344;9631;9964;9774;9858;10674;8949;9556;9144;9767;9967;10111;9785;9824;10085;9291;9733;9955;9739;10300;10194;10423;10148;9873;9428;9459;10114;9232;9068;9212;8987;9620;10283;9648;10281;10364;9248;10148;9963;9151;9651;9558;8686;9564;9787;9920;10445;10398;9735;9540;10382;9677;10549;10078;9315;10182;8971;10105;9115;9657;9869;9726;9864;10970;9325;10329;9585;9988;8506;10264;9629;9213;9709;11156;8669;10085;10294;10261;9726;9624;11081;9505;10508;10400;9676;9882;10189;10712;9829;9443;9278;10558;9164;9919;10081;9834;9614;10005;8902;9619;10135;9475;9552;10570;10509;10087;10437
3;11641;11641;10469;10958;9488;10260;10823;9191;9916;10633;9911;9935;10578;9803;11441;10933;10449;9869;10311;9782;10784;10764;11172;10355;11396;9147;10567;10105;10345;10425;10093;10306;10976;10498;10227;10553;10051;10023;9831;9458;10895;10520;9934;9950;10460;10434;10313;10153;10912;10131;10351;10696;9218;10122;9520;9289;10383;9696;9300;10266;10452;10786;10216;10816;11072;10279;10360;10627;10440;10268;10585;9972;9854;9629;10046;10551;10905;9736;10697;10691;9906;10414;10133;10668;10308;10406;10091;10167;10462;10446;9870;10102;9867;11280;10224;9657;9994;10312;10106;10301;11065;9307;9994;9548;10095;10441;10528;10199;10240;10474;9654;10159;10314;10197;10714;10525;10808;10536;10298;9831;9860;10513;9609;9441;9583;9431;10035;10703;10081;10658;10775;9594;10532;10322;9561;10140;9961;9044;9942;10191;10237;10874;10796;10200;9908;10714;10052;10937;10377;9751;10556;9351;10502;9468;10065;10255;10117;10355;11426;9758;10792;9956;10423;8907;10702;9995;9666;10100;11504;9096;10430;10734;10669;10160;9984;11488;9852;10861;10836;10100;10315;10610;11098;10194;9823;9648;10983;9627;10371;10534;10234;9977;10343;9348;10007;10464;9919;9959;10984;10959;10526
4;13490;13490;12028;10915;11335;9938;10558;11220;9631;10336;10972;10228;10291;10989;10159;11891;11336;10914;10241;10725;10192;11186;11164;11622;10736;11786;9498;10956;10485;10783;10817;10506;10759;11429;10884;10615;10911;10469;10408;10246;9810;11246;10956;10356;10419;10838;10837;10700;10592;11293;10502;10833;11066;9571;10580;9890;9619;10802;10069;9768;10734;10864;11144;10658;11264;11475;10634;10728;11071;10860;10708;10941;10289;10142;10026;10484;10954;11273;10246;11068;11124;10246;10852;10520;11061;10730;10746;10500;10575;10876;10831;10275;10464;10343;11699;10544;9985;10340;10653;10554;10676;11426;9753;10428;9885;10595;10825;10970;10599;10694;10813;10057;10535;10777;10547;11111;10915;11189;10968;10704;10246;10242;10920;10004;9816;10084;9820;10486;11132;10474;11038;11134;10035;10893;10812;10015;10495;10361;9430;10359;10564;10655;11244;11204;10562;10257;11103;10449;11261;10807;10128;10888;9710;10851;9873;10466;10613;10569;10807;11859;10218;11158;10357;10824;9340;11082;10451;10039;10442;11920;9441;10834;11141;11034;10543;10373;11865;10255;11331;11247;10534;10692;10981;11466;10553;10216;10035;11463;10044;10800;10954;10641;10295;10785;9703;10365;10901;10304;10382;11405;11390
5;13683;13683;13896;12404;11321;11770;10243;10949;11622;10037;10657;11288;10581;10724;11384;10622;12319;11799;11300;10699;11142;10553;11540;11592;12030;11068;12147;9893;11352;10916;11221;11246;10954;11188;11871;11191;10950;11293;10795;10853;10603;10127;11700;11367;10800;10794;11252;11233;11122;11019;11700;10966;11200;11422;10089;10939;10214;10044;11201;10486;10241;11161;11268;11587;11089;11676;11777;10985;11171;11541;11332;11057;11317;10570;10535;10439;10937;11304;11696;10666;11469;11466;10670;11230;10922;11464;11059;11116;10920;11017;11297;11262;10635;10974;10758;12016;10925;10317;10681;11068;10880;11042;11876;10145;10776;10406;11020;11213;11384;11032;11018;11258;10438;11011;11191;10908;11502;11288;11590;11356;11077;10646;10652;11330;10364;10313;10477;10296;10945;11507;10862;11401;11540;10412;11321;11251;10412;10824;10803;9870;10694;10974;11023;11673;11592;10907;10688;11454;10770;11737;11189;10523;11243;10110;11234;10285;10840;11126;10983;11235;12311;10574;11518;10740;11260;9700;11549;10833;10394;10843;12232;9838;11264;11537;11381;10949;10705;12238;10724;11731;11655;10925;11082;11384;11821;10955;10665;10493;11904;10499;11217;11324;10994;10709;11138;10078;10794;11305;10706;10803;11823
6;12980;12980;14099;14283;12821;11742;12085;10615;11356;12043;10375;11004;11667;11003;11110;11785;11040;12771;12199;11750;11133;11512;10945;12006;11977;12370;11457;12548;10275;11795;11319;11656;11715;11425;11562;12275;11539;11366;11674;11196;11212;10976;10630;12163;11842;11173;11217;11596;11716;11551;11388;12164;11319;11555;11893;10482;11338;10626;10440;11615;10937;10686;11536;11729;12049;11497;12014;12148;11432;11601;11983;11695;11431;11603;11016;10959;10831;11286;11745;12090;11111;11809;11873;11043;11635;11332;11794;11436;11509;11347;11409;11702;11662;11119;11396;11082;12370;11260;10670;11098;11420;11249;11468;12298;10465;11248;10828;11432;11644;11788;11404;11498;11622;10889;11401;11571;11292;11863;11697;11994;11765;11485;11074;11005;11691;10819;10748;10912;10765;11361;11907;11241;11815;11900;10859;11769;11632;10797;11246;11256;10222;11132;11337;11478;12051;11960;11280;11073;11747;11242;12138;11543;10913;11612;10543;11618;10677;11339;11540;11394;11684;12701;10938;11895;11189;11642;10155;11961;11168;10779;11177;12650;10242;11624;11927;11795;11301;11099;12694;11110;12128;12053;11252;11438;11755;12199;11352;11126;10913;12352;10884;11634;11641;11461;11069;11488;10522;11230;11698;11162;11238
7;13650;13650;13398;14526;14707;13216;12033;12459;11067;11784;12388;10725;11333;12065;11374;11569;12190;11502;13205;12628;12195;11526;11850;11397;12398;12328;12705;11844;12935;10725;12217;11700;12111;12151;11803;11919;12645;11981;11702;12089;11559;11542;11394;11033;12640;12310;11586;11566;12025;12132;11892;11876;12520;11694;12064;12273;10866;11733;10975;10858;12066;11342;11056;11969;12202;12436;11821;12384;12606;11887;12060;12323;12050;11716;12047;11445;11412;11197;11702;12150;12519;11448;12267;12241;11444;12079;11687;12195;11853;11948;11740;11842;12072;12132;11541;11686;11429;12731;11602;11052;11480;11774;11688;11891;12656;10933;11655;11274;11847;12070;12129;11869;11860;12106;11283;11757;12009;11696;12283;12032;12386;12160;11845;11467;11390;12191;11210;11206;11359;11166;11757;12299;11625;12203;12325;11308;12125;12015;11214;11709;11591;10639;11529;11809;11834;12432;12363;11667;11419;12164;11683;12511;11937;11323;12000;10929;12021;11142;11728;11958;11836;12049;13082;11296;12289;11575;12112;10519;12298;11558;11136;11587;13063;10622;12002;12320;12167;11680;11544;13119;11538;12535;12398;11632;11815;12129;12613;11840;11599;11335;12761;11283;11961;12064;11832;11404;11941;10903;11651;12108;11581
8;15064;15064;14084;13794;14929;15110;13514;12432;12888;11473;12102;12694;11080;11761;12491;11811;12011;12665;11905;13665;13051;12567;11915;12286;11750;12762;12687;13079;12213;13391;11154;12645;12175;12559;12519;12133;12316;13064;12325;12120;12446;11900;11960;11831;11546;13076;12742;11960;11978;12452;12496;12401;12249;12899;12178;12465;12619;11300;12117;11407;11266;12457;11703;11485;12443;12554;12775;12210;12813;13051;12297;12437;12689;12375;12132;12459;11852;11766;11604;12102;12586;12861;11890;12688;12627;11860;12423;12080;12559;12256;12360;12160;12219;12522;12552;11860;12064;11764;13090;12021;11406;11844;12203;12083;12243;13113;11359;12076;11710;12249;12424;12591;12224;12334;12474;11644;12140;12367;12079;12680;12437;12744;12531;12226;11835;11890;12608;11643;11633;11753;11575;12155;12728;12018;12599;12762;11685;12513;12405;11682;12070;12023;11018;11988;12171;12201;12851;12746;11979;11840;12543;12043;12905;12328;11739;12432;11295;12520;11597;12165;12412;12256;12431;13506;11709;12660;12012;12510;10844;12681;11884;11518;12002;13465;11002;12427;12676;12556;12120;11935;13544;11931;12913;12776;11998;12186;12551;13086;12307;12037;11701;13122;11609;12393;12470;12196;11831;12321;11335;12114;12536
