Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14739;808;0;309297;5136;0;0;0;433.0;0.0;17.0;188.0;121.0;107.0;0.0;0.0;0.0;0.0;0.0
2024;1136763;13616;1239;0;315832;4705;0;0;0;440.0;0.0;14.0;195.0;118.0;113.0;0.0;0.0;0.0;0.0;0.0
2025;1149140;14846;2134;0;321257;4754;0;0;0;461.0;0.0;17.0;215.0;121.0;108.0;0.0;0.0;0.0;0.0;0.0
2026;1161852;14225;2874;0;326568;4791;0;0;0;484.0;0.0;11.0;209.0;139.0;125.0;0.0;0.0;0.0;0.0;0.0
2027;1173203;14433;3945;0;331594;4805;0;0;0;460.0;0.0;18.0;214.0;111.0;117.0;0.0;0.0;0.0;0.0;0.0
2028;1183691;14130;4950;0;336513;4891;0;0;0;516.0;0.0;16.0;250.0;133.0;117.0;0.0;0.0;0.0;0.0;0.0
2029;1192871;15248;6094;0;341993;4915;0;0;0;517.0;0.0;27.0;249.0;123.0;118.0;0.0;0.0;0.0;0.0;0.0
2030;1202025;14149;6555;0;347652;4941;0;0;0;547.0;0.0;17.0;258.0;151.0;121.0;0.0;0.0;0.0;0.0;0.0
2031;1209619;13883;6948;0;353188;4916;0;0;0;590.0;0.0;22.0;268.0;157.0;143.0;0.0;0.0;0.0;0.0;0.0
2032;1216554;13723;7268;0;357116;4880;0;0;0;615.0;0.0;24.0;267.0;170.0;154.0;0.0;0.0;0.0;0.0;0.0
2033;1223009;13435;7755;0;360469;4788;0;0;0;576.0;0.0;22.0;273.0;144.0;137.0;0.0;0.0;0.0;0.0;0.0
2034;1228689;14211;8330;0;363615;4737;0;0;0;603.0;0.0;19.0;248.0;187.0;149.0;0.0;0.0;0.0;0.0;0.0
2035;1234570;14312;9366;0;366753;4709;0;0;0;572.0;0.0;14.0;290.0;143.0;125.0;0.0;0.0;0.0;0.0;0.0
2036;1239516;13753;10105;0;370277;4711;0;0;0;592.0;0.0;30.0;255.0;164.0;143.0;0.0;0.0;0.0;0.0;0.0
2037;1243164;14981;10838;0;374395;4681;0;0;0;586.0;0.0;29.0;274.0;151.0;132.0;0.0;0.0;0.0;0.0;0.0
2038;1247307;13679;11397;0;379054;4649;0;0;0;587.0;0.0;29.0;272.0;155.0;131.0;0.0;0.0;0.0;0.0;0.0
2039;1249589;14511;12202;0;384354;4655;0;0;0;636.0;0.0;27.0;297.0;174.0;138.0;0.0;0.0;0.0;0.0;0.0
2040;1251898;13625;12561;0;389538;4638;0;0;0;615.0;0.0;18.0;286.0;159.0;152.0;0.0;0.0;0.0;0.0;0.0
2041;1252962;13621;12792;0;394887;4636;0;0;0;624.0;0.0;18.0;308.0;154.0;144.0;0.0;0.0;0.0;0.0;0.0
2042;1253791;13859;13231;0;400099;4587;0;0;0;596.0;0.0;26.0;277.0;148.0;145.0;0.0;0.0;0.0;0.0;0.0
