Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14090;830;0;309296;5139;93895;393;5519;433.0;393.0;203.0;257.0;244.0;122.0;1026.0;747.0;789.0;958.0;393.0
2024;1136092;13622;1271;0;315832;4313;95870;426;5655;377.0;426.0;230.0;228.0;219.0;126.0;1004.0;701.0;749.0;931.0;426.0
2025;1148443;13366;1997;0;321258;4003;97856;215;5755;324.0;215.0;123.0;185.0;144.0;87.0;510.0;344.0;391.0;477.0;215.0
2026;1159812;13084;3015;0;326571;3935;99030;222;5731;307.0;222.0;134.0;155.0;139.0;101.0;509.0;345.0;373.0;477.0;222.0
2027;1169881;13407;3950;0;331597;3927;101127;232;5915;283.0;232.0;127.0;162.0;134.0;92.0;533.0;359.0;383.0;486.0;232.0
2028;1179338;14315;5094;0;336514;3959;102091;239;6055;307.0;239.0;125.0;191.0;142.0;88.0;635.0;434.0;471.0;585.0;239.0
2029;1188559;13297;5861;0;341993;3958;104173;235;6131;317.0;235.0;124.0;186.0;147.0;95.0;507.0;353.0;376.0;466.0;235.0
2030;1195995;14322;6497;0;347664;3923;105360;234;6221;331.0;234.0;129.0;195.0;154.0;87.0;507.0;363.0;377.0;473.0;234.0
2031;1203820;13696;6914;0;353205;3895;107612;240;6286;356.0;240.0;129.0;200.0;169.0;98.0;496.0;340.0;372.0;465.0;240.0
2032;1210602;13074;7350;0;357152;3864;108761;252;6444;365.0;252.0;142.0;196.0;172.0;107.0;642.0;451.0;481.0;591.0;252.0
2033;1216326;12717;7867;0;360492;3770;109920;213;6495;351.0;213.0;130.0;208.0;137.0;89.0;487.0;343.0;365.0;454.0;213.0
2034;1221176;13479;8388;0;363643;3737;110821;247;6475;360.0;247.0;137.0;181.0;172.0;117.0;569.0;392.0;426.0;524.0;247.0
2035;1226267;13805;8896;0;366799;3711;111800;208;6598;325.0;208.0;95.0;199.0;146.0;93.0;371.0;234.0;262.0;337.0;208.0
2036;1231176;13203;9966;0;370345;3759;112742;244;6562;361.0;244.0;137.0;198.0;169.0;101.0;578.0;391.0;429.0;528.0;244.0
2037;1234413;13624;10904;0;374494;3679;113863;222;6819;373.0;222.0;128.0;215.0;161.0;91.0;489.0;346.0;365.0;455.0;222.0
2038;1237133;13846;11383;0;379156;3640;115274;252;6783;381.0;252.0;138.0;216.0;173.0;106.0;595.0;409.0;451.0;555.0;252.0
2039;1239596;13051;12104;0;384468;3593;116721;262;6898;382.0;262.0;146.0;200.0;194.0;104.0;524.0;351.0;374.0;479.0;262.0
2040;1240543;13292;12535;0;389649;3581;118627;256;7002;388.0;256.0;126.0;221.0;184.0;113.0;487.0;335.0;367.0;450.0;256.0
2041;1241300;15172;12871;0;395044;3527;119852;268;7044;382.0;268.0;143.0;232.0;173.0;102.0;683.0;476.0;508.0;629.0;268.0
2042;1243601;13796;13270;0;400226;3477;121975;259;7025;348.0;259.0;148.0;186.0;171.0;102.0;521.0;358.0;394.0;481.0;259.0
