Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14288;816;0;309296;5136;23736;80;1388;433.0;80.0;58.0;200.0;144.0;111.0;190.0;140.0;146.0;181.0;80.0
2024;1136304;13534;1306;0;315832;4624;23835;103;1454;422.0;103.0;70.0;200.0;141.0;114.0;342.0;250.0;255.0;318.0;103.0
2025;1148532;15004;2000;0;321261;4585;24723;47;1396;428.0;47.0;38.0;209.0;124.0;104.0;118.0;86.0;92.0;113.0;47.0
2026;1161536;13858;2960;0;326567;4601;24629;52;1456;451.0;52.0;37.0;203.0;139.0;124.0;108.0;75.0;80.0;104.0;52.0
2027;1172434;14247;4026;0;331593;4607;25530;72;1530;412.0;72.0;47.0;200.0;124.0;113.0;152.0;108.0;111.0;136.0;72.0
2028;1182655;13010;4915;0;336508;4676;25406;54;1515;474.0;54.0;44.0;236.0;140.0;108.0;118.0;84.0;87.0;112.0;54.0
2029;1190750;14725;6001;0;341989;4692;26139;69;1510;463.0;69.0;51.0;234.0;137.0;110.0;87.0;51.0;63.0;76.0;69.0
2030;1199474;15337;6610;0;347647;4675;26234;61;1527;496.0;61.0;50.0;243.0;155.0;109.0;192.0;138.0;144.0;179.0;61.0
2031;1208201;13070;6822;0;353175;4656;27023;64;1580;543.0;64.0;49.0;258.0;163.0;137.0;156.0;116.0;119.0;148.0;64.0
2032;1214449;13913;7223;0;357136;4583;26956;64;1589;540.0;64.0;52.0;248.0;164.0;140.0;175.0;117.0;123.0;159.0;64.0
2033;1221139;13387;7625;0;360464;4518;27582;56;1661;508.0;56.0;46.0;257.0;135.0;126.0;115.0;77.0;87.0;108.0;56.0
2034;1226901;14740;8409;0;363616;4499;27525;61;1605;541.0;61.0;50.0;238.0;179.0;135.0;119.0;77.0;92.0;112.0;61.0
2035;1233232;14819;9205;0;366780;4475;28040;66;1657;512.0;66.0;35.0;275.0;152.0;116.0;88.0;56.0;64.0;79.0;66.0
2036;1238846;14113;10152;0;370298;4438;27934;61;1595;528.0;61.0;64.0;236.0;160.0;129.0;196.0;142.0;145.0;185.0;61.0
2037;1242807;13877;10942;0;374419;4413;28531;53;1734;537.0;53.0;61.0;258.0;146.0;125.0;164.0;108.0;118.0;151.0;53.0
2038;1245742;13977;11540;0;379076;4373;28606;70;1642;539.0;70.0;47.0;259.0;170.0;133.0;116.0;74.0;85.0;107.0;70.0
2039;1248179;13509;12129;0;384362;4376;29320;54;1725;560.0;54.0;47.0;266.0;176.0;125.0;79.0;50.0;48.0;69.0;54.0
2040;1249559;13871;12489;0;389577;4373;29445;72;1674;546.0;72.0;48.0;275.0;163.0;132.0;136.0;96.0;99.0;127.0;72.0
2041;1250941;13435;12858;0;394911;4346;29957;70;1797;559.0;70.0;50.0;290.0;154.0;135.0;187.0;133.0;134.0;170.0;70.0
2042;1251518;13876;13260;0;400089;4323;30257;58;1724;534.0;58.0;56.0;257.0;147.0;132.0;153.0;109.0;121.0;144.0;58.0
