Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13873;859;0;309296;5146;31440;114;1826;433.0;114.0;71.0;209.0;154.0;113.0;325.0;243.0;246.0;302.0;114.0
2024;1135846;13020;1217;0;315832;4599;31908;144;1948;421.0;144.0;90.0;206.0;155.0;114.0;459.0;337.0;341.0;427.0;144.0
2025;1147649;14871;1995;0;321258;4508;32803;72;1905;407.0;72.0;56.0;203.0;123.0;97.0;198.0;139.0;157.0;190.0;72.0
2026;1160525;13161;2992;0;326566;4528;32950;66;1894;432.0;66.0;51.0;200.0;139.0;108.0;202.0;139.0;151.0;189.0;66.0
2027;1170694;13361;4052;0;331595;4537;33911;90;1969;395.0;90.0;54.0;201.0;123.0;107.0;173.0;118.0;117.0;151.0;90.0
2028;1180003;13005;5015;0;336512;4585;33920;75;2050;459.0;75.0;52.0;229.0;143.0;110.0;171.0;119.0;129.0;161.0;75.0
2029;1187993;14189;5940;0;341995;4611;34807;86;2007;453.0;86.0;63.0;232.0;134.0;110.0;185.0;136.0;143.0;172.0;86.0
2030;1196242;14291;6508;0;347658;4601;34993;86;2086;481.0;86.0;55.0;245.0;159.0;108.0;152.0;100.0;103.0;138.0;86.0
2031;1204025;13651;6947;0;353209;4573;35973;76;2105;514.0;76.0;52.0;244.0;169.0;125.0;189.0;141.0;143.0;177.0;76.0
2032;1210729;15017;7257;0;357148;4511;35989;81;2109;523.0;81.0;58.0;247.0;161.0;138.0;256.0;188.0;195.0;235.0;81.0
2033;1218489;13282;7648;0;360467;4437;36747;70;2203;499.0;70.0;55.0;255.0;135.0;124.0;178.0;120.0;129.0;163.0;70.0
2034;1224123;14299;8347;0;363629;4422;36712;67;2180;517.0;67.0;53.0;229.0;173.0;129.0;132.0;83.0;100.0;123.0;67.0
2035;1230075;13593;9215;0;366757;4390;37357;78;2217;494.0;78.0;42.0;268.0;147.0;115.0;129.0;81.0;97.0;119.0;78.0
2036;1234453;13892;9921;0;370314;4389;37346;81;2153;518.0;81.0;71.0;236.0;167.0;125.0;198.0;136.0;148.0;188.0;81.0
2037;1238424;13946;10795;0;374446;4342;38027;77;2278;522.0;77.0;72.0;252.0;154.0;121.0;193.0;130.0;140.0;180.0;77.0
2038;1241575;13569;11455;0;379105;4299;38180;93;2200;521.0;93.0;65.0;257.0;162.0;130.0;224.0;154.0;167.0;205.0;93.0
2039;1243689;13772;12132;0;384371;4281;39091;83;2260;533.0;83.0;58.0;261.0;175.0;122.0;157.0;102.0;106.0;140.0;83.0
2040;1245329;14371;12623;0;389568;4260;39223;99;2272;531.0;99.0;52.0;276.0;168.0;134.0;159.0;114.0;119.0;152.0;99.0
2041;1247077;13488;12962;0;394930;4250;40010;87;2368;541.0;87.0;56.0;291.0;153.0;128.0;221.0;160.0;161.0;200.0;87.0
2042;1247603;13334;13261;0;400133;4221;40375;68;2323;509.0;68.0;59.0;243.0;145.0;130.0;188.0;135.0;145.0;173.0;68.0
