Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14813;814;0;309296;5141;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;110.0;80.0;86.0;107.0;55.0
2024;1136831;14529;1242;0;315833;4655;15897;65;987;432.0;65.0;57.0;195.0;132.0;113.0;217.0;155.0;156.0;201.0;65.0
2025;1150118;15455;2069;0;321259;4619;16367;39;921;444.0;39.0;38.0;213.0;124.0;108.0;101.0;74.0;81.0;96.0;39.0
2026;1163504;14040;2991;0;326568;4647;16439;31;974;463.0;31.0;26.0;206.0;138.0;124.0;96.0;71.0;73.0;92.0;31.0
2027;1174553;13903;3964;0;331596;4661;16900;42;1021;428.0;42.0;38.0;206.0;116.0;110.0;114.0;81.0;81.0;102.0;42.0
2028;1184492;13263;5034;0;336514;4739;16996;33;1004;491.0;33.0;34.0;241.0;134.0;115.0;87.0;62.0;65.0;83.0;33.0
2029;1192721;14796;5853;0;341996;4756;17331;44;996;475.0;44.0;46.0;233.0;128.0;112.0;69.0;47.0;53.0;64.0;44.0
2030;1201664;14834;6519;0;347660;4773;17526;51;1012;514.0;51.0;43.0;251.0;156.0;115.0;124.0;84.0;89.0;115.0;51.0
2031;1209979;13489;7034;0;353199;4744;17908;33;1015;554.0;33.0;40.0;256.0;155.0;136.0;119.0;82.0;87.0;111.0;33.0
2032;1216434;14271;7254;0;357140;4701;18065;41;1085;573.0;41.0;39.0;261.0;166.0;148.0;101.0;68.0;76.0;93.0;41.0
2033;1223451;14246;7792;0;360471;4609;18315;39;1134;532.0;39.0;38.0;263.0;142.0;128.0;76.0;50.0;55.0;70.0;39.0
2034;1229905;13303;8445;0;363598;4591;18390;43;1074;560.0;43.0;42.0;237.0;186.0;138.0;98.0;72.0;76.0;90.0;43.0
2035;1234763;14315;9284;0;366768;4532;18661;38;1101;525.0;38.0;27.0;277.0;145.0;114.0;85.0;54.0;63.0;77.0;38.0
2036;1239794;13948;9985;0;370312;4559;18685;42;1080;557.0;42.0;49.0;249.0;168.0;133.0;121.0;85.0;89.0;113.0;42.0
2037;1243757;13453;10813;0;374428;4500;18991;35;1162;556.0;35.0;44.0;265.0;152.0;130.0;39.0;23.0;28.0;37.0;35.0
2038;1246397;13491;11570;0;379087;4464;19151;53;1099;551.0;53.0;42.0;268.0;161.0;133.0;114.0;76.0;83.0;103.0;53.0
2039;1248318;14593;12161;0;384354;4469;19499;46;1126;588.0;46.0;46.0;284.0;178.0;126.0;89.0;59.0;62.0;84.0;46.0
2040;1250750;14417;12520;0;389571;4420;19744;43;1129;571.0;43.0;34.0;276.0;165.0;139.0;57.0;39.0;44.0;52.0;43.0
2041;1252647;13815;12775;0;394898;4453;19873;39;1201;579.0;39.0;35.0;293.0;154.0;136.0;130.0;99.0;95.0;118.0;39.0
2042;1253687;14390;13259;0;400060;4426;20286;43;1112;562.0;43.0;51.0;268.0;148.0;138.0;122.0;88.0;93.0;116.0;43.0
