Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13654;822;0;309296;5140;62714;222;3720;433.0;222.0;118.0;232.0;188.0;117.0;518.0;374.0;400.0;484.0;222.0
2024;1135664;14376;1285;0;315833;4485;63646;262;3791;399.0;262.0;151.0;209.0;176.0;125.0;654.0;461.0;489.0;607.0;262.0
2025;1148755;14519;2075;0;321259;4298;65353;155;3803;377.0;155.0;103.0;197.0;135.0;97.0;430.0;295.0;325.0;401.0;155.0
2026;1161199;14432;2844;0;326567;4271;65784;160;3805;375.0;160.0;101.0;177.0;147.0;110.0;383.0;264.0;280.0;359.0;160.0
2027;1172787;14555;3963;0;331594;4244;67506;174;3919;344.0;174.0;100.0;180.0;132.0;106.0;366.0;247.0;261.0;329.0;174.0
2028;1183379;14170;4986;0;336512;4275;67890;144;4073;378.0;144.0;90.0;199.0;140.0;93.0;415.0;287.0;308.0;385.0;144.0
2029;1192563;12925;6045;0;341998;4284;69519;150;4021;387.0;150.0;93.0;210.0;130.0;104.0;318.0;215.0;240.0;300.0;150.0
2030;1199443;14531;6595;0;347668;4286;70001;168;4193;409.0;168.0;95.0;220.0;163.0;99.0;329.0;231.0;248.0;309.0;168.0
2031;1207379;14937;6918;0;353208;4249;71832;146;4199;450.0;146.0;93.0;225.0;168.0;110.0;348.0;247.0;257.0;324.0;146.0
2032;1215398;13455;7377;0;357149;4177;72184;165;4228;442.0;165.0;109.0;214.0;155.0;129.0;449.0;309.0;331.0;414.0;165.0
2033;1221476;13755;7652;0;360463;4115;73378;150;4373;431.0;150.0;90.0;239.0;136.0;116.0;341.0;240.0;257.0;317.0;150.0
2034;1227579;13598;8520;0;363625;4062;73619;162;4303;450.0;162.0;101.0;207.0;182.0;122.0;407.0;282.0;306.0;375.0;162.0
2035;1232657;13069;9215;0;366785;4034;74609;151;4373;399.0;151.0;78.0;225.0;145.0;102.0;296.0;201.0;224.0;272.0;151.0
2036;1236511;13554;9796;0;370329;4035;75031;172;4359;436.0;172.0;107.0;229.0;160.0;112.0;424.0;281.0;318.0;396.0;172.0
2037;1240269;14045;11061;0;374461;3967;75917;151;4523;434.0;151.0;106.0;223.0;153.0;103.0;325.0;210.0;228.0;298.0;151.0
2038;1243253;12652;11561;0;379133;3956;76751;161;4535;451.0;161.0;95.0;233.0;163.0;121.0;373.0;262.0;293.0;348.0;161.0
2039;1244344;13965;11837;0;384386;3919;77964;172;4596;453.0;172.0;92.0;235.0;192.0;106.0;347.0;236.0;253.0;317.0;172.0
2040;1246472;13100;12515;0;389596;3923;79022;183;4614;457.0;183.0;91.0;247.0;182.0;120.0;359.0;250.0;265.0;331.0;183.0
2041;1247057;13756;12894;0;395014;3894;80056;186;4685;467.0;186.0;91.0;265.0;170.0;127.0;317.0;221.0;233.0;295.0;186.0
2042;1247919;13847;13177;0;400171;3849;81339;160;4669;421.0;160.0;99.0;215.0;158.0;109.0;333.0;236.0;256.0;311.0;160.0
