Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14264;811;0;309297;5146;7786;14;469;433.0;14.0;23.0;190.0;125.0;109.0;11.0;6.0;10.0;13.0;14.0
2024;1136285;14136;1272;0;315832;4699;8018;31;508;439.0;31.0;29.0;200.0;128.0;113.0;109.0;80.0;80.0;100.0;31.0
2025;1149149;13787;2070;0;321258;4710;8121;17;455;454.0;17.0;27.0;214.0;123.0;107.0;52.0;37.0;36.0;47.0;17.0
2026;1160866;14217;3007;0;326567;4740;8310;16;488;473.0;16.0;20.0;206.0;138.0;125.0;12.0;7.0;7.0;13.0;16.0
2027;1172076;13821;3962;0;331597;4749;8423;19;504;447.0;19.0;24.0;217.0;109.0;116.0;27.0;17.0;21.0;25.0;19.0
2028;1181935;12887;4986;0;336515;4825;8577;16;505;508.0;16.0;23.0;249.0;135.0;117.0;10.0;3.0;7.0;10.0;16.0
2029;1189836;13566;5872;0;341988;4821;8647;20;505;495.0;20.0;37.0;238.0;123.0;117.0;41.0;28.0;33.0;40.0;20.0
2030;1197530;13643;6639;0;347652;4844;8772;21;485;532.0;21.0;27.0;253.0;153.0;120.0;54.0;35.0;38.0;49.0;21.0
2031;1204534;14946;6849;0;353191;4862;8995;15;500;572.0;15.0;26.0;261.0;159.0;141.0;36.0;25.0;26.0;33.0;15.0
2032;1212631;13686;7303;0;357129;4790;9032;22;536;596.0;22.0;37.0;258.0;171.0;152.0;63.0;41.0;47.0;59.0;22.0
2033;1219014;13646;7745;0;360447;4715;9207;17;540;555.0;17.0;30.0;267.0;143.0;132.0;21.0;11.0;12.0;20.0;17.0
2034;1224915;13731;8510;0;363597;4672;9149;24;546;585.0;24.0;30.0;241.0;193.0;145.0;40.0;25.0;31.0;38.0;24.0
2035;1230136;14986;9216;0;366745;4648;9315;20;553;550.0;20.0;21.0;281.0;144.0;124.0;11.0;2.0;6.0;9.0;20.0
2036;1235906;13274;10084;0;370271;4626;9291;22;544;576.0;22.0;39.0;258.0;163.0;138.0;81.0;61.0;62.0;74.0;22.0
2037;1239096;14398;10888;0;374414;4575;9445;17;570;571.0;17.0;36.0;270.0;151.0;131.0;31.0;21.0;23.0;27.0;17.0
2038;1242606;13281;11406;0;379065;4553;9494;31;543;576.0;31.0;37.0;276.0;160.0;134.0;60.0;43.0;45.0;58.0;31.0
2039;1244481;14905;12094;0;384325;4535;9722;17;591;606.0;17.0;32.0;283.0;173.0;135.0;6.0;3.0;2.0;8.0;17.0
2040;1247292;14816;12662;0;389525;4527;9785;27;555;588.0;27.0;29.0;277.0;162.0;147.0;47.0;33.0;34.0;44.0;27.0
2041;1249446;14468;13033;0;394884;4522;9933;26;596;600.0;26.0;31.0;298.0;158.0;139.0;82.0;59.0;60.0;75.0;26.0
2042;1250881;12798;12959;0;400030;4485;10071;20;554;578.0;20.0;39.0;271.0;149.0;139.0;49.0;34.0;38.0;46.0;20.0
