Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14142;863;0;309296;5150;23736;80;1388;433.0;80.0;57.0;201.0;144.0;111.0;186.0;138.0;143.0;177.0;80.0
2024;1136111;13537;1280;0;315832;4637;23835;102;1454;422.0;102.0;69.0;200.0;141.0;114.0;338.0;247.0;252.0;314.0;102.0
2025;1148368;14701;2044;0;321258;4580;24721;49;1396;427.0;49.0;39.0;208.0;124.0;105.0;121.0;88.0;94.0;116.0;49.0
2026;1161025;13154;2910;0;326566;4605;24630;54;1455;451.0;54.0;39.0;202.0;140.0;124.0;118.0;84.0;87.0;113.0;54.0
2027;1171269;14255;3954;0;331596;4604;25532;72;1530;412.0;72.0;47.0;201.0;123.0;113.0;147.0;103.0;107.0;131.0;72.0
2028;1181570;14413;4929;0;336515;4656;25410;51;1516;473.0;51.0;38.0;237.0;141.0;108.0;93.0;64.0;70.0;89.0;51.0
2029;1191054;14716;6002;0;341996;4687;26141;67;1510;462.0;67.0;50.0;232.0;137.0;110.0;86.0;51.0;64.0;76.0;67.0
2030;1199768;14315;6639;0;347653;4693;26235;62;1527;496.0;62.0;56.0;244.0;150.0;108.0;220.0;156.0;163.0;205.0;62.0
2031;1207444;14527;6828;0;353198;4669;27026;68;1581;542.0;68.0;54.0;259.0;163.0;134.0;184.0;138.0;141.0;174.0;68.0
2032;1215143;14362;7298;0;357120;4598;26957;57;1588;542.0;57.0;47.0;246.0;163.0;143.0;143.0;98.0;101.0;129.0;57.0
2033;1222207;15143;7865;0;360459;4538;27585;54;1661;508.0;54.0;45.0;255.0;136.0;126.0;102.0;65.0;75.0;95.0;54.0
2034;1229485;13582;8450;0;363589;4506;27523;59;1605;543.0;59.0;50.0;237.0;178.0;137.0;114.0;71.0;85.0;107.0;59.0
2035;1234617;14547;9224;0;366757;4455;28034;67;1657;513.0;67.0;38.0;274.0;152.0;116.0;108.0;69.0;80.0;98.0;67.0
2036;1239940;13686;9920;0;370280;4462;27928;68;1594;528.0;68.0;61.0;238.0;168.0;129.0;191.0;140.0;143.0;181.0;68.0
2037;1243706;14718;10892;0;374413;4411;28537;54;1734;538.0;54.0;58.0;262.0;148.0;124.0;136.0;90.0;98.0;126.0;54.0
2038;1247532;14878;11448;0;379105;4358;28599;66;1641;538.0;66.0;48.0;258.0;162.0;136.0;130.0;84.0;94.0;118.0;66.0
2039;1250962;14547;12048;0;384383;4340;29327;51;1729;560.0;51.0;45.0;268.0;175.0;123.0;88.0;60.0;57.0;79.0;51.0
2040;1253461;13985;12441;0;389609;4362;29447;69;1673;548.0;69.0;48.0;276.0;162.0;131.0;114.0;77.0;83.0;109.0;69.0
2041;1255005;14960;12966;0;394940;4373;29964;66;1797;560.0;66.0;46.0;289.0;154.0;137.0;149.0;107.0;106.0;136.0;66.0
2042;1256999;14546;13168;0;400114;4338;30260;59;1723;535.0;59.0;56.0;259.0;145.0;134.0;159.0;116.0;125.0;149.0;59.0
