Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13114;833;0;309297;5154;7787;13;469;433.0;13.0;22.0;190.0;125.0;109.0;9.0;5.0;8.0;11.0;13.0
2024;1135113;13052;1256;0;315832;4708;8020;29;508;439.0;29.0;28.0;199.0;128.0;113.0;105.0;78.0;77.0;96.0;29.0
2025;1146909;13250;2071;0;321258;4699;8122;17;455;454.0;17.0;28.0;214.0;123.0;106.0;54.0;38.0;38.0;49.0;17.0
2026;1158088;13444;2927;0;326568;4735;8311;17;488;474.0;17.0;19.0;209.0;138.0;125.0;12.0;7.0;7.0;13.0;17.0
2027;1168605;14193;4056;0;331594;4758;8424;19;504;448.0;19.0;24.0;216.0;110.0;117.0;27.0;17.0;21.0;25.0;19.0
2028;1178742;13775;5091;0;336514;4831;8574;19;505;506.0;19.0;25.0;248.0;135.0;117.0;17.0;7.0;11.0;16.0;19.0
2029;1187426;14758;6000;0;342001;4849;8646;20;504;496.0;20.0;35.0;240.0;124.0;117.0;19.0;12.0;17.0;20.0;20.0
2030;1196184;13733;6509;0;347660;4862;8776;18;485;534.0;18.0;25.0;255.0;152.0;120.0;42.0;28.0;32.0;40.0;18.0
2031;1203408;14370;6914;0;353195;4852;8993;16;500;572.0;16.0;27.0;261.0;160.0;140.0;41.0;29.0;30.0;38.0;16.0
2032;1210864;12451;7113;0;357122;4785;9032;24;536;598.0;24.0;40.0;256.0;171.0;155.0;75.0;47.0;54.0;69.0;24.0
2033;1216202;14386;7741;0;360470;4710;9211;18;541;557.0;18.0;30.0;266.0;144.0;135.0;25.0;12.0;14.0;23.0;18.0
2034;1222847;14717;8300;0;363608;4675;9148;21;546;585.0;21.0;27.0;242.0;193.0;144.0;27.0;17.0;23.0;26.0;21.0
2035;1229264;14510;9147;0;366737;4634;9315;19;553;550.0;19.0;22.0;282.0;142.0;123.0;16.0;6.0;10.0;14.0;19.0
2036;1234627;12972;10014;0;370283;4635;9284;24;543;580.0;24.0;41.0;259.0;166.0;138.0;76.0;57.0;57.0;70.0;24.0
2037;1237585;14385;10787;0;374385;4575;9448;14;570;570.0;14.0;34.0;269.0;150.0;131.0;30.0;19.0;21.0;25.0;14.0
2038;1241183;14101;11619;0;379052;4558;9494;28;543;571.0;28.0;35.0;271.0;159.0;134.0;51.0;36.0;38.0;49.0;28.0
2039;1243665;13834;12307;0;384346;4540;9725;23;591;603.0;23.0;34.0;283.0;173.0;136.0;24.0;14.0;14.0;24.0;23.0
2040;1245192;12940;12470;0;389544;4511;9786;26;556;586.0;26.0;28.0;277.0;162.0;145.0;42.0;29.0;31.0;39.0;26.0
2041;1245662;13970;12977;0;394909;4533;9935;27;597;599.0;27.0;29.0;297.0;160.0;140.0;51.0;35.0;34.0;45.0;27.0
2042;1246655;14023;13250;0;400111;4502;10075;23;554;575.0;23.0;39.0;270.0;152.0;137.0;55.0;39.0;43.0;52.0;23.0
