Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14452;807;0;309296;5151;62707;226;3720;433.0;226.0;119.0;231.0;191.0;118.0;518.0;374.0;400.0;483.0;226.0
2024;1136477;13165;1250;0;315832;4493;63645;263;3792;399.0;263.0;153.0;207.0;178.0;124.0;666.0;470.0;500.0;620.0;263.0
2025;1148392;14090;2074;0;321259;4296;65352;151;3803;378.0;151.0;102.0;198.0;133.0;96.0;429.0;294.0;324.0;401.0;151.0
2026;1160408;13937;2966;0;326566;4257;65783;158;3804;375.0;158.0;99.0;177.0;146.0;111.0;371.0;256.0;267.0;346.0;158.0
2027;1171379;13715;3965;0;331593;4245;67508;175;3916;344.0;175.0;100.0;180.0;133.0;106.0;360.0;244.0;259.0;325.0;175.0
2028;1181129;14266;4880;0;336511;4265;67885;143;4070;379.0;143.0;83.0;203.0;144.0;92.0;411.0;288.0;307.0;383.0;143.0
2029;1190515;13784;5975;0;341991;4293;69513;148;4015;386.0;148.0;95.0;209.0;128.0;102.0;344.0;232.0;259.0;322.0;148.0
2030;1198324;13848;6511;0;347661;4294;70001;165;4191;411.0;165.0;97.0;219.0;157.0;103.0;315.0;217.0;237.0;294.0;165.0
2031;1205661;13956;6924;0;353209;4250;71839;136;4197;448.0;136.0;85.0;227.0;162.0;110.0;317.0;229.0;232.0;297.0;136.0
2032;1212693;14115;7268;0;357146;4189;72187;166;4230;444.0;166.0;105.0;215.0;160.0;130.0;426.0;296.0;315.0;393.0;166.0
2033;1219540;13793;7557;0;360445;4119;73383;151;4375;431.0;151.0;92.0;235.0;139.0;116.0;351.0;245.0;265.0;325.0;151.0
2034;1225776;13984;8513;0;363616;4076;73622;166;4305;448.0;166.0;107.0;207.0;178.0;122.0;438.0;304.0;331.0;404.0;166.0
2035;1231247;13117;9270;0;366767;4040;74601;159;4372;399.0;159.0;82.0;222.0;152.0;102.0;298.0;198.0;221.0;275.0;159.0
2036;1235094;13255;9920;0;370328;4038;75045;166;4361;436.0;166.0;104.0;228.0;159.0;111.0;447.0;302.0;333.0;415.0;166.0
2037;1238429;12357;10745;0;374467;3981;75917;147;4527;435.0;147.0;98.0;228.0;152.0;104.0;329.0;215.0;232.0;299.0;147.0
2038;1240041;14213;11477;0;379108;3965;76745;161;4536;446.0;161.0;95.0;231.0;162.0;119.0;370.0;254.0;290.0;348.0;161.0
2039;1242777;12673;12247;0;384373;3958;77958;181;4601;456.0;181.0;98.0;234.0;196.0;109.0;344.0;236.0;249.0;313.0;181.0
2040;1243203;14453;12679;0;389596;3921;79010;186;4610;458.0;186.0;92.0;244.0;184.0;124.0;333.0;234.0;249.0;311.0;186.0
2041;1244977;14133;12856;0;394978;3896;80052;174;4685;467.0;174.0;93.0;261.0;165.0;122.0;328.0;228.0;245.0;306.0;174.0
2042;1246254;15264;13156;0;400165;3837;81326;151;4664;431.0;151.0;103.0;212.0;155.0;112.0;352.0;248.0;267.0;327.0;151.0
