Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13782;808;0;309296;5145;93898;392;5520;433.0;392.0;201.0;256.0;244.0;124.0;994.0;723.0;767.0;929.0;392.0
2024;1135806;13109;1297;0;315832;4320;95876;424;5657;377.0;424.0;233.0;225.0;218.0;125.0;1018.0;707.0;758.0;945.0;424.0
2025;1147618;14542;2081;0;321259;4007;97856;215;5754;324.0;215.0;123.0;185.0;145.0;86.0;534.0;362.0;409.0;499.0;215.0
2026;1160079;12939;2897;0;326568;3954;99027;226;5728;308.0;226.0;134.0;159.0;140.0;101.0;529.0;361.0;386.0;492.0;226.0
2027;1170121;15258;3960;0;331598;3934;101124;236;5913;283.0;236.0;128.0;165.0;135.0;91.0;523.0;353.0;374.0;476.0;236.0
2028;1181419;13484;5089;0;336517;3947;102090;234;6054;306.0;234.0;122.0;191.0;140.0;87.0;618.0;426.0;458.0;570.0;234.0
2029;1189814;13808;5824;0;341995;3961;104171;243;6130;318.0;243.0;128.0;187.0;150.0;96.0;540.0;374.0;404.0;497.0;243.0
2030;1197798;14029;6590;0;347662;3931;105351;252;6222;332.0;252.0;138.0;198.0;159.0;89.0;545.0;386.0;401.0;508.0;252.0
2031;1205237;13254;6802;0;353204;3891;107617;227;6286;356.0;227.0;127.0;196.0;162.0;98.0;467.0;321.0;347.0;439.0;227.0
2032;1211689;13404;7384;0;357158;3826;108758;244;6448;371.0;244.0;135.0;196.0;174.0;110.0;607.0;423.0;461.0;559.0;244.0
2033;1217709;14183;7855;0;360490;3750;109916;226;6500;346.0;226.0;138.0;208.0;137.0;89.0;528.0;368.0;390.0;489.0;226.0
2034;1224037;14208;8190;0;363634;3709;110826;242;6486;357.0;242.0;136.0;180.0;166.0;117.0;516.0;346.0;379.0;473.0;242.0
2035;1230055;14342;9277;0;366810;3681;111808;192;6595;326.0;192.0;84.0;199.0;146.0;89.0;343.0;223.0;241.0;310.0;192.0
2036;1235120;14743;9940;0;370348;3726;112747;247;6564;364.0;247.0;148.0;196.0;167.0;100.0;669.0;459.0;492.0;613.0;247.0
2037;1239923;13997;10705;0;374472;3654;113853;222;6820;362.0;222.0;128.0;214.0;152.0;90.0;525.0;368.0;390.0;486.0;222.0
2038;1243215;13905;11550;0;379100;3646;115264;242;6777;378.0;242.0;128.0;213.0;172.0;107.0;542.0;380.0;412.0;508.0;242.0
2039;1245570;14267;12145;0;384405;3616;116681;270;6892;385.0;270.0;151.0;202.0;196.0;106.0;548.0;367.0;396.0;504.0;270.0
2040;1247692;14193;12447;0;389654;3584;118639;256;6996;382.0;256.0;122.0;221.0;183.0;112.0;484.0;332.0;370.0;450.0;256.0
2041;1249438;13701;12850;0;395064;3561;119853;264;7044;389.0;264.0;134.0;234.0;181.0;104.0;580.0;397.0;434.0;537.0;264.0
2042;1250289;14330;13196;0;400211;3493;121989;253;7020;354.0;253.0;147.0;190.0;169.0;101.0;511.0;349.0;386.0;473.0;253.0
