Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14374;865;0;309298;5138;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;110.0;80.0;86.0;107.0;55.0
2024;1136341;13425;1293;0;315832;4651;15898;65;987;432.0;65.0;57.0;195.0;132.0;113.0;217.0;155.0;156.0;201.0;65.0
2025;1148473;14945;2041;0;321258;4627;16367;39;921;444.0;39.0;37.0;213.0;125.0;108.0;103.0;76.0;82.0;97.0;39.0
2026;1161377;14062;2877;0;326568;4640;16439;31;973;463.0;31.0;26.0;206.0;138.0;124.0;96.0;71.0;73.0;92.0;31.0
2027;1172562;15503;4016;0;331596;4667;16901;41;1021;427.0;41.0;39.0;205.0;114.0;110.0;116.0;81.0;82.0;104.0;41.0
2028;1184049;14092;4892;0;336515;4736;16996;35;1005;491.0;35.0;34.0;242.0;135.0;115.0;89.0;64.0;69.0;86.0;35.0
2029;1193249;14296;5898;0;341994;4749;17328;46;995;475.0;46.0;48.0;233.0;128.0;112.0;85.0;58.0;64.0;79.0;46.0
2030;1201647;14260;6606;0;347663;4756;17527;49;1014;514.0;49.0;40.0;252.0;155.0;116.0;111.0;76.0;79.0;102.0;49.0
2031;1209301;15073;6869;0;353190;4743;17906;32;1016;555.0;32.0;37.0;257.0;156.0;137.0;94.0;65.0;69.0;88.0;32.0
2032;1217505;14378;7238;0;357129;4698;18061;38;1084;573.0;38.0;39.0;261.0;165.0;146.0;94.0;63.0;71.0;87.0;38.0
2033;1224645;14391;7838;0;360455;4611;18313;38;1133;531.0;38.0;37.0;263.0;142.0;127.0;68.0;46.0;50.0;63.0;38.0
2034;1231198;13764;8417;0;363581;4590;18392;45;1073;561.0;45.0;45.0;236.0;186.0;139.0;115.0;81.0;88.0;107.0;45.0
2035;1236545;14821;9218;0;366755;4547;18661;36;1100;526.0;36.0;27.0;274.0;147.0;114.0;77.0;47.0;56.0;69.0;36.0
2036;1242148;12998;10025;0;370309;4549;18687;45;1080;554.0;45.0;50.0;249.0;168.0;132.0;124.0;87.0;92.0;116.0;45.0
2037;1245121;14390;10884;0;374429;4518;18988;37;1161;555.0;37.0;45.0;264.0;153.0;130.0;54.0;34.0;40.0;51.0;37.0
2038;1248627;13668;11626;0;379072;4472;19149;51;1100;553.0;51.0;41.0;269.0;161.0;133.0;100.0;67.0;72.0;90.0;51.0
2039;1250669;14578;12286;0;384375;4457;19499;47;1126;592.0;47.0;46.0;282.0;181.0;130.0;92.0;59.0;61.0;85.0;47.0
2040;1252961;13510;12592;0;389582;4434;19744;45;1129;569.0;45.0;34.0;274.0;166.0;140.0;60.0;41.0;48.0;55.0;45.0
2041;1253879;13636;12750;0;394895;4430;19872;39;1203;580.0;39.0;36.0;291.0;156.0;136.0;132.0;101.0;98.0;121.0;39.0
2042;1254765;13581;13048;0;400088;4408;20293;37;1111;555.0;37.0;46.0;266.0;144.0;136.0;102.0;77.0;79.0;96.0;37.0
