Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2043;269769;16186;210;167;190;62;1606;1886;2198;2816;629;8506;16902;1582.0;6814.0;1047.0;743.0;792.0;972.0;439.0
2044;269987;16314;257;176;177;70;1965;1988;2047;3179;680;9179;17630;1583.0;6868.0;1182.0;829.0;897.0;1099.0;466.0
2045;270331;16316;236;149;194;88;1805;1683;2244;3996;667;9728;18182;1585.0;6869.0;1084.0;756.0;825.0;997.0;455.0
2046;270857;15903;245;136;188;61;1874;1536;2175;2770;630;8355;16639;1589.0;6695.0;1113.0;754.0;829.0;1042.0;449.0
2047;271526;16130;238;147;206;78;1820;1660;2383;3542;669;9405;17788;1592.0;6791.0;1160.0;814.0;870.0;1068.0;477.0
2048;272544;16421;189;149;188;79;1445;1683;2175;3588;605;8891;17402;1598.0;6913.0;846.0;601.0;662.0;798.0;421.0
2049;273849;16167;223;176;216;59;1705;1988;2499;2679;674;8871;17283;1606.0;6806.0;1004.0;694.0;758.0;931.0;455.0
2050;274464;16492;243;161;222;71;1858;1818;2568;3224;697;9468;18021;1610.0;6943.0;1098.0;770.0;819.0;1009.0;504.0
2051;275802;16641;226;159;207;79;1728;1796;2394;3588;671;9506;18130;1618.0;7006.0;1115.0;791.0;844.0;1041.0;483.0
2052;276988;16518;256;148;201;88;1958;1671;2325;3996;693;9950;18529;1625.0;6954.0;1199.0;855.0;895.0;1108.0;485.0
2053;277623;16549;233;163;188;66;1782;1841;2175;2997;650;8795;17390;1628.0;6967.0;1178.0;832.0;911.0;1096.0;456.0
2054;278729;16670;256;169;197;78;1958;1909;2279;3542;700;9688;18341;1635.0;7018.0;1210.0;837.0;893.0;1115.0;471.0
2055;279958;16957;261;166;225;97;1996;1875;2603;4405;749;10879;19660;1642.0;7139.0;1194.0;828.0;892.0;1108.0;502.0
2056;280198;16959;278;175;182;87;2126;1976;2105;3951;722;10158;18941;1643.0;7140.0;1298.0;907.0;952.0;1191.0;500.0
2057;281226;17143;275;189;206;80;2103;2134;2383;3633;750;10253;19119;1649.0;7217.0;1263.0;880.0;965.0;1172.0;535.0
2058;282749;17082;292;176;201;81;2233;1988;2325;3679;750;10225;19075;1658.0;7192.0;1276.0;871.0;957.0;1182.0;534.0
2059;283942;17088;245;169;198;77;1874;1909;2290;3497;689;9570;18429;1665.0;7194.0;1015.0;693.0;770.0;948.0;458.0
2060;283668;17009;234;175;207;85;1789;1976;2394;3860;701;10019;18844;1664.0;7161.0;991.0;683.0;734.0;914.0;499.0
2061;283301;17037;277;165;203;83;2118;1863;2348;3769;728;10098;18933;1662.0;7173.0;1191.0;829.0;885.0;1109.0;523.0
2062;282852;17151;256;163;188;108;1958;1841;2175;4905;715;10879;19759;1659.0;7221.0;1113.0;783.0;851.0;1035.0;492.0
2063;280602;16981;238;205;215;81;1820;2315;2487;3679;739;10301;19096;1646.0;7149.0;1097.0;759.0;822.0;1015.0;508.0
2064;280270;17090;243;177;209;74;1858;1999;2418;3361;703;9636;18475;1644.0;7195.0;1020.0;686.0;754.0;931.0;479.0
2065;278627;16759;243;163;179;77;1858;1841;2071;3497;662;9267;17957;1634.0;7056.0;923.0;624.0;690.0;861.0;475.0
2066;278259;16814;234;183;191;65;1789;2067;2209;2952;673;9017;17728;1632.0;7079.0;1044.0;728.0;791.0;974.0;477.0
2067;276336;16588;247;152;200;74;1889;1717;2313;3361;673;9280;17885;1621.0;6984.0;971.0;646.0;747.0;916.0;467.0
2068;275973;16773;233;163;197;85;1782;1841;2279;3860;678;9762;18443;1619.0;7062.0;887.0;609.0;640.0;806.0;451.0
2069;273251;16812;228;172;207;82;1744;1942;2394;3724;689;9804;18485;1603.0;7078.0;952.0;653.0;713.0;889.0;458.0
2070;273010;16487;253;163;203;90;1935;1841;2348;4087;709;10211;18753;1601.0;6941.0;1028.0;712.0;780.0;961.0;486.0
2071;268290;16266;220;181;191;92;1682;2044;2209;4178;684;10113;18535;1574.0;6848.0;882.0;612.0;672.0;831.0;448.0
2072;268202;15962;224;168;224;92;1713;1897;2591;4178;708;10379;18672;1573.0;6720.0;965.0;687.0;726.0;893.0;452.0
2073;263868;15936;208;183;173;80;1591;2067;2001;3633;644;9292;17549;1548.0;6709.0;960.0;672.0;713.0;887.0;415.0
2074;264049;16020;236;180;171;82;1805;2033;1978;3724;669;9540;17834;1549.0;6745.0;1068.0;744.0;798.0;989.0;438.0
2075;259731;15578;225;159;174;79;1721;1796;2013;3588;637;9118;17199;1523.0;6558.0;858.0;580.0;640.0;798.0;415.0
2076;260032;15710;231;167;191;74;1767;1886;2209;3361;663;9223;17362;1525.0;6614.0;1034.0;727.0;778.0;962.0;442.0
2077;255729;15497;233;166;193;74;1782;1875;2233;3361;666;9251;17275;1500.0;6524.0;929.0;645.0;703.0;871.0;458.0
2078;256334;15425;231;173;193;59;1767;1954;2233;2679;656;8633;16630;1503.0;6494.0;994.0;678.0;742.0;918.0;440.0
2079;251969;15264;205;187;187;67;1568;2112;2163;3043;646;8886;16790;1478.0;6426.0;841.0;564.0;623.0;781.0;422.0
2080;252519;15194;210;170;167;88;1606;1920;1932;3996;635;9454;17332;1481.0;6397.0;904.0;607.0;663.0;827.0;408.0
2081;248843;15003;228;177;193;69;1744;1999;2233;3134;667;9110;16885;1459.0;6316.0;1039.0;726.0;775.0;970.0;438.0
2082;249481;15012;194;144;174;84;1484;1626;2013;3815;596;8938;16721;1463.0;6320.0;778.0;532.0;575.0;713.0;383.0
2083;246432;15030;240;195;174;79;1835;2202;2013;3588;688;9638;17411;1445.0;6328.0;931.0;619.0;692.0;862.0;456.0
2084;247541;14983;196;176;185;72;1499;1988;2140;3270;629;8897;16657;1452.0;6308.0;870.0;610.0;656.0;803.0;407.0
2085;244425;14671;205;183;189;88;1568;2067;2186;3996;665;9817;17428;1434.0;6177.0;885.0;593.0;662.0;819.0;426.0
2086;246252;14712;209;167;172;74;1598;1886;1990;3361;622;8835;16473;1444.0;6194.0;875.0;600.0;649.0;815.0;401.0
2087;242807;14669;218;162;173;70;1667;1830;2001;3179;623;8677;16277;1424.0;6176.0;967.0;647.0;722.0;897.0;409.0
2088;244620;14571;231;152;195;77;1767;1717;2256;3497;655;9237;16806;1435.0;6134.0;963.0;664.0;744.0;901.0;439.0
2089;241140;14351;190;168;183;75;1453;1897;2117;3406;616;8873;16329;1414.0;6042.0;746.0;516.0;549.0;694.0;369.0
2090;243095;14639;204;157;200;86;1560;1773;2313;3906;647;9552;17141;1426.0;6163.0;885.0;624.0;665.0;811.0;415.0
2091;238275;14244;214;151;187;86;1637;1705;2163;3906;638;9411;16805;1397.0;5997.0;879.0;599.0;669.0;806.0;430.0
2092;240235;14453;221;171;175;89;1690;1931;2024;4042;656;9687;17181;1409.0;6085.0;909.0;624.0;693.0;847.0;429.0
2093;236509;14035;173;122;160;82;1323;1378;1851;3724;537;8276;15572;1387.0;5909.0;675.0;443.0;493.0;621.0;335.0
2094;238065;14186;198;155;153;71;1514;1750;1770;3224;577;8258;15626;1396.0;5972.0;848.0;583.0;625.0;777.0;375.0
2095;235019;14119;223;154;184;62;1705;1739;2128;2816;623;8388;15710;1378.0;5944.0;924.0;623.0;681.0;855.0;412.0
2096;235753;14123;201;174;175;63;1537;1965;2024;2861;613;8387;15716;1383.0;5946.0;868.0;608.0;649.0;795.0;387.0
2097;233195;13982;179;172;179;77;1369;1942;2071;3497;607;8879;16133;1368.0;5886.0;641.0;426.0;483.0;591.0;377.0
2098;233804;14109;212;147;182;72;1621;1660;2105;3270;613;8656;15967;1371.0;5940.0;880.0;606.0;659.0;818.0;413.0
2099;232217;14049;191;153;205;93;1461;1728;2371;4224;642;9784;17061;1362.0;5915.0;816.0;562.0;612.0;761.0;399.0
2100;232752;13793;180;151;154;80;1377;1705;1781;3633;565;8496;15668;1365.0;5807.0;826.0;572.0;614.0;772.0;357.0
2101;230756;13908;211;179;186;69;1614;2021;2152;3134;645;8921;16129;1353.0;5855.0;888.0;608.0;670.0;824.0;422.0
2102;232192;13933;198;151;176;87;1514;1705;2036;3951;612;9206;16434;1362.0;5866.0;782.0;531.0;589.0;726.0;391.0
2103;229669;13798;211;145;166;78;1614;1638;1920;3542;600;8714;15870;1347.0;5809.0;863.0;588.0;648.0;797.0;389.0
2104;232047;14115;189;153;179;68;1445;1728;2071;3088;589;8332;15635;1361.0;5942.0;802.0;551.0;592.0;746.0;381.0
2105;230174;13786;173;166;163;77;1323;1875;1885;3497;579;8580;15734;1350.0;5804.0;707.0;468.0;513.0;655.0;368.0
2106;231066;13709;173;169;177;73;1323;1909;2047;3315;592;8594;15721;1355.0;5772.0;782.0;549.0;579.0;717.0;356.0
2107;230194;13720;191;156;146;84;1461;1762;1689;3815;577;8727;15853;1350.0;5776.0;860.0;595.0;635.0;786.0;376.0
2108;230566;13771;201;160;163;65;1537;1807;1885;2952;589;8181;15331;1352.0;5798.0;939.0;667.0;709.0;873.0;369.0
2109;231155;13886;217;161;162;65;1659;1818;1874;2952;605;8303;15505;1356.0;5846.0;941.0;651.0;683.0;870.0;386.0
2110;230013;13747;206;169;171;77;1575;1909;1978;3497;623;8959;16096;1349.0;5788.0;923.0;642.0;694.0;855.0;385.0
2111;231823;13930;179;177;166;76;1369;1999;1920;3451;598;8739;15964;1360.0;5865.0;767.0;524.0;567.0;714.0;369.0
2112;230225;13964;202;142;184;77;1545;1604;2128;3497;605;8774;16003;1350.0;5879.0;862.0;606.0;658.0;805.0;395.0
2113;233272;13992;223;154;172;67;1705;1739;1990;3043;616;8477;15736;1368.0;5891.0;964.0;665.0;705.0;883.0;418.0
2114;231233;13974;191;156;167;70;1461;1762;1932;3179;584;8334;15573;1356.0;5883.0;854.0;587.0;639.0;789.0;385.0
2115;234089;14209;234;168;174;79;1789;1897;2013;3588;655;9287;16642;1373.0;5982.0;921.0;634.0;684.0;858.0;435.0
2116;231844;14067;194;133;158;53;1484;1502;1828;2407;538;7221;14503;1360.0;5922.0;889.0;610.0;663.0;826.0;368.0
2117;233972;14339;192;145;180;85;1468;1638;2082;3860;602;9048;16457;1372.0;6037.0;759.0;511.0;557.0;697.0;371.0
2118;231972;13939;217;161;175;74;1659;1818;2024;3361;627;8862;16091;1361.0;5868.0;884.0;593.0;650.0;810.0;400.0
2119;234617;14090;201;148;164;77;1537;1671;1897;3497;590;8602;15910;1376.0;5932.0;873.0;598.0;639.0;802.0;388.0
2120;232665;14132;211;157;187;84;1614;1773;2163;3815;639;9365;16680;1365.0;5950.0;977.0;666.0;728.0;907.0;441.0
2121;234695;13959;177;149;164;72;1354;1683;1897;3270;562;8204;15457;1376.0;5877.0;742.0;501.0;561.0;694.0;371.0
2122;234124;14120;204;159;180;84;1560;1796;2082;3815;627;9253;16571;1373.0;5945.0;905.0;634.0;676.0;840.0;382.0
2123;234503;14042;191;144;174;66;1461;1626;2013;2997;575;8097;15384;1375.0;5912.0;713.0;477.0;518.0;651.0;382.0
2124;234641;14314;205;126;159;67;1568;1423;1839;3043;557;7873;15275;1376.0;6026.0;909.0;623.0;679.0;838.0;370.0
2125;233533;14127;195;133;169;80;1491;1502;1955;3633;577;8581;15899;1370.0;5948.0;739.0;507.0;556.0;691.0;394.0
2126;234692;14168;181;163;166;55;1384;1841;1920;2498;565;7643;14984;1376.0;5965.0;798.0;567.0;602.0;737.0;371.0
2127;234576;14139;201;152;165;81;1537;1717;1909;3679;599;8842;16171;1376.0;5953.0;860.0;601.0;657.0;800.0;387.0
2128;234830;14180;224;161;160;81;1713;1818;1851;3679;626;9061;16408;1377.0;5970.0;960.0;657.0;704.0;879.0;420.0
2129;234290;14216;194;149;178;59;1484;1683;2059;2679;580;7905;15264;1374.0;5985.0;810.0;563.0;624.0;754.0;395.0
2130;235671;14044;189;156;165;67;1445;1762;1909;3043;577;8159;15454;1382.0;5913.0;773.0;527.0;574.0;719.0;368.0
2131;234265;14232;198;150;149;64;1514;1694;1724;2907;561;7839;15205;1374.0;5992.0;685.0;445.0;509.0;633.0;364.0
2132;235349;14175;184;165;172;73;1407;1863;1990;3315;594;8575;15923;1380.0;5968.0;777.0;521.0;577.0;720.0;370.0
2133;234826;13959;181;168;149;78;1384;1897;1724;3542;576;8547;15801;1377.0;5877.0;683.0;468.0;518.0;642.0;377.0
2134;234848;14190;212;159;167;77;1621;1796;1932;3497;615;8846;16197;1377.0;5974.0;907.0;632.0;697.0;857.0;404.0
2135;234812;14027;202;140;184;77;1545;1581;2128;3497;603;8751;16033;1377.0;5905.0;824.0;572.0;594.0;756.0;394.0
2136;234867;14138;204;135;187;74;1560;1525;2163;3361;600;8609;15938;1377.0;5952.0;782.0;541.0;598.0;728.0;418.0
2137;235352;14242;182;168;176;73;1392;1897;2036;3315;599;8640;16016;1380.0;5996.0;627.0;402.0;464.0;583.0;369.0
2138;235085;14246;203;155;184;66;1552;1750;2128;2997;608;8427;15804;1379.0;5998.0;787.0;517.0;591.0;735.0;396.0
2139;235383;14067;182;132;158;66;1392;1491;1828;2997;538;7708;15011;1381.0;5922.0;770.0;521.0;587.0;714.0;349.0
2140;235464;14162;187;150;165;75;1430;1694;1909;3406;577;8439;15782;1381.0;5962.0;768.0;515.0;564.0;702.0;383.0
2141;235435;14270;196;149;158;56;1499;1683;1828;2543;559;7553;14942;1381.0;6008.0;838.0;587.0;629.0;785.0;366.0
2142;235494;14271;179;141;168;78;1369;1592;1943;3542;566;8446;15835;1381.0;6008.0;813.0;560.0;600.0;748.0;384.0
2143;235476;14297;208;137;165;66;1591;1547;1909;2997;576;8044;15444;1381.0;6019.0;863.0;596.0;651.0;800.0;400.0
2144;235092;14101;187;136;155;63;1430;1536;1793;2861;541;7620;14936;1379.0;5937.0;811.0;567.0;607.0;749.0;368.0
2145;237621;14490;213;149;171;91;1629;1683;1978;4133;624;9423;16917;1394.0;6100.0;862.0;583.0;627.0;794.0;422.0
2146;235384;14209;196;143;163;70;1499;1615;1885;3179;572;8178;15541;1381.0;5982.0;870.0;592.0;641.0;812.0;387.0
2147;237767;14256;188;143;167;86;1438;1615;1932;3906;584;8891;16288;1395.0;6002.0;801.0;547.0;588.0;737.0;387.0
2148;236052;14404;196;156;177;67;1499;1762;2047;3043;596;8351;15799;1384.0;6064.0;826.0;567.0;624.0;769.0;377.0
2149;238134;14399;244;165;183;83;1866;1863;2117;3769;675;9615;17074;1397.0;6062.0;980.0;668.0;724.0;908.0;451.0
2150;236129;14080;187;127;162;71;1430;1434;1874;3224;547;7962;15275;1385.0;5928.0;800.0;552.0;603.0;747.0;372.0
2151;237910;14416;196;138;178;71;1499;1558;2059;3224;583;8340;15804;1395.0;6069.0;739.0;496.0;557.0;681.0;381.0
2152;237477;14232;209;151;169;70;1598;1705;1955;3179;599;8437;15822;1393.0;5992.0;969.0;659.0;706.0;881.0;391.0
2153;238203;14341;207;158;175;68;1583;1784;2024;3088;608;8479;15914;1397.0;6038.0;857.0;592.0;642.0;795.0;409.0
2154;236977;14260;221;148;173;69;1690;1671;2001;3134;611;8496;15890;1390.0;6004.0;1006.0;701.0;756.0;933.0;405.0
2155;236723;14284;195;150;172;78;1491;1694;1990;3542;595;8717;16119;1388.0;6014.0;723.0;478.0;523.0;657.0;383.0
2156;236564;14225;188;171;162;46;1438;1931;1874;2089;567;7332;14708;1387.0;5989.0;846.0;592.0;626.0;787.0;379.0
2157;236502;14373;186;155;155;61;1422;1750;1793;2770;557;7735;15173;1387.0;6051.0;816.0;576.0;602.0;758.0;362.0
2158;235906;14121;212;150;144;74;1621;1694;1666;3361;580;8342;15671;1384.0;5945.0;855.0;581.0;638.0;789.0;407.0
2159;236642;14245;216;136;159;69;1652;1536;1839;3134;580;8161;15546;1388.0;5997.0;919.0;641.0;679.0;856.0;397.0
2160;236253;14251;208;140;164;70;1591;1581;1897;3179;582;8248;15634;1386.0;6000.0;809.0;548.0;592.0;746.0;386.0
2161;236617;14133;204;159;156;86;1560;1796;1805;3906;605;9067;16405;1388.0;5950.0;896.0;640.0;658.0;833.0;404.0
2162;235874;14431;167;164;211;71;1277;1852;2441;3224;613;8794;16253;1383.0;6076.0;696.0;488.0;536.0;651.0;402.0
2163;235763;14147;190;141;156;65;1453;1592;1805;2952;552;7802;15141;1383.0;5956.0;842.0;609.0;623.0;777.0;370.0
2164;235093;14123;178;138;177;78;1361;1558;2047;3542;571;8508;15833;1379.0;5946.0;693.0;465.0;526.0;643.0;361.0
2165;236700;14166;209;151;192;80;1598;1705;2221;3633;632;9157;16509;1388.0;5964.0;890.0;610.0;645.0;823.0;419.0
2166;235187;14157;166;157;175;68;1269;1773;2024;3088;566;8154;15493;1379.0;5960.0;709.0;495.0;547.0;667.0;356.0
2167;237194;14248;219;168;177;77;1675;1897;2047;3497;641;9116;16505;1391.0;5998.0;951.0;660.0;707.0;877.0;416.0
2168;233826;13825;188;135;163;64;1438;1525;1885;2907;550;7755;14946;1371.0;5820.0;791.0;563.0;605.0;737.0;369.0
2169;237323;14361;214;163;157;77;1637;1841;1816;3497;611;8791;16229;1392.0;6046.0;876.0;598.0;653.0;809.0;406.0
2170;233592;14117;185;152;158;86;1415;1717;1828;3906;581;8866;16179;1370.0;5943.0;673.0;431.0;493.0;615.0;381.0
2171;237164;14304;189;134;171;82;1445;1513;1978;3724;576;8660;16073;1391.0;6022.0;793.0;521.0;596.0;737.0;395.0
2172;233035;14110;194;138;153;81;1484;1558;1770;3679;566;8491;15798;1367.0;5940.0;731.0;497.0;552.0;681.0;373.0
2173;236905;14388;186;172;181;80;1422;1942;2094;3633;619;9091;16537;1389.0;6057.0;801.0;539.0;608.0;751.0;387.0
2174;232519;13972;199;144;153;59;1522;1626;1770;2679;555;7597;14843;1364.0;5882.0;816.0;556.0;612.0;755.0;377.0
2175;236329;14356;210;145;158;74;1606;1638;1828;3361;587;8433;15863;1386.0;6044.0;768.0;525.0;589.0;713.0;406.0
2176;233422;13954;187;165;161;67;1430;1863;1862;3043;580;8198;15442;1369.0;5875.0;758.0;505.0;577.0;704.0;381.0
2177;237495;14389;231;136;150;62;1767;1536;1735;2816;579;7854;15305;1393.0;6058.0;1015.0;688.0;753.0;940.0;390.0
2178;232826;14119;193;156;157;71;1476;1762;1816;3224;577;8278;15588;1366.0;5944.0;724.0;482.0;533.0;678.0;384.0
2179;237136;14405;196;138;169;71;1499;1558;1955;3224;574;8236;15692;1391.0;6065.0;787.0;550.0;600.0;738.0;377.0
2180;232888;13948;207;159;182;76;1583;1796;2105;3451;624;8935;16173;1366.0;5872.0;768.0;521.0;565.0;717.0;431.0
2181;237809;14412;203;145;182;75;1552;1638;2105;3406;605;8701;16164;1395.0;6068.0;923.0;649.0;712.0;852.0;408.0
2182;234132;14207;160;140;167;82;1224;1581;1932;3724;549;8461;15815;1373.0;5981.0;688.0;468.0;493.0;623.0;356.0
2183;238383;14480;186;138;163;67;1422;1558;1885;3043;554;7908;15402;1398.0;6096.0;870.0;613.0;658.0;812.0;387.0
2184;233998;14130;170;155;183;65;1300;1750;2117;2952;573;8119;15440;1372.0;5949.0;688.0;449.0;490.0;629.0;368.0
2185;238240;14341;214;145;154;65;1637;1638;1781;2952;578;8008;15443;1397.0;6038.0;954.0;666.0;693.0;872.0;384.0
2186;234311;14036;180;152;169;65;1377;1717;1955;2952;566;8001;15284;1374.0;5909.0;670.0;439.0;493.0;615.0;382.0
2187;237473;14287;181;145;163;71;1384;1638;1885;3224;560;8131;15539;1393.0;6015.0;783.0;536.0;589.0;728.0;369.0
2188;233489;13914;185;135;148;67;1415;1525;1712;3043;535;7695;14922;1369.0;5858.0;804.0;547.0;587.0;747.0;351.0
2189;236241;14288;198;161;172;74;1514;1818;1990;3361;605;8683;16084;1386.0;6015.0;969.0;663.0;728.0;895.0;406.0
2190;234125;13956;187;142;152;59;1430;1604;1758;2679;540;7471;14720;1373.0;5876.0;832.0;573.0;610.0;756.0;362.0
2191;235628;14066;186;133;174;75;1422;1502;2013;3406;568;8343;15647;1382.0;5922.0;829.0;579.0;626.0;767.0;380.0
2192;234228;14011;191;146;141;69;1461;1649;1631;3134;547;7875;15148;1374.0;5899.0;758.0;534.0;576.0;706.0;346.0
2193;234250;13990;204;148;159;62;1560;1671;1839;2816;573;7886;15150;1374.0;5890.0;918.0;632.0;684.0;857.0;362.0
2194;234002;13924;193;148;147;88;1476;1671;1700;3996;576;8843;16077;1372.0;5862.0;796.0;548.0;608.0;741.0;392.0
2195;234464;14098;213;164;149;61;1629;1852;1724;2770;587;7975;15285;1375.0;5935.0;951.0;665.0;700.0;871.0;390.0
2196;234364;13988;196;159;142;72;1499;1796;1643;3270;569;8208;15472;1375.0;5889.0;925.0;642.0;685.0;854.0;383.0
2197;235378;14236;209;146;172;58;1598;1649;1990;2634;585;7871;15244;1380.0;5993.0;891.0;610.0;677.0;835.0;402.0
2198;235008;14237;176;138;171;71;1346;1558;1978;3224;556;8106;15478;1378.0;5994.0;754.0;514.0;560.0;696.0;370.0
2199;235181;14191;208;142;149;57;1591;1604;1724;2589;556;7508;14861;1379.0;5974.0;927.0;635.0;689.0;865.0;376.0
2200;234883;13819;179;147;159;75;1369;1660;1839;3406;560;8274;15470;1378.0;5818.0;687.0;469.0;513.0;641.0;368.0
2201;235089;14160;173;150;169;82;1323;1694;1955;3724;574;8696;16036;1379.0;5961.0;663.0;448.0;477.0;605.0;365.0
2202;234262;13929;172;141;144;78;1315;1592;1666;3542;535;8115;15353;1374.0;5864.0;754.0;522.0;563.0;693.0;344.0
2203;235368;14243;188;160;160;60;1438;1807;1851;2725;568;7821;15197;1380.0;5996.0;912.0;651.0;677.0;838.0;354.0
2204;234803;14131;244;152;148;69;1866;1717;1712;3134;613;8429;15755;1377.0;5949.0;1170.0;822.0;880.0;1091.0;427.0
2205;237007;14354;209;138;179;82;1598;1558;2071;3724;608;8951;16384;1390.0;6043.0;833.0;569.0;630.0;773.0;407.0
2206;234701;14110;173;142;142;88;1323;1604;1643;3996;545;8566;15883;1377.0;5940.0;662.0;436.0;490.0;620.0;363.0
2207;237179;14364;205;140;192;74;1568;1581;2221;3361;611;8731;16169;1391.0;6047.0;878.0;595.0;643.0;802.0;404.0
2208;235082;14134;193;159;156;70;1476;1796;1805;3179;578;8256;15585;1379.0;5950.0;780.0;518.0;562.0;721.0;369.0
2209;237610;14178;183;156;165;67;1399;1762;1909;3043;571;8113;15476;1394.0;5969.0;790.0;540.0;590.0;730.0;396.0
2210;237059;14205;189;154;156;71;1445;1739;1805;3224;570;8213;15583;1390.0;5980.0;904.0;626.0;662.0;824.0;381.0
2211;237085;14136;213;135;159;70;1629;1525;1839;3179;577;8172;15514;1391.0;5951.0;1026.0;718.0;766.0;936.0;403.0
2212;237723;14488;195;134;188;81;1491;1513;2175;3679;598;8858;16352;1394.0;6100.0;825.0;553.0;611.0;770.0;393.0
2213;237948;14543;216;142;156;68;1652;1604;1805;3088;582;8149;15668;1396.0;6123.0;1013.0;688.0;740.0;935.0;394.0
2214;237671;14263;211;152;146;75;1614;1717;1689;3406;584;8426;15825;1394.0;6005.0;967.0;654.0;721.0;892.0;386.0
2215;238612;14513;212;147;180;66;1621;1660;2082;2997;605;8360;15869;1399.0;6110.0;877.0;600.0;658.0;814.0;404.0
2216;238347;14520;211;145;171;77;1614;1638;1978;3497;604;8727;16238;1398.0;6113.0;984.0;688.0;734.0;917.0;409.0
2217;239461;14564;200;138;163;65;1529;1558;1885;2952;566;7924;15460;1404.0;6132.0;852.0;582.0;643.0;795.0;379.0
2218;239292;14383;199;130;176;82;1522;1468;2036;3724;587;8750;16208;1403.0;6055.0;881.0;596.0;662.0;810.0;413.0
2219;238312;14301;171;114;151;60;1308;1287;1747;2725;496;7067;14486;1398.0;6021.0;723.0;502.0;560.0;668.0;343.0
2220;239953;14630;201;161;184;76;1537;1818;2128;3451;622;8934;16500;1407.0;6159.0;753.0;502.0;541.0;692.0;424.0
2221;237484;14519;206;138;169;74;1575;1558;1955;3361;587;8449;15955;1393.0;6113.0;849.0;564.0;635.0;792.0;398.0
2222;240076;14579;223;135;153;70;1705;1525;1770;3179;581;8179;15725;1408.0;6138.0;1120.0;799.0;840.0;1048.0;409.0
