Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15141;810;0;309296;5144;93896;391;5519;433.0;391.0;201.0;256.0;243.0;124.0;1003.0;726.0;771.0;937.0;391.0
2024;1137163;15266;1262;0;315833;4322;95875;426;5657;377.0;426.0;232.0;227.0;219.0;125.0;1017.0;708.0;759.0;944.0;426.0
2025;1151167;13170;2032;0;321258;3983;97858;215;5755;325.0;215.0;123.0;187.0;145.0;85.0;526.0;360.0;405.0;492.0;215.0
2026;1162305;14080;2970;0;326568;3947;99022;228;5730;307.0;228.0;134.0;156.0;143.0;102.0;528.0;363.0;387.0;493.0;228.0
2027;1173415;13678;4055;0;331595;3932;101131;231;5919;283.0;231.0;129.0;161.0;135.0;89.0;529.0;356.0;382.0;482.0;231.0
2028;1183038;14912;4996;0;336515;3952;102086;231;6053;303.0;231.0;125.0;187.0;135.0;87.0;606.0;410.0;448.0;557.0;231.0
2029;1192954;13966;5889;0;341995;3964;104174;241;6130;318.0;241.0;129.0;186.0;148.0;96.0;510.0;352.0;379.0;469.0;241.0
2030;1201031;12045;6476;0;347668;3932;105350;248;6221;334.0;248.0;133.0;200.0;160.0;89.0;539.0;384.0;397.0;501.0;248.0
2031;1206600;14263;6826;0;353193;3889;107614;224;6284;358.0;224.0;115.0;200.0;165.0;102.0;438.0;302.0;326.0;411.0;224.0
2032;1214037;14238;7185;0;357144;3840;108761;246;6445;368.0;246.0;133.0;192.0;180.0;109.0;592.0;416.0;453.0;548.0;246.0
2033;1221090;14464;7785;0;360495;3753;109910;231;6497;348.0;231.0;142.0;208.0;136.0;93.0;544.0;382.0;407.0;506.0;231.0
2034;1227769;14491;8257;0;363634;3732;110819;250;6485;358.0;250.0;141.0;185.0;167.0;115.0;537.0;367.0;396.0;493.0;250.0
2035;1234003;15189;9213;0;366802;3681;111793;207;6600;320.0;207.0;91.0;201.0;144.0;91.0;351.0;223.0;248.0;320.0;207.0
2036;1239979;14875;10177;0;370361;3736;112739;250;6566;358.0;250.0;140.0;199.0;172.0;97.0;631.0;441.0;476.0;582.0;250.0
2037;1244677;13513;10808;0;374488;3666;113868;231;6820;364.0;231.0;137.0;209.0;159.0;90.0;573.0;397.0;424.0;529.0;231.0
2038;1247382;14561;11491;0;379169;3631;115289;253;6781;381.0;253.0;133.0;217.0;172.0;112.0;590.0;406.0;451.0;552.0;253.0
2039;1250452;14336;12111;0;384441;3586;116712;259;6896;381.0;259.0;146.0;196.0;196.0;102.0;529.0;351.0;381.0;487.0;259.0
2040;1252677;13996;12345;0;389695;3564;118668;255;6999;385.0;255.0;128.0;220.0;181.0;111.0;490.0;339.0;364.0;451.0;255.0
2041;1254328;14310;12854;0;395060;3553;119864;263;7046;382.0;263.0;132.0;235.0;173.0;105.0;587.0;410.0;437.0;542.0;263.0
2042;1255784;13365;13110;0;400204;3488;121996;249;7024;353.0;249.0;138.0;188.0;176.0;100.0;459.0;315.0;359.0;431.0;249.0
