Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13308;825;0;309296;5159;125340;524;7424;433.0;524.0;271.0;277.0;280.0;129.0;1347.0;973.0;1042.0;1264.0;524.0
2024;1135315;14520;1189;0;315832;4202;128038;554;7560;341.0;554.0;306.0;231.0;239.0;119.0;1400.0;974.0;1038.0;1300.0;554.0
2025;1148646;15150;2068;0;321258;3771;130529;321;7655;271.0;321.0;176.0;176.0;154.0;86.0;762.0;534.0;578.0;709.0;321.0
2026;1161728;13886;2893;0;326568;3678;132353;293;7716;258.0;293.0;157.0;152.0;151.0;91.0;629.0;429.0;469.0;578.0;293.0
2027;1172721;14149;3966;0;331592;3632;134785;296;7811;230.0;296.0;155.0;147.0;141.0;83.0;629.0;416.0;454.0;575.0;296.0
2028;1182904;13657;5087;0;336515;3642;136406;310;8073;240.0;310.0;158.0;163.0;142.0;87.0;791.0;543.0;583.0;733.0;310.0
2029;1191474;14457;5910;0;341991;3643;138761;317;8164;226.0;317.0;166.0;155.0;146.0;76.0;713.0;491.0;539.0;663.0;317.0
2030;1200021;13726;6574;0;347663;3625;140897;343;8196;261.0;343.0;174.0;170.0;176.0;84.0;759.0;520.0;564.0;705.0;343.0
2031;1207173;14932;7001;0;353191;3568;143370;323;8345;286.0;323.0;171.0;175.0;174.0;89.0;701.0;483.0;506.0;649.0;323.0
2032;1215104;13943;7204;0;357133;3489;145383;311;8608;289.0;311.0;159.0;181.0;175.0;85.0;776.0;539.0;578.0;709.0;311.0
2033;1221843;12929;7801;0;360485;3448;146575;285;8613;257.0;285.0;143.0;181.0;138.0;80.0;574.0;394.0;437.0;535.0;285.0
2034;1226971;13637;8415;0;363641;3413;148019;330;8697;282.0;330.0;167.0;173.0;170.0;102.0;753.0;518.0;555.0;694.0;330.0
2035;1232193;14138;9129;0;366825;3388;149141;310;8813;251.0;310.0;142.0;177.0;157.0;85.0;537.0;351.0;388.0;494.0;310.0
2036;1237202;14593;10128;0;370391;3390;150613;327;8779;293.0;327.0;177.0;168.0;179.0;96.0;705.0;480.0;526.0;651.0;327.0
2037;1241667;14745;10746;0;374543;3311;151955;296;9087;283.0;296.0;159.0;184.0;162.0;74.0;672.0;458.0;489.0;615.0;296.0
2038;1245666;13769;11227;0;379162;3281;153856;337;9050;292.0;337.0;184.0;195.0;163.0;87.0;857.0;586.0;653.0;799.0;337.0
2039;1248208;13745;12186;0;384439;3256;155814;338;9177;311.0;338.0;176.0;183.0;196.0;94.0;719.0;495.0;536.0;663.0;338.0
2040;1249767;13538;12657;0;389696;3203;158200;356;9368;306.0;356.0;159.0;207.0;195.0;101.0;624.0;436.0;470.0;575.0;356.0
2041;1250648;14032;13001;0;395055;3162;159985;356;9461;293.0;356.0;189.0;191.0;184.0;85.0;886.0;616.0;667.0;821.0;356.0
2042;1251679;13410;13253;0;400266;3117;162704;334;9358;271.0;334.0;188.0;164.0;164.0;89.0;766.0;529.0;569.0;707.0;334.0
