Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14260;811;0;309296;5161;23736;80;1388;433.0;80.0;57.0;201.0;145.0;110.0;186.0;138.0;143.0;177.0;80.0
2024;1136281;15070;1304;0;315832;4648;23836;101;1454;422.0;101.0;69.0;200.0;140.0;114.0;333.0;243.0;248.0;309.0;101.0
2025;1150047;14164;2081;0;321259;4576;24724;47;1396;427.0;47.0;38.0;208.0;123.0;105.0;116.0;84.0;90.0;111.0;47.0
2026;1162130;14402;2978;0;326567;4609;24630;55;1455;451.0;55.0;38.0;203.0;142.0;123.0;125.0;89.0;92.0;119.0;55.0
2027;1173554;14991;3955;0;331596;4615;25531;73;1530;413.0;73.0;47.0;202.0;123.0;114.0;154.0;109.0;112.0;138.0;73.0
2028;1184590;14696;4943;0;336512;4669;25411;51;1517;474.0;51.0;41.0;236.0;139.0;109.0;99.0;68.0;74.0;95.0;51.0
2029;1194343;14872;5800;0;341990;4685;26139;71;1513;463.0;71.0;51.0;236.0;137.0;110.0;85.0;52.0;65.0;75.0;71.0
2030;1203415;14788;6621;0;347654;4685;26231;60;1526;498.0;60.0;53.0;244.0;152.0;109.0;199.0;143.0;149.0;186.0;60.0
2031;1211582;12721;6954;0;353207;4658;27022;65;1580;542.0;65.0;50.0;258.0;164.0;135.0;162.0;120.0;124.0;154.0;65.0
2032;1217349;15045;7278;0;357130;4593;26956;58;1587;543.0;58.0;50.0;247.0;163.0;141.0;157.0;106.0;111.0;141.0;58.0
2033;1225116;14026;7734;0;360470;4514;27584;54;1661;505.0;54.0;45.0;256.0;134.0;124.0;113.0;76.0;84.0;105.0;54.0
2034;1231408;13064;8498;0;363627;4501;27526;65;1606;538.0;65.0;50.0;237.0;181.0;135.0;135.0;92.0;104.0;128.0;65.0
2035;1235974;14893;9069;0;366773;4468;28035;62;1655;513.0;62.0;36.0;275.0;149.0;115.0;116.0;77.0;88.0;106.0;62.0
2036;1241798;14129;9999;0;370298;4453;27932;65;1595;528.0;65.0;62.0;238.0;164.0;129.0;191.0;139.0;143.0;181.0;65.0
2037;1245928;13587;11078;0;374412;4416;28530;51;1730;539.0;51.0;57.0;261.0;146.0;126.0;129.0;82.0;91.0;119.0;51.0
2038;1248437;13312;11541;0;379053;4390;28595;69;1642;539.0;69.0;47.0;262.0;166.0;133.0;131.0;85.0;96.0;120.0;69.0
2039;1250208;13848;12244;0;384377;4376;29327;55;1728;564.0;55.0;45.0;269.0;179.0;126.0;88.0;63.0;60.0;80.0;55.0
2040;1251812;13435;12609;0;389580;4356;29450;66;1675;550.0;66.0;47.0;275.0;164.0;130.0;105.0;71.0;75.0;100.0;66.0
2041;1252638;13632;12847;0;394924;4381;29977;61;1798;563.0;61.0;45.0;288.0;155.0;136.0;136.0;95.0;93.0;122.0;61.0
2042;1253423;14353;13134;0;400085;4350;30253;56;1720;537.0;56.0;55.0;260.0;144.0;134.0;137.0;98.0;108.0;129.0;56.0
