Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13781;825;0;309297;5147;62706;228;3720;433.0;228.0;118.0;232.0;193.0;118.0;506.0;365.0;390.0;472.0;228.0
2024;1135788;14404;1255;0;315831;4486;63645;264;3792;399.0;264.0;152.0;210.0;177.0;124.0;670.0;472.0;501.0;622.0;264.0
2025;1148937;14631;2051;0;321258;4297;65352;153;3806;377.0;153.0;103.0;198.0;134.0;95.0;438.0;302.0;331.0;409.0;153.0
2026;1161517;13289;2921;0;326568;4256;65783;160;3804;375.0;160.0;102.0;176.0;146.0;111.0;387.0;269.0;283.0;363.0;160.0
2027;1171885;15685;3997;0;331596;4239;67514;163;3918;344.0;163.0;96.0;182.0;126.0;103.0;351.0;239.0;254.0;318.0;163.0
2028;1183573;13753;4942;0;336513;4258;67888;149;4077;377.0;149.0;90.0;200.0;144.0;92.0;417.0;287.0;310.0;387.0;149.0
2029;1192384;13499;5867;0;341992;4282;69518;147;4017;389.0;147.0;92.0;208.0;130.0;106.0;335.0;227.0;252.0;314.0;147.0
2030;1200016;13301;6615;0;347662;4283;70002;160;4192;410.0;160.0;96.0;219.0;156.0;99.0;319.0;216.0;236.0;298.0;160.0
2031;1206702;13671;6917;0;353179;4254;71831;150;4198;450.0;150.0;94.0;229.0;166.0;111.0;353.0;253.0;259.0;327.0;150.0
2032;1213456;13940;7293;0;357124;4185;72179;170;4229;441.0;170.0;111.0;216.0;156.0;128.0;449.0;309.0;336.0;414.0;170.0
2033;1220103;13503;7708;0;360460;4107;73378;149;4375;431.0;149.0;91.0;235.0;140.0;114.0;352.0;246.0;265.0;327.0;149.0
2034;1225898;13951;8337;0;363611;4061;73626;158;4304;448.0;158.0;99.0;205.0;181.0;121.0;385.0;266.0;287.0;354.0;158.0
2035;1231512;14010;9312;0;366774;4043;74610;156;4367;402.0;156.0;77.0;220.0;157.0;104.0;288.0;191.0;216.0;267.0;156.0
2036;1236210;14294;9942;0;370327;4035;75034;176;4360;434.0;176.0;114.0;227.0;158.0;111.0;506.0;348.0;375.0;469.0;176.0
2037;1240562;14157;10814;0;374466;3979;75922;145;4527;435.0;145.0;101.0;226.0;150.0;103.0;305.0;196.0;214.0;277.0;145.0
2038;1243905;12758;11500;0;379131;3960;76755;151;4535;449.0;151.0;83.0;233.0;164.0;120.0;296.0;201.0;234.0;280.0;151.0
2039;1245163;12836;11946;0;384384;3941;77972;163;4596;452.0;163.0;97.0;233.0;181.0;104.0;354.0;236.0;254.0;324.0;163.0
2040;1246053;12707;12661;0;389626;3938;79033;197;4615;458.0;197.0;100.0;246.0;187.0;122.0;395.0;277.0;302.0;367.0;197.0
2041;1246099;14624;12845;0;394983;3915;80050;181;4683;469.0;181.0;90.0;266.0;174.0;120.0;365.0;265.0;271.0;341.0;181.0
2042;1247878;13304;13308;0;400158;3869;81330;162;4669;425.0;162.0;104.0;214.0;159.0;110.0;356.0;253.0;272.0;334.0;162.0
