Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14152;830;0;309296;5155;202384;766;11885;433.0;766.0;392.0;313.0;336.0;158.0;1968.0;1397.0;1515.0;1834.0;766.0
2024;1136154;13776;1235;0;315832;3956;207468;851;12130;317.0;851.0;458.0;261.0;317.0;132.0;2345.0;1638.0;1748.0;2162.0;851.0
2025;1148695;14363;2076;0;321258;3266;212346;417;12429;197.0;417.0;216.0;151.0;165.0;82.0;962.0;645.0;733.0;894.0;417.0
2026;1160982;13294;2988;0;326568;3145;217641;425;12700;180.0;425.0;223.0;139.0;167.0;76.0;1015.0;697.0;757.0;939.0;425.0
2027;1171288;15120;3937;0;331593;3047;222828;398;13058;163.0;398.0;188.0;140.0;161.0;72.0;888.0;623.0;669.0;821.0;398.0
2028;1182471;12993;5004;0;336511;3013;228842;399;13435;161.0;399.0;194.0;140.0;150.0;76.0;940.0;663.0;702.0;872.0;399.0
2029;1190460;14291;5954;0;341995;2998;234383;424;13787;143.0;424.0;217.0;138.0;156.0;56.0;1067.0;737.0;799.0;989.0;424.0
2030;1198797;14192;6413;0;347656;2970;240201;436;14046;165.0;436.0;224.0;138.0;164.0;75.0;1030.0;695.0;751.0;948.0;436.0
2031;1206576;14651;6864;0;353191;2913;245460;414;14379;190.0;414.0;207.0;137.0;192.0;68.0;939.0;649.0;699.0;872.0;414.0
2032;1214363;13508;7197;0;357144;2827;250840;390;14727;192.0;390.0;192.0;142.0;170.0;78.0;850.0;572.0;625.0;780.0;390.0
2033;1220674;13841;7766;0;360502;2795;255343;388;14911;163.0;388.0;201.0;141.0;151.0;58.0;804.0;547.0;605.0;740.0;388.0
2034;1226749;13411;8328;0;363667;2778;260438;446;15281;184.0;446.0;222.0;133.0;189.0;86.0;936.0;632.0;697.0;862.0;446.0
2035;1231832;14728;9215;0;366844;2710;264254;447;15467;173.0;447.0;202.0;170.0;180.0;68.0;1004.0;690.0;751.0;932.0;447.0
2036;1237345;13779;9944;0;370413;2666;268529;446;15756;183.0;446.0;203.0;154.0;190.0;82.0;928.0;643.0;712.0;859.0;446.0
2037;1241180;13739;10941;0;374545;2573;272140;405;16150;178.0;405.0;216.0;137.0;167.0;63.0;960.0;657.0;693.0;877.0;405.0
2038;1243978;14075;11446;0;379215;2550;275282;452;16006;194.0;452.0;243.0;157.0;171.0;75.0;1052.0;726.0;798.0;990.0;452.0
2039;1246607;14888;11930;0;384543;2497;278048;441;16165;183.0;441.0;219.0;139.0;197.0;69.0;958.0;667.0;717.0;885.0;441.0
2040;1249565;14236;12389;0;389789;2478;280399;444;16517;190.0;444.0;209.0;165.0;183.0;77.0;979.0;690.0;723.0;900.0;444.0
2041;1251412;14379;12949;0;395215;2462;282432;450;16595;190.0;450.0;229.0;144.0;181.0;86.0;975.0;662.0;739.0;914.0;450.0
2042;1252842;14737;13022;0;400434;2412;283890;480;16434;170.0;480.0;275.0;129.0;181.0;65.0;1207.0;822.0;902.0;1111.0;480.0
2043;1254557;14251;13435;0;405943;2361;285158;450;16692;188.0;450.0;218.0;165.0;193.0;62.0;1057.0;739.0;795.0;984.0;450.0
2044;1255373;14481;14028;0;411355;2356;285988;459;16825;208.0;459.0;250.0;167.0;180.0;70.0;1100.0;771.0;839.0;1021.0;459.0
