Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14562;860;0;309296;5139;125349;518;7425;433.0;518.0;266.0;275.0;281.0;129.0;1336.0;967.0;1032.0;1252.0;518.0
2024;1136534;14646;1251;0;315832;4189;128043;558;7563;341.0;558.0;304.0;232.0;245.0;118.0;1433.0;1006.0;1068.0;1330.0;558.0
2025;1149929;14571;2095;0;321257;3754;130528;327;7654;268.0;327.0;185.0;177.0;149.0;84.0;797.0;556.0;606.0;744.0;327.0
2026;1162405;12630;2900;0;326567;3673;132358;296;7717;260.0;296.0;161.0;154.0;149.0;92.0;659.0;445.0;485.0;607.0;296.0
2027;1172135;14030;3934;0;331594;3635;134789;290;7811;226.0;290.0;146.0;144.0;144.0;82.0;562.0;365.0;404.0;513.0;290.0
2028;1182231;14133;4865;0;336515;3652;136405;311;8072;240.0;311.0;156.0;161.0;147.0;87.0;752.0;514.0;553.0;697.0;311.0
2029;1191499;13698;5945;0;342001;3643;138761;313;8163;223.0;313.0;162.0;158.0;143.0;73.0;713.0;500.0;537.0;662.0;313.0
2030;1199252;14114;6511;0;347671;3632;140902;336;8196;261.0;336.0;175.0;164.0;176.0;82.0;724.0;496.0;538.0;673.0;336.0
2031;1206855;13979;6974;0;353194;3580;143366;323;8349;286.0;323.0;179.0;173.0;167.0;90.0;739.0;504.0;531.0;682.0;323.0
2032;1213860;13424;7320;0;357149;3528;145392;324;8611;284.0;324.0;157.0;188.0;175.0;88.0;758.0;527.0;564.0;695.0;324.0
2033;1219964;15022;7533;0;360493;3425;146580;302;8612;266.0;302.0;151.0;192.0;142.0;83.0;637.0;441.0;481.0;595.0;302.0
2034;1227453;14182;8399;0;363645;3402;148029;316;8707;283.0;316.0;163.0;171.0;166.0;99.0;784.0;539.0;580.0;718.0;316.0
2035;1233236;14020;9283;0;366824;3387;149145;297;8814;251.0;297.0;139.0;171.0;156.0;82.0;503.0;328.0;367.0;462.0;297.0
2036;1237973;13399;10110;0;370400;3395;150609;324;8774;292.0;324.0;176.0;167.0;177.0;96.0;727.0;504.0;546.0;674.0;324.0
2037;1241262;14549;10638;0;374527;3322;151946;301;9089;283.0;301.0;160.0;181.0;167.0;76.0;680.0;460.0;496.0;624.0;301.0
2038;1245173;14400;11574;0;379212;3309;153890;344;9047;296.0;344.0;180.0;203.0;173.0;84.0;814.0;555.0;623.0;760.0;344.0
2039;1247999;13800;12003;0;384489;3241;155816;342;9183;307.0;342.0;185.0;185.0;186.0;93.0;798.0;559.0;589.0;732.0;342.0
2040;1249796;14491;12786;0;389706;3220;158193;358;9366;317.0;358.0;160.0;201.0;203.0;111.0;629.0;435.0;475.0;582.0;358.0
2041;1251501;13458;12880;0;395097;3163;160010;337;9459;285.0;337.0;174.0;190.0;178.0;80.0;828.0;579.0;617.0;763.0;337.0
2042;1252079;14354;13179;0;400272;3130;162707;325;9358;272.0;325.0;192.0;169.0;153.0;83.0;824.0;575.0;608.0;758.0;325.0
