Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2037;71635;4556;142;210;183;92;1086;2372;2117;4178;627;9753;12091;420.0;1918.0;601.0;434.0;462.0;563.0;294.0
2038;71831;4498;137;213;178;86;1048;2405;2059;3906;614;9418;11733;421.0;1894.0;573.0;386.0;429.0;526.0;273.0
2039;72845;4533;139;191;185;90;1063;2157;2140;4087;605;9447;11782;427.0;1908.0;586.0;397.0;424.0;536.0;253.0
2040;73167;4533;160;200;183;108;1224;2259;2117;4905;651;10505;12842;429.0;1908.0;714.0;498.0;541.0;660.0;305.0
2041;74360;4593;143;194;163;89;1094;2191;1885;4042;589;9212;11582;436.0;1934.0;660.0;480.0;511.0;619.0;266.0
2042;75686;4592;165;203;158;104;1262;2293;1828;4723;630;10106;12483;444.0;1933.0;597.0;401.0;438.0;549.0;288.0
2043;75432;4836;159;220;186;85;1216;2485;2152;3860;650;9713;12191;442.0;2036.0;798.0;589.0;619.0;744.0;305.0
2044;77014;4826;158;228;196;101;1208;2575;2267;4587;683;10637;13121;452.0;2032.0;613.0;414.0;458.0;564.0;304.0
2045;76970;4755;164;212;173;111;1254;2394;2001;5041;660;10690;13143;451.0;2002.0;614.0;409.0;463.0;575.0;267.0
2046;78101;4867;177;202;194;91;1354;2281;2244;4133;664;10012;12519;458.0;2049.0;735.0;510.0;552.0;686.0;318.0
2047;79409;4904;150;180;204;83;1147;2033;2360;3769;617;9309;11840;466.0;2065.0;676.0;475.0;503.0;626.0;292.0
2048;78755;4923;151;203;186;106;1155;2293;2152;4814;646;10414;12949;462.0;2073.0;597.0;423.0;454.0;564.0;294.0
2049;80537;4906;163;223;214;82;1247;2518;2475;3724;682;9964;12501;472.0;2065.0;690.0;482.0;521.0;640.0;298.0
2050;80373;4968;148;204;173;96;1132;2304;2001;4360;621;9797;12360;471.0;2092.0;634.0;443.0;479.0;584.0;289.0
2051;80861;5027;154;201;196;119;1178;2270;2267;5404;670;11119;13709;474.0;2116.0;661.0;459.0;484.0;605.0;313.0
2052;81484;4910;173;215;202;102;1323;2428;2337;4632;692;10720;13265;478.0;2067.0;803.0;570.0;610.0;744.0;305.0
2053;81133;5039;157;210;184;92;1201;2372;2128;4178;643;9879;12476;476.0;2121.0;646.0;447.0;475.0;597.0;294.0
2054;82249;5107;177;231;218;113;1354;2609;2522;5132;739;11617;14249;482.0;2150.0;807.0;563.0;601.0;746.0;331.0
2055;82061;5136;173;214;216;133;1323;2417;2499;6040;736;12279;14922;481.0;2162.0;758.0;534.0;556.0;691.0;318.0
2056;83026;5076;182;221;202;122;1392;2496;2337;5541;727;11766;14390;487.0;2137.0;738.0;495.0;558.0;682.0;337.0
2057;84012;5319;201;193;196;113;1537;2180;2267;5132;703;11116;13848;493.0;2239.0;757.0;507.0;564.0;707.0;355.0
2058;83791;5299;201;215;191;110;1537;2428;2209;4996;717;11170;13892;491.0;2231.0;835.0;566.0;623.0;783.0;339.0
2059;84935;5230;183;236;220;117;1399;2665;2545;5313;756;11922;14622;498.0;2202.0;779.0;556.0;587.0;718.0;340.0
2060;83882;5168;169;222;190;116;1292;2507;2198;5268;697;11265;13933;492.0;2176.0;604.0;406.0;450.0;564.0;315.0
2061;83644;5191;182;226;202;108;1392;2552;2337;4905;718;11186;13862;491.0;2185.0;775.0;550.0;592.0;721.0;341.0
2062;84234;5267;170;229;190;118;1300;2586;2198;5359;707;11443;14154;494.0;2217.0;712.0;488.0;529.0;654.0;309.0
2063;83974;5297;183;241;200;128;1399;2722;2313;5813;752;12247;14970;493.0;2230.0;613.0;423.0;450.0;570.0;352.0
2064;85292;5421;187;240;199;104;1430;2710;2302;4723;730;11165;13947;500.0;2282.0;881.0;636.0;668.0;815.0;360.0
2065;84186;5327;192;224;176;98;1468;2530;2036;4451;690;10485;13222;494.0;2243.0;772.0;514.0;571.0;707.0;326.0
2066;83028;5317;180;219;206;87;1377;2473;2383;3951;692;10184;12909;487.0;2238.0;745.0;517.0;566.0;694.0;336.0
2067;82835;5142;151;220;191;102;1155;2485;2209;4632;664;10481;13132;486.0;2165.0;643.0;431.0;463.0;586.0;281.0
2068;82760;5238;200;233;189;110;1529;2631;2186;4996;732;11342;14032;485.0;2205.0;776.0;549.0;578.0;729.0;341.0
2069;83454;5313;176;231;222;109;1346;2609;2568;4950;738;11473;14199;489.0;2237.0;635.0;443.0;490.0;588.0;331.0
2070;80923;4990;159;205;213;117;1216;2315;2464;5313;694;11308;13884;475.0;2101.0;572.0;385.0;425.0;531.0;322.0
2071;78922;4943;169;223;189;108;1292;2518;2186;4905;689;10901;13445;463.0;2081.0;657.0;459.0;488.0;614.0;296.0
2072;79095;4885;161;244;235;111;1231;2756;2718;5041;751;11746;14267;464.0;2057.0;607.0;418.0;448.0;557.0;315.0
2073;77967;4886;156;243;172;116;1193;2744;1990;5268;687;11195;13709;457.0;2057.0;555.0;385.0;422.0;523.0;285.0
2074;79870;4939;161;243;200;112;1231;2744;2313;5086;716;11374;13921;468.0;2079.0;686.0;491.0;499.0;628.0;316.0
2075;76811;4786;143;218;190;101;1094;2462;2198;4587;652;10341;12806;450.0;2015.0;653.0;473.0;495.0;604.0;268.0
2076;75334;4630;153;229;200;102;1170;2586;2313;4632;684;10701;13092;442.0;1949.0;597.0;424.0;444.0;552.0;311.0
2077;75248;4714;163;227;162;106;1247;2564;1874;4814;658;10499;12925;441.0;1985.0;650.0;444.0;480.0;603.0;290.0
2078;74191;4649;167;233;202;106;1277;2631;2337;4814;708;11059;13451;435.0;1957.0;756.0;526.0;557.0;693.0;317.0
2079;75827;4672;179;226;174;81;1369;2552;2013;3679;660;9613;12025;445.0;1967.0;734.0;510.0;539.0;684.0;298.0
2080;74105;4659;138;215;175;102;1055;2428;2024;4632;630;10139;12535;435.0;1961.0;527.0;361.0;398.0;485.0;268.0
2081;72581;4541;144;207;203;96;1101;2338;2348;4360;650;10147;12485;426.0;1912.0;503.0;341.0;361.0;464.0;262.0
2082;72897;4599;154;212;170;106;1178;2394;1966;4814;642;10352;12716;428.0;1936.0;708.0;497.0;519.0;656.0;282.0
2083;71170;4450;148;241;171;83;1132;2722;1978;3769;643;9601;11891;417.0;1873.0;443.0;283.0;325.0;412.0;276.0
2084;73506;4557;147;217;196;103;1124;2451;2267;4678;663;10520;12870;431.0;1919.0;606.0;421.0;457.0;560.0;296.0
2085;73198;4560;165;228;183;113;1262;2575;2117;5132;689;11086;13435;429.0;1920.0;635.0;438.0;472.0;592.0;289.0
2086;70752;4351;145;209;155;104;1109;2360;1793;4723;613;9985;12232;415.0;1832.0;531.0;366.0;399.0;499.0;244.0
2087;70853;4458;155;210;198;89;1185;2372;2290;4042;652;9889;12182;416.0;1877.0;679.0;469.0;501.0;619.0;284.0
2088;68541;4281;159;189;176;76;1216;2134;2036;3451;600;8837;11041;402.0;1802.0;653.0;451.0;491.0;607.0;271.0
2089;70191;4346;146;217;173;104;1116;2451;2001;4723;640;10291;12533;412.0;1830.0;535.0;353.0;404.0;498.0;256.0
2090;70497;4275;154;217;188;106;1178;2451;2175;4814;665;10618;12831;413.0;1800.0;607.0;424.0;460.0;562.0;280.0
2091;68188;4263;159;178;168;114;1216;2010;1943;5177;619;10346;12541;400.0;1795.0;673.0;464.0;516.0;624.0;275.0
2092;68927;4273;143;219;178;104;1094;2473;2059;4723;644;10349;12552;404.0;1799.0;551.0;388.0;416.0;508.0;257.0
2093;66249;4161;142;183;185;110;1086;2067;2140;4996;620;10289;12430;389.0;1752.0;572.0;402.0;440.0;534.0;272.0
2094;67881;4143;112;195;182;85;856;2202;2105;3860;574;9023;11165;398.0;1744.0;514.0;372.0;401.0;480.0;251.0
2095;68255;4299;148;207;179;98;1132;2338;2071;4451;632;9992;12202;400.0;1810.0;488.0;315.0;357.0;444.0;265.0
2096;66901;4234;151;235;179;78;1155;2654;2071;3542;643;9422;11597;392.0;1783.0;636.0;431.0;462.0;584.0;263.0
2097;67944;4135;133;209;180;92;1017;2360;2082;4178;614;9637;11776;398.0;1741.0;465.0;309.0;338.0;428.0;246.0
2098;64142;3967;134;185;172;91;1025;2089;1990;4133;582;9237;11283;376.0;1670.0;461.0;312.0;345.0;424.0;234.0
2099;64819;4072;131;190;191;106;1002;2146;2209;4814;618;10171;12265;380.0;1714.0;574.0;406.0;425.0;523.0;247.0
2100;67210;4092;141;181;163;98;1078;2044;1885;4451;583;9458;11575;394.0;1723.0;517.0;360.0;389.0;480.0;256.0
2101;67252;4117;148;210;175;86;1132;2372;2024;3906;619;9434;11561;394.0;1733.0;618.0;430.0;444.0;562.0;260.0
2102;66854;4072;144;207;184;109;1101;2338;2128;4950;644;10517;12623;392.0;1714.0;547.0;392.0;409.0;512.0;269.0
2103;65349;4043;142;181;173;100;1086;2044;2001;4541;596;9672;11757;383.0;1702.0;596.0;426.0;460.0;554.0;247.0
2104;63948;3954;113;198;167;77;864;2236;1932;3497;555;8529;10569;375.0;1665.0;367.0;250.0;273.0;346.0;231.0
2105;66797;4246;124;191;179;106;948;2157;2071;4814;600;9990;12170;392.0;1788.0;526.0;363.0;383.0;484.0;268.0
2106;66896;4073;119;212;161;85;910;2394;1862;3860;577;9026;11133;392.0;1715.0;508.0;357.0;379.0;467.0;219.0
2107;65872;4149;145;198;150;101;1109;2236;1735;4587;594;9667;11800;386.0;1747.0;503.0;358.0;379.0;474.0;264.0
2108;65928;4074;127;204;169;89;971;2304;1955;4042;589;9272;11374;387.0;1715.0;554.0;376.0;406.0;518.0;247.0
2109;64274;3989;131;223;182;90;1002;2518;2105;4087;626;9712;11768;377.0;1679.0;538.0;369.0;404.0;501.0;255.0
2110;66975;4101;147;205;181;92;1124;2315;2094;4178;625;9711;11831;393.0;1727.0;576.0;385.0;417.0;525.0;264.0
2111;66823;4113;130;211;168;86;994;2383;1943;3906;595;9226;11350;392.0;1732.0;532.0;358.0;398.0;494.0;240.0
2112;65456;4146;151;203;168;103;1155;2293;1943;4678;625;10069;12198;384.0;1745.0;631.0;454.0;460.0;576.0;275.0
2113;66668;4128;138;195;169;84;1055;2202;1955;3815;586;9027;11156;391.0;1738.0;500.0;344.0;378.0;469.0;235.0
2114;64202;3991;105;185;172;94;803;2089;1990;4269;556;9151;11208;377.0;1680.0;381.0;241.0;281.0;356.0;224.0
2115;66550;4170;136;201;185;85;1040;2270;2140;3860;607;9310;11456;390.0;1756.0;605.0;425.0;452.0;567.0;256.0
2116;67140;4151;151;202;177;79;1155;2281;2047;3588;609;9071;11213;394.0;1748.0;648.0;460.0;479.0;599.0;258.0
2117;66063;4177;149;201;159;97;1139;2270;1839;4405;606;9653;11799;387.0;1759.0;505.0;337.0;377.0;471.0;251.0
2118;66796;4213;137;182;186;89;1048;2055;2152;4042;594;9297;11463;392.0;1774.0;542.0;370.0;406.0;499.0;254.0
2119;64423;3915;129;188;164;96;986;2123;1897;4360;577;9366;11392;378.0;1648.0;470.0;317.0;346.0;431.0;235.0
2120;67206;4104;125;185;164;87;956;2089;1897;3951;561;8893;11015;394.0;1728.0;581.0;422.0;435.0;539.0;228.0
2121;67625;4097;134;193;162;96;1025;2180;1874;4360;585;9439;11561;397.0;1725.0;491.0;318.0;348.0;446.0;265.0
2122;65424;4099;131;208;161;105;1002;2349;1862;4768;605;9981;12091;384.0;1726.0;440.0;282.0;320.0;404.0;246.0
2123;67529;4183;127;206;172;78;971;2326;1990;3542;583;8829;10986;396.0;1761.0;548.0;373.0;415.0;510.0;243.0
2124;65486;4212;156;198;152;102;1193;2236;1758;4632;608;9819;11976;384.0;1773.0;590.0;384.0;435.0;547.0;237.0
2125;67528;4191;132;178;183;91;1009;2010;2117;4133;584;9269;11429;396.0;1764.0;510.0;354.0;375.0;472.0;253.0
2126;67690;4206;123;203;163;86;941;2293;1885;3906;575;9025;11193;397.0;1771.0;403.0;273.0;295.0;374.0;242.0
2127;65646;4093;121;204;153;106;925;2304;1770;4814;584;9813;11921;385.0;1723.0;495.0;339.0;366.0;452.0;239.0
2128;67240;4206;157;181;158;93;1201;2044;1828;4224;589;9297;11462;394.0;1771.0;609.0;420.0;438.0;563.0;264.0
2129;66952;4150;126;177;161;92;964;1999;1862;4178;556;9003;11143;393.0;1747.0;469.0;305.0;352.0;433.0;235.0
2130;67596;4073;146;151;173;80;1116;1705;2001;3633;550;8455;10566;396.0;1715.0;607.0;419.0;454.0;562.0;236.0
2131;66624;4226;124;214;161;80;948;2417;1862;3633;579;8860;11030;391.0;1779.0;399.0;260.0;287.0;369.0;223.0
2132;66463;4215;157;211;176;89;1201;2383;2036;4042;633;9662;11827;390.0;1775.0;540.0;359.0;401.0;502.0;278.0
2133;66546;4082;115;199;153;86;879;2247;1770;3906;553;8802;10911;390.0;1719.0;376.0;262.0;284.0;353.0;211.0
2134;67221;4159;123;210;158;81;941;2372;1828;3679;572;8820;10965;394.0;1751.0;453.0;327.0;355.0;418.0;231.0
2135;68563;4297;138;205;180;88;1055;2315;2082;3996;611;9448;11659;402.0;1809.0;499.0;341.0;382.0;465.0;273.0
2136;67502;4173;130;165;156;108;994;1863;1805;4905;559;9567;11720;396.0;1757.0;483.0;332.0;366.0;456.0;226.0
2137;67148;4180;143;202;157;84;1094;2281;1816;3815;586;9006;11160;394.0;1760.0;531.0;371.0;408.0;494.0;240.0
2138;66152;4168;124;157;184;102;948;1773;2128;4632;567;9481;11624;388.0;1755.0;392.0;246.0;283.0;363.0;232.0
2139;66846;4175;130;167;148;86;994;1886;1712;3906;531;8498;10648;392.0;1758.0;546.0;380.0;399.0;503.0;240.0
2140;69080;4298;137;202;164;83;1048;2281;1897;3769;586;8995;11209;405.0;1809.0;526.0;353.0;402.0;486.0;270.0
2141;67815;4287;138;189;157;92;1055;2134;1816;4178;576;9183;11386;398.0;1805.0;472.0;319.0;348.0;435.0;243.0
2142;67113;4174;142;188;150;77;1086;2123;1735;3497;557;8441;10592;394.0;1757.0;585.0;402.0;441.0;542.0;252.0
2143;66844;4168;138;187;151;86;1055;2112;1747;3906;562;8820;10967;392.0;1755.0;580.0;386.0;418.0;532.0;247.0
2144;67756;4139;142;185;146;79;1086;2089;1689;3588;552;8452;10592;397.0;1743.0;615.0;434.0;454.0;567.0;241.0
2145;68888;4378;133;176;184;113;1017;1988;2128;5132;606;10265;12512;404.0;1843.0;512.0;375.0;375.0;474.0;263.0
2146;68721;4213;134;188;172;91;1025;2123;1990;4133;585;9271;11448;403.0;1774.0;502.0;358.0;368.0;469.0;253.0
2147;66957;4191;168;206;163;110;1285;2326;1885;4996;647;10492;12649;393.0;1764.0;545.0;362.0;401.0;508.0;278.0
2148;68122;4273;148;190;182;84;1132;2146;2105;3815;604;9198;11397;400.0;1799.0;516.0;355.0;381.0;483.0;262.0
2149;68708;4222;134;215;159;99;1025;2428;1839;4496;607;9788;11968;403.0;1777.0;447.0;299.0;336.0;417.0;239.0
2150;69654;4275;143;183;167;94;1094;2067;1932;4269;587;9362;11571;409.0;1800.0;436.0;287.0;319.0;403.0;248.0
2151;68717;4272;135;179;186;82;1032;2021;2152;3724;582;8929;11131;403.0;1799.0;581.0;407.0;427.0;542.0;249.0
2152;67240;4180;150;201;153;71;1147;2270;1770;3224;575;8411;10565;394.0;1760.0;578.0;403.0;422.0;526.0;270.0
2153;68323;4253;143;207;174;95;1094;2338;2013;4314;619;9759;11951;401.0;1791.0;483.0;330.0;350.0;439.0;285.0
2154;67643;4174;144;200;161;84;1101;2259;1862;3815;589;9037;11191;397.0;1757.0;600.0;421.0;438.0;550.0;266.0
2155;69613;4395;123;196;166;90;941;2213;1920;4087;575;9161;11419;408.0;1850.0;545.0;383.0;411.0;502.0;252.0
2156;68393;4253;138;209;154;61;1055;2360;1781;2770;562;7966;10158;401.0;1791.0;598.0;419.0;453.0;554.0;246.0
2157;67222;4231;134;183;161;90;1025;2067;1862;4087;568;9041;11216;394.0;1781.0;515.0;363.0;392.0;489.0;234.0
2158;69505;4317;148;203;168;89;1132;2293;1943;4042;608;9410;11635;408.0;1817.0;670.0;475.0;512.0;628.0;267.0
2159;67027;4148;148;188;156;97;1132;2123;1805;4405;589;9465;11604;393.0;1746.0;658.0;460.0;482.0;604.0;277.0
2160;68468;4338;139;196;163;101;1063;2213;1885;4587;599;9748;11976;402.0;1826.0;486.0;336.0;366.0;453.0;260.0
2161;69510;4268;148;197;149;87;1132;2225;1724;3951;581;9032;11237;408.0;1797.0;599.0;419.0;441.0;550.0;254.0
2162;67012;4325;141;191;175;106;1078;2157;2024;4814;613;10073;12287;393.0;1821.0;621.0;439.0;464.0;577.0;251.0
2163;69699;4400;138;155;178;93;1055;1750;2059;4224;564;9088;11349;409.0;1852.0;458.0;311.0;334.0;423.0;248.0
2164;68201;4281;139;188;167;98;1063;2123;1932;4451;592;9569;11771;400.0;1802.0;500.0;350.0;375.0;473.0;258.0
2165;67652;4194;132;188;187;85;1009;2123;2163;3860;592;9155;11318;397.0;1766.0;510.0;348.0;375.0;465.0;240.0
2166;68205;4149;123;180;168;96;941;2033;1943;4360;567;9277;11424;400.0;1747.0;505.0;348.0;368.0;460.0;255.0
2167;67103;4139;125;211;143;80;956;2383;1654;3633;559;8626;10763;394.0;1743.0;467.0;331.0;360.0;437.0;238.0
2168;71122;4340;138;187;172;96;1055;2112;1990;4360;593;9517;11761;417.0;1827.0;601.0;425.0;448.0;549.0;259.0
2169;68811;4316;148;199;159;94;1132;2247;1839;4269;600;9487;11708;404.0;1817.0;598.0;415.0;443.0;552.0;274.0
2170;67180;4203;134;205;167;67;1025;2315;1932;3043;573;8315;10478;394.0;1769.0;481.0;344.0;361.0;445.0;242.0
2171;68175;4248;127;188;160;101;971;2123;1851;4587;576;9532;11720;400.0;1788.0;401.0;262.0;290.0;379.0;255.0
2172;67926;4286;142;220;145;84;1086;2485;1677;3815;591;9063;11265;398.0;1804.0;616.0;431.0;470.0;565.0;263.0
2173;71407;4447;142;200;175;91;1086;2259;2024;4133;608;9502;11793;419.0;1872.0;634.0;440.0;472.0;589.0;268.0
2174;68665;4251;148;173;159;96;1132;1954;1839;4360;576;9285;11478;403.0;1790.0;574.0;386.0;419.0;520.0;264.0
2175;67210;4230;137;205;173;87;1048;2315;2001;3951;602;9315;11490;394.0;1781.0;550.0;365.0;400.0;511.0;271.0
2176;67423;4277;148;199;164;89;1132;2247;1897;4042;600;9318;11514;395.0;1801.0;555.0;377.0;419.0;519.0;263.0
2177;67186;4219;149;183;153;87;1139;2067;1770;3951;572;8927;11097;394.0;1776.0;504.0;340.0;365.0;463.0;246.0
2178;70647;4477;154;191;183;78;1178;2157;2117;3542;606;8994;11293;414.0;1885.0;557.0;377.0;417.0;519.0;276.0
2179;67363;4221;139;205;190;86;1063;2315;2198;3906;620;9482;11654;395.0;1777.0;553.0;385.0;416.0;518.0;266.0
2180;66221;4156;124;184;176;80;948;2078;2036;3633;564;8695;10833;388.0;1750.0;479.0;326.0;363.0;446.0;229.0
2181;66951;4202;119;208;163;99;910;2349;1885;4496;589;9640;11802;393.0;1769.0;474.0;330.0;359.0;443.0;225.0
2182;66774;4271;142;189;166;89;1086;2134;1920;4042;586;9182;11372;392.0;1798.0;523.0;344.0;382.0;485.0;261.0
2183;69747;4442;132;181;164;80;1009;2044;1897;3633;557;8583;10862;409.0;1870.0;525.0;373.0;389.0;486.0;256.0
2184;67796;4183;123;201;137;101;941;2270;1585;4587;562;9383;11542;398.0;1761.0;469.0;314.0;335.0;436.0;223.0
2185;66526;4070;120;192;157;85;918;2168;1816;3860;554;8762;10865;390.0;1713.0;422.0;280.0;308.0;387.0;205.0
2186;67524;4173;156;178;155;97;1193;2010;1793;4405;586;9401;11554;396.0;1757.0;641.0;439.0;461.0;590.0;263.0
2187;67378;4283;141;195;175;86;1078;2202;2024;3906;597;9210;11408;395.0;1803.0;651.0;464.0;493.0;601.0;262.0
2188;69299;4321;133;172;175;93;1017;1942;2024;4224;573;9207;11432;406.0;1819.0;512.0;360.0;387.0;479.0;259.0
2189;68609;4216;132;176;166;97;1009;1988;1920;4405;571;9322;11499;402.0;1775.0;564.0;392.0;409.0;508.0;237.0
2190;67258;4170;130;186;166;87;994;2101;1920;3951;569;8966;11116;394.0;1756.0;425.0;280.0;323.0;397.0;228.0
2191;65502;4049;127;178;162;101;971;2010;1874;4587;568;9442;11531;384.0;1705.0;415.0;282.0;310.0;390.0;243.0
2192;68049;4359;130;175;174;94;994;1976;2013;4269;573;9252;11486;399.0;1835.0;559.0;393.0;415.0;514.0;260.0
2193;69985;4453;159;176;154;101;1216;1988;1781;4587;590;9572;11857;410.0;1875.0;550.0;374.0;413.0;512.0;277.0
2194;68006;4207;150;187;166;86;1147;2112;1920;3906;589;9085;11255;399.0;1771.0;585.0;398.0;431.0;539.0;270.0
2195;67444;4176;145;187;153;98;1109;2112;1770;4451;583;9442;11596;396.0;1758.0;564.0;400.0;436.0;528.0;245.0
2196;66470;4042;147;178;171;105;1124;2010;1978;4768;601;9880;11972;390.0;1702.0;601.0;414.0;433.0;546.0;272.0
2197;67343;4200;130;210;166;78;994;2372;1920;3542;584;8828;10991;395.0;1768.0;545.0;373.0;412.0;506.0;256.0
2198;68222;4306;125;198;141;96;956;2236;1631;4360;560;9183;11396;400.0;1813.0;531.0;367.0;396.0;499.0;233.0
2199;68216;4256;134;178;145;86;1025;2010;1677;3906;543;8618;10810;400.0;1792.0;461.0;306.0;342.0;432.0;241.0
2200;67575;4065;147;196;166;88;1124;2213;1920;3996;597;9253;11360;396.0;1711.0;624.0;436.0;468.0;580.0;245.0
2201;66554;4136;107;177;172;105;818;1999;1990;4768;561;9575;11706;390.0;1741.0;366.0;251.0;281.0;343.0;228.0
2202;67958;4078;164;171;129;92;1254;1931;1492;4178;556;8855;10971;399.0;1717.0;609.0;421.0;445.0;564.0;250.0
2203;67396;4235;114;199;164;105;872;2247;1897;4768;582;9784;11962;395.0;1783.0;453.0;311.0;334.0;414.0;225.0
2204;67771;4120;138;205;165;77;1055;2315;1909;3497;585;8776;10908;397.0;1735.0;560.0;375.0;416.0;524.0;249.0
2205;67758;4220;149;178;162;103;1139;2010;1874;4678;592;9701;11875;397.0;1777.0;644.0;458.0;457.0;588.0;256.0
2206;66289;4177;137;163;154;97;1048;1841;1781;4405;551;9075;11223;389.0;1759.0;473.0;320.0;358.0;437.0;237.0
2207;67680;4146;137;170;168;102;1048;1920;1943;4632;577;9543;11685;397.0;1745.0;546.0;368.0;389.0;497.0;255.0
2208;67227;4170;129;206;151;92;986;2326;1747;4178;578;9237;11387;394.0;1756.0;551.0;386.0;431.0;522.0;246.0
2209;67571;4144;150;187;166;104;1147;2112;1920;4723;607;9902;12043;396.0;1745.0;636.0;434.0;468.0;578.0;272.0
2210;67624;4188;165;182;145;96;1262;2055;1677;4360;588;9354;11514;397.0;1763.0;597.0;408.0;438.0;548.0;276.0
2211;66249;4114;140;176;158;76;1071;1988;1828;3451;550;8338;10459;389.0;1732.0;503.0;339.0;371.0;462.0;247.0
2212;66944;4329;134;209;168;97;1025;2360;1943;4405;608;9733;11949;393.0;1823.0;577.0;390.0;433.0;532.0;263.0
2213;67185;4387;124;192;160;100;948;2168;1851;4541;576;9508;11749;394.0;1847.0;395.0;268.0;298.0;365.0;247.0
2214;67453;4199;145;202;160;104;1109;2281;1851;4723;611;9964;12128;396.0;1768.0;603.0;409.0;433.0;558.0;262.0
2215;67238;4292;146;186;168;76;1116;2101;1943;3451;576;8611;10812;394.0;1807.0;591.0;406.0;428.0;543.0;269.0
2216;66098;4187;137;181;147;109;1048;2044;1700;4950;574;9742;11893;388.0;1763.0;546.0;367.0;419.0;508.0;238.0
2217;66413;4186;131;176;177;108;1002;1988;2047;4905;592;9942;12094;390.0;1762.0;536.0;368.0;413.0;502.0;250.0
2218;67652;4145;124;184;163;95;948;2078;1885;4314;566;9225;11367;397.0;1745.0;501.0;340.0;382.0;466.0;250.0
2219;67578;4203;130;162;175;84;994;1830;2024;3815;551;8663;10828;396.0;1769.0;544.0;389.0;420.0;507.0;233.0
2220;66975;4244;114;186;180;96;872;2101;2082;4360;576;9415;11595;393.0;1787.0;442.0;309.0;319.0;403.0;251.0
2221;68205;4292;115;194;164;83;879;2191;1897;3769;556;8736;10943;400.0;1807.0;481.0;322.0;356.0;445.0;237.0
2222;66904;4176;111;180;148;96;849;2033;1712;4360;535;8954;11104;392.0;1758.0;470.0;334.0;361.0;440.0;221.0
