Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;12870;816;0;309296;5147;31441;114;1826;433.0;114.0;72.0;209.0;153.0;113.0;327.0;244.0;248.0;304.0;114.0
2024;1134886;14037;1267;0;315832;4600;31910;143;1948;421.0;143.0;92.0;204.0;155.0;113.0;475.0;349.0;352.0;441.0;143.0
2025;1147656;15420;2059;0;321258;4504;32802;73;1907;407.0;73.0;55.0;203.0;125.0;97.0;196.0;138.0;155.0;188.0;73.0
2026;1161017;14696;2925;0;326567;4524;32949;68;1895;433.0;68.0;51.0;202.0;139.0;109.0;191.0;130.0;143.0;179.0;68.0
2027;1172788;14130;4073;0;331593;4540;33908;90;1969;395.0;90.0;55.0;200.0;123.0;107.0;179.0;123.0;121.0;156.0;90.0
2028;1182845;14313;5092;0;336514;4607;33922;74;2052;459.0;74.0;48.0;230.0;144.0;111.0;160.0;113.0;122.0;151.0;74.0
2029;1192066;13716;5883;0;341987;4604;34808;82;2007;452.0;82.0;61.0;233.0;132.0;108.0;174.0;129.0;137.0;164.0;82.0
2030;1199899;13012;6458;0;347651;4622;34996;86;2088;483.0;86.0;59.0;247.0;157.0;106.0;188.0;127.0;132.0;171.0;86.0
2031;1206453;13380;6922;0;353209;4581;35975;78;2105;517.0;78.0;53.0;246.0;167.0;129.0;194.0;142.0;145.0;181.0;78.0
2032;1212911;13323;7317;0;357113;4531;35994;73;2109;524.0;73.0;55.0;244.0;159.0;139.0;224.0;163.0;170.0;205.0;73.0
2033;1218917;14689;7769;0;360453;4449;36751;73;2205;498.0;73.0;57.0;253.0;137.0;124.0;181.0;121.0;130.0;165.0;73.0
2034;1225837;13803;8406;0;363623;4408;36713;72;2179;518.0;72.0;55.0;231.0;175.0;129.0;137.0;86.0;103.0;129.0;72.0
2035;1231234;14157;8980;0;366780;4395;37366;84;2221;496.0;84.0;44.0;268.0;152.0;116.0;128.0;78.0;94.0;118.0;84.0
2036;1236411;13690;10134;0;370320;4375;37351;75;2151;520.0;75.0;68.0;233.0;167.0;127.0;168.0;112.0;124.0;159.0;75.0
2037;1239967;13270;10814;0;374442;4338;38022;73;2278;516.0;73.0;68.0;251.0;151.0;119.0;186.0;127.0;136.0;172.0;73.0
2038;1242423;14318;11361;0;379106;4307;38182;97;2200;527.0;97.0;66.0;263.0;164.0;131.0;228.0;160.0;172.0;210.0;97.0
2039;1245380;13167;12052;0;384395;4286;39103;82;2257;532.0;82.0;56.0;258.0;176.0;124.0;135.0;86.0;92.0;122.0;82.0
2040;1246495;13183;12749;0;389613;4273;39222;96;2271;530.0;96.0;53.0;273.0;170.0;130.0;176.0;124.0;128.0;165.0;96.0
2041;1246929;14470;12952;0;394936;4269;40025;83;2367;543.0;83.0;58.0;287.0;151.0;130.0;225.0;163.0;165.0;205.0;83.0
2042;1248447;14265;13183;0;400109;4225;40371;72;2325;509.0;72.0;61.0;244.0;144.0;132.0;184.0;131.0;145.0;172.0;72.0
