Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13705;833;0;309296;5137;99530;411;5885;433.0;411.0;228.0;248.0;243.0;125.0;988.0;682.0;730.0;910.0;411.0
2024;1135704;13602;1223;0;315831;4293;102423;455;6097;367.0;455.0;227.0;242.0;237.0;116.0;1001.0;716.0;773.0;939.0;455.0
2025;1148083;13833;2036;0;321257;3961;104434;273;6145;299.0;273.0;159.0;180.0;146.0;87.0;575.0;392.0;430.0;541.0;273.0
2026;1159880;14036;3005;0;326569;3878;107978;260;6292;292.0;260.0;139.0;149.0;166.0;98.0;574.0;399.0;435.0;535.0;260.0
2027;1170911;14180;3986;0;331597;3839;109989;242;6416;261.0;242.0;143.0;148.0;129.0;83.0;602.0;415.0;442.0;559.0;242.0
2028;1181105;14118;5035;0;336512;3869;112925;283;6731;268.0;283.0;146.0;166.0;145.0;94.0;666.0;456.0;491.0;613.0;283.0
2029;1190188;13701;5873;0;341994;3862;114882;256;6772;270.0;256.0;133.0;163.0;139.0;91.0;526.0;367.0;392.0;489.0;256.0
2030;1198016;14799;6566;0;347660;3868;116694;252;6885;297.0;252.0;131.0;168.0;172.0;78.0;537.0;378.0;406.0;503.0;252.0
2031;1206249;14442;6983;0;353198;3849;117802;274;6889;334.0;274.0;134.0;207.0;174.0;93.0;493.0;343.0;355.0;451.0;274.0
2032;1213708;13537;7249;0;357145;3791;119019;276;7060;341.0;276.0;158.0;184.0;172.0;103.0;603.0;423.0;447.0;561.0;276.0
2033;1219996;13016;7729;0;360474;3690;119566;258;7090;312.0;258.0;149.0;186.0;143.0;92.0;666.0;454.0;494.0;615.0;258.0
2034;1225283;13638;8399;0;363622;3653;120734;267;7103;329.0;267.0;132.0;174.0;174.0;116.0;479.0;336.0;349.0;437.0;267.0
2035;1230522;14327;9085;0;366798;3646;121719;277;7222;303.0;277.0;139.0;197.0;151.0;93.0;577.0;394.0;432.0;538.0;277.0
2036;1235764;14217;10091;0;370352;3619;123143;255;7194;335.0;255.0;133.0;189.0;169.0;99.0;495.0;320.0;353.0;456.0;255.0
2037;1239890;14829;10828;0;374466;3581;124176;289;7457;338.0;289.0;160.0;204.0;177.0;86.0;664.0;469.0;505.0;611.0;289.0
2038;1243891;14470;11378;0;379125;3510;124587;257;7354;343.0;257.0;160.0;193.0;166.0;81.0;654.0;456.0;480.0;603.0;257.0
2039;1246983;13229;12049;0;384419;3493;124997;282;7439;341.0;282.0;145.0;205.0;167.0;106.0;652.0;465.0;494.0;603.0;282.0
2040;1248163;13487;12431;0;389658;3500;125532;301;7429;347.0;301.0;144.0;202.0;193.0;109.0;515.0;348.0;378.0;479.0;301.0
2041;1249219;13615;12794;0;395035;3468;126862;284;7467;351.0;284.0;150.0;200.0;191.0;94.0;613.0;439.0;471.0;571.0;284.0
2042;1250040;15043;13068;0;400204;3435;127855;301;7382;323.0;301.0;167.0;196.0;160.0;101.0;670.0;481.0;509.0;622.0;301.0
2043;1252015;14737;13393;0;405703;3401;130494;289;7719;345.0;289.0;147.0;210.0;196.0;81.0;569.0;380.0;425.0;527.0;289.0
2044;1253359;13299;13997;0;411055;3389;132218;291;7805;367.0;291.0;151.0;223.0;183.0;101.0;557.0;386.0;418.0;519.0;291.0
2045;1252661;14108;14340;0;416339;3328;134967;297;7966;385.0;297.0;188.0;211.0;176.0;107.0;714.0;503.0;543.0;672.0;297.0
2046;1252429;13652;14789;0;421416;3197;136787;303;7950;348.0;303.0;148.0;206.0;201.0;96.0;645.0;467.0;489.0;592.0;303.0
2047;1251292;14690;15234;0;425348;3163;139878;308;8072;331.0;308.0;167.0;181.0;194.0;97.0;582.0;395.0;426.0;540.0;308.0
2048;1250748;13620;15535;0;429613;3150;140867;331;8300;358.0;331.0;164.0;224.0;182.0;119.0;803.0;574.0;595.0;743.0;331.0
2049;1248833;15090;15434;0;433128;3080;144027;287;8229;376.0;287.0;151.0;214.0;209.0;89.0;647.0;479.0;493.0;597.0;287.0
2050;1248489;14502;15651;0;437227;3095;145065;304;8492;345.0;304.0;150.0;218.0;195.0;86.0;614.0;432.0;467.0;572.0;304.0
2051;1247340;14313;15481;0;441239;3111;147598;328;8661;350.0;328.0;178.0;205.0;181.0;114.0;689.0;485.0;519.0;638.0;328.0
2052;1246172;13545;15440;0;444818;3066;149280;295;8585;363.0;295.0;147.0;214.0;197.0;100.0;632.0;443.0;472.0;583.0;295.0
2053;1244277;13567;15335;0;447734;3029;151891;319;8818;366.0;319.0;176.0;212.0;198.0;99.0;763.0;530.0;564.0;709.0;319.0
2054;1242509;14297;14794;0;449476;3052;153374;334;8944;386.0;334.0;172.0;213.0;221.0;114.0;645.0;443.0;486.0;613.0;334.0
2055;1242012;14516;14395;0;450537;2986;155291;361;9131;403.0;361.0;205.0;223.0;218.0;118.0;841.0;584.0;629.0;785.0;361.0
2056;1242133;13264;14289;0;451177;2913;156241;319;9078;378.0;319.0;162.0;215.0;186.0;134.0;678.0;471.0;505.0;631.0;319.0
2057;1241108;13404;14229;0;451147;2863;156621;354;9256;356.0;354.0;207.0;191.0;197.0;115.0;765.0;533.0;567.0;703.0;354.0
2058;1240283;13829;14167;0;452758;2876;156841;370;9278;384.0;370.0;208.0;220.0;213.0;113.0;758.0;502.0;569.0;707.0;370.0
2059;1239945;14111;14098;0;454214;2787;156089;333;9136;402.0;333.0;186.0;224.0;208.0;117.0;583.0;389.0;422.0;531.0;333.0
2060;1239958;13326;14384;0;454961;2698;156642;332;9140;341.0;332.0;184.0;200.0;186.0;103.0;773.0;528.0;578.0;722.0;332.0
2061;1238900;13234;14782;0;455727;2732;155975;356;9090;358.0;356.0;183.0;216.0;209.0;106.0;696.0;496.0;528.0;644.0;356.0
2062;1237352;13875;14542;0;454978;2698;156537;346;9273;394.0;346.0;169.0;227.0;217.0;127.0;644.0;439.0;474.0;596.0;346.0
2063;1236685;14565;15235;0;453298;2661;155938;327;9161;385.0;327.0;174.0;223.0;193.0;122.0;667.0;471.0;499.0;621.0;327.0
2064;1236015;14078;15675;0;450982;2608;156747;371;9277;363.0;371.0;196.0;237.0;190.0;111.0;794.0;562.0;590.0;729.0;371.0
2065;1234418;14258;16072;0;447563;2593;155061;330;9195;360.0;330.0;178.0;228.0;184.0;100.0;728.0;497.0;547.0;674.0;330.0
2066;1232604;14285;16179;0;443747;2583;154901;333;9237;352.0;333.0;172.0;226.0;197.0;90.0;711.0;501.0;544.0;670.0;333.0
2067;1230710;13847;16202;0;441161;2612;153266;340;8993;368.0;340.0;168.0;215.0;203.0;122.0;604.0;417.0;442.0;561.0;340.0
2068;1228355;14029;16340;0;439060;2612;152531;367;9087;385.0;367.0;216.0;231.0;196.0;109.0;751.0;496.0;559.0;698.0;367.0
2069;1226044;14916;16768;0;435212;2569;151012;317;9104;384.0;317.0;166.0;219.0;210.0;106.0;598.0;422.0;448.0;557.0;317.0
2070;1224192;14448;16718;0;430621;2526;150699;333;8837;361.0;333.0;182.0;205.0;209.0;98.0;733.0;511.0;555.0;685.0;333.0
2071;1221922;14922;17073;0;426893;2497;148384;336;8689;381.0;336.0;171.0;232.0;195.0;119.0;704.0;492.0;541.0;657.0;336.0
2072;1219771;13164;17083;0;421585;2428;148065;316;8676;405.0;316.0;166.0;226.0;220.0;109.0;636.0;462.0;480.0;588.0;316.0
2073;1215852;13758;17179;0;417008;2353;146931;304;8673;385.0;304.0;163.0;215.0;190.0;121.0;611.0;436.0;458.0;577.0;304.0
2074;1212431;13698;17269;0;412645;2303;146546;320;8626;381.0;320.0;177.0;229.0;199.0;96.0;716.0;487.0;537.0;671.0;320.0
