Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2085;189699;11462;193;182;188;91;1476;2055;2175;4133;654;9839;15778;1113.0;4826.0;831.0;581.0;624.0;768.0;365.0
2086;187374;11231;211;195;158;88;1614;2202;1828;3996;652;9640;15467;1099.0;4728.0;902.0;601.0;683.0;844.0;374.0
2087;187126;11342;201;154;186;78;1537;1739;2152;3542;619;8970;14842;1097.0;4775.0;902.0;630.0;682.0;844.0;356.0
2088;185186;11015;190;186;164;75;1453;2101;1897;3406;615;8857;14580;1086.0;4637.0;821.0;556.0;615.0;757.0;353.0
2089;184167;11063;181;168;177;92;1384;1897;2047;4178;618;9506;15244;1080.0;4658.0;726.0;507.0;570.0;674.0;340.0
2090;183268;11035;184;187;185;102;1407;2112;2140;4632;658;10291;16012;1075.0;4646.0;782.0;560.0;586.0;723.0;367.0
2091;182431;10928;193;167;170;72;1476;1886;1966;3270;602;8598;14269;1070.0;4601.0;935.0;651.0;710.0;860.0;345.0
2092;181506;10981;175;184;183;91;1338;2078;2117;4133;633;9666;15354;1065.0;4623.0;718.0;502.0;535.0;658.0;345.0
2093;180133;10874;163;154;176;93;1247;1739;2036;4224;586;9246;14880;1056.0;4578.0;587.0;391.0;438.0;539.0;317.0
2094;181137;10842;180;171;186;72;1377;1931;2152;3270;609;8730;14357;1062.0;4565.0;835.0;581.0;641.0;777.0;356.0
2095;178546;10800;173;188;166;74;1323;2123;1920;3361;601;8727;14321;1047.0;4547.0;660.0;446.0;487.0;608.0;333.0
2096;179077;10746;159;188;160;73;1216;2123;1851;3315;580;8505;14079;1050.0;4524.0;638.0;429.0;460.0;581.0;313.0
2097;178160;10728;147;197;179;78;1124;2225;2071;3542;601;8962;14524;1045.0;4517.0;676.0;475.0;508.0;620.0;318.0
2098;178352;10827;178;178;172;75;1361;2010;1990;3406;603;8767;14371;1046.0;4558.0;734.0;507.0;540.0;677.0;350.0
2099;178151;10888;152;174;189;99;1162;1965;2186;4496;614;9809;15438;1045.0;4584.0;591.0;402.0;441.0;546.0;314.0
2100;179741;10672;174;164;164;77;1331;1852;1897;3497;579;8577;14124;1054.0;4493.0;755.0;529.0;570.0;703.0;332.0
2101;178012;10699;174;178;148;71;1331;2010;1712;3224;571;8277;13825;1044.0;4504.0;736.0;501.0;528.0;677.0;310.0
2102;179946;10799;180;167;185;90;1377;1886;2140;4087;622;9490;15091;1055.0;4546.0;796.0;549.0;601.0;739.0;335.0
2103;178137;10784;165;149;191;86;1262;1683;2209;3906;591;9060;14645;1045.0;4540.0;788.0;552.0;582.0;713.0;335.0
2104;179603;10950;175;180;159;71;1338;2033;1839;3224;585;8434;14097;1053.0;4610.0;711.0;479.0;527.0;659.0;338.0
2105;179392;10850;163;177;162;95;1247;1999;1874;4314;597;9434;15054;1052.0;4568.0;633.0;434.0;464.0;586.0;333.0
2106;180942;10847;179;198;173;96;1369;2236;2001;4360;646;9966;15594;1061.0;4567.0;744.0;494.0;539.0;684.0;361.0
2107;179200;10725;162;148;155;81;1239;1671;1793;3679;546;8382;13948;1051.0;4515.0;660.0;445.0;488.0;611.0;304.0
2108;180760;10782;187;186;168;73;1430;2101;1943;3315;614;8789;14388;1060.0;4539.0;771.0;528.0;554.0;706.0;339.0
2109;178696;10746;174;179;169;84;1331;2021;1955;3815;606;9122;14694;1048.0;4524.0;708.0;492.0;506.0;647.0;324.0
2110;181177;10865;188;168;170;86;1438;1897;1966;3906;612;9207;14844;1063.0;4574.0;797.0;558.0;607.0;746.0;332.0
2111;179203;10926;188;181;163;80;1438;2044;1885;3633;612;9000;14651;1051.0;4600.0;912.0;629.0;679.0;842.0;358.0
2112;181309;11075;192;178;168;96;1468;2010;1943;4360;634;9781;15507;1063.0;4663.0;735.0;500.0;558.0;689.0;348.0
2113;179971;10866;166;163;195;77;1269;1841;2256;3497;601;8863;14494;1056.0;4575.0;684.0;465.0;510.0;632.0;336.0
2114;181594;10992;194;191;156;87;1484;2157;1805;3951;628;9397;15090;1065.0;4628.0;960.0;660.0;691.0;875.0;364.0
2115;180092;10910;158;186;167;88;1208;2101;1932;3996;599;9237;14886;1056.0;4593.0;662.0;437.0;493.0;607.0;317.0
2116;181619;11092;193;146;196;67;1476;1649;2267;3043;602;8435;14170;1065.0;4670.0;794.0;540.0;589.0;735.0;356.0
2117;179827;11061;169;171;159;91;1292;1931;1839;4133;590;9195;14907;1055.0;4657.0;748.0;500.0;547.0;691.0;303.0
2118;181812;10960;176;169;193;77;1346;1909;2233;3497;615;8985;14665;1066.0;4614.0;701.0;479.0;508.0;642.0;342.0
2119;179794;10799;180;163;172;83;1377;1841;1990;3769;598;8977;14577;1054.0;4546.0;761.0;529.0;568.0;708.0;341.0
2120;181996;10981;164;161;186;72;1254;1818;2152;3270;583;8494;14184;1067.0;4623.0;786.0;534.0;597.0;722.0;329.0
2121;180159;10714;168;152;172;77;1285;1717;1990;3497;569;8489;14057;1057.0;4511.0;758.0;516.0;561.0;696.0;326.0
2122;181772;10997;189;166;155;97;1445;1875;1793;4405;607;9518;15214;1066.0;4630.0;745.0;503.0;548.0;694.0;331.0
2123;179966;10840;198;156;163;69;1514;1762;1885;3134;586;8295;13915;1056.0;4564.0;814.0;564.0;588.0;752.0;349.0
2124;181801;11248;160;186;175;80;1224;2101;2024;3633;601;8982;14783;1066.0;4735.0;729.0;518.0;565.0;682.0;333.0
2125;180607;11000;179;133;182;75;1369;1502;2105;3406;569;8382;14072;1059.0;4631.0;766.0;518.0;567.0;692.0;339.0
2126;181487;11028;164;174;177;82;1254;1965;2047;3724;597;8990;14697;1064.0;4643.0;625.0;406.0;460.0;581.0;343.0
2127;180727;10893;173;186;156;85;1323;2101;1805;3860;600;9089;14735;1060.0;4586.0;789.0;562.0;590.0;731.0;340.0
2128;181693;11048;177;143;162;66;1354;1615;1874;2997;548;7840;13557;1066.0;4651.0;680.0;471.0;510.0;631.0;322.0
2129;180111;11006;191;164;157;82;1461;1852;1816;3724;594;8853;14543;1056.0;4634.0;754.0;497.0;564.0;700.0;349.0
2130;182091;10845;164;156;168;83;1254;1762;1943;3769;571;8728;14362;1068.0;4566.0;572.0;387.0;419.0;526.0;307.0
2131;180453;11045;164;202;169;70;1254;2281;1955;3179;605;8669;14377;1058.0;4650.0;779.0;562.0;600.0;727.0;340.0
2132;180636;10969;168;179;152;72;1285;2021;1758;3270;571;8334;14011;1059.0;4618.0;603.0;408.0;451.0;565.0;320.0
2133;180767;10799;159;174;154;93;1216;1965;1781;4224;580;9186;14792;1060.0;4546.0;578.0;407.0;444.0;538.0;308.0
2134;180870;10920;156;171;160;74;1193;1931;1851;3361;561;8336;13994;1061.0;4597.0;642.0;455.0;517.0;621.0;311.0
2135;181179;10832;176;163;202;73;1346;1841;2337;3315;614;8839;14462;1063.0;4560.0;728.0;494.0;538.0;674.0;350.0
2136;181053;10924;170;157;153;73;1300;1773;1770;3315;553;8158;13819;1062.0;4599.0;645.0;435.0;470.0;594.0;331.0
2137;180546;11043;157;167;183;84;1201;1886;2117;3815;591;9019;14727;1059.0;4649.0;527.0;342.0;418.0;498.0;323.0
2138;180328;10986;178;168;166;88;1361;1897;1920;3996;600;9174;14857;1058.0;4625.0;791.0;547.0;586.0;731.0;324.0
2139;181322;10836;151;142;164;72;1155;1604;1897;3270;529;7926;13551;1063.0;4562.0;672.0;479.0;517.0;617.0;317.0
2140;180238;10803;177;152;155;68;1354;1717;1793;3088;552;7952;13557;1057.0;4548.0;772.0;549.0;571.0;714.0;319.0
2141;180844;11036;176;190;144;84;1346;2146;1666;3815;594;8973;14680;1061.0;4646.0;890.0;615.0;653.0;810.0;341.0
2142;179541;10918;173;154;180;85;1323;1739;2082;3860;592;9004;14654;1053.0;4597.0;758.0;512.0;548.0;692.0;349.0
2143;180208;11038;184;174;158;80;1407;1965;1828;3633;596;8833;14537;1057.0;4647.0;737.0;516.0;536.0;672.0;347.0
2144;179993;10858;180;157;150;67;1377;1773;1735;3043;554;7928;13555;1056.0;4571.0;695.0;468.0;515.0;641.0;341.0
2145;180338;11064;172;159;188;82;1315;1796;2175;3724;601;9010;14726;1058.0;4658.0;634.0;449.0;478.0;590.0;346.0
2146;180535;10903;209;158;178;70;1598;1784;2059;3179;615;8620;14269;1059.0;4590.0;906.0;640.0;687.0;851.0;377.0
2147;180802;10890;160;178;159;73;1224;2010;1839;3315;570;8388;14033;1060.0;4585.0;639.0;436.0;475.0;593.0;324.0
2148;181009;11075;179;157;172;83;1369;1773;1990;3769;591;8901;14626;1062.0;4663.0;602.0;379.0;443.0;558.0;344.0
2149;181358;10927;157;160;169;80;1201;1807;1955;3633;566;8596;14260;1064.0;4600.0;657.0;449.0;495.0;605.0;307.0
2150;181054;10825;170;159;162;70;1300;1796;1874;3179;561;8149;13768;1062.0;4557.0;651.0;426.0;485.0;607.0;320.0
2151;181110;11050;189;163;185;70;1445;1841;2140;3179;607;8605;14319;1062.0;4652.0;900.0;641.0;656.0;815.0;352.0
2152;181807;11003;181;157;169;70;1384;1773;1955;3179;577;8291;13989;1066.0;4632.0;760.0;531.0;544.0;695.0;343.0
2153;181211;10902;204;161;158;73;1560;1818;1828;3315;596;8521;14174;1063.0;4590.0;885.0;594.0;635.0;810.0;367.0
2154;182267;10971;162;179;169;84;1239;2021;1955;3815;594;9030;14718;1069.0;4619.0;686.0;484.0;518.0;640.0;319.0
2155;181593;11034;167;167;174;76;1277;1886;2013;3451;584;8627;14337;1065.0;4645.0;693.0;460.0;507.0;638.0;329.0
2156;181904;11018;173;166;146;55;1323;1875;1689;2498;540;7385;13091;1067.0;4639.0;741.0;503.0;545.0;686.0;319.0
2157;181352;11137;197;171;186;61;1507;1931;2152;2770;615;8360;14113;1064.0;4689.0;1003.0;726.0;748.0;920.0;385.0
2158;182633;10957;184;173;164;83;1407;1954;1897;3769;604;9027;14711;1071.0;4613.0;720.0;492.0;536.0;665.0;359.0
2159;181448;10962;182;169;166;60;1392;1909;1920;2725;577;7946;13625;1064.0;4615.0;771.0;536.0;575.0;719.0;337.0
2160;182064;11113;186;166;169;94;1422;1875;1955;4269;615;9521;15268;1068.0;4679.0;796.0;533.0;582.0;735.0;370.0
2161;181195;10845;172;164;170;82;1315;1852;1966;3724;588;8857;14486;1063.0;4566.0;788.0;563.0;599.0;739.0;329.0
2162;182126;11238;184;177;160;82;1407;1999;1851;3724;603;8981;14780;1068.0;4731.0;694.0;466.0;513.0;640.0;355.0
2163;180160;10820;162;137;174;73;1239;1547;2013;3315;546;8114;13726;1057.0;4555.0;618.0;421.0;459.0;573.0;321.0
2164;182808;10975;162;149;148;71;1239;1683;1712;3224;530;7858;13551;1072.0;4621.0;682.0;463.0;501.0;630.0;304.0
2165;179542;10827;173;176;168;70;1323;1988;1943;3179;587;8433;14044;1053.0;4558.0;689.0;482.0;517.0;643.0;315.0
2166;182496;10969;156;158;187;87;1193;1784;2163;3951;588;9091;14779;1070.0;4618.0;702.0;482.0;520.0;643.0;332.0
2167;178811;10789;173;180;162;79;1323;2033;1874;3588;594;8818;14409;1049.0;4542.0;596.0;390.0;449.0;554.0;335.0
2168;182807;10880;166;159;173;81;1269;1796;2001;3679;579;8745;14398;1072.0;4581.0;641.0;454.0;499.0;608.0;339.0
2169;178797;10834;174;161;129;83;1331;1818;1492;3769;547;8410;14020;1049.0;4561.0;689.0;479.0;538.0;636.0;323.0
2170;182675;11082;149;169;159;81;1139;1909;1839;3679;558;8566;14303;1071.0;4666.0;629.0;428.0;462.0;577.0;318.0
2171;178572;10770;174;160;194;83;1331;1807;2244;3769;611;9151;14732;1047.0;4534.0;635.0;400.0;477.0;592.0;350.0
2172;183062;11195;202;166;175;82;1545;1875;2024;3724;625;9168;14955;1074.0;4713.0;885.0;621.0;657.0;819.0;379.0
2173;179210;10911;184;180;171;84;1407;2033;1978;3815;619;9233;14878;1051.0;4594.0;739.0;492.0;565.0;694.0;351.0
2174;182849;11033;186;162;165;85;1422;1830;1909;3860;598;9021;14738;1072.0;4645.0;714.0;477.0;525.0;659.0;316.0
2175;179389;10977;180;171;156;78;1377;1931;1805;3542;585;8655;14328;1052.0;4621.0;732.0;500.0;550.0;671.0;340.0
2176;182101;11039;189;167;175;78;1445;1886;2024;3542;609;8897;14612;1068.0;4647.0;714.0;478.0;534.0;666.0;351.0
2177;178790;10874;188;154;159;80;1438;1739;1839;3633;581;8649;14276;1049.0;4578.0;703.0;484.0;525.0;653.0;352.0
2178;182003;11099;191;158;186;85;1461;1784;2152;3860;620;9257;14997;1067.0;4673.0;815.0;560.0;598.0;751.0;368.0
2179;179014;10830;144;181;156;82;1101;2044;1805;3724;563;8674;14283;1050.0;4559.0;531.0;349.0;392.0;493.0;286.0
2180;182880;10988;174;151;173;76;1331;1705;2001;3451;574;8488;14187;1073.0;4626.0;681.0;471.0;509.0;630.0;346.0
2181;179481;10883;168;171;174;78;1285;1931;2013;3542;591;8771;14406;1053.0;4582.0;823.0;591.0;616.0;759.0;345.0
2182;183755;11206;161;154;149;87;1231;1739;1724;3951;551;8645;14441;1078.0;4718.0;695.0;475.0;510.0;645.0;323.0
2183;180135;10940;174;145;148;62;1331;1638;1712;2816;529;7497;13159;1056.0;4606.0;664.0;461.0;485.0;614.0;329.0
2184;183342;11114;195;159;153;75;1491;1796;1770;3406;582;8463;14217;1075.0;4679.0;867.0;605.0;642.0;797.0;351.0
2185;180042;10838;159;180;174;79;1216;2033;2013;3588;592;8850;14469;1056.0;4563.0;729.0;494.0;535.0;672.0;338.0
2186;183072;11023;159;167;148;76;1216;1886;1712;3451;550;8265;13980;1074.0;4641.0;709.0;476.0;516.0;649.0;313.0
2187;179773;10835;161;149;173;74;1231;1683;2001;3361;557;8276;13892;1054.0;4562.0;743.0;509.0;560.0;690.0;318.0
2188;182771;10943;165;150;164;89;1262;1694;1897;4042;568;8895;14574;1072.0;4607.0;699.0;474.0;537.0;654.0;331.0
2189;180183;10890;181;177;172;81;1384;1999;1990;3679;611;9052;14694;1057.0;4585.0;752.0;513.0;556.0;686.0;348.0
2190;182369;10832;150;156;168;85;1147;1762;1943;3860;559;8712;14342;1070.0;4560.0;756.0;535.0;559.0;690.0;308.0
2191;180429;10788;176;154;161;64;1346;1739;1862;2907;555;7854;13454;1058.0;4542.0;776.0;552.0;600.0;726.0;336.0
2192;182834;11048;177;157;182;67;1354;1773;2105;3043;583;8275;13998;1072.0;4651.0;810.0;580.0;618.0;748.0;336.0
2193;180296;10806;169;145;137;84;1292;1638;1585;3815;535;8330;13936;1057.0;4549.0;697.0;500.0;533.0;650.0;293.0
2194;183333;11035;177;166;179;85;1354;1875;2071;3860;607;9160;14881;1075.0;4646.0;820.0;569.0;605.0;745.0;357.0
2195;180839;10908;171;163;139;82;1308;1841;1608;3724;555;8481;14134;1061.0;4592.0;695.0;466.0;512.0;639.0;311.0
2196;184372;10919;184;162;160;74;1407;1830;1851;3361;580;8449;14127;1081.0;4597.0;796.0;553.0;592.0;741.0;336.0
2197;181608;11012;169;157;163;82;1292;1773;1885;3724;571;8674;14375;1065.0;4636.0;671.0;456.0;497.0;625.0;322.0
2198;184671;11204;167;163;171;77;1277;1841;1978;3497;578;8593;14393;1083.0;4717.0;705.0;478.0;520.0;643.0;327.0
2199;181880;11073;189;181;171;74;1445;2044;1978;3361;615;8828;14557;1067.0;4662.0;834.0;577.0;627.0;781.0;361.0
2200;184327;10890;174;154;141;74;1331;1739;1631;3361;543;8062;13728;1081.0;4585.0;678.0;462.0;517.0;636.0;314.0
2201;182750;11171;169;152;161;83;1292;1717;1862;3769;565;8640;14415;1072.0;4703.0;775.0;532.0;570.0;709.0;329.0
2202;184486;11000;175;164;142;81;1338;1852;1643;3679;562;8512;14225;1082.0;4631.0;752.0;499.0;546.0;691.0;333.0
2203;182445;11075;163;180;176;86;1247;2033;2036;3906;605;9222;14955;1070.0;4663.0;817.0;575.0;598.0;746.0;329.0
2204;183523;11057;192;160;149;70;1468;1807;1724;3179;571;8178;13909;1076.0;4655.0;806.0;561.0;603.0;749.0;342.0
2205;183373;11087;182;157;150;94;1392;1773;1735;4269;583;9169;14912;1075.0;4668.0;838.0;593.0;634.0;781.0;349.0
2206;184643;11175;202;157;171;75;1545;1773;1978;3406;605;8702;14490;1083.0;4705.0;867.0;596.0;638.0;794.0;366.0
2207;183309;11098;181;154;163;81;1384;1739;1885;3679;579;8687;14434;1075.0;4672.0;659.0;423.0;475.0;606.0;339.0
2208;185285;11204;176;167;151;83;1346;1886;1747;3769;577;8748;14552;1087.0;4717.0;775.0;524.0;565.0;702.0;352.0
2209;183395;10841;157;171;150;79;1201;1931;1735;3588;557;8455;14095;1076.0;4564.0;693.0;471.0;511.0;631.0;317.0
2210;184909;11117;192;178;152;67;1468;2010;1758;3043;589;8279;14043;1084.0;4680.0;759.0;523.0;560.0;703.0;351.0
2211;183921;10977;171;157;152;89;1308;1773;1758;4042;569;8881;14581;1079.0;4621.0;646.0;420.0;475.0;600.0;326.0
2212;184696;11281;191;180;153;78;1461;2033;1770;3542;602;8806;14638;1083.0;4749.0;766.0;529.0;570.0;698.0;352.0
2213;184455;11343;170;163;173;114;1300;1841;2001;5177;620;10319;16176;1082.0;4775.0;658.0;446.0;485.0;614.0;364.0
2214;183963;11102;178;174;166;79;1361;1965;1920;3588;597;8834;14587;1079.0;4674.0;807.0;564.0;601.0;747.0;342.0
2215;184718;11266;194;151;170;82;1484;1705;1966;3724;597;8879;14705;1083.0;4743.0;818.0;559.0;602.0;755.0;367.0
2216;183179;11292;193;168;171;85;1476;1897;1978;3860;617;9211;15039;1074.0;4754.0;1055.0;764.0;815.0;979.0;365.0
2217;184828;11294;172;155;190;75;1315;1750;2198;3406;592;8669;14508;1084.0;4755.0;786.0;543.0;588.0;730.0;360.0
2218;182449;11017;163;137;178;68;1247;1547;2059;3088;546;7941;13649;1070.0;4638.0;687.0;469.0;519.0;641.0;317.0
2219;183972;11153;180;158;187;80;1377;1784;2163;3633;605;8957;14731;1079.0;4695.0;767.0;523.0;557.0;700.0;369.0
2220;181767;11142;153;153;168;84;1170;1728;1943;3815;558;8656;14413;1066.0;4691.0;619.0;423.0;473.0;577.0;322.0
2221;183304;11167;158;164;159;82;1208;1852;1839;3724;563;8623;14399;1075.0;4701.0;683.0;460.0;509.0;631.0;326.0
2222;181707;10993;165;180;150;74;1262;2033;1735;3361;569;8391;14085;1066.0;4628.0;741.0;518.0;569.0;692.0;329.0
