Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2040;223948;13611;200;137;202;89;1529;1547;2337;4042;628;9455;16498;1313.0;5730.0;777.0;517.0;573.0;720.0;411.0
2041;226521;13802;217;145;205;84;1659;1638;2371;3815;651;9483;16623;1329.0;5811.0;800.0;554.0;603.0;738.0;435.0
2042;227818;13611;234;165;179;83;1789;1863;2071;3769;661;9492;16558;1336.0;5730.0;1011.0;694.0;755.0;931.0;457.0
2043;229532;13894;233;163;184;65;1782;1841;2128;2952;645;8703;15898;1346.0;5849.0;1068.0;732.0;798.0;987.0;433.0
2044;230516;13948;206;179;183;72;1575;2021;2117;3270;640;8983;16207;1352.0;5872.0;1020.0;727.0;773.0;948.0;405.0
2045;231999;14034;239;166;171;86;1828;1875;1978;3906;662;9587;16856;1361.0;5908.0;1020.0;717.0;786.0;966.0;426.0
2046;232728;13726;197;142;198;71;1507;1604;2290;3224;608;8625;15769;1365.0;5779.0;899.0;642.0;689.0;832.0;408.0
2047;233885;13835;206;136;195;75;1575;1536;2256;3406;612;8773;15970;1372.0;5825.0;871.0;596.0;647.0;806.0;406.0
2048;234434;14234;211;177;187;86;1614;1999;2163;3906;661;9682;17050;1375.0;5993.0;907.0;621.0;677.0;848.0;442.0
2049;235295;13903;238;181;208;71;1820;2044;2406;3224;698;9494;16727;1380.0;5853.0;1046.0;738.0;784.0;965.0;448.0
2050;235527;14131;217;176;201;71;1659;1988;2325;3224;665;9196;16526;1381.0;5949.0;1069.0;751.0;819.0;997.0;445.0
2051;236658;14291;217;182;196;90;1659;2055;2267;4087;685;10068;17473;1388.0;6017.0;1037.0;748.0;779.0;966.0;456.0
2052;237366;14136;209;158;182;82;1598;1784;2105;3724;631;9211;16554;1392.0;5951.0;955.0;681.0;722.0;886.0;408.0
2053;238421;14284;253;154;201;70;1935;1739;2325;3179;678;9178;16590;1398.0;6014.0;1098.0;750.0;818.0;1019.0;452.0
2054;240261;14392;246;197;195;95;1881;2225;2256;4314;733;10676;18144;1409.0;6059.0;1195.0;843.0;889.0;1104.0;469.0
2055;240807;14660;260;179;228;92;1988;2021;2637;4178;759;10824;18408;1412.0;6172.0;1169.0;825.0;882.0;1088.0;476.0
2056;242901;14704;239;181;216;103;1828;2044;2499;4678;739;11049;18664;1425.0;6190.0;1046.0;722.0;790.0;979.0;483.0
2057;244061;14889;273;166;187;80;2088;1875;2163;3633;706;9759;17458;1431.0;6268.0;1112.0;757.0;815.0;1019.0;470.0
2058;245324;14810;249;169;197;92;1904;1909;2279;4178;707;10270;17944;1439.0;6235.0;990.0;675.0;761.0;930.0;462.0
2059;246297;14953;243;180;208;91;1858;2033;2406;4133;722;10430;18170;1445.0;6295.0;956.0;663.0;704.0;877.0;448.0
2060;247316;14856;256;176;203;77;1958;1988;2348;3497;712;9791;17496;1451.0;6254.0;1183.0;835.0;884.0;1097.0;485.0
2061;246799;14849;247;176;218;88;1889;1988;2522;3996;729;10395;18094;1447.0;6252.0;963.0;688.0;726.0;892.0;505.0
2062;246804;15008;214;204;203;113;1637;2304;2348;5132;734;11421;19187;1448.0;6318.0;912.0;620.0;673.0;846.0;473.0
2063;246579;15044;235;193;195;91;1797;2180;2256;4133;714;10366;18146;1446.0;6334.0;1024.0;720.0;780.0;954.0;454.0
2064;247328;15056;242;185;214;86;1851;2089;2475;3906;727;10321;18111;1451.0;6339.0;1050.0;724.0;783.0;962.0;480.0
2065;245827;14899;236;185;184;70;1805;2089;2128;3179;675;9201;16916;1442.0;6273.0;1063.0;727.0;797.0;987.0;460.0
2066;245285;14924;250;202;205;76;1912;2281;2371;3451;733;10015;17737;1439.0;6283.0;979.0;660.0;732.0;923.0;504.0
2067;244064;14723;247;183;209;96;1889;2067;2418;4360;735;10734;18363;1431.0;6198.0;1086.0;757.0;806.0;993.0;493.0
2068;241903;14842;258;181;199;86;1973;2044;2302;3906;724;10225;17893;1419.0;6249.0;969.0;652.0;732.0;910.0;478.0
2069;240717;14816;234;169;201;84;1789;1909;2325;3815;688;9838;17488;1412.0;6238.0;921.0;646.0;697.0;853.0;432.0
2070;236970;14352;210;152;214;85;1606;1717;2475;3860;661;9658;17090;1390.0;6042.0;871.0;604.0;650.0;814.0;428.0
2071;235519;14357;221;194;193;93;1690;2191;2233;4224;701;10338;17763;1381.0;6044.0;964.0;671.0;733.0;900.0;447.0
2072;233217;13901;205;186;201;90;1568;2101;2325;4087;682;10081;17301;1368.0;5852.0;821.0;580.0;630.0;767.0;408.0
2073;231155;14043;211;194;185;88;1614;2191;2140;3996;678;9941;17209;1356.0;5912.0;929.0;658.0;704.0;869.0;421.0
2074;228635;13894;233;183;157;79;1782;2067;1816;3588;652;9253;16443;1341.0;5849.0;931.0;633.0;689.0;866.0;401.0
2075;226663;13659;205;160;180;71;1568;1807;2082;3224;616;8681;15761;1329.0;5751.0;893.0;651.0;683.0;832.0;384.0
2076;224173;13595;217;183;184;85;1659;2067;2128;3860;669;9714;16753;1315.0;5724.0;913.0;642.0;677.0;847.0;431.0
2077;222331;13494;227;173;191;72;1736;1954;2209;3270;663;9169;16154;1304.0;5681.0;960.0;659.0;719.0;889.0;420.0
2078;219767;13240;200;190;208;72;1529;2146;2406;3270;670;9351;16214;1289.0;5574.0;785.0;541.0;592.0;739.0;420.0
2079;218667;13195;204;186;166;68;1560;2101;1920;3088;624;8669;15506;1282.0;5555.0;866.0;594.0;644.0;798.0;379.0
2080;216678;13140;204;213;165;81;1560;2405;1909;3679;663;9553;16356;1271.0;5532.0;863.0;597.0;642.0;805.0;406.0
2081;216162;13084;197;163;190;87;1507;1841;2198;3951;637;9497;16273;1268.0;5508.0;811.0;559.0;599.0;749.0;384.0
2082;214628;12985;204;174;172;88;1560;1965;1990;3996;638;9511;16237;1259.0;5467.0;858.0;589.0;637.0;790.0;392.0
2083;214082;13111;216;192;180;79;1652;2168;2082;3588;667;9490;16266;1256.0;5520.0;948.0;670.0;704.0;874.0;411.0
2084;213190;12986;215;177;208;80;1644;1999;2406;3633;680;9682;16399;1250.0;5467.0;785.0;506.0;571.0;720.0;428.0
2085;213040;12838;193;173;195;90;1476;1954;2256;4087;651;9773;16427;1249.0;5405.0;822.0;570.0;622.0;764.0;392.0
2086;211577;12706;234;169;174;84;1789;1909;2013;3815;661;9526;16116;1241.0;5349.0;973.0;649.0;720.0;905.0;422.0
2087;211235;12850;216;178;191;67;1652;2010;2209;3043;652;8914;15563;1239.0;5410.0;893.0;619.0;685.0;836.0;396.0
2088;209520;12460;192;168;177;81;1468;1897;2047;3679;618;9091;15566;1229.0;5246.0;719.0;479.0;547.0;675.0;376.0
2089;209344;12580;196;164;152;87;1499;1852;1758;3951;599;9060;15584;1228.0;5296.0;876.0;608.0;660.0;803.0;367.0
2090;207010;12520;199;166;196;74;1522;1875;2267;3361;635;9025;15510;1214.0;5271.0;801.0;530.0;604.0;747.0;383.0
2091;207281;12448;208;162;174;91;1591;1830;2013;4133;635;9567;16024;1216.0;5241.0;845.0;573.0;634.0;778.0;397.0
2092;204746;12409;208;168;180;98;1591;1897;2082;4451;654;10021;16446;1201.0;5224.0;816.0;568.0;615.0;752.0;401.0
2093;204445;12340;204;159;161;99;1560;1796;1862;4496;623;9714;16108;1199.0;5195.0;809.0;559.0;607.0;754.0;395.0
2094;203292;12151;197;162;177;68;1507;1830;2047;3088;604;8472;14780;1192.0;5116.0;900.0;633.0;670.0;829.0;357.0
2095;202107;12153;188;159;170;63;1438;1796;1966;2861;580;8061;14362;1185.0;5116.0;769.0;530.0;579.0;707.0;345.0
2096;201189;12167;200;183;193;78;1529;2067;2233;3542;654;9371;15673;1180.0;5122.0;770.0;519.0;567.0;713.0;405.0
2097;201520;12154;208;178;180;69;1591;2010;2082;3134;635;8817;15116;1182.0;5117.0;930.0;652.0;684.0;848.0;378.0
2098;200496;12135;176;170;167;91;1346;1920;1932;4133;604;9331;15616;1176.0;5109.0;687.0;466.0;522.0;644.0;370.0
2099;200539;12229;193;158;173;92;1476;1784;2001;4178;616;9439;15763;1176.0;5148.0;700.0;455.0;500.0;642.0;351.0
2100;198682;11809;185;150;184;75;1415;1694;2128;3406;594;8643;14780;1165.0;4972.0;755.0;524.0;569.0;699.0;363.0
2101;199951;12051;189;179;170;73;1445;2021;1966;3315;611;8747;14994;1173.0;5074.0;831.0;555.0;604.0;755.0;366.0
2102;198412;11952;210;154;185;85;1606;1739;2140;3860;634;9345;15541;1164.0;5032.0;859.0;596.0;635.0;795.0;398.0
2103;199072;12057;184;164;169;73;1407;1852;1955;3315;590;8529;14773;1168.0;5076.0;800.0;565.0;607.0;757.0;361.0
2104;198824;12137;175;163;171;73;1338;1841;1978;3315;582;8472;14748;1166.0;5110.0;732.0;508.0;559.0;684.0;357.0
2105;198468;11977;168;178;194;84;1285;2010;2244;3815;624;9354;15560;1164.0;5042.0;729.0;522.0;535.0;670.0;379.0
2106;199528;11887;168;174;169;81;1285;1965;1955;3679;592;8884;15058;1170.0;5004.0;619.0;395.0;455.0;575.0;341.0
2107;199970;12020;199;146;164;73;1522;1649;1897;3315;582;8383;14616;1173.0;5060.0;877.0;617.0;648.0;812.0;368.0
2108;199485;11927;175;171;182;79;1338;1931;2105;3588;607;8962;15153;1170.0;5021.0;776.0;554.0;577.0;729.0;361.0
2109;200250;12066;200;179;153;72;1529;2021;1770;3270;604;8590;14844;1174.0;5080.0;857.0;595.0;660.0;794.0;357.0
2110;199487;12027;175;163;188;64;1338;1841;2175;2907;590;8261;14494;1170.0;5063.0;723.0;502.0;528.0;670.0;354.0
2111;201655;12224;193;196;149;73;1476;2213;1724;3315;611;8728;15057;1183.0;5146.0;800.0;542.0;596.0;742.0;373.0
2112;198873;12147;197;163;182;74;1507;1841;2105;3361;616;8814;15094;1166.0;5114.0;835.0;568.0;607.0;768.0;387.0
2113;202255;12221;214;164;171;84;1637;1852;1978;3815;633;9282;15613;1186.0;5145.0;915.0;634.0;681.0;843.0;400.0
2114;198502;12009;173;178;176;76;1323;2010;2036;3451;603;8820;15040;1164.0;5056.0;812.0;576.0;597.0;746.0;367.0
2115;202725;12313;185;157;187;71;1415;1773;2163;3224;600;8575;14948;1189.0;5184.0;802.0;568.0;587.0;739.0;370.0
2116;198700;12161;197;150;166;60;1507;1694;1920;2725;573;7846;14131;1165.0;5120.0;823.0;552.0;596.0;749.0;374.0
2117;201987;12496;201;167;164;74;1537;1886;1897;3361;606;8681;15127;1185.0;5261.0;913.0;626.0;667.0;844.0;381.0
2118;197578;11925;189;166;161;77;1445;1875;1862;3497;593;8679;14858;1159.0;5020.0;688.0;466.0;523.0;646.0;350.0
2119;202325;12182;199;166;167;76;1522;1875;1932;3451;608;8780;15096;1187.0;5129.0;888.0;603.0;676.0;828.0;390.0
2120;197353;11966;174;148;175;104;1331;1671;2024;4723;601;9749;15944;1157.0;5038.0;739.0;501.0;528.0;681.0;355.0
2121;202543;12102;180;149;162;71;1377;1683;1874;3224;562;8158;14441;1188.0;5095.0;691.0;461.0;530.0;647.0;364.0
2122;197724;11949;190;162;172;85;1453;1830;1990;3860;609;9133;15324;1160.0;5031.0;760.0;522.0;553.0;695.0;360.0
2123;203295;12257;186;171;165;59;1422;1931;1909;2679;581;7941;14293;1192.0;5160.0;780.0;537.0;576.0;722.0;354.0
2124;198317;12228;197;155;166;72;1507;1750;1920;3270;590;8447;14758;1163.0;5148.0;901.0;620.0;670.0;835.0;377.0
2125;203313;12391;199;158;157;73;1522;1784;1816;3315;587;8437;14846;1192.0;5217.0;756.0;512.0;544.0;695.0;377.0
2126;197619;12044;199;172;190;79;1522;1942;2198;3588;640;9250;15480;1159.0;5071.0;760.0;530.0;578.0;705.0;386.0
2127;202802;12251;195;150;171;87;1491;1694;1978;3951;603;9114;15461;1189.0;5158.0;906.0;658.0;696.0;841.0;371.0
2128;197525;12003;174;145;164;87;1331;1638;1897;3951;570;8817;15028;1158.0;5053.0;735.0;518.0;554.0;675.0;362.0
2129;203040;12345;194;149;151;69;1484;1683;1747;3134;563;8048;14436;1191.0;5197.0;816.0;553.0;616.0;764.0;360.0
2130;197773;11851;178;153;162;76;1361;1728;1874;3451;569;8414;14563;1160.0;4989.0;632.0;433.0;483.0;590.0;347.0
2131;202985;12382;175;154;168;67;1338;1739;1943;3043;564;8063;14467;1191.0;5213.0;724.0;499.0;551.0;681.0;352.0
2132;197830;12052;189;159;140;76;1445;1796;1619;3451;564;8311;14545;1160.0;5074.0;711.0;477.0;532.0;661.0;342.0
2133;202735;12122;192;158;148;81;1468;1784;1712;3679;579;8643;14935;1189.0;5103.0;865.0;627.0;660.0;813.0;356.0
2134;197369;11989;172;159;168;62;1315;1796;1943;2816;561;7870;14075;1158.0;5047.0;708.0;505.0;532.0;659.0;344.0
2135;202327;12117;185;154;177;76;1415;1739;2047;3451;592;8652;14940;1187.0;5101.0;793.0;550.0;602.0;743.0;387.0
2136;198047;11953;185;135;165;77;1415;1525;1909;3497;562;8346;14540;1162.0;5032.0;611.0;396.0;446.0;561.0;356.0
2137;202095;12364;164;167;171;70;1254;1886;1978;3179;572;8297;14687;1185.0;5205.0;690.0;481.0;528.0;649.0;350.0
2138;198669;12042;162;125;196;77;1239;1412;2267;3497;560;8415;14650;1165.0;5070.0;608.0;400.0;464.0;565.0;336.0
2139;202633;12154;167;153;175;69;1277;1728;2024;3134;564;8163;14468;1188.0;5117.0;727.0;489.0;550.0;668.0;357.0
2140;198385;11918;189;161;151;65;1445;1818;1747;2952;566;7962;14144;1164.0;5018.0;752.0;522.0;569.0;705.0;354.0
2141;203243;12369;171;166;171;73;1308;1875;1978;3315;581;8476;14875;1192.0;5207.0;683.0;469.0;517.0;640.0;349.0
2142;198461;12093;180;137;173;86;1377;1547;2001;3906;576;8831;15086;1164.0;5091.0;782.0;533.0;584.0;726.0;371.0
2143;203207;12409;223;161;142;73;1705;1818;1643;3315;599;8481;14897;1192.0;5224.0;886.0;607.0;646.0;819.0;384.0
2144;198288;11932;182;125;162;81;1392;1412;1874;3679;550;8357;14543;1163.0;5023.0;634.0;427.0;469.0;590.0;359.0
2145;202607;12447;194;147;169;88;1484;1660;1955;3996;598;9095;15523;1188.0;5240.0;796.0;547.0;601.0;739.0;389.0
2146;199025;12044;214;162;173;82;1637;1830;2001;3724;631;9192;15430;1167.0;5071.0;844.0;562.0;604.0;775.0;406.0
2147;201563;12151;177;171;165;77;1354;1931;1909;3497;590;8691;14989;1182.0;5116.0;824.0;591.0;612.0;770.0;348.0
2148;200194;12259;195;145;184;66;1491;1638;2128;2997;590;8254;14589;1174.0;5161.0;779.0;541.0;583.0;720.0;352.0
2149;201323;12169;187;154;159;78;1430;1739;1839;3542;578;8550;14854;1181.0;5123.0;743.0;488.0;557.0;697.0;364.0
2150;200904;12056;215;153;180;64;1644;1728;2082;2907;612;8361;14615;1178.0;5076.0;759.0;488.0;545.0;706.0;414.0
2151;201464;12286;201;150;150;69;1537;1694;1735;3134;570;8100;14454;1182.0;5172.0;816.0;567.0;609.0;753.0;344.0
2152;201249;12074;185;160;176;68;1415;1807;2036;3088;589;8346;14609;1180.0;5083.0;692.0;480.0;528.0;646.0;360.0
2153;202299;12220;205;157;181;82;1568;1773;2094;3724;625;9159;15490;1186.0;5145.0;958.0;658.0;702.0;877.0;406.0
2154;201594;12106;195;146;168;75;1491;1649;1943;3406;584;8489;14768;1182.0;5097.0;852.0;588.0;636.0;786.0;368.0
2155;201737;12235;180;147;182;77;1377;1660;2105;3497;586;8639;14973;1183.0;5151.0;732.0;500.0;532.0;677.0;361.0
2156;202042;12212;180;173;157;61;1377;1954;1816;2770;571;7917;14243;1185.0;5141.0;636.0;436.0;475.0;594.0;361.0
2157;200510;12281;216;145;164;80;1652;1638;1897;3633;605;8820;15166;1176.0;5170.0;971.0;680.0;712.0;893.0;387.0
2158;201823;12125;176;166;172;70;1346;1875;1990;3179;584;8390;14679;1184.0;5105.0;814.0;581.0;604.0;751.0;349.0
2159;199787;12114;201;163;170;68;1537;1841;1966;3088;602;8432;14704;1172.0;5100.0;840.0;574.0;620.0;774.0;397.0
2160;201068;12197;210;150;152;87;1606;1694;1758;3951;599;9009;15323;1179.0;5135.0;796.0;536.0;579.0;728.0;378.0
2161;199179;11943;183;155;145;77;1399;1750;1677;3497;560;8323;14519;1168.0;5028.0;729.0;507.0;548.0;675.0;352.0
2162;201142;12335;198;160;165;63;1514;1807;1909;2861;586;8091;14464;1180.0;5193.0;844.0;598.0;634.0;782.0;364.0
2163;199337;11995;169;137;176;56;1292;1547;2036;2543;538;7418;13637;1169.0;5050.0;717.0;501.0;531.0;663.0;339.0
2164;201853;12134;181;153;179;75;1384;1728;2071;3406;588;8589;14881;1184.0;5108.0;857.0;627.0;639.0;785.0;360.0
2165;198259;12005;172;150;183;74;1315;1694;2117;3361;579;8487;14704;1163.0;5054.0;673.0;450.0;520.0;629.0;355.0
2166;201372;12167;206;146;167;73;1575;1649;1932;3315;592;8471;14774;1181.0;5122.0;864.0;586.0;632.0;795.0;376.0
2167;198604;11946;161;145;145;74;1231;1638;1677;3361;525;7907;14101;1165.0;5029.0;565.0;383.0;421.0;527.0;319.0
2168;201420;11920;191;161;159;90;1461;1818;1839;4087;601;9205;15404;1181.0;5018.0;812.0;562.0;606.0;761.0;387.0
2169;198235;12015;170;158;168;88;1300;1784;1943;3996;584;9023;15244;1163.0;5058.0;581.0;383.0;418.0;529.0;352.0
2170;201079;12224;207;174;146;71;1583;1965;1689;3224;598;8461;14786;1179.0;5146.0;895.0;622.0;653.0;812.0;388.0
2171;196992;11944;179;153;163;83;1369;1728;1885;3769;578;8751;14934;1155.0;5028.0;656.0;427.0;498.0;613.0;362.0
2172;201496;12241;138;166;176;74;1055;1875;2036;3361;554;8327;14663;1182.0;5154.0;558.0;388.0;429.0;520.0;337.0
2173;196729;12071;196;168;168;78;1499;1897;1943;3542;610;8881;15117;1154.0;5082.0;805.0;546.0;607.0;750.0;388.0
2174;201540;12245;207;157;175;71;1583;1773;2024;3224;610;8604;14941;1182.0;5155.0;842.0;574.0;630.0;779.0;385.0
2175;196356;11999;197;136;152;65;1507;1536;1758;2952;550;7753;13957;1152.0;5052.0;801.0;545.0;605.0;741.0;362.0
2176;202146;12206;191;154;156;71;1461;1739;1805;3224;572;8229;14554;1186.0;5139.0;732.0;483.0;542.0;681.0;360.0
2177;196430;11954;186;161;150;65;1422;1818;1735;2952;562;7927;14112;1152.0;5033.0;681.0;468.0;519.0;645.0;361.0
2178;201730;12254;192;152;167;66;1468;1717;1932;2997;577;8114;14456;1183.0;5159.0;893.0;623.0;666.0;828.0;346.0
2179;197559;12066;177;168;172;78;1354;1897;1990;3542;595;8783;15022;1159.0;5080.0;729.0;504.0;531.0;678.0;355.0
2180;202656;12157;195;150;150;89;1491;1694;1735;4042;584;8962;15269;1189.0;5118.0;641.0;414.0;479.0;590.0;372.0
2181;197889;11980;188;140;149;59;1438;1581;1724;2679;536;7422;13627;1161.0;5044.0;844.0;603.0;636.0;786.0;342.0
2182;202014;12345;176;172;164;85;1346;1942;1897;3860;597;9045;15427;1185.0;5197.0;827.0;579.0;616.0;770.0;381.0
2183;197703;12038;159;153;179;58;1216;1728;2071;2634;549;7649;13877;1160.0;5068.0;598.0;403.0;445.0;555.0;342.0
2184;201077;12221;194;144;150;62;1484;1626;1735;2816;550;7661;13985;1179.0;5145.0;787.0;551.0;590.0;730.0;347.0
2185;198234;11925;190;156;148;81;1453;1762;1712;3679;575;8606;14789;1163.0;5020.0;782.0;527.0;570.0;713.0;357.0
2186;201193;12183;186;129;165;69;1422;1457;1909;3134;549;7922;14231;1180.0;5129.0;832.0;567.0;607.0;759.0;348.0
2187;197363;11905;161;136;163;75;1231;1536;1885;3406;535;8058;14228;1158.0;5012.0;691.0;463.0;528.0;650.0;326.0
2188;201530;12063;154;156;188;72;1178;1762;2175;3270;570;8385;14646;1182.0;5079.0;624.0;417.0;477.0;583.0;357.0
2189;196912;11894;185;151;172;71;1415;1705;1990;3224;579;8334;14496;1155.0;5007.0;742.0;504.0;552.0;685.0;371.0
2190;202513;12112;163;145;170;72;1247;1638;1966;3270;550;8121;14408;1188.0;5099.0;676.0;479.0;497.0;629.0;352.0
2191;196989;11781;174;162;151;63;1331;1830;1747;2861;550;7769;13884;1155.0;4960.0;773.0;538.0;583.0;720.0;329.0
2192;201761;12225;187;152;178;57;1430;1717;2059;2589;574;7795;14125;1183.0;5147.0;829.0;590.0;642.0;780.0;366.0
2193;197272;11876;180;153;149;75;1377;1728;1724;3406;557;8235;14392;1157.0;5000.0;735.0;504.0;557.0;678.0;344.0
2194;201860;12162;191;165;146;75;1461;1863;1689;3406;577;8419;14723;1184.0;5120.0;920.0;639.0;679.0;848.0;378.0
2195;197710;11889;172;155;160;84;1315;1750;1851;3815;571;8731;14896;1160.0;5005.0;535.0;343.0;408.0;498.0;341.0
2196;202516;12004;167;134;151;69;1277;1513;1747;3134;521;7671;13913;1188.0;5054.0;660.0;459.0;493.0;612.0;328.0
2197;198222;12016;181;157;158;67;1384;1773;1828;3043;563;8028;14250;1163.0;5059.0;844.0;594.0;615.0;786.0;359.0
2198;203005;12331;200;144;162;77;1529;1626;1874;3497;583;8526;14908;1191.0;5191.0;862.0;615.0;632.0;785.0;370.0
2199;198480;12073;194;160;156;68;1484;1807;1805;3088;578;8184;14431;1164.0;5083.0;811.0;551.0;603.0;762.0;372.0
2200;202635;11987;174;157;166;68;1331;1773;1920;3088;565;8112;14347;1188.0;5047.0;741.0;516.0;544.0;688.0;362.0
2201;199060;12146;175;160;147;85;1338;1807;1700;3860;567;8705;14986;1167.0;5114.0;772.0;519.0;570.0;709.0;346.0
2202;202311;12054;177;147;157;81;1354;1660;1816;3679;562;8509;14771;1187.0;5075.0;781.0;547.0;571.0;720.0;347.0
2203;199259;12103;165;164;175;63;1262;1852;2024;2861;567;7999;14263;1169.0;5095.0;686.0;471.0;509.0;633.0;346.0
2204;201744;12170;184;169;161;57;1407;1909;1862;2589;571;7767;14074;1183.0;5124.0;769.0;554.0;581.0;723.0;351.0
2205;198870;12066;198;147;164;85;1514;1660;1897;3860;594;8931;15177;1166.0;5080.0;675.0;434.0;509.0;631.0;375.0
2206;202819;12272;185;155;146;71;1415;1750;1689;3224;557;8078;14435;1190.0;5167.0;833.0;570.0;633.0;767.0;355.0
2207;200132;12154;178;139;163;87;1361;1570;1885;3951;567;8767;15058;1174.0;5117.0;683.0;459.0;512.0;639.0;365.0
2208;201426;12194;211;154;159;82;1614;1739;1839;3724;606;8916;15231;1181.0;5134.0;982.0;698.0;712.0;899.0;381.0
2209;200571;11957;193;147;170;67;1476;1660;1966;3043;577;8145;14355;1176.0;5034.0;943.0;655.0;707.0;874.0;366.0
2210;200889;12121;209;140;152;93;1598;1581;1758;4224;594;9161;15442;1178.0;5103.0;815.0;564.0;600.0;753.0;383.0
2211;201318;12022;187;149;149;65;1430;1683;1724;2952;550;7789;14031;1181.0;5061.0;735.0;482.0;527.0;671.0;351.0
2212;201197;12271;199;150;161;82;1522;1694;1862;3724;592;8802;15148;1180.0;5166.0;790.0;542.0;591.0;734.0;359.0
2213;201321;12321;164;136;151;88;1254;1536;1747;3996;539;8533;14901;1181.0;5187.0;660.0;446.0;488.0;610.0;341.0
2214;202194;12242;202;169;162;72;1545;1909;1874;3270;605;8598;14938;1186.0;5154.0;950.0;683.0;719.0;882.0;394.0
2215;200418;12250;200;153;167;77;1529;1728;1932;3497;597;8686;15018;1175.0;5157.0;926.0;653.0;693.0;861.0;381.0
2216;201922;12395;171;172;150;77;1308;1942;1735;3497;570;8482;14884;1184.0;5218.0;775.0;541.0;581.0;715.0;352.0
2217;201224;12316;178;160;177;91;1361;1807;2047;4133;606;9348;15713;1180.0;5185.0;715.0;482.0;547.0;664.0;386.0
2218;201122;12097;185;132;164;68;1415;1491;1897;3088;549;7891;14164;1180.0;5093.0;852.0;580.0;629.0;784.0;332.0
2219;201320;12179;189;142;178;84;1445;1604;2059;3815;593;8923;15231;1181.0;5127.0;777.0;534.0;578.0;727.0;386.0
2220;201609;12378;183;148;165;77;1399;1671;1909;3497;573;8476;14869;1182.0;5211.0;817.0;583.0;644.0;766.0;362.0
2221;201060;12267;206;138;144;75;1575;1558;1666;3406;563;8205;14548;1179.0;5164.0;841.0;588.0;636.0;788.0;362.0
2222;201468;12268;164;170;147;83;1254;1920;1700;3769;564;8643;14990;1182.0;5165.0;705.0;495.0;531.0;654.0;351.0
