Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13177;793;0;309296;5135;7786;14;469;433.0;14.0;23.0;190.0;125.0;109.0;11.0;6.0;10.0;13.0;14.0
2024;1135216;14273;1202;0;315833;4688;8017;32;508;439.0;32.0;30.0;200.0;128.0;113.0;111.0;81.0;82.0;102.0;32.0
2025;1148287;13848;2105;0;321259;4684;8121;17;455;454.0;17.0;27.0;214.0;123.0;107.0;52.0;37.0;36.0;47.0;17.0
2026;1160030;13698;2980;0;326568;4732;8311;15;488;474.0;15.0;18.0;208.0;138.0;125.0;10.0;6.0;5.0;11.0;15.0
2027;1170748;13250;3938;0;331595;4756;8424;18;504;447.0;18.0;24.0;216.0;109.0;116.0;21.0;12.0;16.0;19.0;18.0
2028;1180060;14080;4979;0;336514;4832;8576;17;505;507.0;17.0;23.0;249.0;135.0;117.0;10.0;3.0;6.0;9.0;17.0
2029;1189161;13949;5822;0;341989;4826;8645;20;502;496.0;20.0;36.0;240.0;123.0;117.0;35.0;23.0;29.0;35.0;20.0
2030;1197288;13717;6524;0;347651;4865;8774;19;484;533.0;19.0;26.0;254.0;152.0;120.0;46.0;30.0;34.0;43.0;19.0
2031;1204481;14325;6992;0;353201;4841;8995;16;501;571.0;16.0;27.0;261.0;159.0;140.0;41.0;29.0;30.0;38.0;16.0
2032;1211814;12790;7334;0;357123;4806;9033;22;536;596.0;22.0;38.0;256.0;171.0;153.0;67.0;44.0;49.0;62.0;22.0
2033;1217270;14514;7790;0;360474;4706;9208;17;540;557.0;17.0;29.0;266.0;144.0;135.0;15.0;6.0;7.0;14.0;17.0
2034;1223994;15631;8532;0;363615;4684;9148;24;546;585.0;24.0;30.0;241.0;193.0;145.0;40.0;24.0;31.0;38.0;24.0
2035;1231093;13357;9186;0;366760;4642;9318;19;553;549.0;19.0;22.0;281.0;142.0;123.0;12.0;3.0;7.0;10.0;19.0
2036;1235264;14927;10077;0;370322;4636;9288;23;545;578.0;23.0;40.0;257.0;165.0;139.0;67.0;51.0;51.0;62.0;23.0
2037;1240114;14426;10919;0;374401;4568;9445;17;569;572.0;17.0;36.0;271.0;151.0;131.0;28.0;17.0;19.0;23.0;17.0
2038;1243621;14399;11332;0;379026;4547;9491;31;542;573.0;31.0;37.0;272.0;161.0;134.0;60.0;42.0;45.0;58.0;31.0
2039;1246688;12453;12136;0;384333;4529;9721;20;591;607.0;20.0;33.0;283.0;175.0;136.0;25.0;17.0;16.0;26.0;20.0
2040;1247005;14167;12433;0;389541;4547;9779;25;556;583.0;25.0;26.0;277.0;162.0;143.0;46.0;33.0;34.0;42.0;25.0
2041;1248739;14034;12904;0;394907;4512;9940;22;599;600.0;22.0;28.0;296.0;159.0;139.0;46.0;32.0;32.0;41.0;22.0
2042;1249869;14273;13418;0;400071;4499;10067;21;554;574.0;21.0;39.0;271.0;148.0;137.0;53.0;38.0;42.0;51.0;21.0
