Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15006;847;0;309296;5152;15656;56;934;433.0;56.0;44.0;197.0;138.0;110.0;112.0;81.0;88.0;109.0;56.0
2024;1136991;14479;1251;0;315832;4665;15897;64;987;432.0;64.0;57.0;195.0;131.0;113.0;212.0;151.0;152.0;196.0;64.0
2025;1150219;12868;2070;0;321258;4640;16368;38;921;444.0;38.0;37.0;213.0;124.0;108.0;109.0;80.0;85.0;102.0;38.0
2026;1161017;14144;2972;0;326568;4660;16442;30;975;463.0;30.0;24.0;206.0;139.0;124.0;90.0;66.0;68.0;86.0;30.0
2027;1172189;12934;3988;0;331593;4677;16902;38;1021;427.0;38.0;37.0;204.0;114.0;110.0;96.0;67.0;68.0;85.0;38.0
2028;1181135;13426;5029;0;336516;4752;16998;33;1005;492.0;33.0;34.0;242.0;134.0;115.0;92.0;67.0;72.0;89.0;33.0
2029;1189532;12680;6074;0;341994;4754;17330;41;995;474.0;41.0;45.0;230.0;128.0;112.0;61.0;42.0;49.0;58.0;41.0
2030;1196138;13135;6274;0;347661;4782;17524;54;1013;514.0;54.0;43.0;252.0;157.0;116.0;122.0;83.0;86.0;112.0;54.0
2031;1202999;14421;6916;0;353192;4744;17901;37;1014;556.0;37.0;41.0;257.0;158.0;137.0;125.0;85.0;90.0;116.0;37.0
2032;1210504;14285;7173;0;357121;4702;18061;38;1084;574.0;38.0;39.0;260.0;164.0;149.0;99.0;67.0;76.0;92.0;38.0
2033;1217616;14274;7777;0;360456;4620;18317;40;1135;531.0;40.0;39.0;265.0;141.0;126.0;92.0;63.0;67.0;85.0;40.0
2034;1224113;13540;8384;0;363609;4575;18391;43;1073;561.0;43.0;43.0;239.0;184.0;138.0;102.0;73.0;80.0;95.0;43.0
2035;1229269;14146;9178;0;366751;4551;18664;37;1100;527.0;37.0;27.0;275.0;146.0;116.0;78.0;49.0;58.0;71.0;37.0
2036;1234237;14816;10111;0;370286;4543;18690;42;1081;557.0;42.0;48.0;248.0;170.0;133.0;109.0;77.0;79.0;101.0;42.0
2037;1238942;14197;10944;0;374389;4478;18986;36;1162;554.0;36.0;45.0;262.0;153.0;130.0;40.0;24.0;29.0;38.0;36.0
2038;1242195;13892;11395;0;379062;4457;19144;56;1100;553.0;56.0;46.0;268.0;161.0;134.0;133.0;90.0;97.0;122.0;56.0
2039;1244692;14732;12233;0;384334;4446;19488;43;1125;589.0;43.0;42.0;283.0;179.0;128.0;84.0;60.0;59.0;79.0;43.0
2040;1247191;13998;12733;0;389591;4430;19751;45;1129;566.0;45.0;35.0;273.0;166.0;137.0;67.0;47.0;51.0;61.0;45.0
2041;1248456;14380;12753;0;394916;4431;19864;42;1203;580.0;42.0;38.0;294.0;155.0;135.0;135.0;98.0;99.0;124.0;42.0
2042;1250083;13048;13213;0;400102;4411;20285;38;1111;557.0;38.0;46.0;268.0;145.0;136.0;104.0;76.0;79.0;98.0;38.0
