Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13877;873;0;309297;5149;125351;516;7425;433.0;516.0;265.0;276.0;279.0;129.0;1345.0;974.0;1041.0;1262.0;516.0
2024;1135836;14166;1263;0;315831;4200;128040;565;7566;341.0;565.0;307.0;234.0;246.0;119.0;1420.0;993.0;1062.0;1319.0;565.0
2025;1148739;12914;2088;0;321258;3762;130528;330;7653;266.0;330.0;183.0;175.0;151.0;87.0;772.0;538.0;585.0;719.0;330.0
2026;1159565;15166;2917;0;326569;3665;132363;287;7712;258.0;287.0;159.0;153.0;143.0;90.0;641.0;433.0;466.0;589.0;287.0
2027;1171814;13049;3998;0;331595;3620;134786;303;7817;224.0;303.0;152.0;148.0;146.0;81.0;622.0;407.0;446.0;566.0;303.0
2028;1180865;14474;5050;0;336514;3640;136397;322;8072;241.0;322.0;165.0;162.0;147.0;89.0;772.0;521.0;566.0;715.0;322.0
2029;1190289;12862;5972;0;341990;3630;138752;310;8161;223.0;310.0;162.0;153.0;146.0;72.0;686.0;480.0;518.0;641.0;310.0
2030;1197179;14650;6465;0;347648;3631;140892;339;8194;264.0;339.0;174.0;169.0;176.0;84.0;748.0;511.0;557.0;696.0;339.0
2031;1205364;14514;6900;0;353173;3568;143365;311;8347;285.0;311.0;169.0;172.0;165.0;90.0;711.0;494.0;515.0;653.0;311.0
2032;1212978;13398;7238;0;357132;3506;145381;325;8613;285.0;325.0;166.0;184.0;171.0;89.0;793.0;554.0;589.0;726.0;325.0
2033;1219138;11921;7677;0;360477;3440;146577;299;8613;265.0;299.0;156.0;187.0;138.0;83.0;626.0;431.0;474.0;586.0;299.0
2034;1223382;14545;8184;0;363648;3399;148029;317;8703;281.0;317.0;167.0;167.0;164.0;100.0;812.0;567.0;607.0;750.0;317.0
2035;1229743;14184;9134;0;366824;3369;149130;315;8813;254.0;315.0;148.0;172.0;161.0;88.0;554.0;360.0;399.0;509.0;315.0
2036;1234793;13968;10013;0;370395;3384;150606;321;8773;295.0;321.0;169.0;176.0;180.0;91.0;725.0;499.0;539.0;669.0;321.0
2037;1238748;14612;10764;0;374517;3298;151945;290;9087;281.0;290.0;154.0;180.0;168.0;69.0;638.0;436.0;468.0;584.0;290.0
2038;1242596;13542;11686;0;379184;3292;153862;338;9048;295.0;338.0;182.0;191.0;170.0;90.0;795.0;535.0;605.0;744.0;338.0
2039;1244452;13643;12105;0;384445;3238;155798;347;9182;304.0;347.0;187.0;182.0;193.0;89.0;840.0;586.0;628.0;774.0;347.0
2040;1245990;14566;12581;0;389733;3207;158204;344;9365;307.0;344.0;143.0;207.0;194.0;107.0;548.0;382.0;414.0;503.0;344.0
2041;1247975;13690;13070;0;395106;3154;160020;345;9463;286.0;345.0;176.0;189.0;183.0;83.0;799.0;559.0;597.0;739.0;345.0
2042;1248595;13382;13012;0;400290;3126;162714;338;9368;269.0;338.0;191.0;172.0;162.0;82.0;802.0;561.0;600.0;742.0;338.0
