Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14001;825;0;309296;5145;31442;113;1826;433.0;113.0;70.0;209.0;154.0;113.0;322.0;241.0;244.0;299.0;113.0
2024;1136008;13577;1248;0;315833;4599;31908;146;1948;421.0;146.0;92.0;206.0;155.0;114.0;469.0;344.0;348.0;436.0;146.0
2025;1148337;13462;2035;0;321258;4498;32802;74;1904;407.0;74.0;58.0;203.0;123.0;97.0;206.0;145.0;163.0;198.0;74.0
2026;1159764;14271;2944;0;326567;4507;32953;63;1895;432.0;63.0;49.0;199.0;139.0;108.0;192.0;131.0;143.0;179.0;63.0
2027;1171091;14848;3917;0;331592;4531;33909;89;1969;395.0;89.0;52.0;200.0;125.0;107.0;171.0;117.0;115.0;149.0;89.0
2028;1182022;14103;5024;0;336513;4607;33922;77;2049;459.0;77.0;51.0;231.0;143.0;111.0;173.0;123.0;132.0;164.0;77.0
2029;1191101;14368;5925;0;341992;4613;34807;86;2007;452.0;86.0;66.0;233.0;129.0;110.0;199.0;148.0;155.0;186.0;86.0
2030;1199544;13753;6567;0;347661;4611;34997;87;2087;481.0;87.0;58.0;244.0;159.0;107.0;175.0;119.0;120.0;158.0;87.0
2031;1206730;13924;6890;0;353200;4583;35971;77;2103;515.0;77.0;51.0;244.0;172.0;125.0;186.0;135.0;140.0;174.0;77.0
2032;1213764;13270;7259;0;357133;4517;35986;75;2108;523.0;75.0;58.0;245.0;157.0;138.0;241.0;176.0;184.0;222.0;75.0
2033;1219775;13783;7750;0;360449;4442;36749;73;2205;497.0;73.0;57.0;254.0;136.0;123.0;173.0;117.0;124.0;158.0;73.0
2034;1225808;13466;8537;0;363599;4408;36714;68;2177;519.0;68.0;51.0;232.0;176.0;128.0;135.0;86.0;105.0;127.0;68.0
2035;1230737;13747;9112;0;366765;4405;37356;83;2220;495.0;83.0;45.0;266.0;153.0;114.0;127.0;76.0;92.0;117.0;83.0
2036;1235372;13627;10055;0;370324;4386;37341;78;2150;517.0;78.0;72.0;233.0;162.0;128.0;191.0;128.0;140.0;181.0;78.0
2037;1238944;15182;10848;0;374438;4358;38020;73;2277;516.0;73.0;68.0;253.0;148.0;120.0;186.0;125.0;136.0;172.0;73.0
2038;1243278;13474;11605;0;379087;4316;38174;95;2199;526.0;95.0;65.0;260.0;166.0;130.0;217.0;151.0;165.0;200.0;95.0
2039;1245147;13396;12139;0;384334;4283;39092;84;2260;533.0;84.0;59.0;260.0;174.0;124.0;157.0;102.0;109.0;143.0;84.0
2040;1246404;13807;12859;0;389537;4287;39226;100;2274;535.0;100.0;55.0;278.0;168.0;134.0;197.0;140.0;145.0;184.0;100.0
2041;1247352;13831;12735;0;394912;4271;40030;89;2370;543.0;89.0;62.0;287.0;153.0;130.0;234.0;168.0;171.0;214.0;89.0
2042;1248448;13533;13095;0;400045;4222;40366;73;2324;510.0;73.0;58.0;245.0;148.0;132.0;152.0;109.0;120.0;141.0;73.0
