Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13808;874;0;309296;5137;23734;82;1388;433.0;82.0;58.0;201.0;145.0;111.0;189.0;140.0;145.0;180.0;82.0
2024;1135766;14891;1258;0;315831;4622;23835;101;1454;422.0;101.0;69.0;199.0;141.0;114.0;338.0;247.0;252.0;314.0;101.0
2025;1149399;14404;2145;0;321258;4588;24724;45;1396;427.0;45.0;37.0;208.0;123.0;104.0;113.0;82.0;88.0;108.0;45.0
2026;1161658;13543;2991;0;326570;4607;24631;53;1456;451.0;53.0;38.0;203.0;140.0;123.0;120.0;85.0;88.0;114.0;53.0
2027;1172210;13914;3923;0;331592;4607;25529;74;1530;412.0;74.0;48.0;201.0;125.0;112.0;156.0;112.0;116.0;140.0;74.0
2028;1182201;13753;4960;0;336514;4672;25415;49;1517;474.0;49.0;36.0;237.0;141.0;109.0;82.0;60.0;66.0;82.0;49.0
2029;1190994;15484;5905;0;341990;4683;26135;73;1513;462.0;73.0;51.0;234.0;138.0;112.0;90.0;54.0;66.0;79.0;73.0
2030;1200573;13538;6380;0;347660;4693;26235;66;1527;498.0;66.0;58.0;246.0;151.0;109.0;224.0;157.0;163.0;206.0;66.0
2031;1207731;14046;6865;0;353209;4661;27026;59;1580;544.0;59.0;48.0;258.0;161.0;136.0;149.0;111.0;114.0;141.0;59.0
2032;1214912;13713;7248;0;357131;4578;26960;61;1589;541.0;61.0;50.0;246.0;165.0;141.0;152.0;101.0;107.0;139.0;61.0
2033;1221377;14890;7734;0;360456;4513;27582;58;1659;509.0;58.0;47.0;258.0;136.0;126.0;118.0;78.0;89.0;111.0;58.0
2034;1228533;13894;8481;0;363568;4477;27523;61;1603;540.0;61.0;50.0;237.0;179.0;135.0;121.0;79.0;95.0;115.0;61.0
2035;1233946;15598;9189;0;366761;4474;28040;60;1654;512.0;60.0;36.0;272.0;150.0;114.0;110.0;71.0;82.0;99.0;60.0
2036;1240355;14583;10029;0;370308;4452;27926;61;1594;528.0;61.0;57.0;236.0;166.0;130.0;160.0;121.0;121.0;153.0;61.0
2037;1244909;14255;10768;0;374460;4430;28535;58;1733;537.0;58.0;60.0;262.0;148.0;125.0;153.0;102.0;108.0;142.0;58.0
2038;1248396;14477;11628;0;379100;4388;28602;65;1643;542.0;65.0;46.0;260.0;166.0;135.0;113.0;72.0;82.0;102.0;65.0
2039;1251245;13886;12136;0;384382;4345;29329;52;1729;561.0;52.0;44.0;268.0;176.0;125.0;65.0;39.0;39.0;56.0;52.0
2040;1252995;13752;12737;0;389590;4370;29445;75;1675;546.0;75.0;48.0;280.0;162.0;131.0;129.0;87.0;91.0;121.0;75.0
2041;1254010;14304;12773;0;394933;4366;29967;61;1797;562.0;61.0;45.0;290.0;153.0;135.0;162.0;121.0;118.0;148.0;61.0
2042;1255541;14285;13117;0;400153;4334;30241;60;1719;534.0;60.0;59.0;258.0;143.0;134.0;163.0;120.0;125.0;152.0;60.0
