Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2053;1247560;13364;15228;0;447086;2898;170386;356;9942;340.0;356.0;202.0;200.0;197.0;97.0;893.0;631.0;664.0;828.0;356.0
2054;1245696;14093;14840;0;448773;2873;171392;359;9964;351.0;359.0;182.0;201.0;223.0;104.0;726.0;510.0;563.0;690.0;359.0
2055;1244949;14092;14547;0;449719;2854;172983;366;10185;366.0;366.0;217.0;196.0;205.0;114.0;843.0;583.0;633.0;786.0;366.0
2056;1244494;14082;14447;0;450342;2792;174301;370;10178;339.0;370.0;198.0;203.0;186.0;122.0;781.0;545.0;573.0;730.0;370.0
2057;1244129;13497;14287;0;450483;2772;175632;395;10379;329.0;395.0;231.0;192.0;191.0;110.0;914.0;640.0;668.0;843.0;395.0
2058;1243339;13183;14156;0;451879;2744;176727;376;10445;362.0;376.0;214.0;219.0;197.0;108.0;771.0;520.0;598.0;727.0;376.0
2059;1242366;14079;14077;0;453269;2676;177295;357;10437;372.0;357.0;178.0;233.0;214.0;104.0;540.0;368.0;411.0;504.0;357.0
2060;1242368;13792;13990;0;454067;2618;177685;378;10397;321.0;378.0;206.0;189.0;204.0;100.0;809.0;556.0;604.0;751.0;378.0
2061;1242170;13283;14593;0;454889;2571;177458;407;10340;323.0;407.0;214.0;204.0;209.0;103.0;809.0;566.0;602.0;747.0;407.0
2062;1240860;13251;14789;0;454090;2554;177724;400;10530;345.0;400.0;195.0;214.0;210.0;126.0;804.0;550.0;590.0;751.0;400.0
2063;1239322;14044;15190;0;452627;2489;177152;384;10479;373.0;384.0;210.0;228.0;207.0;112.0;750.0;520.0;555.0;692.0;384.0
2064;1238176;13830;15581;0;450345;2414;178476;395;10570;337.0;395.0;207.0;235.0;187.0;103.0;863.0;618.0;646.0;798.0;395.0
2065;1236425;13622;15810;0;446831;2389;177666;345;10525;312.0;345.0;190.0;201.0;174.0;92.0;731.0;508.0;551.0;688.0;345.0
2066;1234237;14422;16238;0;443285;2408;178522;382;10638;311.0;382.0;189.0;213.0;213.0;78.0;717.0;499.0;539.0;671.0;382.0
2067;1232421;13901;16437;0;440704;2434;177953;373;10417;350.0;373.0;199.0;208.0;202.0;114.0;759.0;518.0;557.0;700.0;373.0
2068;1229885;13569;16523;0;438504;2402;177608;397;10576;332.0;397.0;217.0;210.0;191.0;111.0;795.0;543.0;608.0;752.0;397.0
2069;1226931;14665;16700;0;434335;2400;176617;365;10669;336.0;365.0;182.0;206.0;210.0;103.0;632.0;441.0;481.0;591.0;365.0
2070;1224896;13458;16694;0;429483;2368;175853;372;10395;325.0;372.0;208.0;198.0;202.0;89.0;768.0;530.0;571.0;716.0;372.0
2071;1221660;13821;16910;0;425460;2370;173837;394;10268;350.0;394.0;206.0;225.0;199.0;114.0;834.0;583.0;635.0;773.0;394.0
2072;1218571;14326;17037;0;419966;2274;172907;350;10126;362.0;350.0;182.0;215.0;209.0;106.0;663.0;465.0;497.0;615.0;350.0
2073;1215860;13931;17322;0;415274;2185;171792;385;10155;340.0;385.0;194.0;216.0;211.0;104.0;777.0;555.0;585.0;734.0;385.0
2074;1212469;13192;17366;0;411305;2109;171093;375;10096;344.0;375.0;197.0;212.0;210.0;100.0;764.0;529.0;571.0;715.0;375.0
2075;1208295;13601;17586;0;407773;2016;168519;338;9996;322.0;338.0;191.0;201.0;190.0;78.0;857.0;614.0;651.0;800.0;338.0
2076;1204310;14011;17558;0;406396;2048;167229;379;9856;296.0;379.0;184.0;191.0;210.0;90.0;740.0;533.0;542.0;682.0;379.0
2077;1200763;12777;17615;0;405244;2054;165171;356;9742;296.0;356.0;190.0;201.0;169.0;92.0;737.0;524.0;549.0;677.0;356.0
2078;1195925;13942;17727;0;402218;2043;162944;360;9610;318.0;360.0;162.0;230.0;200.0;86.0;610.0;423.0;461.0;574.0;360.0
2079;1192140;13468;17719;0;400807;2032;161447;310;9450;299.0;310.0;172.0;195.0;166.0;76.0;704.0;479.0;509.0;650.0;310.0
2080;1187889;14012;17575;0;398949;2101;159828;358;9439;311.0;358.0;198.0;213.0;169.0;89.0;704.0;477.0;519.0;660.0;358.0
2081;1184326;13901;17616;0;397864;2087;158747;308;9356;310.0;308.0;152.0;196.0;194.0;76.0;503.0;340.0;383.0;473.0;308.0
2082;1180611;13710;17330;0;395966;2099;159041;326;9422;336.0;326.0;179.0;208.0;181.0;94.0;726.0;489.0;524.0;675.0;326.0
2083;1176991;15753;17084;0;393596;2089;158010;312;9399;337.0;312.0;168.0;222.0;171.0;88.0;695.0;495.0;518.0;642.0;312.0
2084;1175660;14175;16978;0;390654;2091;156570;334;9273;339.0;334.0;168.0;221.0;182.0;102.0;572.0;389.0;438.0;531.0;334.0
2085;1172857;13635;16864;0;387121;2079;156990;323;9239;350.0;323.0;180.0;201.0;184.0;108.0;698.0;488.0;525.0;656.0;323.0
2086;1169628;13708;16498;0;384355;2063;154994;324;9071;330.0;324.0;180.0;200.0;169.0;105.0;776.0;535.0;590.0;725.0;324.0
2087;1166838;12941;16478;0;381243;2036;156107;332;9214;329.0;332.0;187.0;203.0;180.0;91.0;651.0;446.0;490.0;609.0;332.0
2088;1163301;13541;16132;0;379038;1971;153433;312;8884;314.0;312.0;170.0;191.0;180.0;85.0;623.0;413.0;462.0;581.0;312.0
2089;1160710;14779;16089;0;376141;1987;154102;298;8995;320.0;298.0;156.0;197.0;167.0;98.0;547.0;378.0;409.0;508.0;298.0
2090;1159400;14985;16038;0;373212;1959;150958;315;8804;326.0;315.0;170.0;202.0;183.0;86.0;654.0;471.0;499.0;615.0;315.0
2091;1158347;13733;15819;0;371185;1985;151227;295;8804;303.0;295.0;155.0;173.0;171.0;99.0;611.0;423.0;462.0;566.0;295.0
2092;1156261;13632;15815;0;369981;2014;148798;305;8754;326.0;305.0;171.0;181.0;177.0;102.0;610.0;423.0;457.0;568.0;305.0
2093;1154078;13164;15573;0;367612;2032;148926;293;8750;296.0;293.0;159.0;161.0;161.0;108.0;640.0;429.0;462.0;588.0;293.0
2094;1151669;14786;15375;0;365150;2038;147157;306;8529;321.0;306.0;146.0;202.0;186.0;93.0;590.0;409.0;447.0;550.0;306.0
2095;1151080;13260;15406;0;363907;2021;146876;304;8628;314.0;304.0;165.0;202.0;164.0;87.0;531.0;347.0;394.0;492.0;304.0
2096;1148934;13374;15374;0;363139;2036;145277;304;8485;335.0;304.0;162.0;205.0;187.0;85.0;558.0;379.0;401.0;509.0;304.0
2097;1146934;13257;15307;0;362224;2046;145557;313;8533;330.0;313.0;173.0;200.0;189.0;81.0;718.0;507.0;538.0;657.0;313.0
2098;1144884;14503;15232;0;363156;2037;144446;289;8535;320.0;289.0;143.0;206.0;176.0;84.0;556.0;380.0;420.0;516.0;289.0
2099;1144155;14946;15262;0;363653;2034;143846;284;8542;312.0;284.0;143.0;177.0;176.0;100.0;551.0;380.0;404.0;506.0;284.0
2100;1143839;13040;14825;0;363129;1985;142914;291;8266;310.0;291.0;157.0;185.0;166.0;93.0;602.0;421.0;447.0;556.0;291.0
2101;1142054;13517;14883;0;362492;1989;143066;271;8402;336.0;271.0;152.0;201.0;173.0;81.0;541.0;369.0;402.0;508.0;271.0
2102;1140688;14082;14800;0;360555;1974;142467;301;8306;346.0;301.0;178.0;205.0;168.0;96.0;665.0;471.0;502.0;615.0;301.0
2103;1139970;13713;14527;0;358653;1956;142281;303;8329;319.0;303.0;170.0;187.0;183.0;82.0;588.0;404.0;438.0;551.0;303.0
2104;1139156;13477;14350;0;359360;1959;143085;306;8484;298.0;306.0;166.0;175.0;172.0;91.0;536.0;348.0;382.0;490.0;306.0
2105;1138283;13867;14300;0;358447;1968;142621;321;8411;307.0;321.0;168.0;190.0;177.0;93.0;652.0;443.0;478.0;614.0;321.0
2106;1137850;13754;14297;0;358360;1956;142741;261;8347;314.0;261.0;124.0;182.0;177.0;92.0;415.0;275.0;305.0;386.0;261.0
2107;1137307;14853;14079;0;357108;1922;142239;275;8323;303.0;275.0;149.0;169.0;165.0;95.0;589.0;423.0;439.0;543.0;275.0
2108;1138081;13919;14034;0;355995;1981;141573;300;8226;311.0;300.0;152.0;193.0;169.0;97.0;641.0;464.0;489.0;602.0;300.0
2109;1137966;13420;13851;0;355501;1953;140854;287;8227;327.0;287.0;169.0;196.0;170.0;79.0;637.0;440.0;481.0;595.0;287.0
2110;1137535;14747;13684;0;354678;1971;142291;331;8240;298.0;331.0;176.0;180.0;188.0;85.0;620.0;412.0;459.0;574.0;331.0
2111;1138598;13155;13551;0;354622;1943;140249;274;8327;316.0;274.0;140.0;198.0;153.0;99.0;521.0;364.0;393.0;479.0;274.0
2112;1138202;12854;13620;0;353628;1902;142335;286;8402;309.0;286.0;150.0;189.0;176.0;80.0;631.0;444.0;456.0;588.0;286.0
2113;1137436;14215;13608;0;353521;1926;139370;298;8175;306.0;298.0;160.0;198.0;168.0;78.0;626.0;439.0;473.0;580.0;298.0
2114;1138043;14540;13502;0;353527;1913;141587;283;8332;328.0;283.0;165.0;202.0;157.0;87.0;620.0;422.0;449.0;567.0;283.0
2115;1139081;14882;13706;0;353603;1906;139006;313;8275;311.0;313.0;165.0;202.0;159.0;98.0;582.0;392.0;405.0;535.0;313.0
2116;1140257;15168;13368;0;353607;1887;140904;281;8299;288.0;281.0;146.0;186.0;165.0;72.0;549.0;369.0;410.0;504.0;281.0
2117;1142057;13682;13419;0;354321;1909;138965;314;8346;277.0;314.0;175.0;165.0;170.0;81.0;725.0;488.0;544.0;675.0;314.0
2118;1142320;14577;13519;0;353503;1911;140176;289;8237;314.0;289.0;169.0;175.0;172.0;87.0;716.0;505.0;535.0;669.0;289.0
2119;1143378;14650;13451;0;353656;1886;139118;302;8089;305.0;302.0;167.0;198.0;159.0;83.0;633.0;428.0;471.0;588.0;302.0
2120;1144577;14463;13440;0;353273;1822;140338;261;8213;299.0;261.0;145.0;152.0;162.0;101.0;527.0;367.0;379.0;491.0;261.0
2121;1145600;15445;13361;0;352620;1838;139163;289;8057;281.0;289.0;160.0;163.0;158.0;89.0;556.0;388.0;417.0;517.0;289.0
2122;1147684;13820;13338;0;353325;1864;140378;290;8272;292.0;290.0;152.0;168.0;162.0;100.0;523.0;351.0;381.0;481.0;290.0
2123;1148166;14183;13458;0;353301;1868;139866;280;8196;304.0;280.0;142.0;191.0;171.0;80.0;486.0;321.0;367.0;457.0;280.0
2124;1148891;14430;13139;0;353308;1850;139747;298;8441;287.0;298.0;156.0;178.0;177.0;74.0;617.0;443.0;466.0;568.0;298.0
2125;1150182;13706;13316;0;352710;1841;139993;289;8360;293.0;289.0;154.0;177.0;164.0;87.0;546.0;367.0;383.0;501.0;289.0
2126;1150572;15490;13097;0;352560;1826;139551;309;8263;300.0;309.0;152.0;187.0;179.0;91.0;576.0;389.0;419.0;532.0;309.0
2127;1152965;15395;13069;0;352188;1811;139669;289;8255;305.0;289.0;159.0;172.0;173.0;90.0;596.0;407.0;447.0;556.0;289.0
2128;1155291;14196;13295;0;352395;1803;140244;292;8300;270.0;292.0;172.0;152.0;149.0;89.0;599.0;420.0;447.0;558.0;292.0
2129;1156192;13993;13132;0;352853;1811;139651;295;8248;258.0;295.0;158.0;159.0;164.0;72.0;672.0;476.0;495.0;626.0;295.0
2130;1157053;14084;13158;0;353088;1826;140243;279;8152;282.0;279.0;145.0;164.0;166.0;86.0;542.0;388.0;410.0;508.0;279.0
2131;1157979;14318;13151;0;353589;1828;139324;294;8331;278.0;294.0;153.0;195.0;148.0;76.0;547.0;362.0;391.0;507.0;294.0
2132;1159146;14909;13408;0;353482;1844;140203;310;8286;315.0;310.0;154.0;205.0;167.0;99.0;483.0;323.0;369.0;451.0;310.0
2133;1160647;13387;13130;0;355755;1807;139126;266;8161;287.0;266.0;150.0;190.0;131.0;82.0;594.0;427.0;456.0;560.0;266.0
2134;1160904;12959;12966;0;356442;1850;140354;264;8310;299.0;264.0;148.0;181.0;155.0;79.0;528.0;362.0;389.0;489.0;264.0
2135;1160897;13443;13033;0;356680;1854;139669;307;8116;278.0;307.0;167.0;166.0;170.0;82.0;634.0;439.0;471.0;597.0;307.0
2136;1161307;12809;13080;0;357310;1822;140715;245;8225;288.0;245.0;130.0;167.0;150.0;86.0;423.0;293.0;311.0;393.0;245.0
2137;1161036;13241;12781;0;357081;1831;140117;271;8390;298.0;271.0;124.0;182.0;173.0;90.0;374.0;255.0;277.0;351.0;271.0
2138;1161496;15055;13037;0;357752;1817;140923;295;8349;306.0;295.0;161.0;157.0;193.0;90.0;545.0;366.0;404.0;504.0;295.0
2139;1163514;14784;13051;0;357621;1764;142132;280;8306;259.0;280.0;140.0;144.0;173.0;82.0;523.0;355.0;411.0;490.0;280.0
2140;1165247;13414;13200;0;358165;1783;141541;302;8261;263.0;302.0;156.0;177.0;158.0;74.0;578.0;398.0;447.0;546.0;302.0
2141;1165461;13780;12847;0;357478;1804;142272;297;8415;295.0;297.0;160.0;185.0;176.0;71.0;579.0;390.0;429.0;534.0;297.0
2142;1166394;14550;12791;0;357152;1815;142135;278;8443;281.0;278.0;145.0;166.0;148.0;100.0;569.0;388.0;414.0;526.0;278.0
2143;1168153;14177;12994;0;356553;1853;142140;296;8497;294.0;296.0;162.0;191.0;151.0;86.0;546.0;380.0;394.0;510.0;296.0
2144;1169336;14371;12911;0;357611;1884;142442;291;8299;256.0;291.0;154.0;163.0;156.0;74.0;557.0;390.0;408.0;516.0;291.0
2145;1170796;14472;12864;0;357143;1972;141944;296;8508;293.0;296.0;151.0;169.0;169.0;100.0;562.0;403.0;418.0;514.0;296.0
2146;1172404;14072;13026;0;357566;1967;143073;311;8382;306.0;311.0;158.0;188.0;173.0;98.0;630.0;444.0;458.0;581.0;311.0
2147;1173450;13786;12867;0;357698;1911;141524;273;8276;304.0;273.0;148.0;186.0;147.0;96.0;526.0;354.0;389.0;490.0;273.0
2148;1174369;14177;12938;0;358432;1861;142957;288;8497;314.0;288.0;163.0;170.0;168.0;101.0;453.0;299.0;326.0;415.0;288.0
2149;1175608;13494;12933;0;359787;1837;141131;283;8351;326.0;283.0;142.0;188.0;183.0;96.0;493.0;311.0;361.0;455.0;283.0
2150;1176169;14188;13040;0;359806;1815;143821;315;8429;297.0;315.0;166.0;181.0;179.0;86.0;558.0;384.0;412.0;521.0;315.0
2151;1177317;14057;13032;0;360819;1773;140846;280;8401;273.0;280.0;145.0;160.0;174.0;74.0;555.0;389.0;411.0;518.0;280.0
2152;1178342;13362;12895;0;361971;1804;144282;304;8451;281.0;304.0;166.0;187.0;159.0;73.0;525.0;349.0;396.0;497.0;304.0
2153;1178809;14434;13274;0;363058;1836;141064;330;8287;289.0;330.0;184.0;177.0;177.0;81.0;696.0;489.0;503.0;644.0;330.0
2154;1179969;13230;12903;0;363095;1822;144872;295;8487;275.0;295.0;156.0;185.0;156.0;73.0;570.0;392.0;422.0;535.0;295.0
2155;1180296;14699;12877;0;363581;1790;142317;302;8444;285.0;302.0;153.0;173.0;181.0;80.0;557.0;377.0;398.0;503.0;302.0
2156;1182118;13647;13127;0;363159;1791;145026;252;8513;277.0;252.0;134.0;199.0;138.0;58.0;549.0;399.0;408.0;510.0;252.0
2157;1182638;14197;13154;0;364053;1854;143176;340;8511;275.0;340.0;184.0;173.0;181.0;77.0;741.0;529.0;552.0;681.0;340.0
2158;1183681;14790;13035;0;363665;1837;145944;273;8603;308.0;273.0;140.0;184.0;175.0;82.0;561.0;398.0;414.0;517.0;273.0
2159;1185436;13754;12990;0;361424;1870;144095;343;8503;277.0;343.0;186.0;170.0;167.0;97.0;715.0;495.0;518.0;654.0;343.0
2160;1186200;13412;13049;0;361560;1826;145898;304;8720;284.0;304.0;171.0;183.0;150.0;84.0;559.0;384.0;419.0;528.0;304.0
2161;1186563;13675;13116;0;361214;1836;144486;294;8418;296.0;294.0;171.0;167.0;163.0;89.0;614.0;430.0;465.0;573.0;294.0
2162;1187122;13825;13204;0;360440;1803;145660;273;8780;303.0;273.0;154.0;164.0;168.0;90.0;545.0;370.0;395.0;505.0;273.0
2163;1187743;14401;12962;0;361194;1817;145220;283;8601;266.0;283.0;140.0;163.0;163.0;83.0;453.0;319.0;342.0;426.0;283.0
2164;1189182;14000;13151;0;362220;1834;145341;294;8562;285.0;294.0;158.0;172.0;167.0;82.0;585.0;390.0;422.0;545.0;294.0
2165;1190031;12937;13114;0;362542;1843;143549;286;8463;288.0;286.0;143.0;155.0;191.0;85.0;553.0;382.0;424.0;512.0;286.0
2166;1189854;14023;13081;0;362111;1843;145499;296;8574;306.0;296.0;167.0;180.0;176.0;79.0;621.0;426.0;464.0;575.0;296.0
2167;1190796;13119;12973;0;362848;1817;143372;299;8395;273.0;299.0;167.0;173.0;134.0;98.0;589.0;403.0;437.0;555.0;299.0
2168;1190942;13655;12903;0;363226;1901;144914;307;8396;295.0;307.0;163.0;174.0;174.0;91.0;679.0;482.0;506.0;631.0;307.0
2169;1191694;13887;13207;0;364288;1879;144031;302;8560;285.0;302.0;166.0;176.0;142.0;103.0;615.0;415.0;467.0;573.0;302.0
2170;1192374;14247;13032;0;364344;1902;145862;294;8672;278.0;294.0;147.0;169.0;174.0;82.0;575.0;404.0;429.0;534.0;294.0
2171;1193589;14289;13171;0;366193;1920;144294;309;8499;284.0;309.0;150.0;182.0;167.0;94.0;473.0;305.0;360.0;448.0;309.0
2172;1194707;14552;13155;0;366122;1930;145742;299;8716;310.0;299.0;146.0;201.0;156.0;106.0;529.0;361.0;395.0;490.0;299.0
2173;1196104;13470;13150;0;367110;1925;144975;337;8637;312.0;337.0;165.0;199.0;201.0;84.0;575.0;388.0;427.0;531.0;337.0
2174;1196424;13519;12981;0;367240;1880;146056;300;8668;308.0;300.0;164.0;200.0;154.0;90.0;603.0;404.0;435.0;554.0;300.0
2175;1196962;13912;12996;0;366071;1899;146041;305;8743;294.0;305.0;165.0;192.0;170.0;72.0;657.0;460.0;486.0;605.0;305.0
2176;1197878;13063;12906;0;366766;1868;146358;325;8694;294.0;325.0;181.0;189.0;160.0;89.0;625.0;412.0;474.0;588.0;325.0
2177;1198035;14167;12888;0;367127;1872;147586;304;8717;311.0;304.0;182.0;185.0;163.0;85.0;634.0;425.0;462.0;586.0;304.0
2178;1199314;14053;12765;0;366382;1837;146349;312;8714;277.0;312.0;171.0;181.0;164.0;73.0;658.0;465.0;494.0;616.0;312.0
2179;1200602;13537;12834;0;366565;1804;148359;298;8802;289.0;298.0;154.0;186.0;160.0;87.0;551.0;377.0;409.0;520.0;298.0
2180;1201305;13772;12732;0;366568;1787;146625;289;8588;275.0;289.0;149.0;155.0;176.0;84.0;543.0;370.0;416.0;500.0;289.0
2181;1202345;13964;12813;0;366524;1833;147391;301;8694;297.0;301.0;143.0;177.0;170.0;108.0;520.0;363.0;383.0;479.0;301.0
2182;1203496;14005;12703;0;367439;1813;147197;297;8767;294.0;297.0;176.0;167.0;161.0;87.0;689.0;476.0;506.0;638.0;297.0
2183;1204798;14118;12774;0;366200;1796;147772;277;8842;270.0;277.0;160.0;162.0;163.0;62.0;558.0;376.0;422.0;525.0;277.0
2184;1206142;15076;12809;0;365278;1804;146666;280;8655;290.0;280.0;144.0;175.0;161.0;90.0;603.0;426.0;435.0;556.0;280.0
2185;1208409;14710;12690;0;365375;1823;147870;287;8738;287.0;287.0;147.0;194.0;156.0;77.0;476.0;311.0;333.0;433.0;287.0
2186;1210429;14310;12525;0;365118;1844;146627;270;8575;280.0;270.0;153.0;165.0;144.0;88.0;677.0;480.0;509.0;633.0;270.0
2187;1212214;15213;12772;0;365721;1875;148079;281;8761;299.0;281.0;148.0;176.0;166.0;90.0;593.0;407.0;452.0;552.0;281.0
2188;1214655;13155;12959;0;367622;1817;147373;283;8617;280.0;283.0;147.0;174.0;164.0;78.0;573.0;389.0;431.0;528.0;283.0
2189;1214851;13377;12976;0;368220;1854;147048;293;8663;298.0;293.0;154.0;188.0;151.0;98.0;652.0;465.0;475.0;596.0;293.0
2190;1215252;11868;12963;0;367714;1832;146552;280;8560;310.0;280.0;132.0;189.0;178.0;91.0;536.0;364.0;398.0;499.0;280.0
2191;1214157;14044;12955;0;367746;1814;147126;273;8546;295.0;273.0;140.0;183.0;164.0;81.0;498.0;327.0;373.0;457.0;273.0
2192;1215246;14528;13161;0;367273;1832;146335;282;8693;271.0;282.0;146.0;150.0;163.0;94.0;554.0;390.0;418.0;520.0;282.0
2193;1216613;14392;13420;0;367348;1827;147385;287;8670;296.0;287.0;175.0;180.0;145.0;83.0;725.0;502.0;536.0;674.0;287.0
2194;1217585;13838;13314;0;367216;1819;147907;304;8631;290.0;304.0;153.0;195.0;165.0;81.0;612.0;422.0;461.0;579.0;304.0
2195;1218109;13719;13452;0;366803;1802;147778;294;8701;280.0;294.0;164.0;157.0;152.0;101.0;631.0;441.0;480.0;582.0;294.0
2196;1218376;14539;13667;0;365733;1812;147450;322;8485;294.0;322.0;189.0;184.0;160.0;83.0;737.0;519.0;552.0;691.0;322.0
2197;1219248;14762;13692;0;363873;1793;147892;311;8735;270.0;311.0;149.0;195.0;170.0;67.0;682.0;475.0;496.0;622.0;311.0
2198;1220318;14495;13663;0;364052;1796;147124;305;8680;242.0;305.0;152.0;164.0;155.0;76.0;646.0;461.0;480.0;604.0;305.0
2199;1221150;14840;13730;0;363914;1854;148083;310;8841;291.0;310.0;162.0;183.0;166.0;90.0;544.0;378.0;404.0;503.0;310.0
2200;1222260;13849;13982;0;364027;1866;147111;302;8503;286.0;302.0;169.0;181.0;161.0;77.0;697.0;473.0;522.0;652.0;302.0
2201;1222127;14657;13766;0;363958;1821;147843;253;8829;275.0;253.0;126.0;172.0;140.0;90.0;466.0;317.0;344.0;433.0;253.0
2202;1223018;14185;13961;0;362420;1844;146155;292;8497;285.0;292.0;165.0;180.0;157.0;75.0;634.0;431.0;460.0;585.0;292.0
2203;1223242;14613;13909;0;361559;1842;146438;294;8685;302.0;294.0;167.0;162.0;177.0;90.0;618.0;418.0;451.0;571.0;294.0
2204;1223946;13812;13659;0;361047;1821;146059;264;8527;297.0;264.0;136.0;167.0;169.0;89.0;526.0;374.0;396.0;499.0;264.0
2205;1224099;13349;14081;0;360688;1846;146518;319;8627;286.0;319.0;173.0;188.0;157.0;87.0;701.0;488.0;510.0;649.0;319.0
2206;1223367;14375;14069;0;360812;1785;146208;335;8650;296.0;335.0;165.0;175.0;200.0;91.0;622.0;425.0;457.0;572.0;335.0
2207;1223673;14869;14047;0;360582;1745;146359;307;8641;294.0;307.0;172.0;171.0;167.0;91.0;714.0;493.0;536.0;663.0;307.0
2208;1224495;13844;14242;0;360120;1757;145155;285;8552;272.0;285.0;157.0;175.0;158.0;67.0;581.0;395.0;442.0;539.0;285.0
2209;1224097;14309;14665;0;360411;1734;145761;290;8427;270.0;290.0;158.0;166.0;148.0;88.0;604.0;422.0;442.0;559.0;290.0
