Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13938;856;0;309296;5145;171387;693;10073;433.0;693.0;386.0;284.0;309.0;147.0;1834.0;1276.0;1354.0;1689.0;693.0
2024;1135914;14373;1216;0;315833;4019;176293;700;10420;322.0;700.0;342.0;258.0;290.0;132.0;1628.0;1149.0;1255.0;1524.0;700.0
2025;1149071;13550;1962;0;321259;3463;180775;374;10588;223.0;374.0;199.0;165.0;158.0;75.0;842.0;587.0;652.0;792.0;374.0
2026;1160659;13792;2984;0;326568;3388;186028;392;10852;208.0;392.0;214.0;135.0;159.0;92.0;967.0;666.0;727.0;903.0;392.0
2027;1171467;14918;4090;0;331594;3283;190867;384;11161;180.0;384.0;206.0;135.0;154.0;69.0;1034.0;726.0;770.0;953.0;384.0
2028;1182295;15099;4965;0;336516;3254;195076;373;11491;181.0;373.0;170.0;135.0;164.0;85.0;753.0;519.0;562.0;693.0;373.0
2029;1192429;13901;5903;0;341993;3242;199521;363;11749;175.0;363.0;180.0;149.0;141.0;68.0;750.0;518.0;554.0;698.0;363.0
2030;1200427;14716;6536;0;347657;3232;203576;372;11874;203.0;372.0;185.0;142.0;181.0;67.0;844.0;583.0;636.0;785.0;372.0
2031;1208607;13812;6812;0;353195;3217;208250;401;12217;221.0;401.0;198.0;180.0;167.0;77.0;887.0;612.0;650.0;810.0;401.0
2032;1215607;14037;7208;0;357136;3123;212625;374;12546;221.0;374.0;200.0;146.0;173.0;76.0;879.0;612.0;659.0;815.0;374.0
2033;1222436;12815;7629;0;360479;3054;217724;371;12684;206.0;371.0;192.0;155.0;153.0;77.0;828.0;555.0;606.0;761.0;371.0
2034;1227622;15454;8209;0;363631;3009;222360;396;13050;221.0;396.0;184.0;161.0;185.0;87.0;759.0;514.0;567.0;706.0;396.0
2035;1234867;13762;9289;0;366825;2982;227011;443;13348;183.0;443.0;220.0;155.0;166.0;85.0;935.0;624.0;720.0;868.0;443.0
2036;1239340;12309;10087;0;370392;2908;231281;368;13574;214.0;368.0;187.0;155.0;170.0;70.0;839.0;571.0;610.0;767.0;368.0
2037;1241562;14104;10850;0;374545;2890;235146;415;14021;208.0;415.0;204.0;169.0;185.0;65.0;971.0;694.0;734.0;900.0;415.0
2038;1244816;14600;11348;0;379209;2829;238802;430;13879;213.0;430.0;229.0;166.0;177.0;71.0;1044.0;727.0;774.0;959.0;430.0
2039;1248068;13482;12212;0;384508;2757;242383;425;14218;218.0;425.0;212.0;155.0;187.0;89.0;871.0;589.0;648.0;808.0;425.0
2040;1249338;12506;12561;0;389759;2729;244885;408;14453;218.0;408.0;194.0;146.0;196.0;90.0;759.0;510.0;570.0;713.0;408.0
2041;1249283;14267;12639;0;395164;2719;248001;450;14662;206.0;450.0;227.0;140.0;206.0;83.0;869.0;607.0;651.0;803.0;450.0
2042;1250911;13910;13257;0;400393;2666;249859;439;14422;193.0;439.0;224.0;161.0;169.0;78.0;1076.0;762.0;805.0;994.0;439.0
2043;1251564;14214;13459;0;405873;2624;252163;460;14806;211.0;460.0;250.0;163.0;192.0;66.0;1100.0;750.0;820.0;1011.0;460.0
2044;1252319;14073;13795;0;411235;2566;253470;428;14922;226.0;428.0;211.0;180.0;193.0;70.0;953.0;673.0;722.0;891.0;428.0
2045;1252597;13232;14247;0;416600;2508;254877;433;15016;232.0;433.0;236.0;169.0;175.0;85.0;1027.0;715.0;788.0;973.0;433.0
2046;1251582;14470;14599;0;421546;2427;255492;443;14627;194.0;443.0;216.0;144.0;197.0;80.0;923.0;653.0;703.0;854.0;443.0
2047;1251453;14744;15092;0;425441;2400;256241;439;14784;202.0;439.0;225.0;140.0;198.0;78.0;890.0;609.0;666.0;828.0;439.0
2048;1251105;13680;15244;0;429656;2378;256308;468;15051;208.0;468.0;224.0;177.0;196.0;79.0;974.0;673.0;731.0;907.0;468.0
2049;1249541;15016;15800;0;433266;2311;256598;438;14686;243.0;438.0;221.0;175.0;211.0;74.0;983.0;694.0;737.0;910.0;438.0
2050;1248757;13408;15716;0;437218;2291;256166;432;14924;204.0;432.0;211.0;159.0;203.0;63.0;993.0;705.0;769.0;928.0;432.0
2051;1246449;13695;15386;0;441077;2295;256648;477;15043;222.0;477.0;226.0;181.0;203.0;89.0;1118.0;806.0;839.0;1035.0;477.0
2052;1244758;13768;15486;0;444536;2284;257167;427;14894;215.0;427.0;211.0;155.0;192.0;84.0;1003.0;705.0;766.0;935.0;427.0
2053;1243040;14172;14986;0;447367;2235;258044;439;14962;207.0;439.0;252.0;148.0;181.0;65.0;1073.0;744.0;803.0;1005.0;439.0
2054;1242226;13286;14853;0;448971;2263;259510;484;15091;248.0;484.0;251.0;191.0;196.0;94.0;1168.0;816.0;861.0;1075.0;484.0
2055;1240659;14421;14724;0;449974;2228;260037;499;15336;263.0;499.0;270.0;180.0;221.0;91.0;1211.0;840.0;900.0;1120.0;499.0
2056;1240356;14251;14415;0;450599;2146;261771;499;15413;247.0;499.0;256.0;186.0;202.0;102.0;1232.0;872.0;938.0;1151.0;499.0
2057;1240192;13738;14346;0;450554;2073;262556;482;15529;229.0;482.0;272.0;165.0;192.0;82.0;1161.0;804.0;856.0;1065.0;482.0
2058;1239584;15747;13851;0;451911;2060;263236;468;15416;236.0;468.0;248.0;171.0;196.0;89.0;941.0;643.0;722.0;886.0;468.0
2059;1241480;13884;14190;0;453076;2023;264087;470;15529;259.0;470.0;244.0;185.0;211.0;89.0;885.0;599.0;658.0;819.0;470.0
2060;1241174;13993;14272;0;453750;1947;265289;468;15475;216.0;468.0;239.0;173.0;194.0;78.0;1119.0;780.0;846.0;1042.0;468.0
2061;1240895;14538;14693;0;454484;1947;264934;489;15425;212.0;489.0;239.0;175.0;200.0;87.0;979.0;701.0;742.0;908.0;489.0
2062;1240740;13846;14741;0;453593;1957;265702;541;15672;244.0;541.0;250.0;202.0;215.0;118.0;1062.0;716.0;791.0;981.0;541.0
2063;1239845;14846;15218;0;451950;1876;266467;484;15721;244.0;484.0;248.0;189.0;210.0;81.0;1079.0;754.0;821.0;998.0;484.0
2064;1239473;14535;15654;0;449386;1794;267363;481;15868;245.0;481.0;248.0;187.0;212.0;79.0;1038.0;702.0;762.0;954.0;481.0
2065;1238354;13775;15961;0;445758;1798;266253;454;15637;203.0;454.0;237.0;173.0;178.0;69.0;1014.0;689.0;760.0;937.0;454.0
2066;1236168;14661;16240;0;441854;1802;265866;492;15643;215.0;492.0;240.0;187.0;208.0;72.0;977.0;669.0;726.0;916.0;492.0
2067;1234589;13346;16059;0;439278;1809;264952;500;15483;224.0;500.0;249.0;180.0;208.0;87.0;1068.0;734.0;788.0;988.0;500.0
2068;1231876;13753;16510;0;437118;1762;263159;473;15635;246.0;473.0;260.0;179.0;198.0;82.0;1010.0;691.0;781.0;948.0;473.0
2069;1229119;15031;16888;0;433196;1754;262485;472;15697;223.0;472.0;252.0;165.0;197.0;81.0;1025.0;726.0;780.0;949.0;472.0
2070;1227262;13883;16888;0;428657;1736;260791;438;15307;230.0;438.0;213.0;170.0;192.0;93.0;859.0;587.0;637.0;807.0;438.0
2071;1224257;14541;16893;0;424931;1755;259633;473;15403;236.0;473.0;241.0;179.0;200.0;89.0;962.0;661.0;728.0;897.0;473.0
2072;1221905;14818;16921;0;419544;1689;257976;429;14954;265.0;429.0;205.0;182.0;218.0;89.0;814.0;573.0;618.0;759.0;429.0
2073;1219802;13391;17214;0;415357;1643;256956;423;15181;247.0;423.0;205.0;191.0;189.0;85.0;874.0;619.0;645.0;816.0;423.0
2074;1215979;13493;17241;0;411421;1618;254905;405;15051;252.0;405.0;227.0;161.0;175.0;94.0;907.0;636.0;690.0;849.0;405.0
2075;1212231;15036;17532;0;407112;1580;253274;405;14845;213.0;405.0;215.0;151.0;182.0;70.0;919.0;659.0;698.0;848.0;405.0
2076;1209735;14633;17512;0;403464;1640;251138;452;14737;208.0;452.0;230.0;168.0;185.0;77.0;896.0;608.0;657.0;831.0;452.0
2077;1206856;14417;17607;0;401067;1690;249141;443;14681;222.0;443.0;242.0;177.0;177.0;69.0;1036.0;723.0;772.0;961.0;443.0
2078;1203666;14023;17881;0;399293;1680;247392;425;14484;216.0;425.0;206.0;175.0;197.0;63.0;802.0;553.0;601.0;758.0;425.0
2079;1199808;13406;17735;0;397142;1685;244557;413;14443;239.0;413.0;218.0;182.0;177.0;75.0;933.0;637.0;692.0;857.0;413.0
2080;1195479;13887;17576;0;396266;1695;244249;424;14340;244.0;424.0;210.0;208.0;171.0;79.0;828.0;577.0;604.0;774.0;424.0
2081;1191790;13675;17538;0;394552;1683;240980;385;14179;257.0;385.0;214.0;154.0;187.0;87.0;816.0;547.0;595.0;752.0;385.0
2082;1187927;13730;17221;0;392227;1690;239742;442;14088;227.0;442.0;226.0;167.0;200.0;76.0;964.0;666.0;717.0;891.0;442.0
2083;1184436;14245;17181;0;389099;1658;237886;412;14140;233.0;412.0;215.0;183.0;176.0;71.0;931.0;665.0;695.0;860.0;412.0
2084;1181500;13549;16933;0;386700;1677;237397;432;14007;243.0;432.0;238.0;184.0;179.0;74.0;896.0;596.0;677.0;838.0;432.0
2085;1178116;13996;16949;0;383701;1654;235064;401;13735;253.0;401.0;192.0;173.0;197.0;92.0;858.0;611.0;642.0;796.0;401.0
2086;1175163;13175;16377;0;379169;1667;233892;405;13607;232.0;405.0;223.0;167.0;163.0;84.0;919.0;623.0;687.0;860.0;405.0
2087;1171961;13903;16506;0;375925;1625;233577;384;13779;219.0;384.0;195.0;161.0;177.0;70.0;757.0;523.0;579.0;711.0;384.0
2088;1169358;13279;16198;0;374050;1642;231596;394;13408;243.0;394.0;206.0;158.0;194.0;79.0;804.0;553.0;611.0;755.0;394.0
2089;1166439;13781;16003;0;371106;1627;231879;403;13519;239.0;403.0;206.0;170.0;177.0;89.0;839.0;564.0;637.0;773.0;403.0
2090;1164217;13591;15968;0;366924;1606;230114;406;13512;245.0;406.0;188.0;176.0;211.0;76.0;751.0;512.0;579.0;697.0;406.0
2091;1161840;13674;15690;0;365792;1622;229597;402;13403;232.0;402.0;210.0;153.0;181.0;90.0;901.0;642.0;684.0;839.0;402.0
2092;1159824;14420;15569;0;364103;1620;228392;374;13375;243.0;374.0;195.0;157.0;170.0;95.0;787.0;539.0;572.0;724.0;374.0
2093;1158675;15269;15530;0;361916;1607;228788;363;13323;209.0;363.0;179.0;144.0;169.0;80.0;655.0;438.0;486.0;608.0;363.0
2094;1158414;12483;15610;0;359664;1655;226911;367;13172;240.0;367.0;179.0;167.0;187.0;74.0;754.0;523.0;575.0;698.0;367.0
2095;1155287;13808;15215;0;357542;1652;227779;405;13343;230.0;405.0;218.0;166.0;187.0;64.0;898.0;607.0;660.0;817.0;405.0
2096;1153880;13951;15498;0;357090;1645;224661;426;13153;240.0;426.0;216.0;199.0;178.0;73.0;866.0;591.0;638.0;798.0;426.0
2097;1152333;14145;15206;0;357060;1621;226245;405;13239;236.0;405.0;221.0;167.0;185.0;68.0;933.0;654.0;707.0;865.0;405.0
2098;1151272;13906;15018;0;357915;1590;222568;401;13088;227.0;401.0;194.0;164.0;183.0;87.0;720.0;479.0;543.0;672.0;401.0
2099;1150160;13668;14946;0;358921;1564;224946;356;13260;251.0;356.0;186.0;166.0;175.0;80.0;802.0;544.0;580.0;736.0;356.0
2100;1148882;14070;14928;0;358528;1516;221335;371;12783;218.0;371.0;194.0;166.0;162.0;67.0;778.0;522.0;576.0;720.0;371.0
2101;1148024;13338;14654;0;359252;1569;224565;378;13203;217.0;378.0;190.0;166.0;158.0;81.0;788.0;536.0;593.0;731.0;378.0
2102;1146708;12941;14743;0;358986;1573;220845;375;12875;232.0;375.0;200.0;155.0;181.0;71.0;833.0;576.0;625.0;774.0;375.0
2103;1144906;13881;14397;0;359195;1591;223264;366;13112;220.0;366.0;195.0;150.0;171.0;70.0;844.0;599.0;629.0;780.0;366.0
