Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14083;821;0;309296;5146;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;110.0;80.0;86.0;107.0;55.0
2024;1136094;13606;1250;0;315832;4658;15897;65;987;432.0;65.0;57.0;195.0;132.0;113.0;219.0;157.0;157.0;203.0;65.0
2025;1148450;14480;1995;0;321258;4633;16367;39;921;443.0;39.0;38.0;213.0;123.0;108.0;106.0;78.0;84.0;100.0;39.0
2026;1160935;12761;2947;0;326566;4648;16439;32;973;463.0;32.0;27.0;206.0;138.0;124.0;98.0;72.0;75.0;94.0;32.0
2027;1170749;12420;3948;0;331594;4666;16904;38;1021;427.0;38.0;37.0;205.0;113.0;110.0;101.0;70.0;71.0;90.0;38.0
2028;1179221;15015;4935;0;336507;4731;16997;34;1005;490.0;34.0;34.0;242.0;133.0;115.0;90.0;64.0;67.0;85.0;34.0
2029;1189301;12889;6075;0;341992;4753;17330;42;994;475.0;42.0;46.0;230.0;129.0;112.0;71.0;47.0;55.0;66.0;42.0
2030;1196115;14056;6564;0;347655;4770;17523;50;1012;513.0;50.0;42.0;253.0;152.0;116.0;118.0;79.0;84.0;109.0;50.0
2031;1203607;13608;6959;0;353188;4732;17904;36;1013;555.0;36.0;40.0;257.0;158.0;136.0;117.0;83.0;86.0;110.0;36.0
2032;1210256;12570;7294;0;357147;4694;18058;39;1085;571.0;39.0;41.0;258.0;165.0;146.0;109.0;74.0;83.0;101.0;39.0
2033;1215532;13850;7695;0;360455;4611;18314;36;1134;531.0;36.0;37.0;264.0;139.0;127.0;70.0;47.0;50.0;64.0;36.0
2034;1221687;14464;8357;0;363584;4576;18387;47;1075;561.0;47.0;43.0;240.0;187.0;138.0;99.0;71.0;75.0;91.0;47.0
2035;1227794;13663;9235;0;366735;4534;18663;39;1099;525.0;39.0;29.0;277.0;145.0;113.0;103.0;66.0;77.0;94.0;39.0
2036;1232222;13466;9959;0;370286;4550;18689;37;1081;558.0;37.0;47.0;248.0;167.0;133.0;107.0;77.0;79.0;99.0;37.0
2037;1235729;13352;10941;0;374418;4489;18990;34;1162;557.0;34.0;45.0;260.0;155.0;131.0;36.0;21.0;26.0;34.0;34.0
2038;1238140;12870;11410;0;379079;4474;19155;55;1099;553.0;55.0;45.0;267.0;163.0;133.0;129.0;88.0;94.0;118.0;55.0
2039;1239600;13644;12042;0;384353;4436;19496;49;1125;586.0;49.0;45.0;286.0;178.0;126.0;89.0;58.0;61.0;84.0;49.0
2040;1241202;12907;12776;0;389591;4430;19748;45;1128;568.0;45.0;35.0;275.0;165.0;138.0;70.0;49.0;54.0;65.0;45.0
2041;1241333;12814;13129;0;394939;4424;19871;40;1203;576.0;40.0;37.0;292.0;151.0;136.0;138.0;104.0;103.0;127.0;40.0
2042;1241018;13903;12978;0;400091;4397;20289;38;1111;554.0;38.0;45.0;265.0;146.0;136.0;104.0;77.0;82.0;99.0;38.0
