Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13590;859;0;309297;5144;62708;225;3720;433.0;225.0;118.0;232.0;191.0;117.0;517.0;374.0;400.0;483.0;225.0
2024;1135563;14069;1269;0;315833;4486;63642;265;3791;399.0;265.0;153.0;209.0;178.0;124.0;672.0;475.0;505.0;626.0;265.0
2025;1148363;14331;2037;0;321258;4301;65354;153;3804;377.0;153.0;103.0;197.0;133.0;97.0;431.0;295.0;325.0;402.0;153.0
2026;1160657;14217;3025;0;326568;4253;65784;157;3804;375.0;157.0;98.0;177.0;146.0;111.0;361.0;250.0;264.0;339.0;157.0
2027;1171849;14127;4059;0;331593;4265;67507;171;3916;344.0;171.0;98.0;181.0;133.0;103.0;372.0;254.0;268.0;336.0;171.0
2028;1181917;14522;4905;0;336514;4280;67891;143;4074;377.0;143.0;89.0;201.0;137.0;93.0;420.0;294.0;312.0;388.0;143.0
2029;1191534;13897;5859;0;341992;4292;69520;150;4021;388.0;150.0;91.0;209.0;131.0;107.0;309.0;208.0;236.0;293.0;150.0
2030;1199572;14855;6610;0;347649;4288;69997;172;4194;410.0;172.0;100.0;220.0;163.0;99.0;317.0;214.0;235.0;296.0;172.0
2031;1207817;13685;6946;0;353193;4235;71829;144;4199;448.0;144.0;91.0;227.0;165.0;109.0;368.0;264.0;268.0;340.0;144.0
2032;1214556;14730;7197;0;357150;4182;72171;168;4226;442.0;168.0;111.0;214.0;156.0;129.0;443.0;305.0;331.0;410.0;168.0
2033;1222089;13615;7589;0;360476;4111;73377;148;4374;428.0;148.0;91.0;238.0;133.0;114.0;338.0;235.0;255.0;313.0;148.0
2034;1228115;14817;8247;0;363630;4052;73621;160;4306;448.0;160.0;103.0;205.0;177.0;123.0;404.0;276.0;302.0;372.0;160.0
2035;1234685;13866;9382;0;366810;4028;74609;147;4372;403.0;147.0;77.0;219.0;150.0;104.0;259.0;172.0;193.0;238.0;147.0
2036;1239169;13477;10051;0;370310;4049;75035;166;4358;437.0;166.0;109.0;224.0;157.0;113.0;454.0;311.0;343.0;422.0;166.0
2037;1242595;14878;10796;0;374467;3999;75922;153;4523;439.0;153.0;106.0;226.0;155.0;105.0;351.0;229.0;252.0;323.0;153.0
2038;1246677;12984;11376;0;379137;3944;76738;163;4535;447.0;163.0;90.0;233.0;167.0;120.0;327.0;225.0;259.0;307.0;163.0
2039;1248285;14438;12130;0;384425;3929;77976;172;4597;453.0;172.0;91.0;235.0;194.0;105.0;337.0;230.0;244.0;307.0;172.0
2040;1250593;14160;12575;0;389637;3919;79028;189;4611;458.0;189.0;92.0;242.0;189.0;124.0;331.0;229.0;250.0;309.0;189.0
2041;1252178;14315;12792;0;394996;3889;80062;174;4681;467.0;174.0;92.0;260.0;166.0;123.0;349.0;252.0;261.0;326.0;174.0
2042;1253701;14388;13186;0;400152;3835;81339;154;4666;422.0;154.0;100.0;212.0;153.0;111.0;370.0;261.0;277.0;342.0;154.0
