Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13800;831;0;309296;5145;7786;14;469;433.0;14.0;23.0;190.0;125.0;109.0;11.0;6.0;10.0;13.0;14.0
2024;1135801;13851;1219;0;315833;4698;8019;30;508;439.0;30.0;29.0;199.0;128.0;113.0;109.0;80.0;80.0;100.0;30.0
2025;1148433;13780;2042;0;321259;4694;8120;17;455;454.0;17.0;27.0;214.0;123.0;107.0;52.0;37.0;36.0;47.0;17.0
2026;1160171;14326;2962;0;326568;4726;8310;17;488;473.0;17.0;19.0;208.0;138.0;125.0;12.0;7.0;7.0;13.0;17.0
2027;1171535;13884;3976;0;331592;4762;8425;17;504;447.0;17.0;24.0;215.0;109.0;116.0;21.0;12.0;16.0;19.0;17.0
2028;1181443;14427;5080;0;336514;4838;8576;17;505;507.0;17.0;23.0;249.0;135.0;117.0;15.0;8.0;11.0;14.0;17.0
2029;1190790;15446;5825;0;341994;4847;8644;22;503;496.0;22.0;37.0;241.0;123.0;117.0;45.0;31.0;36.0;44.0;22.0
2030;1200411;14749;6469;0;347662;4867;8772;20;485;532.0;20.0;27.0;252.0;153.0;120.0;44.0;27.0;31.0;40.0;20.0
2031;1208691;14534;6992;0;353185;4852;8991;16;500;572.0;16.0;27.0;262.0;159.0;140.0;36.0;25.0;27.0;34.0;16.0
2032;1216233;14376;7297;0;357111;4804;9032;22;535;596.0;22.0;39.0;256.0;170.0;153.0;69.0;44.0;51.0;65.0;22.0
2033;1223312;13399;7775;0;360447;4712;9206;15;540;557.0;15.0;28.0;266.0;144.0;134.0;11.0;3.0;4.0;10.0;15.0
2034;1228936;14074;8462;0;363595;4675;9149;23;546;588.0;23.0;26.0;244.0;195.0;146.0;39.0;29.0;33.0;37.0;23.0
2035;1234548;14054;9391;0;366740;4621;9312;21;553;550.0;21.0;21.0;281.0;146.0;123.0;9.0;0.0;4.0;7.0;21.0
2036;1239211;15484;9968;0;370254;4636;9286;23;544;576.0;23.0;37.0;260.0;163.0;139.0;58.0;45.0;45.0;53.0;23.0
2037;1244727;13581;10820;0;374411;4574;9446;14;570;569.0;14.0;35.0;269.0;149.0;130.0;33.0;23.0;25.0;29.0;14.0
2038;1247488;13830;11511;0;379058;4548;9493;27;542;572.0;27.0;38.0;268.0;158.0;135.0;58.0;39.0;42.0;56.0;27.0
2039;1249807;13233;12413;0;384350;4548;9721;21;591;606.0;21.0;33.0;283.0;175.0;136.0;18.0;10.0;9.0;18.0;21.0
2040;1250627;13861;12634;0;389577;4536;9782;29;555;589.0;29.0;28.0;282.0;163.0;145.0;53.0;37.0;39.0;49.0;29.0
2041;1251854;14181;12809;0;394924;4539;9934;26;597;597.0;26.0;29.0;297.0;157.0;140.0;55.0;39.0;39.0;50.0;26.0
2042;1253226;14116;13088;0;400126;4514;10075;21;554;579.0;21.0;39.0;271.0;152.0;138.0;55.0;39.0;43.0;52.0;21.0
