Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14485;842;0;309297;5152;62705;228;3720;433.0;228.0;120.0;232.0;190.0;119.0;507.0;365.0;391.0;473.0;228.0
2024;1136475;14271;1230;0;315833;4492;63649;260;3791;399.0;260.0;151.0;208.0;176.0;124.0;669.0;473.0;501.0;622.0;260.0
2025;1149516;13583;2030;0;321259;4293;65353;149;3805;378.0;149.0;102.0;196.0;135.0;94.0;432.0;296.0;326.0;404.0;149.0
2026;1161069;13747;2963;0;326568;4264;65785;160;3803;375.0;160.0;102.0;176.0;146.0;111.0;385.0;268.0;284.0;362.0;160.0
2027;1171853;14922;3982;0;331596;4252;67511;172;3918;344.0;172.0;98.0;180.0;132.0;106.0;366.0;248.0;264.0;330.0;172.0
2028;1182793;13524;5033;0;336516;4279;67882;155;4074;377.0;155.0;96.0;202.0;141.0;93.0;428.0;293.0;313.0;395.0;155.0
2029;1191284;13264;5918;0;341991;4287;69518;153;4021;386.0;153.0;94.0;211.0;129.0;105.0;327.0;219.0;247.0;307.0;153.0
2030;1198630;13414;6550;0;347667;4280;70001;159;4192;409.0;159.0;92.0;217.0;161.0;98.0;328.0;226.0;241.0;303.0;159.0
2031;1205494;14238;6857;0;353205;4239;71840;146;4197;449.0;146.0;92.0;227.0;167.0;109.0;351.0;254.0;258.0;327.0;146.0
2032;1212875;13111;7386;0;357141;4186;72183;166;4229;441.0;166.0;108.0;218.0;153.0;128.0;443.0;307.0;329.0;411.0;166.0
2033;1218600;14920;7743;0;360478;4105;73382;153;4373;428.0;153.0;89.0;241.0;138.0;113.0;350.0;248.0;263.0;323.0;153.0
2034;1225777;14772;8278;0;363611;4064;73624;162;4305;449.0;162.0;106.0;207.0;178.0;120.0;445.0;310.0;333.0;411.0;162.0
2035;1232271;15763;9244;0;366780;4012;74621;154;4377;398.0;154.0;79.0;218.0;153.0;102.0;263.0;176.0;200.0;244.0;154.0
2036;1238790;14951;10120;0;370361;4050;75041;164;4361;434.0;164.0;105.0;226.0;156.0;111.0;414.0;277.0;307.0;384.0;164.0
2037;1243621;15398;10800;0;374463;3998;75926;152;4527;437.0;152.0;109.0;226.0;152.0;102.0;373.0;244.0;269.0;343.0;152.0
2038;1248219;14409;11556;0;379150;3962;76757;160;4540;451.0;160.0;91.0;234.0;165.0;121.0;372.0;257.0;292.0;350.0;160.0
2039;1251072;14752;12087;0;384421;3942;77976;166;4596;450.0;166.0;85.0;236.0;190.0;105.0;310.0;215.0;224.0;283.0;166.0
2040;1253737;13633;12639;0;389638;3955;79018;194;4615;458.0;194.0;93.0;249.0;188.0;122.0;346.0;246.0;260.0;322.0;194.0
2041;1254731;14730;13002;0;394985;3895;80056;190;4686;464.0;190.0;103.0;261.0;167.0;123.0;385.0;270.0;286.0;359.0;190.0
2042;1256459;13494;12987;0;400163;3835;81326;167;4669;423.0;167.0;104.0;214.0;159.0;113.0;351.0;246.0;275.0;331.0;167.0
2043;1256966;14724;13468;0;405681;3857;82136;173;4915;468.0;173.0;97.0;257.0;180.0;107.0;369.0;259.0;278.0;341.0;173.0
2044;1258222;14431;13817;0;411057;3832;83667;171;4946;489.0;171.0;109.0;250.0;180.0;121.0;414.0;290.0;305.0;382.0;171.0
2045;1258836;14406;14294;0;416393;3758;84295;174;4939;497.0;174.0;105.0;250.0;189.0;127.0;381.0;264.0;285.0;347.0;174.0
2046;1258948;14949;14412;0;421342;3655;85831;172;4978;477.0;172.0;101.0;231.0;197.0;120.0;374.0;258.0;284.0;351.0;172.0
2047;1259485;14441;15019;0;425252;3633;86153;193;4968;441.0;193.0;118.0;217.0;184.0;115.0;553.0;390.0;403.0;511.0;193.0
2048;1258907;13332;15597;0;429525;3627;87568;186;5171;476.0;186.0;97.0;246.0;192.0;127.0;323.0;215.0;246.0;304.0;186.0
2049;1256642;12860;15373;0;433126;3580;88019;194;5024;488.0;194.0;120.0;265.0;191.0;106.0;466.0;318.0;356.0;432.0;194.0
2050;1254129;13610;15900;0;437126;3578;89018;201;5191;446.0;201.0;118.0;234.0;179.0;116.0;515.0;368.0;378.0;467.0;201.0
2051;1251839;13810;15726;0;441049;3561;89613;182;5251;499.0;182.0;101.0;251.0;190.0;139.0;387.0;277.0;296.0;367.0;182.0
2052;1249923;14852;15382;0;444549;3556;90489;189;5120;487.0;189.0;121.0;244.0;184.0;127.0;451.0;313.0;336.0;423.0;189.0
2053;1249393;13990;15004;0;447466;3500;91052;164;5328;483.0;164.0;96.0;257.0;170.0;124.0;309.0;208.0;229.0;287.0;164.0
2054;1248379;13605;14742;0;449116;3512;91575;188;5305;527.0;188.0;120.0;254.0;200.0;141.0;489.0;343.0;369.0;456.0;188.0
2055;1247242;14965;14660;0;450190;3485;91650;204;5393;523.0;204.0;123.0;242.0;210.0;152.0;526.0;372.0;397.0;494.0;204.0
2056;1247547;13003;14295;0;450889;3440;91900;203;5281;503.0;203.0;122.0;255.0;193.0;136.0;499.0;349.0;366.0;459.0;203.0
2057;1246255;13717;14370;0;450874;3397;91849;209;5494;472.0;209.0;128.0;238.0;182.0;133.0;381.0;249.0;285.0;354.0;209.0
2058;1245602;14285;14115;0;452371;3434;91779;218;5459;519.0;218.0;142.0;271.0;192.0;132.0;510.0;351.0;379.0;474.0;218.0
2059;1245772;14231;14192;0;453710;3377;92584;199;5331;553.0;199.0;125.0;292.0;204.0;131.0;480.0;342.0;358.0;442.0;199.0
2060;1245811;13537;14242;0;454486;3278;92189;211;5315;495.0;211.0;115.0;249.0;215.0;127.0;436.0;302.0;321.0;403.0;211.0
2061;1245106;13418;14474;0;455295;3278;92941;196;5418;514.0;196.0;116.0;269.0;205.0;120.0;433.0;303.0;320.0;397.0;196.0
2062;1244050;14325;14955;0;454496;3264;92396;207;5453;517.0;207.0;116.0;277.0;184.0;147.0;463.0;325.0;344.0;424.0;207.0
2063;1243420;13768;15427;0;452969;3201;92546;206;5444;527.0;206.0;118.0;281.0;203.0;131.0;447.0;310.0;327.0;415.0;206.0
2064;1241761;14141;15520;0;450585;3159;91712;194;5479;512.0;194.0;113.0;262.0;198.0;133.0;417.0;285.0;312.0;386.0;194.0
2065;1240382;13990;15858;0;447022;3140;91496;174;5429;489.0;174.0;89.0;269.0;186.0;119.0;294.0;198.0;223.0;274.0;174.0
2066;1238514;13512;15994;0;443306;3155;90172;183;5397;516.0;183.0;116.0;261.0;203.0;119.0;427.0;308.0;326.0;398.0;183.0
2067;1236032;13508;16160;0;440962;3169;90082;213;5312;519.0;213.0;131.0;268.0;205.0;128.0;420.0;281.0;311.0;392.0;213.0
2068;1233380;13518;16697;0;438778;3131;89178;174;5291;531.0;174.0;108.0;272.0;191.0;134.0;383.0;267.0;271.0;344.0;174.0
2069;1230201;15093;16729;0;434773;3151;89158;190;5346;542.0;190.0;99.0;284.0;215.0;134.0;414.0;298.0;314.0;384.0;190.0
2070;1228565;14242;16937;0;430121;3109;87643;173;5096;502.0;173.0;104.0;248.0;196.0;127.0;367.0;257.0;279.0;347.0;173.0
2071;1225870;14099;16947;0;426380;3134;87241;195;5130;545.0;195.0;126.0;284.0;196.0;134.0;472.0;346.0;364.0;448.0;195.0
2072;1223022;12721;16900;0;420758;3056;86090;173;5039;534.0;173.0;103.0;271.0;206.0;127.0;381.0;269.0;285.0;353.0;173.0
2073;1218843;14819;17260;0;416773;2972;84961;165;5016;561.0;165.0;108.0;298.0;190.0;130.0;406.0;288.0;309.0;376.0;165.0
2074;1216402;14605;17323;0;412701;2903;84411;178;4909;555.0;178.0;124.0;303.0;174.0;132.0;423.0;292.0;308.0;387.0;178.0
2075;1213684;13536;17646;0;408856;2810;83238;166;4905;542.0;166.0;100.0;270.0;213.0;125.0;307.0;221.0;226.0;284.0;166.0
2076;1209574;13851;17637;0;405158;2768;82911;159;4757;484.0;159.0;86.0;252.0;179.0;126.0;319.0;209.0;234.0;294.0;159.0
2077;1205788;13983;17553;0;403079;2812;81782;169;4791;474.0;169.0;99.0;248.0;167.0;129.0;266.0;169.0;189.0;251.0;169.0
2078;1202218;14512;17756;0;400773;2827;82124;160;4814;489.0;160.0;101.0;249.0;167.0;132.0;408.0;284.0;304.0;383.0;160.0
2079;1198974;13916;17746;0;398390;2850;80843;148;4700;476.0;148.0;86.0;254.0;172.0;112.0;362.0;257.0;272.0;340.0;148.0
2080;1195144;13591;17775;0;396692;2886;81181;166;4776;507.0;166.0;108.0;266.0;175.0;124.0;357.0;250.0;255.0;327.0;166.0
2081;1190960;13606;17513;0;395688;2853;80221;178;4753;525.0;178.0;114.0;260.0;213.0;116.0;365.0;246.0;274.0;341.0;178.0
2082;1187053;13779;17529;0;393267;2792;80811;183;4807;522.0;183.0;124.0;272.0;178.0;131.0;451.0;314.0;332.0;413.0;183.0
2083;1183303;13860;16960;0;391710;2757;79295;159;4682;509.0;159.0;107.0;271.0;186.0;104.0;395.0;282.0;298.0;363.0;159.0
2084;1180203;13259;17117;0;389043;2779;80233;157;4670;495.0;157.0;96.0;257.0;176.0;123.0;378.0;265.0;288.0;356.0;157.0
2085;1176345;14526;16666;0;386767;2778;78216;168;4569;502.0;168.0;105.0;252.0;193.0;120.0;387.0;265.0;296.0;362.0;168.0
2086;1174205;14561;16507;0;384231;2773;79325;170;4640;472.0;170.0;109.0;247.0;159.0;127.0;352.0;244.0;259.0;329.0;170.0
2087;1172259;15006;16385;0;381830;2754;77057;155;4549;488.0;155.0;107.0;257.0;159.0;120.0;464.0;322.0;350.0;433.0;155.0
2088;1170880;13447;16150;0;379459;2739;78417;134;4590;525.0;134.0;97.0;255.0;192.0;115.0;264.0;166.0;204.0;249.0;134.0
2089;1168177;13991;16224;0;377156;2676;76048;165;4413;478.0;165.0;93.0;249.0;185.0;116.0;315.0;215.0;232.0;292.0;165.0
2090;1165944;13535;16073;0;374042;2662;77500;156;4405;493.0;156.0;92.0;244.0;184.0;129.0;330.0;227.0;241.0;300.0;156.0
2091;1163406;12916;15682;0;372607;2624;74972;164;4383;459.0;164.0;94.0;229.0;167.0;133.0;318.0;220.0;240.0;294.0;164.0
2092;1160640;14615;15730;0;370765;2666;76942;160;4504;518.0;160.0;95.0;273.0;191.0;119.0;334.0;233.0;253.0;310.0;160.0
2093;1159525;12646;15521;0;368840;2596;74136;147;4349;458.0;147.0;85.0;245.0;153.0;122.0;329.0;239.0;247.0;306.0;147.0
