Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2138;1171472;14170;13053;0;362905;2825;18428;24;1126;519.0;24.0;26.0;234.0;174.0;109.0;51.0;35.0;40.0;47.0;24.0
2139;1172589;13822;13235;0;361483;2854;18502;39;1065;568.0;39.0;40.0;248.0;193.0;126.0;79.0;57.0;62.0;77.0;39.0
2140;1173176;13130;13205;0;361891;2811;18210;39;1053;568.0;39.0;41.0;268.0;179.0;119.0;61.0;42.0;45.0;56.0;39.0
2141;1173101;14925;13279;0;362123;2801;18559;42;1100;536.0;42.0;51.0;264.0;157.0;106.0;110.0;76.0;74.0;98.0;42.0
2142;1174747;13462;13070;0;362895;2858;18191;35;1040;521.0;35.0;35.0;229.0;154.0;138.0;55.0;34.0;40.0;49.0;35.0
2143;1175139;14008;13312;0;361906;2881;18665;33;1115;535.0;33.0;37.0;264.0;141.0;126.0;111.0;75.0;85.0;104.0;33.0
2144;1175835;13338;13238;0;360721;2937;18023;37;1011;511.0;37.0;41.0;248.0;144.0;115.0;75.0;45.0;57.0;69.0;37.0
2145;1175935;14746;13281;0;361463;2975;18592;38;1080;553.0;38.0;34.0;261.0;163.0;133.0;67.0;46.0;52.0;63.0;38.0
2146;1177400;13491;13134;0;361435;3008;18037;44;1054;616.0;44.0;49.0;276.0;195.0;140.0;42.0;18.0;32.0;41.0;44.0
2147;1177757;13923;13432;0;361926;2943;18623;35;1125;550.0;35.0;49.0;263.0;163.0;110.0;50.0;33.0;43.0;46.0;35.0
2148;1178248;13125;13246;0;362780;2911;18073;38;1042;584.0;38.0;60.0;249.0;170.0;143.0;98.0;68.0;75.0;93.0;38.0
2149;1178127;13895;13228;0;362901;2871;18674;36;1048;552.0;36.0;39.0;277.0;154.0;118.0;61.0;47.0;47.0;57.0;36.0
2150;1178794;14393;13468;0;362888;2920;18053;38;1022;575.0;38.0;38.0;259.0;180.0;136.0;55.0;34.0;39.0;50.0;38.0
2151;1179719;14112;13083;0;363045;2909;18667;38;1107;548.0;38.0;38.0;279.0;159.0;110.0;26.0;14.0;21.0;27.0;38.0
2152;1180748;13408;13201;0;363174;2878;18094;38;1053;534.0;38.0;44.0;261.0;164.0;103.0;98.0;66.0;73.0;90.0;38.0
2153;1180955;13981;13382;0;363303;2941;18600;42;1036;551.0;42.0;43.0;256.0;156.0;138.0;89.0;60.0;69.0;83.0;42.0
2154;1181554;14625;13649;0;362136;2941;18072;35;1060;579.0;35.0;38.0;292.0;174.0;110.0;78.0;55.0;59.0;73.0;35.0
2155;1182530;14009;13291;0;362585;2905;18474;39;1088;564.0;39.0;45.0;271.0;169.0;118.0;94.0;65.0;71.0;88.0;39.0
2156;1183248;14818;13498;0;363476;2874;18113;35;1056;540.0;35.0;31.0;268.0;152.0;124.0;66.0;49.0;50.0;63.0;35.0
2157;1184568;15417;13443;0;363657;2913;18573;32;1100;555.0;32.0;42.0;267.0;153.0;125.0;69.0;44.0;52.0;67.0;32.0
2158;1186542;14314;13346;0;362492;2897;18092;51;1031;595.0;51.0;47.0;281.0;175.0;143.0;116.0;78.0;82.0;106.0;51.0
2159;1187510;12865;13237;0;363527;2860;18539;30;1075;539.0;30.0;33.0;275.0;142.0;119.0;70.0;43.0;48.0;66.0;30.0
2160;1187138;14022;13391;0;364271;2884;18202;40;1110;527.0;40.0;39.0;241.0;166.0;121.0;93.0;67.0;73.0;89.0;40.0
2161;1187769;14298;13415;0;365052;2953;18721;37;1087;582.0;37.0;47.0;283.0;161.0;128.0;86.0;59.0;63.0;77.0;37.0
2162;1188652;13921;13626;0;364646;2925;18247;39;1108;528.0;39.0;35.0;248.0;167.0;117.0;64.0;41.0;50.0;61.0;39.0
2163;1188947;14707;13309;0;364079;2949;18682;36;1084;555.0;36.0;50.0;260.0;148.0;133.0;80.0;53.0;65.0;77.0;36.0
2164;1190345;14552;13258;0;363349;2941;18169;34;1087;567.0;34.0;44.0;265.0;175.0;117.0;80.0;53.0;61.0;75.0;34.0
2165;1191639;14074;13222;0;365184;2908;18657;36;1149;571.0;36.0;35.0;261.0;187.0;124.0;31.0;21.0;27.0;30.0;36.0
2166;1192491;14652;13441;0;364538;2862;18442;34;1059;573.0;34.0;46.0;247.0;175.0;139.0;81.0;58.0;57.0;72.0;34.0
2167;1193702;14247;13350;0;364790;2789;18586;41;1112;572.0;41.0;50.0;269.0;166.0;128.0;81.0;55.0;59.0;73.0;41.0
2168;1194599;14213;13517;0;363740;2762;18427;35;1060;530.0;35.0;36.0;238.0;167.0;124.0;17.0;4.0;12.0;17.0;35.0
2169;1195295;13396;13191;0;363197;2776;18498;31;1108;532.0;31.0;31.0;261.0;146.0;125.0;42.0;28.0;27.0;36.0;31.0
2170;1195500;14756;13236;0;363867;2829;18451;27;1080;529.0;27.0;34.0;262.0;148.0;112.0;5.0;0.0;2.0;1.0;27.0
2171;1197020;14120;13183;0;364561;2861;18467;43;1079;510.0;43.0;46.0;218.0;170.0;119.0;94.0;62.0;67.0;85.0;43.0
2172;1197957;13876;13047;0;363750;2876;18565;35;1120;543.0;35.0;42.0;249.0;170.0;117.0;107.0;74.0;78.0;98.0;35.0
2173;1198786;14003;12939;0;364458;2893;18398;45;1116;564.0;45.0;40.0;268.0;167.0;134.0;60.0;36.0;44.0;55.0;45.0
2174;1199850;13447;13174;0;363762;2893;18683;49;1069;571.0;49.0;51.0;283.0;159.0;127.0;120.0;82.0;91.0;112.0;49.0
2175;1200123;13979;12940;0;364450;2793;18352;43;1084;533.0;43.0;38.0;255.0;169.0;114.0;104.0;69.0;80.0;98.0;43.0
2176;1201162;13753;12877;0;364178;2810;18744;52;1111;531.0;52.0;51.0;259.0;160.0;113.0;152.0;114.0;111.0;138.0;52.0
2177;1202038;14668;12820;0;363306;2825;18348;31;1091;579.0;31.0;45.0;264.0;170.0;131.0;63.0;46.0;44.0;58.0;31.0
2178;1203886;15213;12896;0;363344;2800;18610;44;1099;526.0;44.0;50.0;250.0;150.0;120.0;127.0;88.0;94.0;119.0;44.0
2179;1206203;13964;12941;0;363214;2794;18389;33;1092;518.0;33.0;43.0;270.0;131.0;107.0;66.0;51.0;43.0;59.0;33.0
2180;1207226;14302;12851;0;363969;2899;18685;43;1062;526.0;43.0;38.0;255.0;157.0;119.0;81.0;56.0;61.0;78.0;43.0
2181;1208677;14366;12737;0;363210;2915;18427;54;1081;557.0;54.0;45.0;261.0;179.0;126.0;114.0;80.0;91.0;105.0;54.0
2182;1210306;14175;12787;0;362420;2903;18620;29;1140;561.0;29.0;35.0;266.0;163.0;126.0;68.0;47.0;56.0;66.0;29.0
2183;1211694;14704;12677;0;363081;2907;18399;20;1086;522.0;20.0;29.0;244.0;148.0;121.0;37.0;29.0;32.0;35.0;20.0
2184;1213721;14330;12764;0;363300;2942;18751;41;1123;591.0;41.0;45.0;286.0;173.0;128.0;84.0;51.0;60.0;79.0;41.0
2185;1215287;15343;12660;0;362589;2836;18348;31;1030;555.0;31.0;33.0;260.0;163.0;130.0;62.0;40.0;46.0;56.0;31.0
2186;1217970;13587;12741;0;361728;2804;18665;35;1107;571.0;35.0;37.0;265.0;185.0;119.0;75.0;47.0;51.0;70.0;35.0
2187;1218816;14298;12814;0;360605;2775;18160;37;1054;551.0;37.0;43.0;246.0;161.0;138.0;76.0;51.0;56.0;71.0;37.0
2188;1220300;13784;12768;0;361225;2764;18623;37;1108;531.0;37.0;39.0;258.0;162.0;109.0;97.0;68.0;77.0;95.0;37.0
2189;1221316;14339;12793;0;361796;2736;18223;41;1112;529.0;41.0;47.0;242.0;152.0;129.0;82.0;52.0;66.0;78.0;41.0
2190;1222862;15155;12962;0;361645;2753;18719;34;1150;506.0;34.0;35.0;231.0;156.0;118.0;106.0;73.0;72.0;95.0;34.0
2191;1225055;14270;13054;0;362098;2758;18217;34;1016;536.0;34.0;42.0;243.0;172.0;113.0;87.0;60.0;62.0;80.0;34.0
2192;1226271;14061;13331;0;363195;2768;18701;28;1155;536.0;28.0;41.0;234.0;155.0;134.0;83.0;61.0;59.0;78.0;28.0
2193;1227001;13657;13296;0;362850;2808;18339;27;1107;498.0;27.0;27.0;245.0;145.0;108.0;11.0;4.0;4.0;10.0;27.0
2194;1227362;13417;13359;0;363118;2829;18705;45;1071;545.0;45.0;43.0;245.0;168.0;134.0;121.0;91.0;97.0;112.0;45.0
2195;1227420;14711;13634;0;363112;2827;18319;41;1084;544.0;41.0;36.0;243.0;169.0;137.0;56.0;40.0;45.0;54.0;41.0
2196;1228497;14175;13829;0;362311;2827;18647;30;1082;535.0;30.0;47.0;227.0;170.0;121.0;90.0;60.0;66.0;83.0;30.0
2197;1228843;13702;13673;0;361587;2826;18323;30;1078;576.0;30.0;39.0;261.0;152.0;154.0;70.0;45.0;53.0;65.0;30.0
2198;1228872;13600;13840;0;360681;2858;18704;33;1127;507.0;33.0;34.0;228.0;171.0;107.0;67.0;50.0;53.0;63.0;33.0
2199;1228632;13730;13828;0;359486;2870;18205;41;1079;545.0;41.0;53.0;265.0;144.0;124.0;96.0;65.0;68.0;86.0;41.0
2200;1228534;13234;13933;0;359810;2823;18546;36;1029;554.0;36.0;34.0;249.0;166.0;141.0;53.0;32.0;40.0;47.0;36.0
2201;1227835;14337;13880;0;359252;2799;18200;46;1051;516.0;46.0;46.0;273.0;135.0;108.0;124.0;89.0;90.0;114.0;46.0
2202;1228292;14363;14121;0;358758;2837;18470;33;1026;601.0;33.0;28.0;298.0;167.0;141.0;73.0;51.0;55.0;69.0;33.0
2203;1228534;13683;14040;0;358516;2780;18066;34;1093;534.0;34.0;39.0;268.0;139.0;122.0;68.0;52.0;53.0;62.0;34.0
2204;1228177;14746;13757;0;359575;2798;18436;53;1043;497.0;53.0;46.0;228.0;151.0;125.0;104.0;65.0;76.0;96.0;53.0
2205;1229166;13685;13854;0;359313;2826;18151;36;1077;509.0;36.0;38.0;236.0;151.0;120.0;67.0;48.0;48.0;63.0;36.0
2206;1228997;13922;13966;0;360302;2884;18419;35;1102;577.0;35.0;40.0;255.0;181.0;136.0;90.0;59.0;62.0;80.0;35.0
2207;1228953;13010;14111;0;362104;2846;18350;47;1060;530.0;47.0;48.0;237.0;162.0;130.0;98.0;64.0;74.0;92.0;47.0
2208;1227852;15108;14056;0;362703;2849;18582;35;1088;539.0;35.0;40.0;240.0;170.0;124.0;69.0;45.0;49.0;62.0;35.0
2209;1228904;13533;13935;0;361832;2815;18444;38;1068;559.0;38.0;38.0;276.0;167.0;116.0;92.0;68.0;70.0;84.0;38.0
