Year;x;q(x);l(x);d(x);L(x);T(x);e(x);D(x);M(x);A(x);N(x);a(x);12a(x)
1988;45;0.002664;93603;249;93478;3532603;37.74;33642;14757;0.4386;840009;24.9688;294.13
1988;46;0.002834;93354;265;93221;3439125;36.84;32798;14669;0.4472;806366;24.5856;289.53
1988;47;0.003048;93089;284;92947;3345904;35.94;31970;14578;0.4560;773568;24.1966;284.86
1988;48;0.003310;92805;307;92652;3252956;35.05;31156;14483;0.4648;741598;23.8027;280.13
1988;49;0.003614;92498;334;92331;3160305;34.17;30355;14382;0.4738;710442;23.4046;275.36
1988;50;0.003943;92164;363;91982;3067974;33.29;29565;14275;0.4828;680087;23.0031;270.54
1988;51;0.004295;91800;394;91603;2975992;32.42;28786;14161;0.4919;650522;22.5982;265.68
1988;52;0.004682;91406;428;91192;2884388;31.56;28018;14040;0.5011;621736;22.1903;260.78
1988;53;0.005103;90978;464;90746;2793196;30.70;27260;13912;0.5103;593717;21.7797;255.86
1988;54;0.005552;90514;503;90263;2702450;29.86;26511;13776;0.5196;566457;21.3666;250.90
1988;55;0.006030;90011;543;89740;2612188;29.02;25771;13632;0.5290;539946;20.9514;245.92
1988;56;0.006520;89469;583;89177;2522448;28.19;25040;13480;0.5383;514174;20.5341;240.91
1988;57;0.007002;88885;622;88574;2433271;27.38;24317;13320;0.5478;489134;20.1145;235.87
1988;58;0.007461;88263;659;87934;2344696;26.56;23604;13154;0.5573;464817;19.6920;230.80
1988;59;0.007908;87604;693;87258;2256763;25.76;22901;12982;0.5669;441213;19.2657;225.69
1988;60;0.008379;86912;728;86547;2169505;24.96;22210;12805;0.5765;418311;18.8347;220.52
1988;61;0.008885;86183;766;85800;2082957;24.17;21528;12623;0.5863;396102;18.3991;215.29
1988;62;0.009410;85418;804;85016;1997157;23.38;20857;12436;0.5962;374573;17.9589;210.01
1988;63;0.009970;84614;844;84192;1912141;22.60;20197;12244;0.6062;353716;17.5137;204.66
1988;64;0.010586;83770;887;83327;1827949;21.82;19546;12047;0.6164;333519;17.0636;199.26
1988;65;0.011304;82883;937;82415;1744622;21.05;18904;11845;0.6266;313974;16.6089;193.81
1988;66;0.012107;81947;992;81450;1662207;20.28;18270;11636;0.6369;295070;16.1505;188.31
1988;67;0.012935;80954;1047;80431;1580757;19.53;17643;11420;0.6473;276800;15.6889;182.77
1988;68;0.013764;79907;1100;79357;1500326;18.78;17023;11197;0.6577;259157;15.2237;177.18
1988;69;0.014631;78807;1153;78231;1420969;18.03;16411;10968;0.6683;242134;14.7539;171.55
1988;70;0.015634;77654;1214;77047;1342738;17.29;15808;10733;0.6790;225722;14.2792;165.85
1988;71;0.016811;76440;1285;75798;1265691;16.56;15211;10491;0.6897;209914;13.8003;160.10
1988;72;0.018123;75155;1362;74474;1189893;15.83;14619;10241;0.7006;194703;13.3187;154.32
1988;73;0.019584;73793;1445;73071;1115419;15.12;14031;9982;0.7114;180085;12.8346;148.52
1988;74;0.021233;72348;1536;71580;1042348;14.41;13447;9714;0.7224;166053;12.3486;142.68
1988;75;0.023344;70812;1653;69985;970768;13.71;12866;9435;0.7333;152606;11.8615;136.84
1988;76;0.025781;69159;1783;68267;900783;13.02;12283;9141;0.7442;139741;11.3769;131.02
1988;77;0.028152;67376;1897;66427;832516;12.36;11697;8832;0.7550;127458;10.8965;125.26
1988;78;0.030335;65479;1986;64486;766088;11.70;11112;8510;0.7658;115761;10.4174;119.51
1988;79;0.032623;63493;2071;62457;701602;11.05;10533;8180;0.7766;104648;9.9354;113.72
1988;80;0.035187;61421;2161;60341;639145;10.41;9960;7844;0.7876;94115;9.4491;107.89
1988;81;0.038659;59260;2291;58115;578805;9.77;9394;7502;0.7986;84155;8.9587;102.00
1988;82;0.043692;56969;2489;55725;520690;9.14;8828;7147;0.8096;74762;8.4691;96.13
1988;83;0.050697;54480;2762;53099;464965;8.53;8252;6770;0.8204;65934;7.9900;90.38
1988;84;0.059330;51718;3068;50184;411866;7.96;7658;6361;0.8306;57682;7.5327;84.89
1988;85;0.068978;48650;3356;46972;361682;7.43;7041;5917;0.8403;50024;7.1045;79.75
1988;86;0.079107;45294;3583;43502;314710;6.95;6408;5442;0.8492;42983;6.7075;74.99
1988;87;0.089390;41711;3729;39847;271208;6.50;5769;4946;0.8575;36575;6.3404;70.58
1988;88;0.099736;37982;3788;36088;231361;6.09;5135;4442;0.8651;30806;5.9995;66.49
1988;89;0.110274;34194;3771;32309;195273;5.71;4519;3942;0.8723;25672;5.6811;62.67
1988;90;0.121203;30423;3687;28580;162964;5.36;3930;3455;0.8790;21153;5.3823;59.09
1988;91;0.132760;26736;3549;24961;134384;5.03;3376;2989;0.8853;17223;5.1014;55.72
1988;92;0.145185;23187;3366;21503;109423;4.72;2862;2551;0.8912;13847;4.8380;52.56
1988;93;0.158695;19820;3145;18248;87919;4.44;2392;2145;0.8967;10985;4.5931;49.62
1988;94;0.173489;16675;2893;15228;69672;4.18;1967;1774;0.9018;8593;4.3691;46.93
1988;95;0.187991;13782;2591;12487;54443;3.95;1589;1440;0.9062;6626;4.1700;44.54
1988;96;0.201895;11191;2259;10061;41957;3.75;1261;1148;0.9102;5037;3.9937;42.42
1988;97;0.214882;8932;1919;7972;31896;3.57;984;899;0.9137;3776;3.8373;40.55
1988;98;0.226634;7012;1589;6218;23924;3.41;755;692;0.9169;2792;3.6970;38.86
1988;99;0.236845;5423;1284;4781;17706;3.26;571;525;0.9198;2037;3.5676;37.31
1988;100;0.247520;4139;1024;3627;12925;3.12;426;393;0.9226;1466;3.4418;35.80
1988;101;0.258680;3114;806;2711;9298;2.99;313;290;0.9254;1040;3.3196;34.34
1988;102;0.270347;2309;624;1997;6587;2.85;227;211;0.9280;727;3.2010;32.91
1988;103;0.282545;1685;476;1447;4590;2.72;162;151;0.9306;500;3.0858;31.53
1988;104;0.295298;1209;357;1030;3144;2.60;114;106;0.9331;338;2.9742;30.19
1988;105;0.308632;852;263;720;2113;2.48;78;73;0.9356;224;2.8658;28.89
1988;106;0.322573;589;190;494;1393;2.37;53;50;0.9379;146;2.7608;27.63
1988;107;0.337148;399;134;332;899;2.25;35;33;0.9402;93;2.6591;26.41
1988;108;0.352388;264;93;218;568;2.15;23;21;0.9424;58;2.5605;25.23
1988;109;0.368322;171;63;140;350;2.04;14;14;0.9446;35;2.4651;24.08
1988;110;0.384983;108;42;87;210;1.94;9;8;0.9467;21;2.3727;22.97
1988;111;0.402403;67;27;53;123;1.85;5;5;0.9487;12;2.2833;21.90
1988;112;0.420618;40;17;31;70;1.75;3;3;0.9506;7;2.1968;20.86
1988;113;0.439664;23;10;18;38;1.66;2;2;0.9525;4;2.1132;19.86
1988;114;0.459580;13;6;10;20;1.58;1;1;0.9543;2;2.0324;18.89
1988;115;0.480405;7;3;5;10;1.49;1;0;0.9561;1;1.9543;17.95
1988;116;0.502181;4;2;3;5;1.41;0;0;0.9578;0;1.8788;17.05
1988;117;0.524953;2;1;1;2;1.34;0;0;0.9594;0;1.8060;16.17
1988;118;0.548765;1;0;1;1;1.26;0;0;0.9610;0;1.7356;15.33
1988;119;0.573665;0;0;0;0;1.19;0;0;0.9625;0;1.6677;14.51
1989;0;0.010857;100000;1086;99060;7917147;79.17;100000;18479;0.1848;3625894;36.2589;429.61
1989;1;0.000769;98914;76;98876;7818087;79.04;96690;17418;0.1801;3525894;36.4658;432.09
1989;2;0.000513;98838;51;98813;7719211;78.10;94444;17345;0.1837;3429203;36.3094;430.21
1989;3;0.000379;98788;37;98769;7620398;77.14;92273;17298;0.1875;3334760;36.1401;428.18
1989;4;0.000318;98750;31;98734;7521629;76.17;90164;17264;0.1915;3242486;35.9619;426.04
1989;5;0.000268;98719;26;98705;7422895;75.19;88109;17236;0.1956;3152322;35.7774;423.83
1989;6;0.000242;98692;24;98680;7324189;74.21;86105;17213;0.1999;3064213;35.5869;421.54
1989;7;0.000224;98668;22;98657;7225509;73.23;84149;17192;0.2043;2978108;35.3909;419.19
1989;8;0.000184;98646;18;98637;7126852;72.25;82239;17174;0.2088;2893959;35.1898;416.78
1989;9;0.000159;98628;16;98620;7028214;71.26;80375;17159;0.2135;2811720;34.9826;414.29
1989;10;0.000126;98612;12;98606;6929594;70.27;78555;17147;0.2183;2731345;34.7698;411.74
1989;11;0.000134;98600;13;98593;6830988;69.28;76779;17137;0.2232;2652790;34.5508;409.11
1989;12;0.000177;98587;17;98578;6732395;68.29;75043;17127;0.2282;2576011;34.3271;406.42
1989;13;0.000293;98569;29;98555;6633817;67.30;73343;17114;0.2333;2500968;34.0996;403.70
1989;14;0.000442;98540;44;98519;6535262;66.32;71673;17093;0.2385;2427625;33.8708;400.95
1989;15;0.000595;98497;59;98468;6436743;65.35;70031;17062;0.2436;2355952;33.6417;398.20
1989;16;0.000755;98438;74;98401;6338276;64.39;68415;17021;0.2488;2285921;33.4124;395.45
1989;17;0.000897;98364;88;98320;6239874;63.44;66827;16971;0.2540;2217506;33.1829;392.70
1989;18;0.000996;98276;98;98227;6141555;62.49;65266;16912;0.2591;2150679;32.9527;389.93
1989;19;0.001067;98178;105;98125;6043328;61.55;63735;16849;0.2644;2085413;32.7202;387.14
1989;20;0.001118;98073;110;98018;5945202;60.62;62235;16782;0.2697;2021678;32.4844;384.31
1989;21;0.001213;97963;119;97904;5847184;59.69;60768;16714;0.2750;1959443;32.2446;381.44
1989;22;0.001315;97845;129;97780;5749280;58.76;59330;16642;0.2805;1898675;32.0020;378.52
1989;23;0.001327;97716;130;97651;5651500;57.84;57920;16566;0.2860;1839345;31.7568;375.58
1989;24;0.001323;97586;129;97522;5553849;56.91;56542;16491;0.2917;1781426;31.5061;372.57
1989;25;0.001352;97457;132;97391;5456327;55.99;55198;16418;0.2974;1724883;31.2490;369.49
1989;26;0.001473;97325;143;97254;5358936;55.06;53884;16345;0.3033;1669685;30.9867;366.34
1989;27;0.001670;97182;162;97101;5261682;54.14;52595;16267;0.3093;1615801;30.7216;363.16
1989;28;0.001767;97020;171;96934;5164581;53.23;51327;16181;0.3153;1563206;30.4561;359.97
1989;29;0.001704;96848;165;96766;5067647;52.33;50084;16093;0.3213;1511880;30.1869;356.74
1989;30;0.001781;96683;172;96597;4970881;51.41;48875;16009;0.3276;1461796;29.9092;353.41
1989;31;0.001851;96511;179;96422;4874284;50.50;47691;15924;0.3339;1412921;29.6268;350.02
1989;32;0.001915;96332;185;96240;4777862;49.60;46532;15838;0.3404;1365231;29.3396;346.57
1989;33;0.001971;96148;190;96053;4681622;48.69;45399;15751;0.3469;1318699;29.0470;343.06
1989;34;0.002020;95958;194;95862;4585569;47.79;44291;15663;0.3536;1273300;28.7488;339.49
1989;35;0.002071;95765;198;95665;4489707;46.88;43207;15576;0.3605;1229009;28.4444;335.83
1989;36;0.002122;95566;203;95465;4394042;45.98;42148;15488;0.3675;1185802;28.1339;332.11
1989;37;0.002157;95364;206;95261;4298577;45.08;41113;15401;0.3746;1143653;27.8170;328.30
1989;38;0.002175;95158;207;95054;4203316;44.17;40102;15314;0.3819;1102540;27.4931;324.42
1989;39;0.002183;94951;207;94847;4108262;43.27;39116;15229;0.3893;1062437;27.1615;320.44
1989;40;0.002199;94744;208;94639;4013415;42.36;38153;15145;0.3970;1023322;26.8218;316.36
1989;41;0.002234;94535;211;94430;3918775;41.45;37213;15063;0.4048;985169;26.4739;312.19
1989;42;0.002292;94324;216;94216;3824346;40.54;36295;14982;0.4128;947957;26.1182;307.92
1989;43;0.002380;94108;224;93996;3730130;39.64;35398;14901;0.4210;911662;25.7549;303.56
1989;44;0.002498;93884;235;93767;3636134;38.73;34519;14818;0.4293;876264;25.3847;299.12
1989;45;0.002639;93649;247;93526;3542368;37.83;33659;14734;0.4377;841745;25.0080;294.60
1989;46;0.002806;93402;262;93271;3448842;36.92;32815;14647;0.4464;808086;24.6252;290.00
1989;47;0.003017;93140;281;93000;3355571;36.03;31988;14557;0.4551;775270;24.2366;285.34
1989;48;0.003276;92859;304;92707;3262571;35.13;31174;14463;0.4639;743283;23.8430;280.62
1989;49;0.003577;92555;331;92389;3169864;34.25;30373;14363;0.4729;712109;23.4452;275.84
1989;50;0.003902;92224;360;92044;3077475;33.37;29584;14257;0.4819;681735;23.0438;271.03
1989;51;0.004249;91864;390;91669;2985431;32.50;28806;14144;0.4910;652151;22.6392;266.17
1989;52;0.004631;91474;424;91262;2893763;31.63;28039;14024;0.5002;623345;22.2313;261.28
1989;53;0.005047;91050;459;90820;2802501;30.78;27282;13897;0.5094;595306;21.8207;256.35
1989;54;0.005490;90590;497;90342;2711681;29.93;26534;13763;0.5187;568024;21.4076;251.39
1989;55;0.005962;90093;537;89825;2621339;29.10;25795;13621;0.5280;541490;20.9922;246.41
1989;56;0.006447;89556;577;89267;2531514;28.27;25064;13470;0.5374;515696;20.5747;241.40
1989;57;0.006923;88979;616;88671;2442247;27.45;24343;13312;0.5469;490631;20.1549;236.36
1989;58;0.007375;88363;652;88037;2353576;26.64;23631;13147;0.5564;466288;19.7321;231.28
1989;59;0.007814;87711;685;87368;2265540;25.83;22929;12977;0.5660;442657;19.3053;226.16
1989;60;0.008277;87026;720;86665;2178171;25.03;22239;12802;0.5757;419728;18.8738;220.99
1989;61;0.008774;86305;757;85927;2091506;24.23;21559;12622;0.5855;397489;18.4375;215.75
1989;62;0.009295;85548;795;85150;2005579;23.44;20889;12437;0.5954;375930;17.9964;210.46
1989;63;0.009855;84753;835;84335;1920429;22.66;20230;12247;0.6054;355041;17.5505;205.11
1989;64;0.010474;83918;879;83478;1836094;21.88;19580;12052;0.6155;334811;17.0997;199.70
1989;65;0.011196;83039;930;82574;1752616;21.11;18939;11852;0.6258;315232;16.6443;194.23
1989;66;0.012000;82109;985;81616;1670042;20.34;18306;11645;0.6361;296292;16.1853;188.72
1989;67;0.012827;81124;1041;80603;1588426;19.58;17680;11430;0.6465;277986;15.7233;183.18
1989;68;0.013651;80083;1093;79536;1507822;18.83;17061;11208;0.6570;260306;15.2576;177.59
1989;69;0.014510;78990;1146;78417;1428286;18.08;16449;10981;0.6675;243245;14.7874;171.95
1989;70;0.015504;77844;1207;77240;1349869;17.34;15846;10747;0.6782;226796;14.3122;166.25
1989;71;0.016671;76637;1278;75998;1272629;16.61;15250;10507;0.6890;210950;13.8328;160.49
1989;72;0.017973;75359;1354;74682;1196631;15.88;14659;10259;0.6998;195700;13.3506;154.71
1989;73;0.019423;74005;1437;73286;1121949;15.16;14071;10001;0.7107;181041;12.8659;148.89
1989;74;0.021060;72567;1528;71803;1048663;14.45;13488;9734;0.7217;166970;12.3792;143.05
1989;75;0.023159;71039;1645;70217;976859;13.75;12907;9456;0.7326;153482;11.8914;137.20
1989;76;0.025583;69394;1775;68506;906643;13.07;12325;9164;0.7436;140575;11.4060;131.37
1989;77;0.027936;67619;1889;66674;838137;12.40;11739;8856;0.7544;128250;10.9248;125.60
1989;78;0.030097;65730;1978;64740;771463;11.74;11155;8535;0.7652;116511;10.4449;119.84
1989;79;0.032361;63751;2063;62720;706722;11.09;10576;8207;0.7760;105356;9.9620;114.04
1989;80;0.034895;61688;2153;60612;644002;10.44;10004;7873;0.7870;94780;9.4747;108.20
1989;81;0.038339;59536;2283;58394;583390;9.80;9437;7531;0.7980;84777;8.9831;102.30
1989;82;0.043351;57253;2482;56012;524996;9.17;8872;7178;0.8091;75339;8.4923;96.41
1989;83;0.050345;54771;2757;53392;468984;8.56;8296;6802;0.8199;66468;8.0119;90.64
1989;84;0.058973;52014;3067;50480;415591;7.99;7701;6393;0.8302;58172;7.5535;85.14
1989;85;0.068611;48946;3358;47267;365111;7.46;7084;5949;0.8398;50470;7.1244;79.99
1989;86;0.078722;45588;3589;43794;317844;6.97;6450;5474;0.8488;43386;6.7267;75.22
1989;87;0.088976;41999;3737;40131;274050;6.53;5808;4978;0.8570;36936;6.3591;70.81
1989;88;0.099281;38262;3799;36363;233920;6.11;5173;4473;0.8647;31128;6.0178;66.71
1989;89;0.109769;34464;3783;32572;197557;5.73;4554;3971;0.8719;25955;5.6990;62.89
1989;90;0.120640;30681;3701;28830;164985;5.38;3963;3482;0.8786;21401;5.3998;59.30
1989;91;0.132133;26979;3565;25197;136155;5.05;3407;3015;0.8849;17438;5.1185;55.92
1989;92;0.144492;23414;3383;21723;110958;4.74;2890;2575;0.8909;14031;4.8546;52.76
1989;93;0.157934;20031;3164;18449;89235;4.45;2417;2167;0.8964;11141;4.6093;49.81
1989;94;0.172660;16868;2912;15411;70786;4.20;1989;1793;0.9014;8724;4.3848;47.12
1989;95;0.187096;13955;2611;12650;55374;3.97;1609;1458;0.9059;6734;4.1853;44.72
1989;96;0.200937;11344;2279;10205;42725;3.77;1279;1163;0.9099;5125;4.0086;42.60
1989;97;0.213866;9065;1939;8095;32520;3.59;999;912;0.9134;3847;3.8517;40.72
1989;98;0.225567;7126;1607;6322;24425;3.43;767;703;0.9166;2848;3.7110;39.03
1989;99;0.235733;5519;1301;4868;18102;3.28;581;534;0.9195;2080;3.5811;37.47
1989;100;0.246362;4218;1039;3698;13234;3.14;434;400;0.9223;1500;3.4549;35.96
1989;101;0.257473;3179;818;2769;9536;3.00;320;296;0.9251;1065;3.3323;34.49
1989;102;0.269091;2360;635;2043;6766;2.87;232;215;0.9278;746;3.2132;33.06
1989;103;0.281237;1725;485;1483;4724;2.74;166;154;0.9304;514;3.0977;31.67
1989;104;0.293935;1240;364;1058;3241;2.61;117;109;0.9329;348;2.9856;30.33
1989;105;0.307212;875;269;741;2183;2.49;80;75;0.9353;231;2.8769;29.02
1989;106;0.321094;607;195;509;1442;2.38;54;51;0.9377;151;2.7715;27.76
1989;107;0.335607;412;138;343;933;2.27;36;34;0.9400;96;2.6694;26.53
1989;108;0.350783;274;96;226;590;2.16;23;22;0.9422;60;2.5705;25.35
1989;109;0.366650;178;65;145;365;2.05;15;14;0.9444;37;2.4747;24.20
1989;110;0.383241;112;43;91;220;1.95;9;9;0.9464;22;2.3820;23.08
1989;111;0.400589;69;28;55;129;1.86;6;5;0.9485;13;2.2923;22.01
1989;112;0.418728;42;17;33;73;1.76;3;3;0.9504;7;2.2055;20.97
1989;113;0.437695;24;11;19;40;1.67;2;2;0.9523;4;2.1215;19.96
1989;114;0.457529;14;6;10;22;1.59;1;1;0.9541;2;2.0404;18.98
1989;115;0.478268;7;4;6;11;1.50;1;1;0.9559;1;1.9620;18.04
1989;116;0.499955;4;2;3;5;1.42;0;0;0.9576;1;1.8862;17.13
1989;117;0.522633;2;1;1;3;1.35;0;0;0.9592;0;1.8131;16.26
1989;118;0.546348;1;1;1;1;1.27;0;0;0.9608;0;1.7425;15.41
1989;119;0.571148;0;0;0;0;1.20;0;0;0.9624;0;1.6743;14.59
1990;0;0.010287;100000;1029;99108;7931565;79.32;100000;18389;0.1839;3629909;36.2991;430.09
1990;1;0.000754;98971;75;98934;7832458;79.14;96746;17384;0.1797;3529909;36.4863;432.34
1990;2;0.000494;98897;49;98872;7733524;78.20;94500;17312;0.1832;3433163;36.3299;430.46
1990;3;0.000409;98848;40;98828;7634652;77.24;92329;17267;0.1870;3338663;36.1603;428.42
1990;4;0.000308;98807;30;98792;7535824;76.27;90217;17230;0.1910;3246334;35.9837;426.30
1990;5;0.000256;98777;25;98764;7437032;75.29;88161;17203;0.1951;3156117;35.7993;424.09
1990;6;0.000236;98752;23;98740;7338267;74.31;86157;17181;0.1994;3067956;35.6089;421.81
1990;7;0.000203;98728;20;98718;7239527;73.33;84200;17161;0.2038;2981798;35.4132;419.46
1990;8;0.000184;98708;18;98699;7140809;72.34;82290;17144;0.2083;2897598;35.2119;417.04
1990;9;0.000147;98690;15;98683;7042109;71.36;80425;17129;0.2130;2815308;35.0052;414.56
1990;10;0.000127;98676;13;98669;6943426;70.37;78606;17118;0.2178;2734883;34.7924;412.01
1990;11;0.000119;98663;12;98657;6844757;69.37;76829;17108;0.2227;2656277;34.5740;409.39
1990;12;0.000177;98651;17;98643;6746100;68.38;75092;17099;0.2277;2579448;34.3503;406.70
1990;13;0.000288;98634;28;98620;6647457;67.40;73391;17086;0.2328;2504356;34.1234;403.98
1990;14;0.000424;98606;42;98585;6548837;66.41;71720;17065;0.2379;2430965;33.8950;401.24
1990;15;0.000592;98564;58;98535;6450253;65.44;70078;17035;0.2431;2359244;33.6659;398.49
1990;16;0.000736;98505;73;98469;6351718;64.48;68462;16995;0.2482;2289166;33.4370;395.74
1990;17;0.000847;98433;83;98391;6253249;63.53;66874;16946;0.2534;2220704;33.2075;392.99
1990;18;0.000927;98349;91;98304;6154858;62.58;65315;16890;0.2586;2153831;32.9762;390.21
1990;19;0.000977;98258;96;98210;6056554;61.64;63787;16831;0.2639;2088516;32.7420;387.40
1990;20;0.001086;98162;107;98109;5958344;60.70;62292;16770;0.2692;2024729;32.5038;384.55
1990;21;0.001219;98056;120;97996;5860235;59.76;60825;16704;0.2746;1962437;32.2635;381.66
1990;22;0.001275;97936;125;97874;5762239;58.84;59385;16632;0.2801;1901612;32.0216;378.76
1990;23;0.001302;97811;127;97748;5664365;57.91;57976;16558;0.2856;1842226;31.7756;375.81
1990;24;0.001337;97684;131;97619;5566617;56.99;56599;16484;0.2912;1784250;31.5245;372.79
1990;25;0.001450;97553;141;97483;5468999;56.06;55252;16410;0.2970;1727651;31.2683;369.72
1990;26;0.001636;97412;159;97332;5371516;55.14;53932;16332;0.3028;1672399;31.0095;366.61
1990;27;0.001717;97253;167;97169;5274184;54.23;52633;16245;0.3087;1618467;30.7500;363.50
1990;28;0.001650;97086;160;97005;5177015;53.32;51361;16157;0.3146;1565834;30.4866;360.34
1990;29;0.001724;96925;167;96842;5080009;52.41;50124;16074;0.3207;1514473;30.2146;357.08
1990;30;0.001797;96758;174;96671;4983167;51.50;48912;15990;0.3269;1464349;29.9382;353.76
1990;31;0.001863;96584;180;96494;4886496;50.59;47727;15904;0.3332;1415436;29.6570;350.38
1990;32;0.001922;96405;185;96312;4790002;49.69;46567;15817;0.3397;1367709;29.3709;346.95
1990;33;0.001973;96219;190;96124;4693690;48.78;45432;15729;0.3462;1321143;29.0793;343.45
1990;34;0.002018;96029;194;95932;4597565;47.88;44323;15642;0.3529;1275710;28.7819;339.88
1990;35;0.002066;95836;198;95737;4501633;46.97;43239;15554;0.3597;1231387;28.4784;336.24
1990;36;0.002113;95638;202;95537;4405896;46.07;42180;15467;0.3667;1188147;28.1686;332.52
1990;37;0.002146;95435;205;95333;4310360;45.17;41144;15380;0.3738;1145968;27.8523;328.73
1990;38;0.002161;95231;206;95128;4215027;44.26;40133;15293;0.3811;1104823;27.5290;324.85
1990;39;0.002167;95025;206;94922;4119899;43.36;39146;15209;0.3885;1064690;27.1979;320.87
1990;40;0.002181;94819;207;94716;4024977;42.45;38183;15126;0.3961;1025544;26.8587;316.80
1990;41;0.002215;94612;210;94507;3930261;41.54;37243;15044;0.4040;987361;26.5112;312.63
1990;42;0.002271;94403;214;94295;3835754;40.63;36325;14964;0.4119;950118;26.1559;308.37
1990;43;0.002357;94188;222;94077;3741459;39.72;35428;14883;0.4201;913793;25.7931;304.02
1990;44;0.002474;93966;232;93850;3647381;38.82;34550;14802;0.4284;878365;25.4232;299.58
1990;45;0.002613;93734;245;93611;3553531;37.91;33689;14718;0.4369;843815;25.0469;295.06
1990;46;0.002779;93489;260;93359;3459920;37.01;32846;14632;0.4455;810126;24.6645;290.47
1990;47;0.002987;93229;279;93090;3366561;36.11;32018;14543;0.4542;777280;24.2762;285.81
1990;48;0.003243;92951;301;92800;3273471;35.22;31205;14449;0.4630;745262;23.8829;281.09
1990;49;0.003539;92649;328;92485;3180671;34.33;30404;14350;0.4720;714057;23.4854;276.32
1990;50;0.003860;92321;356;92143;3088186;33.45;29616;14245;0.4810;683653;23.0842;271.51
1990;51;0.004204;91965;387;91772;2996043;32.58;28838;14133;0.4901;654037;22.6797;266.66
1990;52;0.004580;91578;419;91368;2904272;31.71;28071;14015;0.4993;625199;22.2720;261.76
1990;53;0.004991;91159;455;90931;2812903;30.86;27314;13889;0.5085;597128;21.8614;256.84
1990;54;0.005429;90704;492;90458;2721972;30.01;26567;13756;0.5178;569814;21.4482;251.88
1990;55;0.005896;90211;532;89945;2631514;29.17;25829;13615;0.5271;543247;21.0328;246.89
1990;56;0.006376;89679;572;89394;2541569;28.34;25099;13466;0.5365;517418;20.6151;241.88
1990;57;0.006845;89108;610;88803;2452175;27.52;24378;13310;0.5460;492319;20.1950;236.84
1990;58;0.007290;88498;645;88175;2363373;26.71;23667;13146;0.5555;467941;19.7718;231.76
1990;59;0.007721;87853;678;87513;2275198;25.90;22966;12978;0.5651;444274;19.3445;226.63
1990;60;0.008175;87174;713;86818;2187684;25.10;22277;12804;0.5748;421307;18.9125;221.45
1990;61;0.008665;86462;749;86087;2100866;24.30;21598;12626;0.5846;399031;18.4755;216.21
1990;62;0.009182;85712;787;85319;2014779;23.51;20929;12443;0.5945;377433;18.0337;210.90
1990;63;0.009743;84925;827;84512;1929460;22.72;20271;12256;0.6046;356504;17.5870;205.54
1990;64;0.010364;84098;872;83662;1844949;21.94;19622;12063;0.6147;336233;17.1354;200.13
1990;65;0.011089;83226;923;82765;1761287;21.16;18982;11864;0.6250;316611;16.6794;194.65
1990;66;0.011895;82303;979;81814;1678522;20.39;18350;11658;0.6353;297629;16.2199;189.14
1990;67;0.012720;81324;1034;80807;1596708;19.63;17724;11445;0.6457;279279;15.7574;183.59
1990;68;0.013539;80290;1087;79746;1515901;18.88;17105;11224;0.6562;261555;15.2913;178.00
1990;69;0.014391;79203;1140;78633;1436154;18.13;16494;10998;0.6668;244450;14.8207;172.35
1990;70;0.015375;78063;1200;77463;1357521;17.39;15891;10766;0.6775;227957;14.3450;166.64
1990;71;0.016533;76863;1271;76228;1280058;16.65;15295;10527;0.6883;212066;13.8651;160.88
1990;72;0.017824;75592;1347;74918;1203831;15.93;14704;10280;0.6991;196771;13.3823;155.09
1990;73;0.019264;74245;1430;73530;1128912;15.21;14117;10024;0.7100;182067;12.8969;149.26
1990;74;0.020890;72815;1521;72054;1055382;14.49;13534;9758;0.7210;167950;12.4096;143.42
1990;75;0.022977;71294;1638;70474;983328;13.79;12953;9481;0.7320;154416;11.9210;137.55
1990;76;0.025388;69655;1768;68771;912854;13.11;12371;9191;0.7429;141463;11.4350;131.72
1990;77;0.027724;67887;1882;66946;844083;12.43;11786;8884;0.7537;129092;10.9531;125.94
1990;78;0.029863;66005;1971;65019;777137;11.77;11202;8564;0.7646;117306;10.4723;120.17
1990;79;0.032102;64034;2056;63006;712117;11.12;10623;8237;0.7754;106104;9.9885;114.36
1990;80;0.034608;61978;2145;60906;649111;10.47;10051;7904;0.7864;95482;9.5002;108.50
1990;81;0.038023;59833;2275;58696;588205;9.83;9485;7564;0.7975;85431;9.0074;102.59
1990;82;0.043015;57558;2476;56320;529510;9.20;8919;7211;0.8086;75946;8.5153;96.68
1990;83;0.049999;55082;2754;53705;473189;8.59;8343;6836;0.8194;67028;8.0338;90.91
1990;84;0.058619;52328;3067;50795;419484;8.02;7748;6429;0.8297;58684;7.5742;85.39
1990;85;0.068248;49261;3362;47580;368689;7.48;7130;5985;0.8394;50937;7.1442;80.23
1990;86;0.078341;45899;3596;44101;321109;7.00;6494;5509;0.8483;43807;6.7459;75.45
1990;87;0.088565;42303;3747;40430;277008;6.55;5851;5012;0.8566;37313;6.3777;71.03
1990;88;0.098831;38557;3811;36651;236578;6.14;5212;4505;0.8643;31462;6.0360;66.93
1990;89;0.109268;34746;3797;32848;199927;5.75;4592;4002;0.8715;26250;5.7168;63.10
1990;90;0.120082;30949;3716;29091;167079;5.40;3998;3511;0.8782;21658;5.4173;59.51
1990;91;0.131512;27233;3581;25442;137988;5.07;3439;3042;0.8845;17660;5.1355;56.13
