Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14031;804;0;309296;5142;125348;523;7426;433.0;523.0;266.0;277.0;284.0;129.0;1329.0;963.0;1029.0;1246.0;523.0
2024;1136059;12903;1279;0;315832;4186;128045;551;7562;341.0;551.0;303.0;233.0;238.0;118.0;1381.0;961.0;1023.0;1282.0;551.0
2025;1147683;14064;2039;0;321259;3772;130531;322;7655;271.0;322.0;185.0;176.0;147.0;85.0;800.0;555.0;607.0;747.0;322.0
2026;1159708;14213;2972;0;326569;3669;132363;285;7712;259.0;285.0;151.0;155.0;149.0;89.0;627.0;425.0;466.0;578.0;285.0
2027;1170949;13573;3979;0;331596;3639;134778;315;7815;231.0;315.0;161.0;148.0;153.0;84.0;641.0;422.0;462.0;586.0;315.0
2028;1180543;12865;4976;0;336511;3652;136403;313;8067;242.0;313.0;158.0;163.0;142.0;92.0;793.0;549.0;585.0;733.0;313.0
2029;1188432;13277;5962;0;341989;3624;138758;307;8174;224.0;307.0;157.0;154.0;143.0;77.0;671.0;468.0;508.0;625.0;307.0
2030;1195747;14854;6644;0;347653;3628;140899;332;8197;263.0;332.0;176.0;166.0;171.0;82.0;736.0;501.0;550.0;684.0;332.0
2031;1203957;13460;6823;0;353185;3545;143369;312;8346;284.0;312.0;170.0;172.0;166.0;88.0;697.0;481.0;504.0;642.0;312.0
2032;1210594;13381;7255;0;357114;3518;145380;328;8608;288.0;328.0;164.0;187.0;176.0;89.0;809.0;563.0;600.0;740.0;328.0
2033;1216720;13437;7679;0;360486;3442;146574;297;8615;262.0;297.0;155.0;185.0;137.0;82.0;609.0;415.0;465.0;573.0;297.0
2034;1222478;12793;8378;0;363642;3410;148024;316;8703;284.0;316.0;159.0;171.0;170.0;100.0;739.0;515.0;553.0;680.0;316.0
2035;1226893;13478;9208;0;366800;3384;149134;308;8814;253.0;308.0;142.0;177.0;157.0;85.0;562.0;368.0;402.0;518.0;308.0
2036;1231163;14470;9826;0;370372;3375;150598;335;8782;295.0;335.0;189.0;175.0;173.0;93.0;788.0;539.0;584.0;728.0;335.0
2037;1235807;13487;10675;0;374528;3286;151950;302;9094;280.0;302.0;170.0;178.0;162.0;72.0;711.0;488.0;518.0;646.0;302.0
2038;1238619;14679;11486;0;379166;3274;153854;342;9039;290.0;342.0;181.0;195.0;169.0;87.0;837.0;574.0;634.0;779.0;342.0
2039;1241812;14508;12027;0;384466;3242;155798;333;9178;303.0;333.0;174.0;178.0;190.0;94.0;737.0;510.0;546.0;676.0;333.0
2040;1244293;14242;12421;0;389717;3211;158208;353;9364;306.0;353.0;154.0;201.0;201.0;103.0;604.0;417.0;459.0;557.0;353.0
2041;1246114;13309;12861;0;395118;3188;160007;355;9464;282.0;355.0;179.0;191.0;184.0;83.0;836.0;589.0;629.0;778.0;355.0
2042;1246562;14979;13313;0;400276;3119;162704;348;9366;272.0;348.0;197.0;172.0;163.0;88.0;802.0;557.0;599.0;739.0;348.0
