Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;12945;815;0;309296;5152;23735;81;1388;433.0;81.0;57.0;201.0;145.0;111.0;186.0;138.0;143.0;177.0;81.0
2024;1134962;13771;1239;0;315832;4638;23833;103;1454;422.0;103.0;70.0;200.0;141.0;114.0;340.0;248.0;254.0;316.0;103.0
2025;1147494;13909;2064;0;321258;4585;24721;47;1396;427.0;47.0;39.0;208.0;123.0;104.0;121.0;88.0;94.0;116.0;47.0
2026;1159339;14607;2906;0;326567;4601;24629;54;1456;452.0;54.0;38.0;204.0;140.0;124.0;117.0;84.0;86.0;112.0;54.0
2027;1171040;14818;4031;0;331597;4612;25531;71;1530;412.0;71.0;46.0;201.0;123.0;113.0;144.0;101.0;106.0;129.0;71.0
2028;1181827;15612;5113;0;336519;4671;25409;52;1516;476.0;52.0;41.0;237.0;140.0;110.0;108.0;77.0;82.0;104.0;52.0
2029;1192326;14563;5897;0;341998;4687;26140;68;1509;463.0;68.0;52.0;233.0;136.0;110.0;91.0;55.0;68.0;81.0;68.0
2030;1200992;14786;6509;0;347665;4698;26229;65;1527;497.0;65.0;56.0;244.0;153.0;109.0;209.0;148.0;155.0;195.0;65.0
2031;1209269;14073;6869;0;353204;4667;27022;66;1581;542.0;66.0;51.0;259.0;163.0;135.0;164.0;121.0;126.0;155.0;66.0
2032;1216473;14486;7191;0;357128;4578;26956;57;1589;544.0;57.0;48.0;246.0;164.0;143.0;147.0;98.0;103.0;133.0;57.0
2033;1223768;13924;7660;0;360475;4517;27578;54;1660;510.0;54.0;44.0;257.0;137.0;126.0;103.0;70.0;77.0;96.0;54.0
2034;1230032;13845;8455;0;363606;4495;27527;62;1605;542.0;62.0;49.0;240.0;179.0;136.0;132.0;88.0;101.0;124.0;62.0
2035;1235422;14169;9435;0;366764;4458;28031;62;1655;513.0;62.0;35.0;274.0;153.0;113.0;117.0;81.0;91.0;108.0;62.0
2036;1240156;13805;9984;0;370314;4453;27928;65;1597;529.0;65.0;59.0;238.0;168.0;129.0;163.0;120.0;122.0;155.0;65.0
2037;1243977;14284;10883;0;374423;4405;28534;57;1734;536.0;57.0;60.0;260.0;147.0;126.0;137.0;87.0;97.0;126.0;57.0
2038;1247378;13345;11420;0;379061;4383;28593;67;1640;539.0;67.0;49.0;259.0;164.0;134.0;137.0;89.0;100.0;125.0;67.0
2039;1249303;13758;12122;0;384350;4363;29327;52;1729;563.0;52.0;46.0;267.0;178.0;124.0;93.0;62.0;60.0;83.0;52.0
2040;1250939;12793;12666;0;389553;4372;29439;70;1676;545.0;70.0;46.0;279.0;160.0;130.0;103.0;68.0;72.0;98.0;70.0
2041;1251066;14229;12852;0;394942;4366;29963;63;1793;561.0;63.0;45.0;287.0;154.0;138.0;145.0;105.0;103.0;131.0;63.0
2042;1252443;13157;13196;0;400112;4334;30242;55;1718;537.0;55.0;60.0;256.0;143.0;133.0;168.0;122.0;131.0;157.0;55.0
