Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13329;810;0;309296;5124;62710;223;3720;433.0;223.0;118.0;231.0;190.0;117.0;511.0;368.0;394.0;477.0;223.0
2024;1135351;13851;1252;0;315832;4468;63644;266;3791;399.0;266.0;153.0;211.0;177.0;124.0;668.0;473.0;501.0;621.0;266.0
2025;1147950;15108;2056;0;321260;4304;65359;151;3805;377.0;151.0;100.0;198.0;133.0;97.0;427.0;296.0;324.0;398.0;151.0
2026;1161002;13941;3041;0;326567;4254;65786;154;3804;375.0;154.0;97.0;175.0;146.0;111.0;363.0;251.0;267.0;342.0;154.0
2027;1171902;13902;4035;0;331596;4252;67504;175;3916;344.0;175.0;103.0;181.0;133.0;102.0;404.0;276.0;291.0;365.0;175.0
2028;1181769;14303;4970;0;336515;4277;67894;144;4072;377.0;144.0;93.0;198.0;138.0;92.0;436.0;299.0;321.0;402.0;144.0
2029;1191102;12801;5817;0;341995;4299;69516;147;4017;388.0;147.0;93.0;207.0;129.0;106.0;286.0;186.0;217.0;272.0;147.0
2030;1198086;13503;6593;0;347657;4282;69996;169;4193;410.0;169.0;99.0;221.0;159.0;100.0;334.0;230.0;250.0;313.0;169.0
2031;1204996;14067;6935;0;353204;4252;71838;145;4198;449.0;145.0;88.0;232.0;165.0;109.0;346.0;248.0;253.0;321.0;145.0
2032;1212128;14929;7204;0;357170;4181;72187;172;4230;444.0;172.0;111.0;215.0;159.0;131.0;446.0;308.0;329.0;413.0;172.0
2033;1219853;14732;7749;0;360482;4124;73391;159;4381;431.0;159.0;92.0;241.0;143.0;114.0;374.0;265.0;285.0;345.0;159.0
2034;1226836;14345;8475;0;363621;4070;73631;160;4304;447.0;160.0;100.0;205.0;179.0;123.0;398.0;278.0;301.0;367.0;160.0
2035;1232706;14919;9098;0;366777;4014;74612;142;4370;402.0;142.0;75.0;217.0;146.0;106.0;279.0;185.0;204.0;257.0;142.0
2036;1238527;13343;10155;0;370335;4032;75039;164;4358;437.0;164.0;106.0;226.0;158.0;111.0;437.0;297.0;327.0;405.0;164.0
2037;1241715;13982;10881;0;374461;3982;75925;153;4529;435.0;153.0;104.0;225.0;155.0;104.0;306.0;193.0;221.0;282.0;153.0
2038;1244816;13676;11416;0;379128;3955;76749;154;4534;452.0;154.0;85.0;234.0;168.0;119.0;324.0;221.0;255.0;304.0;154.0
2039;1247076;13331;12116;0;384409;3940;77978;170;4601;453.0;170.0;91.0;236.0;189.0;107.0;323.0;220.0;234.0;296.0;170.0
2040;1248291;14460;12663;0;389593;3936;79016;210;4613;455.0;210.0;110.0;245.0;188.0;122.0;411.0;288.0;308.0;382.0;210.0
2041;1250088;14410;12765;0;394960;3875;80043;183;4685;467.0;183.0;95.0;267.0;165.0;123.0;365.0;263.0;267.0;338.0;183.0
2042;1251733;13402;12996;0;400143;3806;81309;153;4669;421.0;153.0;98.0;213.0;151.0;112.0;339.0;236.0;262.0;316.0;153.0
