Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14168;825;0;309297;5132;7786;14;469;433.0;14.0;23.0;190.0;125.0;109.0;11.0;6.0;10.0;13.0;14.0
2024;1136175;13461;1306;0;315832;4685;8017;32;508;439.0;32.0;30.0;200.0;128.0;113.0;111.0;81.0;82.0;102.0;32.0
2025;1148330;14113;2065;0;321259;4697;8119;18;455;454.0;18.0;27.0;214.0;124.0;107.0;51.0;36.0;35.0;46.0;18.0
2026;1160378;14788;2836;0;326566;4721;8309;16;488;473.0;16.0;19.0;207.0;138.0;125.0;10.0;6.0;5.0;11.0;16.0
2027;1172330;13190;3967;0;331594;4752;8425;16;504;447.0;16.0;24.0;215.0;108.0;116.0;28.0;18.0;22.0;26.0;16.0
2028;1181553;14530;5058;0;336513;4823;8576;17;505;507.0;17.0;23.0;249.0;135.0;117.0;10.0;3.0;6.0;9.0;17.0
2029;1191025;14085;5846;0;341993;4852;8645;23;505;496.0;23.0;38.0;241.0;123.0;117.0;51.0;36.0;40.0;49.0;23.0
2030;1199264;14351;6517;0;347672;4852;8773;18;483;532.0;18.0;27.0;252.0;151.0;120.0;59.0;39.0;43.0;54.0;18.0
2031;1207098;12875;6960;0;353190;4847;8994;15;500;573.0;15.0;26.0;262.0;159.0;141.0;31.0;21.0;23.0;29.0;15.0
2032;1213013;13375;7093;0;357131;4811;9029;24;536;595.0;24.0;39.0;257.0;171.0;152.0;69.0;44.0;51.0;65.0;24.0
2033;1219295;13588;7652;0;360450;4720;9204;17;539;555.0;17.0;29.0;267.0;144.0;132.0;20.0;11.0;11.0;18.0;17.0
2034;1225231;14336;8460;0;363584;4686;9147;22;546;587.0;22.0;28.0;243.0;193.0;145.0;43.0;30.0;34.0;40.0;22.0
2035;1231107;14194;9220;0;366743;4632;9312;19;553;551.0;19.0;20.0;281.0;144.0;125.0;2.0;-5.0;-1.0;1.0;19.0
2036;1236081;12943;10128;0;370288;4638;9286;26;544;575.0;26.0;40.0;259.0;163.0;139.0;66.0;48.0;50.0;61.0;26.0
2037;1238896;14037;10858;0;374430;4587;9448;16;569;569.0;16.0;35.0;270.0;150.0;130.0;30.0;19.0;21.0;25.0;16.0
2038;1242075;14763;11642;0;379055;4542;9489;29;542;576.0;29.0;38.0;273.0;159.0;135.0;63.0;45.0;47.0;61.0;29.0
2039;1245196;14661;12326;0;384317;4543;9719;21;591;605.0;21.0;35.0;281.0;175.0;135.0;17.0;9.0;8.0;17.0;21.0
2040;1247531;13431;12697;0;389530;4529;9785;26;556;589.0;26.0;27.0;278.0;164.0;146.0;49.0;36.0;36.0;45.0;26.0
2041;1248265;14061;12893;0;394908;4513;9938;23;598;599.0;23.0;29.0;297.0;157.0;139.0;61.0;43.0;44.0;56.0;23.0
2042;1249433;14162;13046;0;400055;4500;10079;22;554;575.0;22.0;39.0;269.0;150.0;139.0;53.0;37.0;42.0;50.0;22.0
