Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;12117;786;0;309296;5149;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;110.0;80.0;86.0;107.0;55.0
2024;1134163;13750;1233;0;315832;4661;15899;63;987;432.0;63.0;55.0;195.0;132.0;113.0;210.0;150.0;150.0;194.0;63.0
2025;1146680;13637;2072;0;321256;4640;16368;38;921;443.0;38.0;36.0;213.0;124.0;108.0;99.0;73.0;79.0;93.0;38.0
2026;1158245;13818;2965;0;326567;4669;16438;33;973;464.0;33.0;28.0;207.0;138.0;124.0;103.0;76.0;79.0;99.0;33.0
2027;1169098;14649;4044;0;331592;4664;16900;42;1021;428.0;42.0;39.0;205.0;116.0;110.0;113.0;80.0;81.0;102.0;42.0
2028;1179703;14557;5011;0;336512;4741;16994;37;1005;490.0;37.0;36.0;241.0;134.0;116.0;97.0;69.0;72.0;92.0;37.0
2029;1189249;13685;5970;0;342001;4745;17332;45;996;474.0;45.0;48.0;232.0;127.0;112.0;77.0;51.0;58.0;71.0;45.0
2030;1196964;14352;6534;0;347663;4763;17522;48;1012;515.0;48.0;41.0;254.0;153.0;115.0;120.0;82.0;85.0;110.0;48.0
2031;1204782;13386;6954;0;353202;4754;17905;36;1016;554.0;36.0;39.0;258.0;157.0;136.0;112.0;78.0;82.0;105.0;36.0
2032;1211214;13682;7141;0;357134;4696;18061;41;1085;573.0;41.0;40.0;261.0;165.0;148.0;91.0;59.0;69.0;85.0;41.0
2033;1217755;14123;7864;0;360471;4598;18316;36;1134;532.0;36.0;38.0;264.0;140.0;126.0;85.0;57.0;62.0;78.0;36.0
2034;1224014;13913;8339;0;363609;4578;18390;45;1074;560.0;45.0;43.0;239.0;186.0;137.0;106.0;76.0;83.0;98.0;45.0
2035;1229588;14465;9101;0;366778;4536;18663;38;1101;528.0;38.0;28.0;276.0;146.0;116.0;78.0;49.0;58.0;71.0;38.0
2036;1234952;14222;9976;0;370283;4528;18682;44;1080;557.0;44.0;48.0;250.0;170.0;133.0;121.0;88.0;89.0;113.0;44.0
2037;1239198;15273;10838;0;374464;4477;18991;34;1162;553.0;34.0;44.0;261.0;152.0;130.0;36.0;21.0;26.0;34.0;34.0
2038;1243633;14265;11634;0;379075;4456;19156;51;1100;551.0;51.0;41.0;266.0;162.0;133.0;106.0;71.0;77.0;96.0;51.0
2039;1246264;14523;12171;0;384350;4438;19497;45;1126;588.0;45.0;45.0;283.0;177.0;128.0;93.0;65.0;64.0;87.0;45.0
2040;1248616;14032;12608;0;389582;4422;19748;43;1128;564.0;43.0;35.0;272.0;162.0;138.0;65.0;44.0;51.0;60.0;43.0
2041;1250040;13566;12714;0;394928;4439;19869;36;1203;580.0;36.0;34.0;292.0;155.0;135.0;126.0;94.0;94.0;115.0;36.0
2042;1250892;13648;13246;0;400132;4383;20285;44;1111;553.0;44.0;51.0;263.0;147.0;136.0;121.0;88.0;91.0;114.0;44.0
