Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2038;196584;11917;215;195;171;79;1644;2202;1978;3588;660;9412;15582;1153.0;5017.0;929.0;636.0;704.0;869.0;394.0
2039;200130;12173;206;159;197;91;1575;1796;2279;4133;653;9783;16082;1174.0;5125.0;816.0;561.0;598.0;756.0;384.0
2040;203238;12385;185;180;191;97;1415;2033;2209;4405;653;10062;16468;1192.0;5214.0;643.0;441.0;482.0;594.0;390.0
2041;206031;12566;195;175;188;83;1491;1976;2175;3769;641;9411;15909;1208.0;5290.0;905.0;639.0;689.0;838.0;395.0
2042;208858;12452;208;156;170;80;1591;1762;1966;3633;614;8952;15419;1225.0;5242.0;885.0;623.0;661.0;818.0;381.0
2043;210611;12798;198;182;203;71;1514;2055;2348;3224;654;9141;15764;1235.0;5388.0;881.0;634.0;675.0;825.0;406.0
2044;213425;12945;209;186;185;78;1598;2101;2140;3542;658;9381;16083;1252.0;5450.0;852.0;587.0;640.0;792.0;385.0
2045;214565;12967;176;182;193;91;1346;2055;2233;4133;642;9767;16484;1258.0;5459.0;695.0;481.0;532.0;651.0;365.0
2046;216547;12926;210;158;189;67;1606;1784;2186;3043;624;8619;15331;1270.0;5442.0;910.0;625.0;680.0;856.0;398.0
2047;217397;12883;204;172;199;86;1560;1942;2302;3906;661;9710;16409;1275.0;5424.0;958.0;676.0;714.0;887.0;413.0
2048;218868;13295;182;164;202;106;1392;1852;2337;4814;654;10395;17276;1284.0;5597.0;644.0;435.0;481.0;596.0;401.0
2049;219198;13041;220;212;214;73;1682;2394;2475;3315;719;9866;16642;1286.0;5490.0;904.0;633.0;685.0;840.0;425.0
2050;220764;13341;220;181;194;81;1682;2044;2244;3679;676;9649;16561;1295.0;5617.0;992.0;724.0;750.0;923.0;431.0
2051;220923;13339;192;173;200;96;1468;1954;2313;4360;661;10095;17007;1296.0;5616.0;841.0;588.0;635.0;790.0;400.0
2052;222115;13336;209;172;208;98;1598;1942;2406;4451;687;10397;17315;1303.0;5615.0;906.0;642.0;690.0;850.0;422.0
2053;222533;13324;191;173;189;78;1461;1954;2186;3542;631;9143;16057;1305.0;5609.0;840.0;587.0;639.0;789.0;374.0
2054;223224;13442;257;200;186;86;1965;2259;2152;3906;729;10282;17250;1309.0;5659.0;1136.0;788.0;849.0;1051.0;442.0
2055;223918;13705;213;190;236;113;1629;2146;2730;5132;752;11637;18720;1313.0;5770.0;933.0;658.0;701.0;871.0;450.0
2056;224664;13625;253;174;179;103;1935;1965;2071;4678;709;10649;17703;1318.0;5736.0;1029.0;706.0;751.0;950.0;433.0
2057;225667;13829;246;176;198;94;1881;1988;2290;4269;714;10428;17574;1324.0;5822.0;937.0;627.0;708.0;875.0;450.0
2058;226354;13758;235;187;187;92;1797;2112;2163;4178;701;10250;17370;1328.0;5792.0;983.0;686.0;732.0;912.0;423.0
2059;228271;13921;233;222;208;97;1782;2507;2406;4405;760;11100;18300;1339.0;5861.0;968.0;691.0;718.0;896.0;442.0
2060;228306;13770;230;202;204;93;1759;2281;2360;4224;729;10624;17760;1339.0;5797.0;865.0;611.0;652.0;804.0;459.0
2061;230173;13821;237;183;201;86;1812;2067;2325;3906;707;10110;17279;1350.0;5819.0;1039.0;730.0;779.0;966.0;453.0
2062;230704;14089;225;204;180;117;1721;2304;2082;5313;726;11420;18705;1353.0;5932.0;863.0;598.0;655.0;804.0;443.0
2063;231561;14138;215;216;200;99;1644;2439;2313;4496;730;10892;18202;1358.0;5952.0;868.0;598.0;649.0;809.0;436.0
2064;231779;14151;218;198;217;85;1667;2236;2510;3860;718;10273;17590;1359.0;5958.0;936.0;644.0;712.0;869.0;442.0
2065;232497;14161;248;185;205;85;1897;2089;2371;3860;723;10217;17543;1364.0;5962.0;969.0;652.0;718.0;897.0;478.0
2066;231320;14094;226;179;184;74;1728;2021;2128;3361;663;9238;16529;1357.0;5934.0;947.0;658.0;704.0;877.0;427.0
2067;231396;13905;224;181;213;90;1713;2044;2464;4087;708;10308;17519;1357.0;5854.0;772.0;503.0;581.0;731.0;441.0
2068;231099;14182;243;193;204;98;1858;2180;2360;4451;738;10849;18175;1355.0;5971.0;914.0;642.0;680.0;846.0;452.0
2069;231434;14310;228;201;205;86;1744;2270;2371;3906;720;10291;17673;1357.0;6025.0;948.0;651.0;712.0;882.0;448.0
2070;229824;14001;236;167;207;95;1805;1886;2394;4314;705;10399;17641;1348.0;5894.0;877.0;593.0;659.0;818.0;452.0
2071;228906;14017;235;196;209;93;1797;2213;2418;4224;733;10652;17896;1343.0;5901.0;875.0;610.0;643.0;818.0;450.0
2072;227183;13626;219;188;217;97;1675;2123;2510;4405;721;10713;17782;1332.0;5737.0;886.0;628.0;680.0;830.0;428.0
2073;224733;13658;201;195;184;95;1537;2202;2128;4314;675;10181;17249;1318.0;5750.0;824.0;589.0;628.0;773.0;392.0
2074;223875;13665;205;210;186;85;1568;2372;2152;3860;686;9952;17018;1313.0;5753.0;939.0;657.0;703.0;880.0;407.0
2075;220470;13367;231;187;203;75;1767;2112;2348;3406;696;9633;16554;1293.0;5628.0;940.0;664.0;701.0;875.0;440.0
2076;218694;13278;196;171;179;86;1499;1931;2071;3906;632;9407;16280;1283.0;5590.0;824.0;569.0;622.0;756.0;377.0
2077;216054;13175;200;184;193;89;1529;2078;2233;4042;666;9882;16696;1267.0;5547.0;659.0;438.0;502.0;628.0;415.0
2078;214568;12967;209;189;187;78;1598;2134;2163;3542;663;9437;16154;1258.0;5459.0;860.0;604.0;638.0;798.0;392.0
2079;211379;12822;209;188;177;73;1598;2123;2047;3315;647;9083;15721;1240.0;5398.0;798.0;535.0;591.0;741.0;389.0
2080;210554;12821;203;192;177;79;1552;2168;2047;3588;651;9355;15988;1235.0;5398.0;767.0;512.0;560.0;703.0;393.0
2081;207700;12676;210;194;202;74;1606;2191;2337;3361;680;9495;16050;1218.0;5337.0;954.0;667.0;713.0;895.0;413.0
2082;206914;12556;178;166;182;92;1361;1875;2105;4178;618;9519;16019;1214.0;5286.0;675.0;474.0;486.0;619.0;362.0
2083;204120;12528;191;192;172;76;1461;2168;1990;3451;631;9070;15541;1197.0;5274.0;644.0;439.0;478.0;599.0;378.0
2084;204045;12441;180;191;191;76;1377;2157;2209;3451;638;9194;15629;1197.0;5238.0;763.0;541.0;578.0;712.0;366.0
2085;201235;12197;212;181;173;91;1621;2044;2001;4133;657;9799;16114;1180.0;5135.0;843.0;558.0;625.0;788.0;395.0
2086;201909;12116;193;175;155;83;1476;1976;1793;3769;606;9014;15299;1184.0;5101.0;820.0;575.0;606.0;768.0;352.0
2087;199655;12136;197;165;161;76;1507;1863;1862;3451;599;8683;14963;1171.0;5109.0;819.0;552.0;607.0;758.0;353.0
2088;199454;11926;218;167;184;75;1667;1886;2128;3406;644;9087;15278;1170.0;5021.0;840.0;571.0;634.0;782.0;398.0
2089;197860;11900;173;180;184;90;1323;2033;2128;4087;627;9571;15741;1160.0;5010.0;672.0;466.0;508.0;629.0;336.0
2090;197968;11984;170;168;182;84;1300;1897;2105;3815;604;9117;15323;1161.0;5045.0;786.0;540.0;599.0;724.0;329.0
2091;195736;11787;189;165;184;86;1445;1863;2128;3906;624;9342;15452;1148.0;4962.0;826.0;591.0;624.0;760.0;376.0
2092;195939;11913;198;168;175;98;1514;1897;2024;4451;639;9886;16050;1149.0;5015.0;732.0;497.0;567.0;688.0;369.0
2093;193833;11732;179;159;170;96;1369;1796;1966;4360;604;9491;15567;1137.0;4939.0;747.0;525.0;557.0;690.0;356.0
2094;193968;11662;184;180;183;79;1407;2033;2117;3588;626;9145;15193;1138.0;4910.0;704.0;471.0;513.0;642.0;353.0
2095;191661;11637;192;161;196;79;1468;1818;2267;3588;628;9141;15164;1124.0;4899.0;729.0;493.0;549.0;676.0;368.0
2096;193092;11684;181;187;165;76;1384;2112;1909;3451;609;8856;14907;1132.0;4919.0;628.0;418.0;462.0;573.0;350.0
2097;190203;11480;175;180;181;81;1338;2033;2094;3679;617;9144;15093;1116.0;4833.0;666.0;454.0;485.0;616.0;337.0
2098;191476;11597;174;158;167;68;1331;1784;1932;3088;567;8135;14140;1123.0;4882.0;704.0;490.0;518.0;648.0;324.0
2099;188824;11595;185;171;195;93;1415;1931;2256;4224;644;9826;15815;1107.0;4882.0;699.0;495.0;520.0;652.0;354.0
2100;190790;11367;169;168;164;85;1292;1897;1897;3860;586;8946;14851;1119.0;4786.0;717.0;493.0;526.0;668.0;330.0
2101;186919;11281;167;184;179;65;1277;2078;2071;2952;595;8378;14223;1096.0;4749.0;666.0;460.0;508.0;625.0;347.0
2102;189538;11411;180;175;152;89;1377;1976;1758;4042;596;9153;15069;1112.0;4804.0;660.0;459.0;488.0;610.0;329.0
2103;186733;11350;173;160;183;71;1323;1807;2117;3224;587;8471;14344;1095.0;4778.0;684.0;468.0;507.0;629.0;361.0
2104;189033;11594;164;179;152;70;1254;2021;1758;3179;565;8212;14202;1109.0;4881.0;666.0;456.0;489.0;627.0;334.0
2105;186246;11321;196;180;173;82;1499;2033;2001;3724;631;9257;15115;1092.0;4766.0;847.0;587.0;625.0;784.0;365.0
2106;188800;11273;155;192;174;75;1185;2168;2013;3406;596;8772;14625;1107.0;4746.0;637.0;450.0;461.0;584.0;311.0
2107;186269;11247;182;168;152;64;1392;1897;1758;2907;566;7954;13781;1092.0;4735.0;732.0;502.0;542.0;684.0;339.0
2108;188524;11302;179;184;172;72;1369;2078;1990;3270;607;8707;14571;1106.0;4758.0;830.0;593.0;618.0;767.0;345.0
2109;187339;11376;186;186;158;69;1422;2101;1828;3134;599;8485;14373;1099.0;4789.0;845.0;579.0;618.0;777.0;358.0
2110;187872;11350;177;181;181;89;1354;2044;2094;4042;628;9534;15414;1102.0;4778.0;601.0;410.0;442.0;552.0;334.0
2111;188337;11494;164;169;157;86;1254;1909;1816;3906;576;8885;14829;1105.0;4839.0;601.0;403.0;441.0;555.0;334.0
2112;188314;11570;195;157;171;79;1491;1773;1978;3588;602;8830;14805;1104.0;4871.0;750.0;521.0;564.0;700.0;358.0
2113;188961;11427;193;175;176;82;1476;1976;2036;3724;626;9212;15131;1108.0;4811.0;809.0;570.0;604.0;748.0;349.0
2114;188945;11476;156;166;186;83;1193;1875;2152;3769;591;8989;14928;1108.0;4831.0;701.0;486.0;536.0;659.0;340.0
2115;189671;11593;211;176;163;77;1614;1988;1885;3497;627;8984;14977;1112.0;4881.0;809.0;545.0;582.0;745.0;370.0
2116;189173;11609;179;143;175;70;1369;1615;2024;3179;567;8187;14183;1109.0;4887.0;764.0;513.0;576.0;718.0;343.0
2117;190415;11820;201;166;175;96;1537;1875;2024;4360;638;9796;15889;1117.0;4976.0;726.0;486.0;535.0;671.0;369.0
2118;189630;11502;193;176;163;75;1476;1988;1885;3406;607;8755;14709;1112.0;4842.0;776.0;530.0;559.0;711.0;352.0
2119;191084;11554;174;168;154;79;1331;1897;1781;3588;575;8597;14582;1121.0;4864.0;732.0;509.0;539.0;675.0;329.0
2120;189233;11522;178;156;178;84;1361;1762;2059;3815;596;8997;14958;1110.0;4851.0;791.0;528.0;587.0;736.0;366.0
2121;192102;11483;170;168;160;85;1300;1897;1851;3860;583;8908;14869;1127.0;4834.0;684.0;475.0;503.0;631.0;345.0
2122;189718;11500;189;178;174;84;1445;2010;2013;3815;625;9283;15238;1113.0;4842.0;723.0;499.0;532.0;670.0;337.0
2123;191478;11583;171;151;169;66;1308;1705;1955;2997;557;7965;13965;1123.0;4877.0;684.0;475.0;509.0;638.0;333.0
2124;190353;11779;163;167;159;79;1247;1886;1839;3588;568;8560;14635;1116.0;4959.0;644.0;454.0;481.0;599.0;327.0
2125;191746;11714;187;148;173;86;1430;1671;2001;3906;594;9008;15065;1125.0;4932.0;731.0;491.0;553.0;679.0;360.0
2126;189977;11615;195;160;158;80;1491;1807;1828;3633;593;8759;14763;1114.0;4890.0;740.0;508.0;541.0;682.0;356.0
2127;192159;11678;179;158;155;93;1369;1784;1793;4224;585;9170;15213;1127.0;4916.0;592.0;396.0;442.0;550.0;352.0
2128;189847;11608;200;165;145;85;1529;1863;1677;3860;595;8929;14929;1113.0;4887.0;790.0;551.0;594.0;735.0;355.0
2129;192525;11754;169;148;164;82;1292;1671;1897;3724;563;8584;14661;1129.0;4948.0;677.0;448.0;509.0;631.0;327.0
2130;189876;11403;179;163;158;74;1369;1841;1828;3361;574;8399;14314;1114.0;4801.0;610.0;403.0;452.0;569.0;329.0
2131;191995;11778;170;151;162;70;1300;1705;1874;3179;553;8058;14143;1126.0;4959.0;574.0;388.0;451.0;545.0;327.0
2132;189375;11577;185;174;192;58;1415;1965;2221;2634;609;8235;14220;1111.0;4874.0;842.0;582.0;630.0;775.0;346.0
2133;192022;11544;152;183;159;88;1162;2067;1839;3996;582;9064;15050;1126.0;4860.0;550.0;390.0;410.0;515.0;327.0
2134;189915;11541;157;170;157;75;1201;1920;1816;3406;559;8343;14316;1114.0;4859.0;687.0;494.0;505.0;631.0;324.0
2135;191837;11478;173;150;158;64;1323;1694;1828;2907;545;7752;13709;1125.0;4832.0;697.0;476.0;508.0;652.0;315.0
2136;189360;11488;202;145;157;80;1545;1638;1816;3633;584;8632;14580;1111.0;4837.0;699.0;477.0;516.0;654.0;366.0
2137;192027;11768;174;167;174;81;1331;1886;2013;3679;596;8909;14989;1126.0;4954.0;585.0;390.0;429.0;545.0;343.0
2138;189126;11552;156;159;200;80;1193;1796;2313;3633;595;8935;14907;1109.0;4863.0;628.0;429.0;476.0;582.0;327.0
2139;191486;11535;174;152;141;82;1331;1717;1631;3724;549;8403;14382;1123.0;4856.0;641.0;438.0;481.0;599.0;339.0
2140;189578;11420;168;164;150;65;1285;1852;1735;2952;547;7824;13744;1112.0;4808.0;621.0;416.0;462.0;574.0;321.0
2141;190941;11710;191;152;174;79;1461;1717;2013;3588;596;8779;14829;1120.0;4930.0;705.0;469.0;518.0;650.0;353.0
2142;190087;11601;191;160;155;74;1461;1807;1793;3361;580;8422;14421;1115.0;4884.0;856.0;593.0;633.0;788.0;354.0
2143;191197;11770;185;166;169;80;1415;1875;1955;3633;600;8878;14954;1121.0;4955.0;729.0;492.0;526.0;671.0;347.0
2144;189790;11496;189;146;172;67;1445;1649;1990;3043;574;8127;14080;1113.0;4840.0;699.0;488.0;521.0;648.0;361.0
2145;190793;11722;182;163;149;90;1392;1841;1724;4087;584;9044;15098;1119.0;4935.0;749.0;535.0;551.0;693.0;343.0
2146;190824;11513;165;163;171;68;1262;1841;1978;3088;567;8169;14135;1119.0;4847.0;640.0;452.0;467.0;598.0;335.0
2147;190345;11550;199;173;161;79;1522;1954;1862;3588;612;8926;14905;1116.0;4863.0;712.0;495.0;534.0;671.0;363.0
2148;191256;11738;165;166;168;85;1262;1875;1943;3860;584;8940;15004;1122.0;4942.0;595.0;405.0;446.0;550.0;313.0
2149;191493;11616;182;151;170;82;1392;1705;1966;3724;585;8787;14800;1123.0;4890.0;565.0;366.0;418.0;531.0;345.0
2150;191744;11482;173;151;159;74;1323;1705;1839;3361;557;8228;14187;1125.0;4834.0;697.0;476.0;514.0;644.0;330.0
2151;191716;11767;180;146;167;86;1377;1649;1932;3906;579;8864;14942;1124.0;4954.0;629.0;425.0;467.0;583.0;340.0
2152;191550;11580;164;192;153;65;1254;2168;1770;2952;574;8144;14142;1123.0;4875.0;678.0;468.0;499.0;619.0;330.0
2153;191355;11584;189;149;169;79;1445;1683;1955;3588;586;8671;14670;1122.0;4877.0;821.0;580.0;608.0;764.0;362.0
2154;191840;11566;190;167;173;88;1453;1886;2001;3996;618;9336;15330;1125.0;4869.0;780.0;538.0;578.0;722.0;345.0
2155;191617;11673;181;171;151;66;1384;1931;1747;2997;569;8059;14097;1124.0;4914.0;746.0;525.0;554.0;700.0;334.0
2156;192409;11707;183;171;178;63;1399;1931;2059;2861;595;8250;14307;1128.0;4929.0;750.0;503.0;559.0;695.0;359.0
2157;191402;11762;175;168;180;92;1338;1897;2082;4178;615;9495;15570;1123.0;4952.0;694.0;466.0;511.0;638.0;349.0
2158;193052;11622;198;185;152;71;1514;2089;1758;3224;606;8585;14610;1132.0;4893.0;798.0;559.0;580.0;729.0;357.0
2159;192098;11694;178;157;177;72;1361;1773;2047;3270;584;8451;14501;1127.0;4923.0;628.0;426.0;464.0;586.0;358.0
2160;194120;11781;184;155;162;77;1407;1750;1874;3497;578;8528;14627;1139.0;4960.0;755.0;530.0;560.0;704.0;337.0
2161;192025;11550;176;161;170;75;1346;1818;1966;3406;582;8536;14525;1126.0;4863.0;655.0;444.0;486.0;604.0;339.0
2162;194627;11959;162;139;164;75;1239;1570;1897;3406;540;8112;14288;1141.0;5035.0;533.0;360.0;388.0;494.0;309.0
2163;192529;11667;194;149;188;68;1484;1683;2175;3088;599;8430;14471;1129.0;4912.0;762.0;524.0;572.0;707.0;371.0
2164;196420;11822;159;146;157;92;1216;1649;1816;4178;554;8859;14988;1152.0;4977.0;670.0;465.0;509.0;632.0;329.0
2165;193145;11696;156;153;186;91;1193;1728;2152;4133;586;9206;15263;1133.0;4924.0;533.0;342.0;405.0;498.0;322.0
2166;196194;11858;168;159;192;77;1285;1796;2221;3497;596;8799;14942;1151.0;4992.0;617.0;427.0;453.0;568.0;341.0
2167;194022;11764;192;153;168;81;1468;1728;1943;3679;594;8818;14909;1138.0;4953.0;778.0;540.0;582.0;723.0;351.0
2168;196070;11619;205;174;149;71;1568;1965;1724;3224;599;8481;14523;1150.0;4892.0;675.0;448.0;506.0;629.0;352.0
2169;195029;11856;150;164;166;72;1147;1852;1920;3270;552;8189;14324;1144.0;4991.0;614.0;445.0;467.0;577.0;316.0
2170;195754;11940;177;180;152;66;1354;2033;1758;2997;575;8142;14317;1148.0;5027.0;578.0;373.0;434.0;537.0;363.0
2171;195921;11922;175;176;161;82;1338;1988;1862;3724;594;8912;15080;1149.0;5019.0;713.0;492.0;538.0;661.0;356.0
2172;195812;11980;183;170;152;92;1399;1920;1758;4178;597;9255;15447;1148.0;5044.0;676.0;463.0;514.0;639.0;360.0
2173;196573;12071;177;144;170;79;1354;1626;1966;3588;570;8534;14769;1153.0;5082.0;660.0;443.0;482.0;613.0;344.0
2174;196763;11958;180;160;178;100;1377;1807;2059;4541;618;9784;15972;1154.0;5034.0;643.0;435.0;478.0;599.0;355.0
2175;198245;12115;175;155;141;77;1338;1750;1631;3497;548;8216;14479;1163.0;5100.0;569.0;362.0;430.0;536.0;320.0
2176;196450;11934;193;180;157;69;1476;2033;1816;3134;599;8459;14635;1152.0;5024.0;753.0;516.0;552.0;693.0;368.0
2177;199081;12148;192;148;188;63;1468;1671;2175;2861;591;8175;14457;1168.0;5114.0;718.0;484.0;529.0;665.0;365.0
2178;196852;11981;175;167;172;79;1338;1886;1990;3588;593;8802;15001;1155.0;5044.0;759.0;514.0;558.0;704.0;325.0
2179;199647;12222;179;174;166;84;1369;1965;1920;3815;603;9069;15386;1171.0;5146.0;712.0;499.0;531.0;663.0;335.0
2180;198230;11917;189;151;141;74;1445;1705;1631;3361;555;8142;14322;1163.0;5017.0;722.0;489.0;526.0;665.0;351.0
2181;200542;12253;178;159;177;89;1361;1796;2047;4042;603;9246;15581;1176.0;5159.0;651.0;440.0;477.0;612.0;373.0
2182;198533;12130;151;158;161;82;1155;1784;1862;3724;552;8525;14796;1164.0;5107.0;593.0;403.0;446.0;556.0;330.0
2183;200616;12240;168;145;152;69;1285;1638;1758;3134;534;7815;14145;1177.0;5153.0;738.0;508.0;544.0;686.0;322.0
2184;198983;12169;192;149;173;69;1468;1683;2001;3134;583;8286;14576;1167.0;5123.0;690.0;482.0;526.0;652.0;370.0
2185;199506;12048;159;161;174;76;1216;1818;2013;3451;570;8498;14740;1170.0;5072.0;639.0;421.0;476.0;592.0;331.0
2186;198763;12097;180;161;179;75;1377;1818;2071;3406;595;8672;14931;1166.0;5093.0;773.0;541.0;581.0;716.0;376.0
2187;199871;12063;159;150;163;72;1216;1694;1885;3270;544;8065;14316;1172.0;5079.0;621.0;423.0;448.0;569.0;307.0
2188;199444;11985;178;146;169;83;1361;1649;1955;3769;576;8734;14950;1170.0;5046.0;732.0;505.0;541.0;681.0;343.0
2189;200270;12100;146;164;172;74;1116;1852;1990;3361;556;8319;14588;1175.0;5094.0;596.0;409.0;438.0;551.0;331.0
2190;199139;11952;188;155;154;71;1438;1750;1781;3224;568;8193;14393;1168.0;5032.0;761.0;538.0;577.0;709.0;334.0
2191;200729;12078;161;155;175;79;1231;1750;2024;3588;570;8593;14855;1177.0;5085.0;769.0;556.0;585.0;718.0;345.0
2192;199324;12094;184;160;157;78;1407;1807;1816;3542;579;8572;14833;1169.0;5092.0;697.0;466.0;517.0;647.0;328.0
2193;201648;12196;182;169;179;82;1392;1909;2071;3724;612;9096;15414;1183.0;5135.0;866.0;638.0;646.0;798.0;373.0
2194;197895;11928;175;154;151;66;1338;1739;1747;2997;546;7821;14004;1161.0;5022.0;722.0;509.0;538.0;669.0;330.0
2195;202101;12192;186;161;180;77;1422;1818;2082;3497;604;8819;15137;1185.0;5133.0;708.0;486.0;546.0;655.0;341.0
2196;197954;11780;169;162;150;76;1292;1830;1735;3451;557;8308;14428;1161.0;4959.0;644.0;445.0;474.0;602.0;327.0
2197;202347;12302;179;173;163;81;1369;1954;1885;3679;596;8887;15253;1187.0;5179.0;729.0;517.0;529.0;671.0;340.0
2198;198042;12069;177;170;155;87;1354;1920;1793;3951;589;9018;15261;1162.0;5081.0;673.0;458.0;512.0;638.0;350.0
2199;202292;12295;184;135;156;72;1407;1525;1805;3270;547;8007;14369;1186.0;5176.0;694.0;476.0;527.0;654.0;335.0
2200;196957;11684;173;168;166;83;1323;1897;1920;3769;590;8909;14983;1155.0;4919.0;641.0;435.0;470.0;589.0;336.0
2201;202363;12399;167;172;174;86;1277;1942;2013;3906;599;9138;15545;1187.0;5220.0;728.0;507.0;531.0;668.0;353.0
2202;197403;11817;199;144;156;60;1522;1626;1805;2725;559;7678;13811;1158.0;4975.0;909.0;644.0;677.0;845.0;350.0
2203;201324;12257;179;181;180;82;1369;2044;2082;3724;622;9219;15560;1181.0;5160.0;752.0;513.0;560.0;699.0;347.0
2204;197925;11969;170;176;139;77;1300;1988;1608;3497;562;8393;14593;1161.0;5039.0;715.0;501.0;528.0;660.0;339.0
2205;201037;12238;195;151;166;79;1491;1705;1920;3588;591;8704;15035;1179.0;5152.0;799.0;560.0;612.0;750.0;364.0
2206;197844;11990;179;143;153;89;1369;1615;1770;4042;564;8796;15004;1160.0;5048.0;677.0;466.0;507.0;629.0;320.0
2207;200720;12253;208;167;182;70;1591;1886;2105;3179;627;8761;15097;1177.0;5159.0;760.0;508.0;570.0;703.0;382.0
2208;198291;11996;170;157;151;90;1300;1773;1747;4087;568;8907;15120;1163.0;5050.0;539.0;341.0;390.0;507.0;329.0
2209;200520;11990;177;160;160;74;1354;1807;1851;3361;571;8373;14597;1176.0;5048.0;709.0;480.0;523.0;645.0;354.0
2210;199005;11989;186;174;143;77;1422;1965;1654;3497;580;8538;14752;1167.0;5047.0;814.0;551.0;581.0;743.0;325.0
2211;199471;11977;183;161;164;75;1399;1818;1897;3406;583;8520;14732;1170.0;5042.0;876.0;628.0;652.0;803.0;345.0
2212;199110;12183;175;159;179;90;1338;1796;2071;4087;603;9292;15589;1168.0;5129.0;662.0;442.0;485.0;613.0;349.0
2213;199551;12293;191;136;171;84;1461;1536;1978;3815;582;8790;15135;1170.0;5175.0;670.0;454.0;497.0;622.0;365.0
2214;198863;12088;197;165;181;84;1507;1863;2094;3815;627;9279;15534;1166.0;5089.0;854.0;588.0;637.0;797.0;377.0
2215;199657;12217;190;171;157;69;1453;1931;1816;3134;587;8334;14648;1171.0;5143.0;870.0;608.0;656.0;808.0;348.0
2216;199403;12269;180;169;168;93;1377;1909;1943;4224;610;9453;15787;1169.0;5165.0;683.0;453.0;499.0;627.0;347.0
2217;198968;12216;186;158;156;60;1422;1784;1805;2725;560;7736;14046;1167.0;5143.0;877.0;634.0;670.0;821.0;339.0
2218;199146;12077;191;153;164;86;1461;1728;1897;3906;594;8992;15244;1168.0;5084.0;789.0;532.0;598.0;732.0;375.0
2219;199737;12105;181;149;184;71;1384;1683;2128;3224;585;8419;14686;1171.0;5096.0;649.0;437.0;490.0;598.0;342.0
2220;198281;12194;166;162;173;80;1269;1830;2001;3633;581;8733;15030;1163.0;5134.0;691.0;478.0;519.0;651.0;354.0
2221;200099;12213;154;155;160;75;1178;1750;1851;3406;544;8185;14501;1174.0;5142.0;516.0;347.0;380.0;481.0;313.0
2222;198405;12140;185;176;154;78;1415;1988;1781;3542;593;8726;15001;1164.0;5111.0;723.0;496.0;547.0;673.0;368.0
