Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15054;845;0;309296;5131;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;110.0;80.0;86.0;107.0;55.0
2024;1137041;14287;1226;0;315832;4645;15898;64;987;432.0;64.0;55.0;195.0;132.0;114.0;204.0;147.0;146.0;189.0;64.0
2025;1150102;14132;2079;0;321259;4643;16366;40;921;444.0;40.0;38.0;213.0;125.0;108.0;106.0;78.0;84.0;100.0;40.0
2026;1162155;13769;2907;0;326569;4659;16438;32;973;463.0;32.0;28.0;206.0;138.0;123.0;109.0;79.0;83.0;104.0;32.0
2027;1173017;13996;3950;0;331596;4671;16900;40;1021;427.0;40.0;37.0;205.0;115.0;110.0;104.0;73.0;74.0;93.0;40.0
2028;1183063;14106;4975;0;336514;4753;16996;35;1005;491.0;35.0;34.0;241.0;136.0;115.0;85.0;60.0;65.0;82.0;35.0
2029;1192194;13693;6047;0;341993;4762;17330;45;996;474.0;45.0;47.0;232.0;128.0;112.0;79.0;53.0;60.0;73.0;45.0
2030;1199840;14487;6536;0;347647;4770;17522;50;1013;514.0;50.0;41.0;253.0;154.0;116.0;114.0;77.0;80.0;104.0;50.0
2031;1207791;14258;6908;0;353184;4739;17906;32;1015;556.0;32.0;39.0;257.0;155.0;137.0;109.0;76.0;80.0;102.0;32.0
2032;1215141;13129;7425;0;357149;4697;18059;39;1084;572.0;39.0;40.0;259.0;166.0;146.0;105.0;71.0;81.0;98.0;39.0
2033;1220845;14095;7683;0;360469;4593;18315;38;1133;531.0;38.0;39.0;262.0;141.0;127.0;81.0;54.0;59.0;75.0;38.0
2034;1227257;14047;8478;0;363623;4573;18390;44;1073;561.0;44.0;43.0;238.0;186.0;138.0;104.0;74.0;81.0;97.0;44.0
2035;1232826;14077;9237;0;366751;4547;18658;39;1099;526.0;39.0;27.0;278.0;145.0;115.0;81.0;50.0;60.0;73.0;39.0
2036;1237666;13642;10041;0;370299;4535;18692;43;1080;555.0;43.0;48.0;250.0;168.0;132.0;119.0;85.0;88.0;111.0;43.0
2037;1241267;13602;10926;0;374422;4490;18992;37;1163;554.0;37.0;44.0;263.0;154.0;130.0;41.0;24.0;30.0;39.0;37.0
2038;1243943;14228;11440;0;379068;4459;19153;54;1100;552.0;54.0;44.0;269.0;160.0;133.0;115.0;77.0;83.0;105.0;54.0
2039;1246731;13900;12040;0;384358;4450;19496;48;1126;588.0;48.0;46.0;283.0;180.0;127.0;97.0;66.0;66.0;90.0;48.0
2040;1248591;14464;12481;0;389572;4415;19742;49;1129;568.0;49.0;34.0;276.0;167.0;140.0;64.0;44.0;49.0;58.0;49.0
2041;1250574;14485;12710;0;394932;4438;19871;42;1202;579.0;42.0;37.0;292.0;156.0;136.0;119.0;87.0;86.0;109.0;42.0
2042;1252349;14091;13151;0;400077;4396;20283;44;1111;555.0;44.0;51.0;267.0;144.0;137.0;131.0;95.0;99.0;123.0;44.0
