Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13509;815;0;309297;5134;7787;13;469;433.0;13.0;22.0;190.0;125.0;109.0;9.0;5.0;8.0;11.0;13.0
2024;1135526;13768;1286;0;315832;4688;8019;30;508;439.0;30.0;30.0;199.0;127.0;113.0;106.0;77.0;78.0;97.0;30.0
2025;1148008;13268;2020;0;321258;4703;8119;18;454;454.0;18.0;28.0;214.0;123.0;107.0;60.0;42.0;43.0;54.0;18.0
2026;1159256;13741;2995;0;326569;4723;8310;17;488;474.0;17.0;18.0;209.0;139.0;125.0;15.0;10.0;9.0;16.0;17.0
2027;1170002;13704;4005;0;331599;4755;8423;19;504;447.0;19.0;24.0;217.0;109.0;116.0;21.0;13.0;16.0;20.0;19.0
2028;1179701;14225;4931;0;336515;4817;8577;16;505;508.0;16.0;22.0;249.0;135.0;118.0;5.0;0.0;3.0;5.0;16.0
2029;1188995;13824;5946;0;341999;4847;8644;21;504;496.0;21.0;38.0;239.0;123.0;117.0;51.0;36.0;40.0;49.0;21.0
2030;1196873;14236;6567;0;347664;4885;8773;22;484;533.0;22.0;29.0;254.0;151.0;121.0;61.0;39.0;42.0;55.0;22.0
2031;1204542;14663;6955;0;353200;4838;8992;15;500;571.0;15.0;26.0;261.0;159.0;140.0;31.0;21.0;23.0;29.0;15.0
2032;1212250;13586;7259;0;357123;4806;9030;23;536;596.0;23.0;40.0;257.0;171.0;151.0;76.0;49.0;58.0;72.0;23.0
2033;1218577;13957;7741;0;360476;4707;9206;17;540;556.0;17.0;29.0;267.0;144.0;133.0;15.0;6.0;7.0;14.0;17.0
2034;1224793;14218;8382;0;363596;4678;9146;22;546;584.0;22.0;26.0;242.0;194.0;144.0;31.0;22.0;26.0;29.0;22.0
2035;1230629;13693;9227;0;366753;4639;9316;19;553;552.0;19.0;22.0;281.0;143.0;125.0;12.0;3.0;7.0;10.0;19.0
2036;1235095;14890;10123;0;370295;4629;9290;24;544;577.0;24.0;39.0;258.0;165.0;139.0;64.0;47.0;49.0;59.0;24.0
2037;1239862;14314;10870;0;374391;4562;9447;16;570;570.0;16.0;36.0;270.0;150.0;130.0;31.0;21.0;23.0;27.0;16.0
2038;1243306;14559;11532;0;379057;4540;9497;26;542;573.0;26.0;36.0;270.0;159.0;134.0;52.0;35.0;38.0;50.0;26.0
2039;1246333;14304;12141;0;384346;4527;9723;22;591;606.0;22.0;35.0;282.0;174.0;137.0;26.0;16.0;15.0;26.0;22.0
2040;1248496;14437;12573;0;389547;4510;9782;27;555;584.0;27.0;29.0;276.0;162.0;144.0;53.0;38.0;39.0;49.0;27.0
2041;1250360;13061;12787;0;394896;4523;9927;26;596;599.0;26.0;30.0;296.0;160.0;139.0;68.0;47.0;48.0;61.0;26.0
2042;1250634;14744;13053;0;400072;4520;10065;23;554;577.0;23.0;38.0;271.0;152.0;139.0;52.0;37.0;41.0;49.0;23.0
