Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13126;866;0;309297;5160;23737;79;1388;433.0;79.0;56.0;200.0;145.0;111.0;184.0;137.0;141.0;175.0;79.0
2024;1135092;13991;1273;0;315833;4648;23836;101;1454;422.0;101.0;69.0;199.0;141.0;114.0;338.0;247.0;252.0;314.0;101.0
2025;1147810;14634;2081;0;321258;4584;24724;49;1397;427.0;49.0;41.0;208.0;123.0;104.0;123.0;87.0;95.0;118.0;49.0
2026;1160363;14249;2949;0;326565;4600;24628;52;1455;452.0;52.0;38.0;203.0;139.0;124.0;113.0;79.0;84.0;109.0;52.0
2027;1171663;11833;3933;0;331593;4628;25535;68;1530;412.0;68.0;45.0;200.0;122.0;113.0;140.0;99.0;102.0;124.0;68.0
2028;1179563;14099;5119;0;336512;4694;25412;51;1516;475.0;51.0;40.0;239.0;138.0;109.0;99.0;71.0;74.0;95.0;51.0
2029;1188543;12959;5823;0;341995;4677;26139;73;1511;463.0;73.0;53.0;234.0;139.0;110.0;97.0;60.0;72.0;86.0;73.0
2030;1195679;13365;6532;0;347651;4697;26230;69;1527;496.0;69.0;57.0;244.0;155.0;109.0;223.0;157.0;164.0;207.0;69.0
2031;1202512;13668;6953;0;353191;4660;27022;63;1580;542.0;63.0;51.0;257.0;161.0;136.0;171.0;128.0;132.0;163.0;63.0
2032;1209227;13308;7233;0;357134;4603;26954;61;1588;545.0;61.0;50.0;247.0;165.0;144.0;167.0;114.0;119.0;152.0;61.0
2033;1215302;13698;7797;0;360443;4534;27580;56;1658;510.0;56.0;45.0;260.0;135.0;126.0;115.0;76.0;85.0;105.0;56.0
2034;1221203;14548;8347;0;363591;4481;27527;63;1605;541.0;63.0;50.0;235.0;182.0;137.0;110.0;70.0;83.0;103.0;63.0
2035;1227404;13743;9250;0;366763;4457;28034;61;1656;510.0;61.0;33.0;273.0;150.0;115.0;78.0;49.0;60.0;72.0;61.0
2036;1231897;13603;9978;0;370294;4435;27926;65;1595;529.0;65.0;60.0;237.0;168.0;129.0;172.0;128.0;130.0;166.0;65.0
2037;1235522;13915;11011;0;374401;4400;28535;48;1730;536.0;48.0;57.0;259.0;145.0;123.0;134.0;87.0;97.0;124.0;48.0
2038;1238426;14342;11370;0;379097;4368;28597;65;1642;539.0;65.0;48.0;260.0;163.0;133.0;138.0;88.0;98.0;125.0;65.0
2039;1241398;14435;12051;0;384359;4367;29318;59;1728;564.0;59.0;46.0;274.0;177.0;126.0;99.0;68.0;66.0;89.0;59.0
2040;1243782;13134;12421;0;389585;4355;29443;68;1676;541.0;68.0;48.0;273.0;159.0;129.0;113.0;78.0;84.0;108.0;68.0
2041;1244495;14136;12885;0;394924;4361;29961;64;1796;559.0;64.0;48.0;288.0;153.0;134.0;170.0;124.0;120.0;154.0;64.0
2042;1245746;13267;13290;0;400098;4322;30252;59;1724;535.0;59.0;55.0;256.0;150.0;133.0;151.0;109.0;119.0;142.0;59.0
