Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2070;43810;2586;49;288;202;136;375;3252;2337;6176;675;12140;13486;257.0;1089.0;145.0;109.0;112.0;134.0;73.0
2071;43520;2642;89;305;182;151;681;3444;2105;6858;727;13088;14455;255.0;1112.0;264.0;191.0;198.0;250.0;97.0
2072;43143;2532;54;303;209;147;413;3422;2418;6676;713;12929;14248;253.0;1066.0;148.0;101.0;109.0;137.0;74.0
2073;42480;2627;58;317;188;155;444;3580;2175;7039;718;13238;14593;249.0;1106.0;146.0;97.0;106.0;134.0;86.0
2074;42342;2512;81;315;175;149;619;3557;2024;6767;720;12967;14273;248.0;1058.0;182.0;120.0;135.0;171.0;97.0
2075;41499;2520;61;283;204;149;466;3196;2360;6767;697;12789;14093;243.0;1061.0;178.0;135.0;137.0;167.0;81.0
2076;41422;2462;51;266;167;128;390;3004;1932;5813;612;11139;12419;243.0;1037.0;138.0;88.0;103.0;131.0;72.0
2077;40735;2446;69;267;168;140;528;3015;1943;6358;644;11844;13113;239.0;1030.0;153.0;102.0;118.0;147.0;84.0
2078;41051;2512;70;283;186;149;535;3196;2152;6767;688;12650;13949;241.0;1058.0;224.0;163.0;170.0;209.0;93.0
2079;40265;2379;67;281;171;123;512;3173;1978;5586;642;11249;12487;236.0;1002.0;162.0;102.0;113.0;148.0;77.0
2080;40773;2542;73;300;161;139;558;3388;1862;6313;673;12121;13430;239.0;1070.0;236.0;170.0;168.0;216.0;81.0
2081;39840;2419;65;306;208;138;497;3456;2406;6267;717;12626;13878;234.0;1018.0;131.0;90.0;94.0;123.0;81.0
2082;40390;2489;79;288;174;140;604;3252;2013;6358;681;12227;13512;237.0;1048.0;217.0;152.0;162.0;200.0;95.0
2083;39565;2432;63;303;178;128;482;3422;2059;5813;672;11776;13032;232.0;1024.0;171.0;118.0;125.0;154.0;83.0
2084;39861;2375;60;286;186;132;459;3230;2152;5995;664;11836;13070;234.0;1000.0;164.0;113.0;125.0;151.0;77.0
2085;38673;2360;66;294;190;134;505;3320;2198;6085;684;12108;13329;227.0;994.0;265.0;187.0;199.0;246.0;87.0
2086;39062;2356;78;260;158;134;596;2936;1828;6085;630;11445;12666;229.0;992.0;261.0;189.0;203.0;251.0;82.0
2087;38140;2338;65;280;183;135;497;3162;2117;6131;663;11907;13115;224.0;984.0;156.0;105.0;115.0;147.0;81.0
2088;38595;2330;67;265;192;125;512;2993;2221;5677;649;11403;12610;226.0;981.0;201.0;130.0;149.0;182.0;92.0
2089;37550;2260;58;271;186;128;444;3060;2152;5813;643;11469;12640;220.0;951.0;147.0;97.0;109.0;136.0;80.0
2090;38151;2222;59;278;169;132;451;3140;1955;5995;638;11541;12700;224.0;935.0;188.0;137.0;139.0;171.0;69.0
2091;37128;2272;66;238;171;135;505;2688;1978;6131;610;11302;12477;218.0;957.0;136.0;85.0;105.0;128.0;72.0
2092;37765;2249;61;278;172;133;466;3140;1990;6040;644;11636;12804;221.0;947.0;168.0;113.0;126.0;156.0;86.0
2093;37054;2246;64;277;170;141;489;3128;1966;6403;652;11986;13149;217.0;946.0;223.0;165.0;163.0;206.0;81.0
2094;37312;2245;50;266;161;125;382;3004;1862;5677;602;10925;12089;219.0;945.0;180.0;121.0;134.0;168.0;67.0
2095;36578;2276;70;241;183;129;535;2722;2117;5858;623;11232;12405;215.0;958.0;205.0;130.0;155.0;192.0;77.0
2096;37067;2350;66;291;175;108;505;3286;2024;4905;640;10720;11926;217.0;989.0;187.0;131.0;151.0;176.0;83.0
2097;36519;2166;66;282;164;125;505;3185;1897;5677;637;11264;12390;214.0;912.0;154.0;98.0;108.0;137.0;81.0
2098;37076;2162;49;269;169;128;375;3038;1955;5813;615;11181;12308;217.0;910.0;145.0;102.0;114.0;139.0;74.0
2099;36677;2236;51;261;199;132;390;2948;2302;5995;643;11635;12791;215.0;941.0;165.0;121.0;124.0;156.0;75.0
2100;37154;2154;59;241;177;114;451;2722;2047;5177;591;10397;11522;218.0;907.0;162.0;108.0;118.0;151.0;69.0
2101;36939;2192;65;273;177;121;497;3083;2047;5495;636;11122;12262;217.0;923.0;158.0;106.0;114.0;149.0;86.0
2102;37275;2192;63;251;179;114;482;2835;2071;5177;607;10565;11707;219.0;923.0;209.0;149.0;153.0;193.0;85.0
2103;37241;2183;58;269;161;130;444;3038;1862;5904;618;11248;12385;218.0;919.0;137.0;86.0;98.0;119.0;77.0
2104;37080;2196;47;253;151;111;359;2857;1747;5041;562;10004;11146;217.0;925.0;142.0;92.0;101.0;128.0;73.0
2105;37276;2291;50;270;158;134;382;3049;1828;6085;612;11344;12528;219.0;965.0;113.0;70.0;76.0;99.0;70.0
2106;36821;2202;57;286;172;113;436;3230;1990;5132;628;10788;11931;216.0;927.0;226.0;160.0;167.0;210.0;78.0
2107;37349;2328;57;247;178;140;436;2789;2059;6358;622;11642;12841;219.0;980.0;177.0;123.0;131.0;165.0;75.0
2108;36859;2233;86;270;159;133;658;3049;1839;6040;648;11586;12742;216.0;940.0;230.0;160.0;171.0;208.0;83.0
2109;37130;2239;63;282;152;112;482;3185;1758;5086;609;10511;11672;218.0;943.0;85.0;53.0;57.0;79.0;74.0
2110;36870;2199;53;239;160;126;405;2699;1851;5722;578;10677;11819;216.0;926.0;148.0;102.0;116.0;139.0;63.0
2111;37270;2270;57;259;134;128;436;2925;1550;5813;578;10724;11899;219.0;956.0;185.0;123.0;138.0;173.0;63.0
2112;36787;2247;66;243;159;143;505;2744;1839;6494;611;11582;12744;216.0;946.0;149.0;98.0;110.0;140.0;74.0
2113;37296;2219;58;240;172;117;444;2710;1990;5313;587;10457;11610;219.0;934.0;121.0;84.0;89.0;110.0;67.0
2114;36691;2242;43;240;171;132;329;2710;1978;5995;586;11012;12171;215.0;944.0;146.0;99.0;118.0;137.0;70.0
2115;37397;2298;71;278;154;115;543;3140;1781;5223;618;10687;11873;219.0;967.0;201.0;135.0;149.0;185.0;88.0
2116;36587;2196;57;273;166;94;436;3083;1920;4269;590;9708;10848;215.0;925.0;169.0;116.0;127.0;157.0;82.0
2117;37347;2316;59;253;162;108;451;2857;1874;4905;582;10087;11281;219.0;975.0;144.0;87.0;105.0;133.0;63.0
2118;36345;2267;55;257;170;128;421;2902;1966;5813;610;11102;12269;213.0;954.0;164.0;115.0;122.0;156.0;78.0
2119;37125;2191;65;253;156;122;497;2857;1805;5541;596;10700;11840;218.0;922.0;175.0;124.0;126.0;156.0;67.0
2120;36209;2170;71;231;194;127;543;2609;2244;5768;623;11164;12290;212.0;914.0;204.0;130.0;151.0;185.0;91.0
2121;37088;2196;41;259;152;126;314;2925;1758;5722;578;10719;11862;218.0;925.0;156.0;109.0;121.0;149.0;70.0
2122;36104;2210;65;242;169;128;497;2733;1955;5813;604;10998;12140;212.0;930.0;163.0;113.0;120.0;155.0;64.0
2123;37040;2244;54;286;157;128;413;3230;1816;5813;625;11272;12434;217.0;945.0;143.0;102.0;107.0;131.0;78.0
2124;35766;2254;64;220;155;123;489;2485;1793;5586;562;10353;11512;210.0;949.0;160.0;113.0;115.0;149.0;68.0
2125;37014;2208;47;238;175;115;359;2688;2024;5223;575;10294;11441;217.0;930.0;88.0;57.0;72.0;83.0;71.0
2126;35603;2246;65;284;179;125;497;3207;2071;5677;653;11452;12607;209.0;946.0;218.0;146.0;163.0;204.0;98.0
2127;36960;2268;64;236;157;121;489;2665;1816;5495;578;10465;11637;217.0;955.0;166.0;118.0;130.0;156.0;78.0
2128;35632;2145;53;231;147;121;405;2609;1700;5495;552;10209;11321;209.0;903.0;157.0;112.0;121.0;145.0;65.0
2129;36931;2216;44;226;163;122;336;2552;1885;5541;555;10314;11464;217.0;933.0;119.0;85.0;88.0;112.0;58.0
2130;35759;2122;64;256;158;116;489;2891;1828;5268;594;10476;11579;210.0;893.0;183.0;120.0;131.0;165.0;75.0
2131;36627;2276;52;238;148;106;398;2688;1712;4814;544;9612;10785;215.0;958.0;150.0;100.0;109.0;137.0;65.0
2132;35929;2209;51;246;158;126;390;2778;1828;5722;581;10718;11859;211.0;930.0;124.0;83.0;100.0;118.0;75.0
2133;36624;2196;49;256;149;122;375;2891;1724;5541;576;10531;11671;215.0;925.0;100.0;67.0;81.0;92.0;66.0
2134;35674;2183;46;234;149;107;352;2643;1724;4859;536;9578;10706;209.0;919.0;117.0;84.0;90.0;110.0;60.0
2135;36739;2273;66;230;176;116;505;2597;2036;5268;588;10406;11578;215.0;957.0;211.0;148.0;150.0;193.0;91.0
2136;35547;2112;58;245;163;112;444;2767;1885;5086;578;10182;11279;208.0;889.0;114.0;73.0;84.0;108.0;64.0
2137;36736;2233;66;256;167;124;505;2891;1932;5631;613;10959;12114;215.0;940.0;129.0;85.0;100.0;121.0;85.0
2138;35833;2207;55;234;202;108;421;2643;2337;4905;599;10306;11445;210.0;929.0;133.0;87.0;103.0;123.0;73.0
2139;36515;2241;46;234;157;117;352;2643;1816;5313;554;10124;11281;214.0;943.0;146.0;103.0;103.0;137.0;67.0
2140;35683;2178;53;278;159;103;405;3140;1839;4678;593;10062;11188;209.0;917.0;83.0;50.0;59.0;75.0;75.0
2141;36473;2281;64;233;162;101;489;2631;1874;4587;560;9581;10755;214.0;960.0;171.0;121.0;123.0;159.0;75.0
2142;35675;2173;67;212;140;114;512;2394;1619;5177;533;9702;10826;209.0;915.0;160.0;105.0;121.0;149.0;87.0
2143;36224;2135;53;240;141;122;405;2710;1631;5541;556;10287;11398;212.0;899.0;143.0;95.0;105.0;133.0;62.0
2144;35818;2127;68;209;154;109;520;2360;1781;4950;540;9611;10716;210.0;895.0;196.0;132.0;150.0;184.0;86.0
2145;36517;2283;47;242;164;129;359;2733;1897;5858;582;10847;12022;214.0;961.0;124.0;90.0;93.0;118.0;81.0
2146;35880;2169;39;259;171;126;298;2925;1978;5722;595;10923;12046;210.0;913.0;96.0;66.0;68.0;90.0;70.0
2147;36374;2220;49;254;158;128;375;2868;1828;5813;589;10884;12032;213.0;935.0;108.0;74.0;82.0;102.0;63.0
2148;35887;2170;75;228;174;111;574;2575;2013;5041;588;10203;11327;210.0;914.0;153.0;103.0;114.0;141.0;81.0
2149;36640;2176;60;271;162;142;459;3060;1874;6449;635;11842;12973;215.0;916.0;140.0;93.0;105.0;131.0;83.0
2150;36020;2147;66;234;182;110;505;2643;2105;4996;592;10249;11364;211.0;904.0;164.0;115.0;124.0;153.0;82.0
2151;36613;2207;68;246;159;118;520;2778;1839;5359;591;10496;11640;215.0;929.0;166.0;105.0;117.0;153.0;88.0
2152;36001;2202;73;240;165;91;558;2710;1909;4133;569;9310;10448;211.0;927.0;223.0;151.0;155.0;199.0;96.0
2153;36551;2162;67;244;186;106;512;2756;2152;4814;603;10234;11358;214.0;910.0;229.0;156.0;169.0;211.0;91.0
2154;36022;2180;60;270;157;97;459;3049;1816;4405;584;9729;10858;211.0;918.0;159.0;117.0;120.0;147.0;71.0
2155;36431;2244;62;235;137;106;474;2654;1585;4814;540;9527;10686;214.0;945.0;175.0;112.0;130.0;165.0;67.0
2156;35957;2195;46;257;145;96;352;2902;1677;4360;544;9291;10426;211.0;924.0;93.0;61.0;71.0;90.0;67.0
2157;36595;2249;59;229;165;123;451;2586;1909;5586;576;10532;11694;215.0;947.0;202.0;147.0;150.0;188.0;68.0
2158;35807;2139;67;271;153;131;512;3060;1770;5949;622;11291;12402;210.0;901.0;191.0;128.0;138.0;176.0;80.0
2159;36579;2181;59;226;138;119;451;2552;1596;5404;542;10003;11136;215.0;918.0;158.0;105.0;117.0;148.0;73.0
2160;36331;2231;54;238;157;115;413;2688;1816;5223;564;10140;11292;213.0;939.0;125.0;86.0;101.0;121.0;71.0
2161;36495;2194;56;244;153;128;428;2756;1770;5813;581;10767;11905;214.0;924.0;125.0;80.0;97.0;117.0;70.0
2162;36550;2282;43;258;175;117;329;2914;2024;5313;593;10580;11755;214.0;961.0;115.0;78.0;85.0;106.0;61.0
2163;36466;2220;58;229;160;99;444;2586;1851;4496;546;9377;10526;214.0;935.0;149.0;92.0;101.0;136.0;65.0
2164;36366;2233;51;248;184;133;390;2801;2128;6040;616;11359;12512;213.0;940.0;121.0;74.0;87.0;110.0;71.0
2165;36564;2234;48;249;187;114;367;2812;2163;5177;598;10519;11674;214.0;941.0;134.0;85.0;100.0;126.0;62.0
2166;36707;2177;51;237;178;121;390;2676;2059;5495;587;10620;11752;215.0;917.0;114.0;76.0;87.0;104.0;78.0
2167;36788;2242;71;236;172;113;543;2665;1990;5132;592;10330;11490;216.0;944.0;182.0;131.0;138.0;171.0;79.0
2168;36782;2161;60;225;152;121;459;2541;1758;5495;558;10253;11379;216.0;910.0;132.0;81.0;100.0;124.0;68.0
2169;36950;2288;70;259;145;125;535;2925;1677;5677;599;10814;11994;217.0;963.0;282.0;201.0;204.0;258.0;93.0
2170;37063;2234;57;241;160;104;436;2722;1851;4723;562;9732;10890;217.0;941.0;119.0;78.0;87.0;110.0;72.0
2171;36832;2238;64;249;148;124;489;2812;1712;5631;585;10644;11802;216.0;942.0;166.0;110.0;121.0;151.0;82.0
2172;37436;2355;54;249;150;129;413;2812;1735;5858;582;10818;12029;220.0;991.0;163.0;106.0;130.0;148.0;74.0
2173;36755;2251;61;241;170;111;466;2722;1966;5041;583;10195;11359;216.0;948.0;176.0;115.0;128.0;161.0;79.0
2174;37573;2249;77;269;148;107;589;3038;1712;4859;601;10198;11365;220.0;947.0;235.0;166.0;175.0;219.0;86.0
2175;36694;2267;64;249;152;117;489;2812;1758;5313;582;10372;11541;215.0;954.0;200.0;135.0;154.0;188.0;83.0
2176;37606;2339;59;278;158;120;451;3140;1828;5450;615;10869;12075;221.0;985.0;173.0;112.0;129.0;159.0;81.0
2177;36627;2195;60;235;174;107;459;2654;2013;4859;576;9985;11124;215.0;924.0;164.0;112.0;118.0;151.0;81.0
2178;37668;2323;63;256;173;115;482;2891;2001;5223;607;10597;11796;221.0;978.0;169.0;109.0;131.0;156.0;80.0
2179;36806;2242;39;235;166;121;298;2654;1920;5495;561;10367;11527;216.0;944.0;114.0;75.0;88.0;106.0;50.0
2180;37448;2275;73;272;160;110;558;3072;1851;4996;615;10477;11655;220.0;958.0;155.0;102.0;118.0;145.0;99.0
2181;36903;2272;49;245;172;126;375;2767;1990;5722;592;10854;12027;216.0;957.0;117.0;85.0;85.0;108.0;76.0
2182;37608;2347;52;252;147;125;398;2846;1700;5677;576;10621;11830;221.0;988.0;119.0;70.0;91.0;114.0;72.0
2183;36998;2307;61;235;164;105;466;2654;1897;4768;565;9785;10973;217.0;971.0;196.0;139.0;150.0;186.0;78.0
2184;37711;2293;51;264;142;128;390;2981;1643;5813;585;10827;12013;221.0;965.0;161.0;106.0;117.0;149.0;67.0
2185;37288;2160;52;270;143;112;398;3049;1654;5086;577;10187;11315;219.0;909.0;140.0;94.0;105.0;128.0;65.0
2186;37314;2219;58;219;164;123;444;2473;1897;5586;564;10400;11553;219.0;934.0;145.0;96.0;105.0;136.0;72.0
2187;37326;2262;60;246;174;115;459;2778;2013;5223;595;10473;11644;219.0;952.0;210.0;149.0;154.0;192.0;68.0
2188;37147;2204;54;231;175;114;413;2609;2024;5177;574;10223;11369;218.0;928.0;140.0;95.0;105.0;132.0;72.0
2189;37318;2279;50;223;149;126;382;2518;1724;5722;548;10346;11524;219.0;959.0;144.0;100.0;110.0;138.0;62.0
2190;37315;2288;57;244;163;116;436;2756;1885;5268;580;10345;11527;219.0;963.0;138.0;94.0;106.0;128.0;61.0
2191;37326;2173;62;250;146;100;474;2823;1689;4541;558;9527;10661;219.0;915.0;214.0;158.0;169.0;204.0;73.0
2192;37030;2312;59;229;151;111;451;2586;1747;5041;550;9825;11015;217.0;973.0;168.0;126.0;126.0;154.0;63.0
2193;37092;2322;64;239;159;108;489;2699;1839;4905;570;9932;11128;218.0;978.0;193.0;132.0;142.0;178.0;83.0
2194;36848;2208;66;255;160;126;505;2880;1851;5722;607;10958;12104;216.0;930.0;217.0;147.0;150.0;197.0;80.0
2195;36871;2271;50;233;144;119;382;2631;1666;5404;546;10083;11255;216.0;956.0;121.0;84.0;92.0;115.0;67.0
2196;36751;2200;61;237;151;125;466;2676;1747;5677;574;10566;11708;216.0;926.0;130.0;83.0;93.0;118.0;76.0
2197;36820;2221;55;232;178;119;421;2620;2059;5404;584;10504;11655;216.0;935.0;169.0;120.0;129.0;157.0;74.0
2198;36559;2213;55;254;138;136;421;2868;1596;6176;583;11061;12207;214.0;932.0;90.0;58.0;67.0;85.0;70.0
2199;36928;2225;58;257;139;117;444;2902;1608;5313;571;10267;11421;217.0;937.0;136.0;96.0;101.0;126.0;80.0
2200;36618;2120;73;239;163;118;558;2699;1885;5359;593;10501;11609;215.0;893.0;198.0;134.0;141.0;181.0;83.0
2201;37220;2251;56;229;174;129;428;2586;2013;5858;588;10885;12051;218.0;948.0;190.0;131.0;140.0;178.0;77.0
2202;36446;2097;45;233;153;102;344;2631;1770;4632;533;9377;10474;214.0;883.0;88.0;61.0;65.0;83.0;71.0
2203;37254;2253;43;275;160;136;329;3106;1851;6176;614;11462;12629;218.0;949.0;93.0;74.0;71.0;85.0;59.0
2204;36457;2191;58;234;161;125;444;2643;1862;5677;578;10626;11762;214.0;922.0;159.0;118.0;128.0;152.0;86.0
2205;37057;2280;57;236;166;132;436;2665;1920;5995;591;11016;12193;217.0;960.0;135.0;82.0;99.0;126.0;89.0
2206;36613;2264;51;203;145;115;390;2293;1677;5223;514;9583;10751;215.0;953.0;123.0;78.0;88.0;114.0;58.0
2207;36922;2211;66;246;166;129;505;2778;1920;5858;607;11061;12209;217.0;931.0;194.0;125.0;134.0;175.0;83.0
2208;36628;2223;66;245;167;112;505;2767;1932;5086;590;10290;11441;215.0;936.0;224.0;156.0;161.0;205.0;79.0
2209;36954;2179;54;208;168;129;413;2349;1943;5858;559;10563;11697;217.0;917.0;124.0;79.0;87.0;112.0;68.0
2210;36595;2221;54;269;182;92;413;3038;2105;4178;597;9734;10884;215.0;935.0;129.0;89.0;100.0;120.0;81.0
2211;36548;2212;46;231;154;111;352;2609;1781;5041;542;9783;10928;214.0;931.0;155.0;111.0;114.0;141.0;62.0
2212;36748;2371;69;240;166;120;528;2710;1920;5450;595;10608;11822;216.0;998.0;220.0;153.0;159.0;204.0;88.0
2213;36468;2393;62;242;153;132;474;2733;1770;5995;589;10972;12193;214.0;1007.0;137.0;89.0;107.0;127.0;78.0
2214;36813;2234;61;255;149;134;466;2880;1724;6085;599;11155;12312;216.0;941.0;261.0;191.0;192.0;237.0;97.0
2215;36485;2233;53;268;191;110;405;3027;2209;4996;622;10637;11791;214.0;940.0;201.0;143.0;158.0;188.0;70.0
2216;36718;2294;55;249;167;125;421;2812;1932;5677;596;10842;12023;215.0;966.0;172.0;112.0;134.0;162.0;89.0
2217;36519;2269;46;249;166;114;352;2812;1920;5177;575;10261;11430;214.0;955.0;184.0;140.0;146.0;169.0;74.0
2218;36897;2275;46;222;157;116;352;2507;1816;5268;541;9943;11117;216.0;958.0;191.0;134.0;141.0;172.0;80.0
2219;36580;2223;51;239;163;123;390;2699;1885;5586;576;10560;11711;215.0;936.0;176.0;117.0;131.0;158.0;72.0
2220;37149;2308;46;231;154;134;352;2609;1781;6085;565;10827;12017;218.0;972.0;111.0;74.0;80.0;101.0;68.0
2221;36910;2329;63;233;157;123;482;2631;1816;5586;576;10515;11712;216.0;981.0;213.0;147.0;161.0;200.0;71.0
2222;37089;2272;53;234;164;130;405;2643;1897;5904;581;10849;12024;218.0;957.0;131.0;85.0;98.0;122.0;75.0
