Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2090;114168;6824;139;221;183;108;1063;2496;2117;4905;651;10581;14124;670.0;2873.0;680.0;481.0;514.0;628.0;242.0
2091;111152;6697;134;178;169;96;1025;2010;1955;4360;577;9350;12821;652.0;2819.0;609.0;437.0;462.0;560.0;221.0
2092;112983;6857;124;223;182;119;948;2518;2105;5404;648;10975;14525;663.0;2887.0;435.0;297.0;322.0;404.0;224.0
2093;110633;6696;113;190;177;121;864;2146;2047;5495;601;10552;14020;649.0;2819.0;400.0;270.0;292.0;371.0;226.0
2094;111619;6644;112;210;163;93;856;2372;1885;4224;578;9337;12789;655.0;2797.0;425.0;295.0;319.0;388.0;206.0
2095;108775;6679;137;220;179;96;1048;2485;2071;4360;632;9964;13414;638.0;2812.0;505.0;338.0;372.0;470.0;243.0
2096;110522;6681;122;240;169;94;933;2710;1955;4269;625;9867;13328;648.0;2813.0;446.0;310.0;335.0;413.0;214.0
2097;108669;6485;129;227;183;93;986;2564;2117;4224;632;9891;13258;637.0;2730.0;460.0;314.0;354.0;429.0;224.0
2098;110160;6707;121;213;169;106;925;2405;1955;4814;609;10099;13569;646.0;2824.0;591.0;420.0;445.0;541.0;221.0
2099;109331;6686;120;212;203;110;918;2394;2348;4996;645;10656;14112;641.0;2815.0;465.0;330.0;352.0;427.0;226.0
2100;110430;6547;120;195;169;112;918;2202;1955;5086;596;10161;13565;648.0;2756.0;425.0;283.0;316.0;392.0;218.0
2101;109390;6581;133;230;192;91;1017;2597;2221;4133;646;9968;13381;642.0;2771.0;527.0;364.0;384.0;489.0;227.0
2102;110034;6553;130;204;167;99;994;2304;1932;4496;600;9726;13130;645.0;2759.0;512.0;364.0;379.0;478.0;224.0
2103;109767;6648;129;200;178;97;986;2259;2059;4405;604;9709;13152;644.0;2799.0;460.0;310.0;348.0;432.0;226.0
2104;110567;6655;106;199;163;81;811;2247;1885;3679;549;8622;12072;648.0;2802.0;441.0;303.0;317.0;408.0;207.0
2105;109489;6722;118;205;166;106;902;2315;1920;4814;595;9951;13423;642.0;2830.0;428.0;291.0;303.0;392.0;198.0
2106;110490;6615;112;235;178;92;856;2654;2059;4178;617;9747;13180;648.0;2785.0;482.0;339.0;364.0;448.0;211.0
2107;109306;6592;116;203;163;112;887;2293;1885;5086;594;10151;13567;641.0;2775.0;519.0;368.0;390.0;485.0;220.0
2108;110536;6601;148;220;168;99;1132;2485;1943;4496;635;10056;13483;648.0;2779.0;537.0;368.0;396.0;494.0;233.0
2109;109644;6605;135;223;152;85;1032;2518;1758;3860;595;9168;12592;643.0;2781.0;532.0;373.0;388.0;490.0;211.0
2110;109977;6563;140;205;170;96;1071;2315;1966;4360;611;9712;13120;645.0;2763.0;529.0;349.0;378.0;482.0;224.0
2111;110282;6722;116;217;167;97;887;2451;1932;4405;597;9675;13152;647.0;2830.0;495.0;348.0;370.0;461.0;231.0
2112;109765;6689;142;204;152;102;1086;2304;1758;4632;600;9780;13240;644.0;2816.0;607.0;421.0;461.0;567.0;232.0
2113;110093;6663;137;211;178;88;1048;2383;2059;3996;614;9486;12937;646.0;2805.0;526.0;349.0;379.0;476.0;232.0
2114;109464;6652;107;210;186;112;818;2372;2152;5086;615;10428;13871;642.0;2801.0;427.0;287.0;321.0;399.0;218.0
2115;110414;6745;127;217;156;109;971;2451;1805;4950;609;10177;13665;648.0;2840.0;523.0;369.0;401.0;486.0;229.0
2116;110051;6643;111;221;157;73;849;2496;1816;3315;562;8476;11918;645.0;2797.0;462.0;309.0;335.0;431.0;215.0
2117;110535;6811;138;201;155;96;1055;2270;1793;4360;590;9478;12993;648.0;2867.0;555.0;382.0;406.0;509.0;223.0
2118;110235;6746;133;220;170;98;1017;2485;1966;4451;621;9919;13406;647.0;2840.0;449.0;298.0;328.0;416.0;237.0
2119;110434;6587;105;215;158;101;803;2428;1828;4587;579;9646;13067;648.0;2773.0;443.0;316.0;328.0;402.0;193.0
2120;109954;6595;122;188;173;101;933;2123;2001;4587;584;9644;13066;645.0;2777.0;460.0;313.0;346.0;426.0;224.0
2121;111061;6589;108;215;172;91;826;2428;1990;4133;586;9377;12802;651.0;2774.0;467.0;318.0;339.0;437.0;219.0
2122;110384;6676;137;196;179;109;1048;2213;2071;4950;621;10282;13740;647.0;2811.0;438.0;295.0;325.0;411.0;243.0
2123;111396;6666;114;227;168;97;872;2564;1943;4405;606;9784;13243;653.0;2806.0;474.0;335.0;357.0;440.0;223.0
2124;110498;6894;141;192;144;102;1078;2168;1666;4632;579;9544;13094;648.0;2902.0;472.0;321.0;340.0;434.0;214.0
2125;111166;6792;119;209;189;94;910;2360;2186;4269;611;9725;13236;652.0;2859.0;509.0;346.0;383.0;467.0;248.0
2126;110802;6734;133;220;158;99;1017;2485;1828;4496;610;9826;13311;650.0;2835.0;533.0;364.0;390.0;495.0;220.0
2127;111531;6784;134;195;174;99;1025;2202;2013;4496;602;9736;13246;654.0;2856.0;561.0;396.0;424.0;519.0;237.0
2128;111375;6787;144;175;156;110;1101;1976;1805;4996;585;9878;13388;653.0;2857.0;546.0;376.0;403.0;505.0;232.0
2129;111546;6775;106;181;166;91;811;2044;1920;4133;544;8908;12414;654.0;2852.0;441.0;305.0;327.0;409.0;211.0
2130;110968;6592;111;213;154;95;849;2405;1781;4314;573;9349;12775;651.0;2775.0;451.0;302.0;338.0;423.0;206.0
2131;111503;6859;124;214;141;87;948;2417;1631;3951;566;8947;12489;654.0;2888.0;423.0;277.0;317.0;397.0;209.0
2132;111092;6763;144;216;159;93;1101;2439;1839;4224;612;9603;13102;652.0;2847.0;519.0;348.0;397.0;484.0;230.0
2133;111289;6754;114;231;164;93;872;2609;1897;4224;602;9602;13098;653.0;2843.0;458.0;323.0;340.0;429.0;238.0
2134;110308;6727;123;218;157;93;941;2462;1816;4224;591;9443;12922;647.0;2832.0;533.0;391.0;401.0;496.0;218.0
2135;111020;6683;120;184;188;93;918;2078;2175;4224;585;9395;12860;651.0;2814.0;454.0;318.0;335.0;418.0;224.0
2136;110569;6731;141;209;151;99;1078;2360;1747;4496;600;9681;13163;648.0;2834.0;462.0;303.0;330.0;429.0;228.0
2137;111043;6841;120;216;187;92;918;2439;2163;4178;615;9698;13229;651.0;2880.0;348.0;232.0;258.0;319.0;226.0
2138;110679;6723;109;178;194;84;834;2010;2244;3815;565;8903;12382;649.0;2830.0;346.0;233.0;268.0;323.0;186.0
2139;111060;6693;126;196;193;102;964;2213;2233;4632;617;10042;13511;651.0;2818.0;437.0;295.0;325.0;409.0;238.0
2140;111355;6690;130;205;159;91;994;2315;1839;4133;585;9281;12751;653.0;2817.0;504.0;343.0;371.0;459.0;241.0
2141;110558;6787;135;197;162;88;1032;2225;1874;3996;582;9127;12632;648.0;2857.0;525.0;360.0;387.0;491.0;239.0
2142;111191;6793;116;172;165;122;887;1942;1909;5541;575;10279;13791;652.0;2860.0;453.0;313.0;342.0;416.0;225.0
2143;110530;6814;124;202;136;98;948;2281;1573;4451;560;9253;12770;648.0;2869.0;440.0;307.0;332.0;410.0;220.0
2144;110360;6604;124;180;149;97;948;2033;1724;4405;550;9110;12537;647.0;2780.0;437.0;298.0;321.0;406.0;219.0
2145;110138;6816;134;194;156;111;1025;2191;1805;5041;595;10062;13578;646.0;2870.0;444.0;297.0;310.0;402.0;244.0
2146;111291;6715;125;207;172;111;956;2338;1990;5041;615;10325;13805;653.0;2827.0;468.0;312.0;347.0;435.0;222.0
2147;110205;6662;127;188;174;106;971;2123;2013;4814;595;9921;13372;646.0;2805.0;490.0;327.0;363.0;452.0;216.0
2148;111466;6774;115;188;175;108;879;2123;2024;4905;586;9931;13437;654.0;2852.0;393.0;271.0;300.0;366.0;205.0
2149;110112;6763;126;203;172;102;964;2293;1990;4632;603;9879;13372;646.0;2847.0;465.0;316.0;347.0;431.0;238.0
2150;110792;6638;115;192;164;88;879;2168;1897;3996;559;8940;12385;650.0;2795.0;359.0;222.0;261.0;340.0;212.0
2151;110110;6732;133;188;183;96;1017;2123;2117;4360;600;9617;13097;646.0;2834.0;338.0;216.0;255.0;321.0;246.0
2152;111055;6674;123;188;158;84;941;2123;1828;3815;553;8707;12168;651.0;2810.0;555.0;386.0;400.0;501.0;216.0
2153;109855;6613;120;200;163;97;918;2259;1885;4405;580;9467;12895;644.0;2784.0;377.0;235.0;275.0;345.0;218.0
2154;110505;6642;145;199;154;86;1109;2247;1781;3906;584;9043;12487;648.0;2796.0;554.0;379.0;414.0;513.0;209.0
2155;109426;6697;121;203;152;100;925;2293;1758;4541;576;9517;12978;642.0;2819.0;493.0;330.0;367.0;462.0;210.0
2156;110482;6701;133;212;167;70;1017;2394;1932;3179;582;8522;11991;648.0;2821.0;500.0;350.0;355.0;454.0;243.0
2157;109708;6772;112;195;147;88;856;2202;1700;3996;542;8754;12248;643.0;2851.0;432.0;305.0;318.0;400.0;196.0
2158;110395;6698;133;210;166;116;1017;2372;1920;5268;625;10577;14044;647.0;2820.0;507.0;345.0;376.0;471.0;238.0
2159;109998;6673;124;213;169;105;948;2405;1955;4768;611;10076;13530;645.0;2809.0;510.0;345.0;386.0;476.0;242.0
2160;110500;6814;118;206;168;90;902;2326;1943;4087;582;9258;12775;648.0;2869.0;395.0;269.0;291.0;364.0;218.0
2161;110439;6656;129;215;155;103;986;2428;1793;4678;602;9885;13335;648.0;2802.0;455.0;311.0;331.0;422.0;223.0
2162;110514;6857;106;195;192;106;811;2202;2221;4814;599;10048;13583;648.0;2887.0;343.0;243.0;258.0;320.0;225.0
2163;110125;6765;124;187;150;72;948;2112;1735;3270;533;8065;11559;646.0;2848.0;557.0;402.0;410.0;515.0;195.0
2164;110444;6718;116;194;168;104;887;2191;1943;4723;582;9744;13220;648.0;2828.0;443.0;304.0;327.0;407.0;211.0
2165;110017;6686;131;195;179;94;1002;2202;2071;4269;599;9544;13004;645.0;2815.0;512.0;362.0;383.0;474.0;229.0
2166;110242;6648;103;197;189;94;788;2225;2186;4269;583;9468;12914;647.0;2799.0;363.0;253.0;280.0;335.0;204.0
2167;110236;6688;132;213;166;96;1009;2405;1920;4360;607;9694;13157;647.0;2816.0;509.0;354.0;393.0;478.0;256.0
2168;110459;6592;117;189;140;102;895;2134;1619;4632;548;9280;12703;648.0;2775.0;480.0;329.0;359.0;443.0;211.0
2169;110385;6744;131;206;159;94;1002;2326;1839;4269;590;9436;12922;647.0;2839.0;498.0;345.0;373.0;455.0;227.0
2170;111156;6792;110;200;174;87;841;2259;2013;3951;571;9064;12575;652.0;2859.0;437.0;301.0;331.0;407.0;215.0
2171;110586;6710;141;197;149;110;1078;2225;1724;4996;597;10023;13497;649.0;2825.0;516.0;344.0;386.0;475.0;246.0
2172;110052;6796;132;216;173;99;1009;2439;2001;4496;620;9945;13451;645.0;2861.0;457.0;301.0;327.0;421.0;242.0
2173;109930;6720;115;217;185;97;879;2451;2140;4405;614;9875;13349;645.0;2829.0;483.0;329.0;356.0;453.0;238.0
2174;109945;6709;139;212;141;107;1063;2394;1631;4859;599;9947;13417;645.0;2825.0;468.0;310.0;364.0;438.0;227.0
2175;109942;6787;146;215;144;75;1116;2428;1666;3406;580;8616;12118;645.0;2857.0;583.0;404.0;434.0;539.0;232.0
2176;110354;6780;140;226;161;88;1071;2552;1862;3996;615;9481;12982;647.0;2854.0;540.0;381.0;409.0;507.0;250.0
2177;109512;6676;128;201;181;88;979;2270;2094;3996;598;9339;12792;642.0;2811.0;469.0;319.0;355.0;438.0;208.0
2178;110120;6832;128;192;180;88;979;2168;2082;3996;588;9225;12747;646.0;2876.0;454.0;305.0;345.0;427.0;220.0
2179;109972;6636;102;198;173;89;780;2236;2001;4042;562;9059;12498;645.0;2794.0;448.0;328.0;336.0;418.0;198.0
2180;110671;6688;122;207;180;89;933;2338;2082;4042;598;9395;12860;649.0;2816.0;505.0;342.0;377.0;469.0;248.0
2181;110045;6742;113;184;188;99;864;2078;2175;4496;584;9613;13096;645.0;2838.0;481.0;329.0;354.0;438.0;219.0
2182;111235;6872;108;205;167;89;826;2315;1932;4042;569;9115;12660;652.0;2893.0;416.0;278.0;294.0;381.0;194.0
2183;109989;6773;136;184;172;85;1040;2078;1990;3860;577;8968;12464;645.0;2851.0;528.0;367.0;395.0;491.0;229.0
2184;111009;6721;100;204;163;112;765;2304;1885;5086;579;10040;13521;651.0;2830.0;419.0;276.0;300.0;382.0;214.0
2185;109729;6588;113;179;147;89;864;2021;1700;4042;528;8627;12045;644.0;2774.0;526.0;370.0;395.0;489.0;196.0
2186;110613;6681;127;202;176;93;971;2281;2036;4224;598;9512;12974;649.0;2813.0;494.0;328.0;349.0;450.0;226.0
2187;109404;6696;114;190;173;99;872;2146;2001;4496;576;9515;12976;642.0;2819.0;413.0;279.0;308.0;381.0;214.0
2188;110219;6643;133;179;146;106;1017;2021;1689;4814;564;9541;12984;646.0;2797.0;499.0;340.0;369.0;456.0;212.0
2189;109957;6691;121;192;168;101;925;2168;1943;4587;582;9623;13085;645.0;2817.0;483.0;338.0;364.0;452.0;222.0
2190;110284;6588;96;211;164;112;734;2383;1897;5086;583;10100;13521;647.0;2774.0;372.0;252.0;262.0;333.0;202.0
2191;110106;6602;110;179;166;100;841;2021;1920;4541;555;9323;12748;646.0;2779.0;378.0;248.0;284.0;356.0;202.0
2192;110649;6816;141;178;156;87;1078;2010;1805;3951;562;8844;12363;649.0;2870.0;649.0;455.0;485.0;596.0;230.0
2193;110082;6706;129;185;167;83;986;2089;1932;3769;564;8776;12245;646.0;2823.0;498.0;335.0;368.0;463.0;207.0
2194;110028;6557;108;197;150;102;826;2225;1735;4632;557;9418;12824;645.0;2761.0;468.0;331.0;356.0;440.0;208.0
2195;109838;6679;138;208;152;97;1055;2349;1758;4405;595;9567;13023;644.0;2812.0;504.0;344.0;370.0;468.0;243.0
2196;109732;6515;117;183;155;91;895;2067;1793;4133;546;8888;12275;644.0;2743.0;453.0;324.0;331.0;409.0;213.0
2197;110330;6675;122;225;152;88;933;2541;1758;3996;587;9228;12685;647.0;2810.0;468.0;316.0;361.0;444.0;230.0
2198;110350;6772;111;180;146;94;849;2033;1689;4269;531;8840;12338;647.0;2851.0;439.0;309.0;337.0;408.0;209.0
2199;110328;6764;145;203;160;90;1109;2293;1851;4087;598;9340;12835;647.0;2848.0;510.0;324.0;381.0;477.0;257.0
2200;110525;6584;125;188;162;95;956;2123;1874;4314;570;9267;12687;648.0;2772.0;466.0;307.0;341.0;432.0;229.0
2201;109684;6706;120;205;161;92;918;2315;1862;4178;578;9273;12739;643.0;2823.0;428.0;278.0;307.0;390.0;210.0
2202;110503;6553;121;175;144;104;925;1976;1666;4723;544;9290;12697;648.0;2759.0;476.0;334.0;351.0;445.0;211.0
2203;109948;6729;134;203;174;94;1025;2293;2013;4269;605;9600;13078;645.0;2833.0;493.0;350.0;365.0;455.0;236.0
2204;110703;6639;126;196;165;94;964;2213;1909;4269;581;9355;12799;649.0;2795.0;606.0;419.0;442.0;553.0;221.0
2205;109175;6593;128;171;158;101;979;1931;1828;4587;558;9325;12741;640.0;2776.0;541.0;383.0;402.0;502.0;220.0
2206;109592;6708;125;180;163;92;956;2033;1885;4178;560;9052;12519;643.0;2824.0;437.0;299.0;316.0;404.0;214.0
2207;109227;6630;136;181;180;94;1040;2044;2082;4269;591;9435;12867;641.0;2791.0;578.0;394.0;422.0;528.0;230.0
2208;108899;6592;132;194;157;95;1009;2191;1816;4314;578;9330;12744;639.0;2775.0;442.0;293.0;321.0;406.0;215.0
2209;109517;6512;118;188;150;96;902;2123;1735;4360;552;9120;12504;642.0;2742.0;452.0;312.0;342.0;418.0;218.0
2210;109294;6555;154;201;139;86;1178;2270;1608;3906;580;8962;12363;641.0;2760.0;668.0;463.0;487.0;614.0;245.0
2211;109839;6595;111;174;190;90;849;1965;2198;4087;565;9099;12520;644.0;2777.0;484.0;342.0;367.0;443.0;232.0
2212;110000;6847;131;182;136;107;1002;2055;1573;4859;556;9489;13017;645.0;2883.0;440.0;308.0;321.0;412.0;220.0
2213;109638;6851;122;203;151;94;933;2293;1747;4269;570;9242;12769;643.0;2884.0;432.0;287.0;318.0;398.0;220.0
2214;110004;6729;119;210;173;109;910;2372;2001;4950;611;10233;13711;645.0;2833.0;480.0;329.0;366.0;445.0;254.0
2215;109318;6763;114;214;159;87;872;2417;1839;3951;574;9079;12567;641.0;2847.0;483.0;330.0;366.0;453.0;204.0
2216;109949;6802;127;206;161;102;971;2326;1862;4632;596;9791;13300;645.0;2864.0;585.0;409.0;442.0;541.0;228.0
2217;109126;6738;115;183;174;92;879;2067;2013;4178;564;9137;12614;640.0;2837.0;437.0;303.0;333.0;411.0;215.0
2218;110047;6622;114;199;163;89;872;2247;1885;4042;565;9046;12479;645.0;2788.0;477.0;332.0;364.0;439.0;216.0
2219;109300;6612;128;199;176;114;979;2247;2036;5177;617;10439;13864;641.0;2784.0;467.0;308.0;340.0;424.0;232.0
2220;110497;6803;104;190;162;89;795;2146;1874;4042;545;8857;12369;648.0;2864.0;464.0;339.0;369.0;435.0;214.0
2221;108974;6776;137;198;163;97;1048;2236;1885;4405;595;9574;13066;639.0;2853.0;506.0;349.0;380.0;472.0;224.0
2222;110630;6694;105;197;163;114;803;2225;1885;5177;579;10090;13557;649.0;2818.0;446.0;308.0;338.0;412.0;216.0
