Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2044;20839;1260;46;295;178;148;352;3332;2059;6721;667;12464;13116;122.0;530.0;67.0;39.0;44.0;59.0;38.0
2045;20952;1312;54;288;171;156;413;3252;1978;7085;669;12728;13403;123.0;552.0;117.0;83.0;85.0;103.0;39.0
2046;21389;1284;45;273;202;141;344;3083;2337;6403;661;12167;12833;125.0;541.0;102.0;74.0;75.0;96.0;49.0
2047;21489;1329;58;261;177;141;444;2948;2047;6403;637;11842;12528;126.0;560.0;188.0;130.0;140.0;174.0;57.0
2048;21745;1347;40;281;183;146;306;3173;2117;6630;650;12226;12921;128.0;567.0;102.0;71.0;76.0;97.0;51.0
2049;21953;1312;42;326;185;126;321;3682;2140;5722;679;11865;12546;129.0;552.0;90.0;67.0;66.0;85.0;41.0
2050;22167;1365;50;283;165;135;382;3196;1909;6131;633;11618;12323;130.0;575.0;128.0;94.0;90.0;117.0;57.0
2051;22380;1345;42;289;172;159;321;3264;1990;7221;662;12796;13493;131.0;566.0;97.0;71.0;75.0;92.0;37.0
2052;22486;1291;41;287;187;137;314;3241;2163;6222;652;11940;12616;132.0;544.0;67.0;48.0;52.0;65.0;38.0
2053;22741;1423;45;285;170;143;344;3219;1966;6494;643;12023;12755;133.0;599.0;63.0;42.0;49.0;59.0;39.0
2054;22674;1276;53;299;205;162;405;3377;2371;7357;719;13510;14180;133.0;537.0;97.0;67.0;74.0;90.0;42.0
2055;22954;1412;53;286;204;187;405;3230;2360;8492;730;14487;15216;135.0;594.0;97.0;63.0;70.0;92.0;61.0
2056;22752;1360;51;307;187;171;390;3467;2163;7766;716;13786;14492;133.0;573.0;132.0;94.0;99.0;123.0;46.0
2057;22978;1407;51;276;185;161;390;3117;2140;7312;673;12959;13686;135.0;592.0;85.0;52.0;67.0;79.0;55.0
2058;22815;1408;54;306;187;160;413;3456;2163;7266;707;13298;14025;134.0;593.0;64.0;37.0;47.0;58.0;49.0
2059;23162;1440;47;315;211;165;359;3557;2441;7493;738;13850;14592;136.0;606.0;124.0;93.0;89.0;111.0;47.0
2060;23001;1412;47;296;202;152;359;3343;2337;6903;697;12942;13671;135.0;594.0;127.0;89.0;94.0;118.0;52.0
2061;23228;1395;50;312;206;136;382;3523;2383;6176;704;12464;13187;136.0;587.0;63.0;38.0;49.0;58.0;55.0
2062;23049;1466;51;315;188;167;390;3557;2175;7584;721;13706;14458;135.0;617.0;122.0;87.0;92.0;110.0;43.0
2063;23066;1404;44;320;185;156;336;3614;2140;7085;705;13175;13901;135.0;591.0;103.0;79.0;78.0;94.0;34.0
2064;22840;1403;53;322;191;147;405;3636;2209;6676;713;12926;13651;134.0;591.0;120.0;86.0;89.0;107.0;50.0
2065;22734;1398;53;320;191;154;405;3614;2209;6994;718;13222;13944;133.0;589.0;125.0;88.0;97.0;120.0;58.0
2066;22494;1386;50;313;207;143;382;3535;2394;6494;713;12805;13521;132.0;584.0;104.0;70.0;81.0;96.0;49.0
2067;22389;1370;51;325;203;145;390;3670;2348;6585;724;12993;13701;131.0;577.0;85.0;58.0;65.0;80.0;52.0
2068;22165;1389;47;304;198;166;359;3433;2290;7539;715;13621;14336;130.0;585.0;85.0;63.0;58.0;76.0;46.0
2069;22187;1342;46;336;202;161;352;3795;2337;7312;745;13796;14491;130.0;565.0;121.0;87.0;94.0;116.0;56.0
2070;21781;1305;43;286;211;139;329;3230;2441;6313;679;12313;12990;128.0;549.0;73.0;52.0;58.0;67.0;45.0
2071;21729;1338;65;323;179;160;497;3648;2071;7266;727;13482;14172;127.0;563.0;90.0;60.0;69.0;87.0;46.0
2072;21425;1250;42;321;213;163;321;3625;2464;7403;739;13813;14465;126.0;526.0;60.0;36.0;41.0;55.0;42.0
2073;21157;1310;44;349;186;163;336;3941;2152;7403;742;13832;14508;124.0;552.0;80.0;59.0;60.0;75.0;40.0
2074;21143;1259;55;337;171;162;421;3806;1978;7357;725;13562;14216;124.0;530.0;92.0;62.0;70.0;87.0;50.0
2075;20736;1267;42;300;213;152;321;3388;2464;6903;707;13076;13731;122.0;533.0;88.0;67.0;71.0;84.0;38.0
2076;20751;1241;34;288;167;140;260;3252;1932;6358;629;11802;12446;122.0;522.0;62.0;38.0;47.0;60.0;33.0
2077;20353;1277;50;292;165;143;382;3298;1909;6494;650;12083;12740;119.0;538.0;82.0;59.0;64.0;79.0;45.0
2078;20582;1224;50;296;176;154;382;3343;2036;6994;676;12755;13391;121.0;515.0;93.0;69.0;72.0;89.0;37.0
2079;20069;1204;44;292;184;131;336;3298;2128;5949;651;11711;12336;118.0;507.0;51.0;26.0;34.0;48.0;38.0
2080;20341;1291;50;299;167;155;382;3377;1932;7039;671;12730;13393;119.0;544.0;86.0;62.0;64.0;81.0;41.0
2081;19766;1225;55;312;225;146;421;3523;2603;6630;738;13177;13809;116.0;516.0;70.0;50.0;48.0;64.0;42.0
2082;20189;1233;58;310;164;154;444;3501;1897;6994;686;12836;13473;118.0;519.0;102.0;66.0;73.0;93.0;47.0
2083;19579;1241;54;320;181;133;413;3614;2094;6040;688;12161;12798;115.0;522.0;159.0;111.0;120.0;144.0;58.0
2084;20030;1192;46;293;186;130;352;3309;2152;5904;655;11717;12336;117.0;502.0;113.0;80.0;88.0;108.0;46.0
2085;19153;1167;42;303;183;149;321;3422;2117;6767;677;12627;13230;112.0;491.0;130.0;96.0;96.0;121.0;43.0
2086;19679;1210;58;281;165;143;444;3173;1909;6494;647;12020;12644;115.0;509.0;120.0;78.0;87.0;113.0;43.0
2087;18883;1132;49;290;175;136;375;3275;2024;6176;650;11850;12438;111.0;477.0;89.0;55.0;62.0;80.0;37.0
2088;19410;1189;50;291;191;128;382;3286;2209;5813;660;11690;12305;114.0;501.0;95.0;60.0;70.0;86.0;47.0
2089;18732;1107;38;303;197;142;291;3422;2279;6449;680;12441;13017;110.0;466.0;70.0;53.0;56.0;65.0;42.0
2090;19249;1090;40;277;177;143;306;3128;2047;6494;637;11975;12547;113.0;459.0;118.0;90.0;87.0;107.0;32.0
2091;18476;1110;44;257;163;135;336;2902;1885;6131;599;11254;11829;108.0;467.0;81.0;55.0;60.0;78.0;35.0
2092;19131;1122;42;306;166;130;321;3456;1920;5904;644;11601;12185;112.0;472.0;61.0;38.0;46.0;58.0;41.0
2093;18326;1081;44;274;185;147;336;3094;2140;6676;650;12246;12808;107.0;455.0;108.0;78.0;78.0;99.0;40.0
2094;18902;1097;28;266;151;127;214;3004;1747;5768;572;10733;11306;111.0;462.0;22.0;11.0;18.0;21.0;27.0
2095;17975;1131;40;251;175;138;306;2835;2024;6267;604;11432;12013;105.0;476.0;64.0;40.0;49.0;60.0;23.0
2096;18787;1236;51;293;167;121;390;3309;1932;5495;632;11126;11756;110.0;520.0;84.0;53.0;65.0;79.0;35.0
2097;17883;1061;45;279;182;128;344;3151;2105;5813;634;11413;11965;105.0;447.0;104.0;68.0;70.0;91.0;43.0
2098;18576;1066;25;270;179;129;191;3049;2071;5858;603;11169;11727;109.0;449.0;74.0;51.0;55.0;69.0;33.0
2099;18032;1101;33;264;187;131;252;2981;2163;5949;615;11345;11915;106.0;464.0;34.0;24.0;28.0;33.0;30.0
2100;18535;1089;45;259;171;136;344;2925;1978;6176;611;11423;11990;109.0;458.0;68.0;43.0;46.0;63.0;37.0
2101;18160;1063;36;289;177;135;275;3264;2047;6131;637;11717;12272;107.0;448.0;54.0;35.0;35.0;51.0;30.0
2102;18606;1102;54;263;180;118;413;2970;2082;5359;615;10824;11397;109.0;464.0;106.0;73.0;74.0;97.0;45.0
2103;18108;1066;41;264;160;126;314;2981;1851;5722;591;10868;11423;106.0;449.0;77.0;54.0;56.0;70.0;37.0
2104;18480;1096;38;260;151;117;291;2936;1747;5313;566;10287;10856;108.0;461.0;108.0;70.0;74.0;98.0;39.0
2105;18268;1128;38;278;156;146;291;3140;1805;6630;618;11866;12448;107.0;475.0;55.0;41.0;39.0;50.0;27.0
2106;18501;1143;34;292;165;117;260;3298;1909;5313;608;10780;11370;109.0;481.0;68.0;44.0;53.0;63.0;37.0
2107;18324;1087;39;260;170;141;298;2936;1966;6403;610;11603;12168;107.0;458.0;95.0;68.0;70.0;88.0;27.0
2108;18520;1129;55;265;165;128;421;2993;1909;5813;613;11136;11720;109.0;475.0;75.0;52.0;51.0;68.0;35.0
2109;18397;1130;52;272;158;110;398;3072;1828;4996;592;10294;10878;108.0;476.0;84.0;52.0;60.0;79.0;42.0
2110;18435;1117;44;256;177;123;336;2891;2047;5586;600;10860;11438;108.0;470.0;80.0;53.0;62.0;77.0;32.0
2111;18334;1111;43;277;154;128;329;3128;1781;5813;602;11051;11627;108.0;468.0;53.0;37.0;43.0;53.0;34.0
2112;18376;1153;43;263;154;142;329;2970;1781;6449;602;11529;12122;108.0;485.0;84.0;58.0;64.0;81.0;32.0
2113;18299;1072;42;265;155;123;321;2993;1793;5586;585;10693;11251;107.0;451.0;85.0;55.0;59.0;79.0;33.0
2114;18332;1099;36;234;174;150;275;2643;2013;6812;594;11743;12314;108.0;463.0;73.0;50.0;55.0;66.0;35.0
2115;18243;1081;49;290;155;117;375;3275;1793;5313;611;10756;11318;107.0;455.0;110.0;73.0;81.0;99.0;42.0
2116;18327;1107;41;295;154;115;314;3332;1781;5223;605;10650;11223;107.0;466.0;106.0;72.0;76.0;98.0;36.0
2117;18232;1115;47;245;147;126;359;2767;1700;5722;565;10548;11124;107.0;469.0;126.0;84.0;92.0;117.0;36.0
2118;18386;1143;39;287;165;142;298;3241;1909;6449;633;11897;12486;108.0;481.0;73.0;47.0;54.0;69.0;39.0
2119;18391;1087;47;261;156;124;359;2948;1805;5631;588;10743;11309;108.0;458.0;70.0;52.0;48.0;62.0;32.0
2120;18411;1134;49;253;162;134;375;2857;1874;6085;598;11191;11776;108.0;477.0;64.0;36.0;49.0;58.0;45.0
2121;18502;1070;29;251;146;123;222;2835;1689;5586;549;10332;10891;109.0;450.0;61.0;42.0;46.0;57.0;29.0
2122;18387;1119;44;247;182;129;336;2789;2105;5858;602;11088;11667;108.0;471.0;44.0;30.0;33.0;42.0;39.0
2123;18504;1145;30;288;147;138;229;3252;1700;6267;603;11448;12039;109.0;482.0;37.0;23.0;28.0;34.0;25.0
2124;18482;1178;57;249;165;121;436;2812;1909;5495;592;10652;11256;108.0;496.0;76.0;54.0;50.0;70.0;40.0
2125;18481;1088;31;254;171;120;237;2868;1978;5450;576;10533;11099;108.0;458.0;120.0;87.0;92.0;110.0;40.0
2126;18543;1164;39;272;173;123;298;3072;2001;5586;607;10957;11556;109.0;490.0;115.0;79.0;79.0;106.0;34.0
2127;18470;1068;44;250;152;121;336;2823;1758;5495;567;10412;10970;108.0;450.0;56.0;37.0;42.0;56.0;35.0
2128;18408;1097;45;247;154;128;344;2789;1781;5813;574;10727;11297;108.0;462.0;99.0;75.0;76.0;93.0;43.0
2129;18601;1126;38;235;163;122;291;2654;1885;5541;558;10371;10954;109.0;474.0;66.0;47.0;50.0;63.0;41.0
2130;18454;1064;35;261;146;122;268;2948;1689;5541;564;10446;11002;108.0;448.0;-1.0;-9.0;0.0;-3.0;27.0
2131;18464;1154;49;247;159;119;375;2789;1839;5404;574;10407;11001;108.0;486.0;110.0;84.0;82.0;102.0;34.0
2132;18426;1145;47;268;161;125;359;3027;1862;5677;601;10925;11515;108.0;482.0;90.0;62.0;66.0;81.0;38.0
2133;18556;1150;31;301;155;128;237;3399;1793;5813;615;11242;11835;109.0;484.0;5.0;-1.0;10.0;7.0;41.0
2134;18378;1147;38;269;153;122;291;3038;1770;5541;582;10640;11231;108.0;483.0;53.0;34.0;45.0;52.0;32.0
2135;18400;1116;42;249;151;128;321;2812;1747;5813;570;10693;11271;108.0;470.0;86.0;56.0;62.0;78.0;43.0
2136;18390;1106;36;278;155;113;275;3140;1793;5132;582;10340;10914;108.0;466.0;68.0;44.0;49.0;63.0;33.0
2137;18534;1131;40;282;180;131;306;3185;2082;5949;633;11522;12107;109.0;476.0;45.0;25.0;35.0;42.0;31.0
2138;18428;1150;26;234;174;109;199;2643;2013;4950;543;9805;10397;108.0;484.0;51.0;35.0;40.0;47.0;24.0
2139;18502;1104;40;248;193;126;306;2801;2233;5722;607;11062;11636;109.0;465.0;79.0;57.0;62.0;77.0;39.0
2140;18210;1092;41;268;179;119;314;3027;2071;5404;607;10816;11383;107.0;460.0;61.0;42.0;45.0;56.0;39.0
2141;18559;1142;51;264;157;106;390;2981;1816;4814;578;10001;10591;109.0;481.0;110.0;76.0;74.0;98.0;42.0
2142;18191;1075;35;229;154;138;268;2586;1781;6267;556;10902;11462;107.0;453.0;55.0;34.0;40.0;49.0;35.0
2143;18665;1148;37;264;141;126;283;2981;1631;5722;568;10617;11209;109.0;483.0;111.0;75.0;85.0;104.0;33.0
2144;18023;1048;41;248;144;115;314;2801;1666;5223;548;10004;10551;106.0;441.0;75.0;45.0;57.0;69.0;37.0
2145;18592;1118;34;261;163;133;260;2948;1885;6040;591;11133;11713;109.0;471.0;67.0;46.0;52.0;63.0;38.0
2146;18037;1098;49;276;195;140;375;3117;2256;6358;660;12106;12674;106.0;462.0;42.0;18.0;32.0;41.0;44.0
2147;18623;1160;49;263;163;110;375;2970;1885;4996;585;10226;10823;109.0;488.0;50.0;33.0;43.0;46.0;35.0
2148;18073;1080;60;249;170;143;459;2812;1966;6494;622;11731;12292;106.0;455.0;98.0;68.0;75.0;93.0;38.0
2149;18674;1084;39;277;154;118;298;3128;1781;5359;588;10566;11132;110.0;456.0;61.0;47.0;47.0;57.0;36.0
2150;18053;1060;38;259;180;136;291;2925;2082;6176;613;11474;12026;106.0;446.0;55.0;34.0;39.0;50.0;38.0
2151;18667;1145;38;279;159;110;291;3151;1839;4996;586;10277;10868;109.0;482.0;26.0;14.0;21.0;27.0;38.0
2152;18094;1091;44;261;164;103;336;2948;1897;4678;572;9859;10424;106.0;459.0;98.0;66.0;73.0;90.0;38.0
2153;18600;1078;43;256;156;138;329;2891;1805;6267;593;11292;11855;109.0;454.0;89.0;60.0;69.0;83.0;42.0
2154;18072;1095;38;292;174;110;291;3298;2013;4996;614;10598;11165;106.0;461.0;78.0;55.0;59.0;73.0;35.0
2155;18474;1127;45;271;169;118;344;3060;1955;5359;603;10718;11300;108.0;474.0;94.0;65.0;71.0;88.0;39.0
2156;18113;1091;31;268;152;124;237;3027;1758;5631;575;10653;11218;106.0;459.0;66.0;49.0;50.0;63.0;35.0
2157;18573;1132;42;267;153;125;321;3015;1770;5677;587;10783;11369;109.0;477.0;69.0;44.0;52.0;67.0;32.0
2158;18092;1082;47;281;175;143;359;3173;2024;6494;646;12050;12612;106.0;456.0;116.0;78.0;82.0;106.0;51.0
2159;18539;1105;33;275;142;119;252;3106;1643;5404;569;10405;10979;109.0;465.0;70.0;43.0;48.0;66.0;30.0
2160;18202;1150;39;241;166;121;298;2722;1920;5495;567;10435;11026;107.0;484.0;93.0;67.0;73.0;89.0;40.0
2161;18721;1124;47;283;161;128;359;3196;1862;5813;619;11230;11813;110.0;473.0;86.0;59.0;63.0;77.0;37.0
2162;18247;1147;35;248;167;117;268;2801;1932;5313;567;10314;10904;107.0;483.0;64.0;41.0;50.0;61.0;39.0
2163;18682;1120;50;260;148;133;382;2936;1712;6040;591;11070;11652;110.0;472.0;80.0;53.0;65.0;77.0;36.0
2164;18169;1121;44;265;175;117;336;2993;2024;5313;601;10666;11245;107.0;472.0;80.0;53.0;61.0;75.0;34.0
2165;18657;1185;35;261;187;124;268;2948;2163;5631;607;11010;11618;109.0;499.0;31.0;21.0;27.0;30.0;36.0
2166;18442;1093;46;247;175;139;352;2789;2024;6313;607;11478;12046;108.0;460.0;81.0;58.0;57.0;72.0;34.0
2167;18586;1153;50;269;166;128;382;3038;1920;5813;613;11153;11747;109.0;485.0;81.0;55.0;59.0;73.0;41.0
2168;18427;1095;36;238;167;124;275;2688;1932;5631;565;10526;11095;108.0;461.0;17.0;4.0;12.0;17.0;35.0
2169;18498;1139;31;261;146;125;237;2948;1689;5677;563;10551;11139;108.0;480.0;42.0;28.0;27.0;36.0;31.0
2170;18451;1107;34;262;148;112;260;2959;1712;5086;556;10017;10591;108.0;466.0;5.0;0.0;2.0;1.0;27.0
2171;18467;1122;46;218;170;119;352;2462;1966;5404;553;10184;10764;108.0;472.0;94.0;62.0;67.0;85.0;43.0
2172;18565;1155;42;249;170;117;321;2812;1966;5313;578;10412;11007;109.0;486.0;107.0;74.0;78.0;98.0;35.0
2173;18398;1161;40;268;167;134;306;3027;1932;6085;609;11350;11947;108.0;489.0;60.0;36.0;44.0;55.0;45.0
2174;18683;1118;51;283;159;127;390;3196;1839;5768;620;11193;11774;110.0;471.0;120.0;82.0;91.0;112.0;49.0
2175;18352;1127;38;255;169;114;291;2880;1955;5177;576;10303;10885;108.0;474.0;104.0;69.0;80.0;98.0;43.0
2176;18744;1163;51;259;160;113;390;2925;1851;5132;583;10298;10898;110.0;490.0;152.0;114.0;111.0;138.0;52.0
2177;18348;1122;45;264;170;131;344;2981;1966;5949;610;11240;11820;108.0;472.0;63.0;46.0;44.0;58.0;31.0
2178;18610;1143;50;250;150;120;382;2823;1735;5450;570;10390;10980;109.0;481.0;127.0;88.0;94.0;119.0;44.0
2179;18389;1125;43;270;131;107;329;3049;1515;4859;551;9752;10334;108.0;474.0;66.0;51.0;43.0;59.0;33.0
2180;18685;1105;38;255;157;119;291;2880;1816;5404;569;10391;10966;110.0;465.0;81.0;56.0;61.0;78.0;43.0
2181;18427;1135;45;261;179;126;344;2948;2071;5722;611;11085;11671;108.0;478.0;114.0;80.0;91.0;105.0;54.0
2182;18620;1169;35;266;163;126;268;3004;1885;5722;590;10879;11480;109.0;492.0;68.0;47.0;56.0;66.0;29.0
2183;18399;1106;29;244;148;121;222;2756;1712;5495;542;10185;10759;108.0;466.0;37.0;29.0;32.0;35.0;20.0
2184;18751;1164;45;286;173;128;344;3230;2001;5813;632;11388;11988;110.0;490.0;84.0;51.0;60.0;79.0;41.0
2185;18348;1061;33;260;163;130;252;2936;1885;5904;586;10977;11532;108.0;447.0;62.0;40.0;46.0;56.0;31.0
2186;18665;1142;37;265;185;119;283;2993;2140;5404;606;10820;11410;109.0;481.0;75.0;47.0;51.0;70.0;35.0
2187;18160;1091;43;246;161;138;329;2778;1862;6267;588;11236;11802;107.0;459.0;76.0;51.0;56.0;71.0;37.0
2188;18623;1145;39;258;162;109;298;2914;1874;4950;568;10036;10627;109.0;482.0;97.0;68.0;77.0;95.0;37.0
2189;18223;1153;47;242;152;129;359;2733;1758;5858;570;10708;11300;107.0;485.0;82.0;52.0;66.0;78.0;41.0
2190;18719;1184;35;231;156;118;268;2609;1805;5359;540;10041;10649;110.0;498.0;106.0;73.0;72.0;95.0;34.0
2191;18217;1050;42;243;172;113;321;2744;1990;5132;570;10187;10736;107.0;442.0;87.0;60.0;62.0;80.0;34.0
2192;18701;1183;41;234;155;134;314;2643;1793;6085;564;10835;11443;110.0;498.0;83.0;61.0;59.0;78.0;28.0
2193;18339;1134;27;245;145;108;206;2767;1677;4905;525;9555;10140;108.0;477.0;11.0;4.0;4.0;10.0;27.0
2194;18705;1116;43;245;168;134;329;2767;1943;6085;590;11124;11704;110.0;470.0;121.0;91.0;97.0;112.0;45.0
2195;18319;1125;36;243;169;137;275;2744;1955;6222;585;11196;11777;107.0;474.0;56.0;40.0;45.0;54.0;41.0
2196;18647;1112;47;227;170;121;359;2564;1966;5495;565;10384;10961;109.0;468.0;90.0;60.0;66.0;83.0;30.0
2197;18323;1108;39;261;152;154;298;2948;1758;6994;606;11998;12571;107.0;466.0;70.0;45.0;53.0;65.0;30.0
2198;18704;1160;34;228;171;107;260;2575;1978;4859;540;9672;10270;110.0;488.0;67.0;50.0;53.0;63.0;33.0
2199;18205;1120;53;265;144;124;405;2993;1666;5631;586;10695;11274;107.0;472.0;96.0;65.0;68.0;86.0;41.0
2200;18546;1065;34;249;166;141;260;2812;1920;6403;590;11395;11952;109.0;448.0;53.0;32.0;40.0;47.0;36.0
2201;18200;1097;46;273;135;108;352;3083;1562;4905;562;9902;10471;107.0;462.0;124.0;89.0;90.0;114.0;46.0
2202;18470;1059;28;298;167;141;214;3365;1932;6403;634;11914;12468;108.0;446.0;73.0;51.0;55.0;69.0;33.0
2203;18066;1127;39;268;139;122;298;3027;1608;5541;568;10474;11054;106.0;474.0;68.0;52.0;53.0;62.0;34.0
2204;18436;1096;46;228;151;125;352;2575;1747;5677;550;10351;10920;108.0;461.0;104.0;65.0;76.0;96.0;53.0
2205;18151;1113;38;236;151;120;291;2665;1747;5450;545;10153;10728;106.0;469.0;67.0;48.0;48.0;63.0;36.0
2206;18419;1137;40;255;181;136;306;2880;2094;6176;612;11456;12043;108.0;479.0;90.0;59.0;62.0;80.0;35.0
2207;18350;1107;48;237;162;130;367;2676;1874;5904;577;10821;11395;108.0;466.0;98.0;64.0;74.0;92.0;47.0
2208;18582;1123;40;240;170;124;306;2710;1966;5631;574;10613;11195;109.0;473.0;69.0;45.0;49.0;62.0;35.0
2209;18444;1106;38;276;167;116;291;3117;1932;5268;597;10608;11182;108.0;466.0;92.0;68.0;70.0;84.0;38.0
2210;18431;1124;42;266;140;126;321;3004;1619;5722;574;10666;11247;108.0;473.0;100.0;72.0;69.0;92.0;37.0
2211;18550;1139;38;266;182;111;291;3004;2105;5041;597;10441;11030;109.0;480.0;101.0;68.0;73.0;92.0;48.0
2212;18385;1172;47;238;145;134;359;2688;1677;6085;564;10809;11410;108.0;493.0;111.0;82.0;86.0;102.0;44.0
2213;18627;1178;36;250;169;115;275;2823;1955;5223;570;10276;10881;109.0;496.0;107.0;70.0;76.0;98.0;45.0
2214;18425;1115;33;266;168;119;252;3004;1943;5404;586;10603;11180;108.0;469.0;88.0;67.0;69.0;83.0;28.0
2215;18664;1137;47;268;156;150;359;3027;1805;6812;621;12003;12591;109.0;479.0;70.0;48.0;57.0;64.0;48.0
2216;18426;1147;36;256;158;126;275;2891;1828;5722;576;10716;11307;108.0;483.0;100.0;73.0;77.0;93.0;35.0
2217;18780;1137;31;246;170;130;237;2778;1966;5904;577;10885;11474;110.0;479.0;71.0;45.0;54.0;67.0;43.0
2218;18422;1117;37;254;179;147;283;2868;2071;6676;617;11898;12476;108.0;470.0;76.0;48.0;58.0;69.0;41.0
2219;18735;1131;29;268;148;135;222;3027;1712;6131;580;11092;11678;110.0;476.0;86.0;59.0;66.0;81.0;35.0
2220;18390;1153;32;251;156;128;245;2835;1805;5813;567;10698;11291;108.0;485.0;52.0;37.0;39.0;47.0;25.0
2221;18951;1148;32;269;156;128;245;3038;1805;5813;585;10901;11495;111.0;483.0;28.0;15.0;20.0;25.0;34.0
2222;18627;1110;29;301;167;128;222;3399;1932;5813;625;11366;11942;109.0;467.0;57.0;42.0;41.0;52.0;30.0
