Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2055;91502;5562;111;238;197;147;849;2688;2279;6676;693;12492;15371;537.0;2342.0;458.0;322.0;348.0;431.0;183.0
2056;91780;5474;124;259;184;143;948;2925;2128;6494;710;12495;15338;538.0;2305.0;499.0;352.0;368.0;464.0;199.0
2057;91646;5695;130;242;180;133;994;2733;2082;6040;685;11849;14785;538.0;2398.0;432.0;283.0;332.0;405.0;210.0
2058;91686;5669;132;261;195;133;1009;2948;2256;6040;721;12253;15178;538.0;2387.0;485.0;326.0;355.0;442.0;214.0
2059;92348;5506;115;281;198;134;879;3173;2290;6085;728;12427;15287;542.0;2318.0;398.0;289.0;288.0;365.0;183.0
2060;92055;5517;117;250;216;128;895;2823;2499;5813;711;12030;14893;540.0;2323.0;385.0;265.0;283.0;355.0;211.0
2061;92725;5598;119;261;216;118;910;2948;2499;5359;714;11716;14617;544.0;2357.0;394.0;270.0;302.0;363.0;197.0
2062;92250;5658;124;273;192;148;948;3083;2221;6721;737;12973;15896;541.0;2382.0;467.0;328.0;361.0;435.0;211.0
2063;92251;5610;107;289;195;124;818;3264;2256;5631;715;11969;14872;541.0;2362.0;419.0;297.0;300.0;387.0;187.0
2064;91497;5655;113;261;191;130;864;2948;2209;5904;695;11925;14843;537.0;2381.0;402.0;272.0;290.0;368.0;186.0
2065;91089;5591;109;267;182;124;834;3015;2105;5631;682;11585;14473;534.0;2354.0;376.0;245.0;276.0;346.0;181.0
2066;89896;5571;115;266;197;126;879;3004;2279;5722;704;11884;14756;527.0;2345.0;423.0;291.0;319.0;391.0;187.0
2067;89464;5482;108;265;210;123;826;2993;2429;5586;706;11834;14667;525.0;2308.0;365.0;253.0;276.0;337.0;198.0
2068;88714;5443;114;276;196;133;872;3117;2267;6040;719;12296;15108;520.0;2292.0;395.0;283.0;280.0;355.0;187.0
2069;88493;5499;100;291;204;131;765;3286;2360;5949;726;12360;15194;519.0;2315.0;455.0;324.0;346.0;426.0;187.0
2070;87045;5213;92;243;184;126;704;2744;2128;5722;645;11298;14004;511.0;2195.0;364.0;263.0;282.0;343.0;152.0
2071;86531;5284;130;270;190;130;994;3049;2198;5904;720;12145;14878;508.0;2225.0;452.0;319.0;332.0;426.0;191.0
2072;85478;5181;113;279;207;123;864;3151;2394;5586;722;11995;14677;501.0;2181.0;459.0;326.0;343.0;422.0;192.0
2073;84274;5159;102;295;194;128;780;3332;2244;5813;719;12169;14835;494.0;2172.0;374.0;256.0;283.0;347.0;181.0
2074;83422;4990;101;305;173;133;772;3444;2001;6040;712;12257;14847;489.0;2101.0;291.0;196.0;212.0;266.0;153.0
2075;82777;5037;108;260;187;144;826;2936;2163;6540;699;12465;15071;485.0;2121.0;325.0;226.0;243.0;308.0;163.0
2076;82058;4885;107;250;176;116;818;2823;2036;5268;649;10945;13483;481.0;2057.0;357.0;239.0;265.0;335.0;168.0
2077;81448;4931;83;256;174;122;635;2891;2013;5541;635;11080;13634;478.0;2076.0;233.0;162.0;177.0;222.0;164.0
2078;80483;4880;102;255;186;133;780;2880;2152;6040;676;11852;14379;472.0;2055.0;414.0;283.0;310.0;386.0;176.0
2079;80060;4783;83;249;165;107;635;2812;1909;4859;604;10215;12699;470.0;2014.0;298.0;203.0;222.0;282.0;138.0
2080;79843;4873;120;245;171;116;918;2767;1978;5268;652;10931;13451;468.0;2052.0;453.0;311.0;334.0;417.0;170.0
2081;79009;4845;103;261;197;113;788;2948;2279;5132;674;11147;13650;463.0;2040.0;319.0;216.0;237.0;295.0;168.0
2082;79020;4882;102;273;188;130;780;3083;2175;5904;693;11942;14460;463.0;2055.0;394.0;274.0;291.0;361.0;171.0
2083;77901;4775;115;270;175;105;879;3049;2024;4768;665;10720;13187;457.0;2010.0;377.0;255.0;283.0;346.0;170.0
2084;77626;4662;101;235;189;123;772;2654;2186;5586;648;11198;13616;455.0;1963.0;358.0;257.0;268.0;337.0;164.0
2085;76355;4619;91;260;183;123;696;2936;2117;5586;657;11335;13728;448.0;1945.0;402.0;284.0;296.0;368.0;155.0
2086;76255;4598;111;215;160;111;849;2428;1851;5041;597;10169;12552;447.0;1936.0;396.0;270.0;302.0;373.0;158.0
2087;74919;4561;103;244;170;117;788;2756;1966;5313;634;10823;13182;439.0;1920.0;387.0;271.0;293.0;360.0;149.0
2088;74761;4545;92;254;177;119;704;2868;2047;5404;642;11023;13374;438.0;1913.0;289.0;192.0;210.0;258.0;153.0
2089;74438;4483;94;237;198;109;719;2676;2290;4950;638;10635;12959;437.0;1887.0;327.0;227.0;250.0;305.0;160.0
2090;73861;4335;82;250;154;128;627;2823;1781;5813;614;11044;13302;433.0;1825.0;280.0;187.0;209.0;259.0;130.0
2091;73262;4446;92;239;169;128;704;2699;1955;5813;628;11171;13473;430.0;1872.0;347.0;242.0;259.0;321.0;152.0
2092;73430;4432;94;257;160;124;719;2902;1851;5631;635;11103;13400;431.0;1866.0;326.0;227.0;237.0;303.0;145.0
2093;73084;4435;96;221;166;117;734;2496;1920;5313;600;10463;12759;429.0;1867.0;386.0;279.0;291.0;362.0;150.0
2094;72642;4277;76;216;147;110;581;2439;1700;4996;549;9716;11943;426.0;1801.0;261.0;180.0;186.0;235.0;131.0
2095;72456;4459;89;230;185;126;681;2597;2140;5722;630;11140;13442;425.0;1877.0;339.0;221.0;251.0;310.0;154.0
2096;72280;4458;87;250;179;95;665;2823;2071;4314;611;9873;12174;424.0;1877.0;332.0;235.0;246.0;306.0;148.0
2097;72570;4289;94;252;168;120;719;2846;1943;5450;634;10958;13190;426.0;1806.0;267.0;177.0;194.0;248.0;148.0
2098;72094;4378;84;239;175;101;642;2699;2024;4587;599;9952;12218;423.0;1843.0;276.0;193.0;208.0;258.0;154.0
2099;73187;4477;102;240;196;120;780;2710;2267;5450;658;11207;13521;429.0;1885.0;333.0;225.0;242.0;307.0;165.0
2100;72492;4291;74;233;176;114;566;2631;2036;5177;597;10410;12642;425.0;1807.0;334.0;237.0;255.0;311.0;136.0
2101;73053;4346;90;253;172;100;688;2857;1990;4541;615;10076;12334;428.0;1830.0;283.0;191.0;201.0;259.0;138.0
2102;73080;4313;78;250;168;121;596;2823;1943;5495;617;10857;13102;429.0;1816.0;316.0;229.0;238.0;295.0;148.0
2103;73128;4384;84;225;159;118;642;2541;1839;5359;586;10381;12656;429.0;1846.0;280.0;200.0;197.0;252.0;127.0
2104;73464;4388;90;237;176;97;688;2676;2036;4405;600;9805;12083;431.0;1847.0;340.0;246.0;258.0;315.0;144.0
2105;73355;4542;83;227;168;129;635;2564;1943;5858;607;11000;13342;430.0;1912.0;218.0;142.0;158.0;195.0;140.0
2106;73250;4404;90;252;160;107;688;2846;1851;4859;609;10244;12528;430.0;1854.0;286.0;193.0;211.0;270.0;154.0
2107;73369;4497;85;230;169;109;650;2597;1955;4950;593;10152;12475;430.0;1893.0;291.0;189.0;218.0;277.0;159.0
2108;73590;4416;91;254;171;117;696;2868;1978;5313;633;10855;13146;432.0;1859.0;394.0;282.0;300.0;376.0;160.0
2109;73340;4440;113;254;169;113;864;2868;1955;5132;649;10819;13118;430.0;1869.0;313.0;204.0;225.0;288.0;166.0
2110;73996;4434;93;231;195;108;711;2609;2256;4905;627;10481;12782;434.0;1867.0;255.0;168.0;184.0;231.0;172.0
2111;73585;4411;84;222;154;91;642;2507;1781;4133;551;9063;11352;432.0;1857.0;283.0;186.0;210.0;263.0;135.0
2112;73912;4508;98;207;138;124;749;2338;1596;5631;567;10314;12645;433.0;1898.0;317.0;203.0;222.0;286.0;137.0
2113;73707;4481;98;262;174;113;749;2959;2013;5132;647;10853;13172;432.0;1887.0;386.0;278.0;295.0;358.0;162.0
2114;74093;4465;61;245;175;103;466;2767;2024;4678;584;9935;12250;435.0;1880.0;252.0;176.0;192.0;234.0;129.0
2115;73215;4456;88;242;160;118;673;2733;1851;5359;608;10616;12921;429.0;1876.0;332.0;228.0;238.0;301.0;156.0
2116;73699;4436;98;230;188;94;749;2597;2175;4269;610;9790;12090;432.0;1868.0;380.0;253.0;274.0;351.0;157.0
2117;73116;4510;114;233;168;114;872;2631;1943;5177;629;10623;12951;429.0;1899.0;341.0;228.0;252.0;319.0;161.0
2118;73269;4461;89;215;159;122;681;2428;1839;5541;585;10489;12797;430.0;1878.0;285.0;189.0;203.0;260.0;133.0
2119;72773;4327;92;215;172;111;704;2428;1990;5041;590;10163;12412;427.0;1822.0;403.0;277.0;299.0;370.0;145.0
2120;72811;4396;97;230;155;97;742;2597;1793;4405;579;9537;11815;427.0;1851.0;325.0;219.0;240.0;301.0;140.0
2121;72254;4269;93;203;175;119;711;2293;2024;5404;590;10432;12653;424.0;1797.0;340.0;235.0;249.0;306.0;152.0
2122;72836;4430;87;236;171;116;665;2665;1978;5268;610;10576;12868;427.0;1865.0;308.0;208.0;220.0;283.0;143.0
2123;72022;4351;90;193;164;124;688;2180;1897;5631;571;10396;12650;422.0;1832.0;298.0;212.0;219.0;276.0;142.0
2124;73046;4555;83;241;172;113;635;2722;1990;5132;609;10479;12825;428.0;1918.0;255.0;173.0;186.0;235.0;119.0
2125;71942;4348;94;193;164;108;719;2180;1897;4905;559;9701;11954;422.0;1831.0;301.0;200.0;223.0;282.0;146.0
2126;73185;4467;101;218;151;106;772;2462;1747;4814;576;9795;12105;429.0;1881.0;339.0;227.0;252.0;314.0;166.0
2127;72079;4371;75;209;164;127;574;2360;1897;5768;575;10599;12862;423.0;1840.0;209.0;142.0;153.0;193.0;130.0
2128;72527;4400;93;216;153;108;711;2439;1770;4905;570;9825;12102;425.0;1852.0;272.0;184.0;206.0;255.0;147.0
2129;72196;4367;90;221;153;128;688;2496;1770;5813;592;10767;13029;423.0;1839.0;282.0;180.0;202.0;260.0;142.0
2130;72317;4276;105;211;165;104;803;2383;1909;4723;585;9818;12042;424.0;1800.0;292.0;196.0;224.0;277.0;161.0
2131;72356;4493;89;227;158;87;681;2564;1828;3951;561;9024;11340;424.0;1892.0;273.0;177.0;204.0;257.0;125.0
2132;72604;4457;89;234;158;96;681;2643;1828;4360;577;9512;11814;426.0;1876.0;275.0;183.0;205.0;251.0;139.0
2133;72655;4413;76;234;146;125;581;2643;1689;5677;581;10590;12874;426.0;1858.0;235.0;172.0;179.0;224.0;127.0
2134;72743;4422;85;241;163;98;650;2722;1885;4451;587;9708;11997;427.0;1862.0;321.0;219.0;237.0;295.0;150.0
2135;72322;4391;88;199;140;95;673;2247;1619;4314;522;8853;11126;424.0;1849.0;304.0;206.0;210.0;281.0;144.0
2136;72538;4407;92;224;171;130;704;2530;1978;5904;617;11116;13396;425.0;1855.0;244.0;163.0;193.0;229.0;162.0
2137;72166;4387;78;225;141;110;596;2541;1631;4996;554;9764;12034;423.0;1847.0;204.0;134.0;158.0;196.0;132.0
2138;72693;4442;74;253;182;115;566;2857;2105;5223;624;10751;13047;426.0;1870.0;263.0;181.0;205.0;245.0;139.0
2139;72314;4395;73;184;150;97;558;2078;1735;4405;504;8776;11050;424.0;1850.0;293.0;199.0;218.0;271.0;127.0
2140;72908;4419;90;219;186;89;688;2473;2152;4042;584;9355;11643;428.0;1860.0;324.0;222.0;242.0;304.0;155.0
2141;72550;4508;81;243;166;96;619;2744;1920;4360;586;9643;11967;426.0;1898.0;277.0;192.0;196.0;255.0;156.0
2142;73064;4402;89;218;159;103;681;2462;1839;4678;569;9660;11942;429.0;1853.0;297.0;198.0;224.0;274.0;140.0
2143;72919;4434;85;229;154;112;650;2586;1781;5086;580;10103;12398;428.0;1867.0;235.0;157.0;172.0;220.0;130.0
2144;73140;4373;94;210;148;111;719;2372;1712;5041;563;9844;12114;429.0;1841.0;333.0;237.0;252.0;311.0;150.0
2145;72954;4507;98;236;155;112;749;2665;1793;5086;601;10293;12618;428.0;1897.0;293.0;199.0;213.0;276.0;149.0
2146;73420;4396;79;229;170;110;604;2586;1966;4996;588;10152;12434;431.0;1851.0;276.0;191.0;205.0;255.0;152.0
2147;73178;4457;109;227;158;110;834;2564;1828;4996;604;10222;12527;429.0;1876.0;364.0;248.0;264.0;337.0;166.0
2148;73368;4451;85;212;162;99;650;2394;1874;4496;558;9414;11718;430.0;1874.0;262.0;173.0;198.0;243.0;146.0
2149;73193;4421;112;230;178;114;856;2597;2059;5177;634;10689;12979;429.0;1861.0;343.0;215.0;261.0;320.0;167.0
2150;72882;4359;84;221;164;105;642;2496;1897;4768;574;9803;12065;427.0;1835.0;285.0;193.0;215.0;264.0;149.0
2151;72861;4418;90;196;184;116;688;2213;2128;5268;586;10297;12584;427.0;1860.0;317.0;216.0;230.0;293.0;144.0
2152;72345;4367;98;199;148;87;749;2247;1712;3951;532;8659;10922;424.0;1839.0;293.0;189.0;216.0;270.0;145.0
2153;73019;4372;72;223;137;93;551;2518;1585;4224;525;8878;11147;428.0;1841.0;283.0;204.0;208.0;261.0;136.0
2154;72343;4370;94;233;153;111;719;2631;1770;5041;591;10161;12425;424.0;1840.0;317.0;204.0;214.0;283.0;165.0
2155;72339;4481;110;247;140;100;841;2789;1619;4541;597;9790;12101;424.0;1887.0;405.0;275.0;300.0;376.0;165.0
2156;72487;4410;107;225;178;95;818;2541;2059;4314;605;9732;12014;425.0;1857.0;424.0;289.0;323.0;396.0;157.0
2157;72298;4446;86;229;180;103;658;2586;2082;4678;598;10004;12300;424.0;1872.0;294.0;196.0;212.0;271.0;142.0
2158;71989;4337;89;214;165;104;681;2417;1909;4723;572;9730;11978;422.0;1826.0;197.0;130.0;143.0;182.0;130.0
2159;71950;4302;83;229;151;108;635;2586;1747;4905;571;9873;12106;422.0;1811.0;300.0;209.0;224.0;280.0;146.0
2160;71985;4438;90;230;149;110;688;2597;1724;4996;579;10005;12295;422.0;1868.0;303.0;205.0;231.0;286.0;143.0
2161;72435;4375;89;227;179;92;681;2564;2071;4178;587;9494;11761;425.0;1842.0;261.0;165.0;201.0;246.0;155.0
2162;72029;4501;89;215;162;120;681;2428;1874;5450;586;10433;12750;422.0;1895.0;265.0;177.0;187.0;243.0;144.0
2163;72470;4510;99;209;184;111;757;2360;2128;5041;603;10286;12610;425.0;1899.0;295.0;200.0;214.0;272.0;157.0
2164;71665;4381;86;207;167;106;658;2338;1932;4814;566;9742;12006;420.0;1844.0;344.0;250.0;259.0;320.0;143.0
2165;72202;4323;77;217;160;106;589;2451;1851;4814;560;9705;11948;423.0;1820.0;230.0;154.0;174.0;212.0;127.0
2166;71273;4200;84;199;161;106;642;2247;1862;4814;550;9565;11751;418.0;1768.0;291.0;190.0;208.0;262.0;135.0
2167;71824;4308;75;234;168;113;574;2643;1943;5132;590;10292;12527;421.0;1814.0;193.0;123.0;146.0;178.0;135.0
2168;71465;4262;106;215;160;106;811;2428;1851;4814;587;9904;12117;419.0;1794.0;351.0;250.0;271.0;329.0;152.0
2169;71647;4345;88;216;146;98;673;2439;1689;4451;548;9252;11501;420.0;1829.0;341.0;247.0;258.0;316.0;134.0
2170;71973;4372;105;229;148;104;803;2586;1712;4723;586;9824;12087;422.0;1841.0;374.0;256.0;267.0;343.0;150.0
2171;71539;4345;96;215;150;99;734;2428;1735;4496;560;9393;11642;420.0;1829.0;285.0;199.0;205.0;264.0;159.0
2172;72179;4385;84;235;160;97;642;2654;1851;4405;576;9552;11821;423.0;1846.0;295.0;206.0;215.0;274.0;143.0
2173;71519;4349;82;225;166;104;627;2541;1920;4723;577;9811;12061;419.0;1831.0;275.0;179.0;203.0;253.0;145.0
2174;71945;4361;74;210;182;97;566;2372;2105;4405;563;9448;11706;422.0;1836.0;248.0;165.0;192.0;229.0;154.0
2175;71403;4350;82;225;143;102;627;2541;1654;4632;552;9454;11704;419.0;1831.0;325.0;225.0;260.0;308.0;129.0
2176;72773;4487;100;241;146;102;765;2722;1689;4632;589;9808;12124;427.0;1889.0;400.0;281.0;305.0;377.0;163.0
2177;71967;4380;73;203;152;100;558;2293;1758;4541;528;9150;11416;422.0;1844.0;279.0;199.0;212.0;261.0;132.0
2178;72953;4494;96;227;159;95;734;2564;1839;4314;577;9451;11771;428.0;1892.0;330.0;225.0;242.0;308.0;147.0
2179;71794;4380;92;249;175;106;704;2812;2024;4814;622;10354;12619;421.0;1844.0;330.0;234.0;248.0;305.0;149.0
2180;73226;4475;91;198;170;109;696;2236;1966;4950;568;9848;12161;429.0;1884.0;251.0;166.0;189.0;234.0;146.0
2181;72165;4438;86;229;147;86;658;2586;1700;3906;548;8850;11141;423.0;1868.0;267.0;177.0;196.0;248.0;143.0
2182;73190;4555;96;217;173;110;734;2451;2001;4996;596;10182;12529;429.0;1918.0;417.0;302.0;309.0;384.0;157.0
2183;72672;4498;73;228;158;107;558;2575;1828;4859;566;9820;12140;426.0;1894.0;268.0;176.0;207.0;250.0;135.0
2184;73999;4474;85;232;148;91;650;2620;1712;4133;556;9115;11433;434.0;1884.0;378.0;279.0;281.0;350.0;141.0
2185;73134;4422;87;224;152;118;665;2530;1758;5359;581;10312;12603;429.0;1862.0;285.0;188.0;207.0;263.0;134.0
2186;73572;4387;73;245;146;89;558;2767;1689;4042;553;9056;11334;431.0;1847.0;277.0;197.0;208.0;253.0;114.0
2187;73275;4484;87;206;161;102;665;2326;1862;4632;556;9485;11803;430.0;1888.0;326.0;221.0;235.0;298.0;126.0
2188;73977;4462;78;223;181;121;596;2518;2094;5495;603;10703;13016;434.0;1879.0;288.0;203.0;220.0;268.0;136.0
2189;73394;4423;91;234;160;93;696;2643;1851;4224;578;9414;11706;430.0;1862.0;402.0;295.0;303.0;376.0;147.0
2190;74592;4513;86;218;176;110;658;2462;2036;4996;590;10152;12489;437.0;1900.0;368.0;263.0;280.0;347.0;144.0
2191;73622;4397;82;215;147;105;627;2428;1700;4768;549;9523;11806;432.0;1851.0;277.0;185.0;198.0;249.0;124.0
2192;74676;4668;84;218;162;108;642;2462;1874;4905;572;9883;12286;438.0;1965.0;332.0;226.0;257.0;312.0;157.0
2193;73836;4560;94;212;150;95;719;2394;1735;4314;551;9162;11515;433.0;1920.0;387.0;281.0;287.0;356.0;139.0
2194;74799;4508;92;233;165;111;704;2631;1909;5041;601;10285;12622;439.0;1898.0;355.0;250.0;265.0;331.0;158.0
2195;73882;4466;76;258;162;115;581;2914;1874;5223;611;10592;12905;433.0;1880.0;261.0;173.0;193.0;245.0;148.0
2196;74965;4423;89;221;161;112;681;2496;1862;5086;583;10125;12427;440.0;1862.0;270.0;186.0;202.0;250.0;137.0
2197;74217;4491;85;203;133;117;650;2293;1538;5313;538;9794;12120;435.0;1891.0;314.0;214.0;229.0;290.0;128.0
2198;74985;4601;93;217;164;100;711;2451;1897;4541;574;9600;11977;440.0;1937.0;369.0;255.0;276.0;346.0;151.0
2199;74614;4581;83;219;143;116;635;2473;1654;5268;561;10030;12397;438.0;1929.0;292.0;203.0;213.0;269.0;142.0
2200;75177;4452;105;219;176;100;803;2473;2036;4541;600;9853;12168;441.0;1874.0;313.0;216.0;239.0;294.0;164.0
2201;74991;4585;101;223;165;102;772;2518;1909;4632;591;9831;12201;440.0;1930.0;435.0;320.0;322.0;401.0;154.0
2202;74676;4393;69;218;162;116;528;2462;1874;5268;565;10132;12419;438.0;1849.0;221.0;148.0;167.0;208.0;139.0
2203;74794;4620;89;231;155;98;681;2609;1793;4451;573;9534;11918;439.0;1945.0;332.0;229.0;235.0;302.0;141.0
2204;74646;4410;93;229;164;131;711;2586;1897;5949;617;11143;13438;438.0;1857.0;347.0;243.0;258.0;317.0;143.0
2205;75203;4542;82;222;170;111;627;2507;1966;5041;585;10141;12494;441.0;1912.0;283.0;193.0;212.0;263.0;142.0
2206;74507;4592;98;221;182;115;749;2496;2105;5223;616;10573;12943;437.0;1933.0;314.0;217.0;239.0;291.0;173.0
2207;75437;4540;95;183;149;96;726;2067;1724;4360;523;8877;11230;442.0;1911.0;333.0;234.0;247.0;311.0;155.0
2208;74838;4521;96;212;166;116;734;2394;1920;5268;590;10316;12658;439.0;1903.0;292.0;186.0;211.0;269.0;156.0
2209;74962;4484;108;224;177;106;826;2530;2047;4814;615;10217;12545;440.0;1888.0;513.0;364.0;372.0;473.0;167.0
2210;74654;4453;105;199;163;115;803;2247;1885;5223;582;10158;12471;438.0;1875.0;423.0;286.0;306.0;387.0;153.0
2211;75059;4508;104;235;174;96;795;2654;2013;4360;609;9822;12160;440.0;1898.0;393.0;267.0;287.0;360.0;153.0
2212;74660;4663;81;248;171;109;619;2801;1978;4950;609;10348;12749;438.0;1963.0;265.0;183.0;196.0;241.0;153.0
2213;75438;4774;87;227;163;115;665;2564;1885;5223;592;10337;12789;442.0;2010.0;294.0;197.0;219.0;272.0;155.0
2214;74339;4477;98;225;154;120;749;2541;1781;5450;597;10521;12842;436.0;1885.0;339.0;228.0;259.0;313.0;138.0
2215;75521;4677;87;226;148;120;665;2552;1712;5450;581;10379;12791;443.0;1969.0;401.0;295.0;301.0;376.0;166.0
2216;74104;4627;78;219;172;107;596;2473;1990;4859;576;9918;12301;435.0;1948.0;289.0;193.0;214.0;260.0;147.0
2217;75681;4692;104;228;193;98;795;2575;2233;4451;623;10054;12473;444.0;1975.0;438.0;292.0;322.0;402.0;179.0
2218;74392;4445;94;231;157;101;719;2609;1816;4587;583;9731;12038;436.0;1871.0;384.0;270.0;294.0;359.0;151.0
2219;75651;4595;86;223;178;108;658;2518;2059;4905;595;10140;12519;444.0;1935.0;391.0;277.0;297.0;357.0;161.0
2220;74236;4600;83;222;153;103;635;2507;1770;4678;561;9590;11962;435.0;1937.0;266.0;181.0;201.0;250.0;140.0
2221;75780;4693;88;207;161;117;673;2338;1862;5313;573;10186;12606;444.0;1976.0;350.0;255.0;264.0;326.0;160.0
2222;74016;4520;86;236;158;112;658;2665;1828;5086;592;10237;12574;434.0;1903.0;318.0;221.0;241.0;294.0;140.0
