Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15470;814;0;309296;5146;143451;562;8462;433.0;562.0;286.0;280.0;296.0;133.0;1361.0;985.0;1056.0;1278.0;562.0
2024;1137488;13817;1298;0;315833;4153;147578;611;8741;332.0;611.0;320.0;244.0;258.0;121.0;1436.0;999.0;1074.0;1336.0;611.0
2025;1150007;12816;2063;0;321259;3665;151529;341;8905;251.0;341.0;186.0;179.0;146.0;81.0;831.0;583.0;635.0;778.0;341.0
2026;1160760;14144;2957;0;326566;3559;154736;318;9046;239.0;318.0;172.0;153.0;145.0;87.0;702.0;474.0;513.0;649.0;318.0
2027;1171947;13824;4105;0;331598;3546;158486;326;9235;210.0;326.0;165.0;142.0;153.0;76.0;621.0;409.0;447.0;565.0;326.0
2028;1181666;12869;4955;0;336517;3541;161652;335;9572;215.0;335.0;167.0;159.0;143.0;81.0;838.0;589.0;626.0;778.0;335.0
2029;1189580;14450;5909;0;341997;3544;165467;337;9700;204.0;337.0;174.0;145.0;149.0;73.0;781.0;553.0;595.0;728.0;337.0
2030;1198121;13670;6465;0;347659;3524;169134;357;9864;242.0;357.0;179.0;159.0;180.0;81.0;748.0;508.0;550.0;697.0;357.0
2031;1205326;13722;6758;0;353195;3474;173389;338;10144;263.0;338.0;180.0;167.0;165.0;89.0;751.0;516.0;542.0;696.0;338.0
2032;1212290;14479;7206;0;357143;3395;177279;357;10478;257.0;357.0;183.0;170.0;179.0;82.0;855.0;595.0;639.0;785.0;357.0
2033;1219563;13995;7740;0;360476;3322;180368;329;10566;241.0;329.0;168.0;186.0;142.0;74.0;661.0;465.0;509.0;624.0;329.0
2034;1225818;13839;8435;0;363651;3281;183541;348;10806;261.0;348.0;177.0;167.0;170.0;95.0;801.0;561.0;600.0;739.0;348.0
2035;1231222;13619;9280;0;366859;3242;186755;337;10986;231.0;337.0;154.0;173.0;166.0;75.0;594.0;392.0;438.0;547.0;337.0
2036;1235561;14518;10010;0;370405;3242;189811;366;11105;263.0;366.0;189.0;160.0;185.0;95.0;737.0;502.0;557.0;685.0;366.0
2037;1240069;12400;10928;0;374528;3164;193321;356;11633;254.0;356.0;177.0;183.0;176.0;74.0;759.0;513.0;558.0;699.0;356.0
2038;1241541;14003;11518;0;379188;3126;196584;394;11523;266.0;394.0;215.0;195.0;171.0;79.0;929.0;636.0;704.0;869.0;394.0
2039;1244026;14073;11925;0;384482;3044;200130;384;11789;269.0;384.0;206.0;159.0;197.0;91.0;816.0;561.0;598.0;756.0;384.0
2040;1246174;13454;12361;0;389723;3021;203238;390;11995;263.0;390.0;185.0;180.0;191.0;97.0;643.0;441.0;482.0;594.0;390.0
2041;1247267;14030;12845;0;395110;2972;206031;395;12171;246.0;395.0;195.0;175.0;188.0;83.0;905.0;639.0;689.0;838.0;395.0
2042;1248452;13534;13061;0;400271;2931;208858;381;12071;233.0;381.0;208.0;156.0;170.0;80.0;885.0;623.0;661.0;818.0;381.0
2043;1248925;13768;13418;0;405767;2892;210611;406;12392;248.0;406.0;198.0;182.0;203.0;71.0;881.0;634.0;675.0;825.0;406.0
2044;1249275;14232;13777;0;411193;2868;213425;385;12560;273.0;385.0;209.0;186.0;185.0;78.0;852.0;587.0;640.0;792.0;385.0
2045;1249730;15123;14393;0;416614;2786;214565;365;12602;277.0;365.0;176.0;182.0;193.0;91.0;695.0;481.0;532.0;651.0;365.0
2046;1250460;14426;14644;0;421608;2727;216547;398;12528;226.0;398.0;210.0;158.0;189.0;67.0;910.0;625.0;680.0;856.0;398.0
2047;1250242;14111;15082;0;425631;2710;217397;413;12470;248.0;413.0;204.0;172.0;199.0;86.0;958.0;676.0;714.0;887.0;413.0
2048;1249271;13524;15339;0;429868;2679;218868;401;12894;253.0;401.0;182.0;164.0;202.0;106.0;644.0;435.0;481.0;596.0;401.0
2049;1247456;14795;15802;0;433517;2637;219198;425;12616;294.0;425.0;220.0;212.0;214.0;73.0;904.0;633.0;685.0;840.0;425.0
2050;1246449;13597;15639;0;437553;2597;220764;431;12910;245.0;431.0;220.0;181.0;194.0;81.0;992.0;724.0;750.0;923.0;431.0
2051;1244407;12862;15617;0;441484;2575;220923;400;12939;261.0;400.0;192.0;173.0;200.0;96.0;841.0;588.0;635.0;790.0;400.0
2052;1241652;14194;15546;0;445127;2550;222115;422;12914;265.0;422.0;209.0;172.0;208.0;98.0;906.0;642.0;690.0;850.0;422.0
2053;1240300;13948;15021;0;448092;2501;222533;374;12950;257.0;374.0;191.0;173.0;189.0;78.0;840.0;587.0;639.0;789.0;374.0
2054;1239227;14167;15054;0;449910;2553;223224;442;13000;287.0;442.0;257.0;200.0;186.0;86.0;1136.0;788.0;849.0;1051.0;442.0
2055;1238340;14012;14505;0;451009;2501;223918;450;13255;302.0;450.0;213.0;190.0;236.0;113.0;933.0;658.0;701.0;871.0;450.0
