Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13272;791;0;309296;5143;15656;56;934;433.0;56.0;44.0;197.0;138.0;110.0;112.0;81.0;88.0;109.0;56.0
2024;1135313;14515;1262;0;315834;4654;15897;65;987;432.0;65.0;57.0;195.0;132.0;113.0;217.0;155.0;156.0;201.0;65.0
2025;1148566;15516;2143;0;321261;4635;16366;38;921;443.0;38.0;36.0;213.0;124.0;108.0;101.0;75.0;80.0;95.0;38.0
2026;1161939;13321;2864;0;326568;4648;16442;29;975;463.0;29.0;25.0;206.0;137.0;124.0;91.0;67.0;69.0;87.0;29.0
2027;1172396;13487;4041;0;331598;4665;16900;41;1021;427.0;41.0;38.0;205.0;115.0;110.0;109.0;77.0;78.0;98.0;41.0
2028;1181842;13305;4936;0;336514;4751;16996;35;1005;490.0;35.0;34.0;241.0;135.0;115.0;83.0;61.0;65.0;81.0;35.0
2029;1190211;15067;5995;0;341994;4766;17331;40;996;475.0;40.0;44.0;230.0;129.0;112.0;55.0;35.0;44.0;52.0;40.0
2030;1199283;13254;6496;0;347658;4769;17528;50;1013;515.0;50.0;41.0;252.0;156.0;116.0;119.0;80.0;85.0;110.0;50.0
2031;1206041;14689;7039;0;353189;4747;17904;36;1013;555.0;36.0;43.0;256.0;155.0;137.0;131.0;92.0;95.0;122.0;36.0
2032;1213691;15086;7207;0;357129;4701;18061;42;1085;571.0;42.0;41.0;261.0;165.0;146.0;111.0;74.0;84.0;102.0;42.0
2033;1221570;14414;7799;0;360460;4619;18309;39;1133;531.0;39.0;36.0;264.0;142.0;128.0;65.0;42.0;47.0;60.0;39.0
2034;1228185;12350;8317;0;363591;4574;18388;44;1075;561.0;44.0;43.0;239.0;186.0;137.0;116.0;84.0;88.0;107.0;44.0
2035;1232218;14391;9243;0;366739;4539;18664;34;1100;527.0;34.0;27.0;274.0;146.0;114.0;81.0;53.0;59.0;72.0;34.0
2036;1237366;13807;9991;0;370339;4544;18687;43;1079;554.0;43.0;51.0;246.0;168.0;132.0;126.0;89.0;93.0;118.0;43.0
2037;1241182;14894;10796;0;374434;4498;18994;36;1163;554.0;36.0;44.0;263.0;153.0;130.0;40.0;23.0;30.0;39.0;36.0
2038;1245280;14450;11603;0;379074;4458;19148;53;1099;554.0;53.0;43.0;271.0;158.0;135.0;113.0;76.0;84.0;104.0;53.0
2039;1248127;12932;12241;0;384335;4440;19492;47;1124;588.0;47.0;47.0;283.0;177.0;128.0;100.0;66.0;68.0;93.0;47.0
2040;1248818;12865;12531;0;389558;4427;19750;46;1130;564.0;46.0;35.0;275.0;166.0;134.0;69.0;49.0;52.0;62.0;46.0
2041;1249152;14020;12972;0;394893;4415;19868;35;1202;581.0;35.0;33.0;292.0;155.0;136.0;112.0;85.0;84.0;103.0;35.0
2042;1250200;14199;13074;0;400065;4392;20289;41;1110;553.0;41.0;50.0;263.0;144.0;137.0;121.0;87.0;89.0;113.0;41.0
