Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15159;834;0;309296;5162;125351;517;7426;433.0;517.0;265.0;276.0;282.0;127.0;1324.0;960.0;1025.0;1241.0;517.0
2024;1137157;13679;1280;0;315832;4214;128043;554;7563;341.0;554.0;306.0;233.0;239.0;117.0;1399.0;975.0;1038.0;1299.0;554.0
2025;1149556;13320;2020;0;321260;3781;130532;325;7655;272.0;325.0;185.0;176.0;147.0;89.0;807.0;560.0;610.0;752.0;325.0
2026;1160856;14276;2952;0;326567;3669;132354;292;7710;258.0;292.0;156.0;155.0;148.0;91.0;645.0;437.0;474.0;591.0;292.0
2027;1172180;14274;3983;0;331596;3641;134785;303;7816;230.0;303.0;151.0;151.0;148.0;83.0;600.0;394.0;430.0;547.0;303.0
2028;1182471;14003;5010;0;336510;3636;136408;308;8075;240.0;308.0;156.0;162.0;145.0;85.0;725.0;492.0;543.0;677.0;308.0
2029;1191464;13203;5884;0;341983;3639;138754;304;8160;228.0;304.0;162.0;153.0;143.0;74.0;709.0;496.0;539.0;662.0;304.0
2030;1198783;13521;6584;0;347644;3634;140887;347;8198;262.0;347.0;174.0;174.0;171.0;90.0;756.0;524.0;554.0;699.0;347.0
2031;1205720;15212;6927;0;353186;3574;143362;319;8345;287.0;319.0;170.0;172.0;175.0;89.0;703.0;486.0;508.0;647.0;319.0
2032;1214005;14346;7185;0;357149;3507;145384;317;8610;284.0;317.0;159.0;178.0;174.0;90.0;775.0;537.0;577.0;709.0;317.0
2033;1221166;14489;7780;0;360511;3442;146598;296;8616;264.0;296.0;153.0;188.0;134.0;85.0;604.0;412.0;460.0;567.0;296.0
2034;1227875;13778;8495;0;363677;3392;148031;321;8709;288.0;321.0;174.0;168.0;166.0;101.0;789.0;542.0;581.0;726.0;321.0
2035;1233158;13459;9223;0;366847;3371;149157;304;8816;255.0;304.0;142.0;174.0;159.0;84.0;577.0;380.0;418.0;528.0;304.0
2036;1237394;15086;9944;0;370397;3376;150608;321;8776;290.0;321.0;165.0;172.0;179.0;95.0;684.0;466.0;516.0;633.0;321.0
2037;1242536;15314;10721;0;374540;3305;151964;298;9090;282.0;298.0;154.0;182.0;172.0;72.0;630.0;429.0;457.0;574.0;298.0
2038;1247129;14702;11346;0;379200;3310;153868;355;9045;288.0;355.0;201.0;193.0;162.0;87.0;883.0;601.0;662.0;822.0;355.0
2039;1250485;14299;12067;0;384495;3260;155809;354;9179;310.0;354.0;192.0;186.0;192.0;94.0;829.0;580.0;617.0;766.0;354.0
2040;1252717;13457;12443;0;389729;3189;158214;346;9369;307.0;346.0;149.0;198.0;201.0;105.0;589.0;419.0;456.0;552.0;346.0
2041;1253731;13208;12879;0;395090;3153;159998;332;9457;292.0;332.0;173.0;198.0;169.0;84.0;791.0;556.0;595.0;730.0;332.0
2042;1254060;14127;13261;0;400279;3130;162713;341;9363;272.0;341.0;190.0;174.0;161.0;88.0;785.0;534.0;576.0;719.0;341.0
