Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14218;843;0;309296;5143;62707;227;3720;433.0;227.0;120.0;231.0;191.0;118.0;524.0;379.0;403.0;489.0;227.0
2024;1136207;14656;1246;0;315833;4483;63644;263;3791;399.0;263.0;151.0;210.0;178.0;123.0;670.0;476.0;504.0;624.0;263.0
2025;1149617;13172;2041;0;321258;4292;65356;150;3806;377.0;150.0;99.0;198.0;135.0;95.0;414.0;284.0;315.0;387.0;150.0
2026;1160748;12573;2975;0;326566;4254;65784;158;3804;375.0;158.0;101.0;175.0;146.0;111.0;379.0;258.0;274.0;353.0;158.0
2027;1170346;13455;4059;0;331595;4257;67513;166;3917;344.0;166.0;98.0;182.0;127.0;103.0;378.0;259.0;272.0;342.0;166.0
2028;1179742;12900;4919;0;336512;4281;67885;151;4074;378.0;151.0;93.0;202.0;139.0;95.0;404.0;281.0;301.0;376.0;151.0
2029;1187723;14384;5849;0;341992;4303;69523;149;4021;388.0;149.0;92.0;207.0;131.0;107.0;312.0;203.0;236.0;292.0;149.0
2030;1196258;13466;6654;0;347658;4278;70005;162;4192;411.0;162.0;93.0;220.0;162.0;98.0;312.0;216.0;234.0;292.0;162.0
2031;1203070;14375;6902;0;353200;4241;71834;148;4199;449.0;148.0;91.0;226.0;169.0;111.0;340.0;248.0;251.0;318.0;148.0
2032;1210543;14488;7351;0;357134;4181;72185;160;4223;442.0;160.0;108.0;215.0;151.0;128.0;444.0;304.0;326.0;408.0;160.0
2033;1217680;13989;7570;0;360471;4123;73378;150;4376;428.0;150.0;93.0;236.0;136.0;113.0;366.0;258.0;273.0;339.0;150.0
2034;1224099;13928;8347;0;363627;4068;73616;168;4307;447.0;168.0;109.0;199.0;183.0;124.0;412.0;281.0;310.0;382.0;168.0
2035;1229680;13289;9198;0;366774;4034;74609;157;4370;403.0;157.0;80.0;221.0;152.0;107.0;274.0;178.0;203.0;252.0;157.0
2036;1233771;13986;9970;0;370361;4033;75036;166;4359;440.0;166.0;102.0;231.0;160.0;113.0;464.0;324.0;348.0;429.0;166.0
2037;1237787;13543;10822;0;374489;3964;75912;145;4522;434.0;145.0;98.0;225.0;153.0;103.0;305.0;199.0;216.0;280.0;145.0
2038;1240508;13873;11335;0;379088;3955;76743;171;4538;447.0;171.0;98.0;231.0;169.0;120.0;354.0;238.0;278.0;336.0;171.0
2039;1243046;13686;12177;0;384413;3946;77970;168;4600;449.0;168.0;95.0;237.0;184.0;101.0;355.0;243.0;257.0;325.0;168.0
2040;1244555;13721;12525;0;389633;3923;79026;184;4613;456.0;184.0;90.0;245.0;184.0;121.0;336.0;236.0;258.0;311.0;184.0
2041;1245751;13474;13086;0;394991;3891;80046;185;4680;465.0;185.0;97.0;259.0;169.0;125.0;363.0;256.0;267.0;337.0;185.0
2042;1246139;14136;13158;0;400152;3841;81324;169;4669;422.0;169.0;110.0;215.0;156.0;110.0;393.0;277.0;299.0;367.0;169.0
