Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14745;823;0;309296;5149;31442;114;1826;433.0;114.0;71.0;209.0;154.0;113.0;325.0;243.0;246.0;302.0;114.0
2024;1136754;14108;1231;0;315834;4604;31909;144;1948;421.0;144.0;93.0;204.0;154.0;114.0;472.0;346.0;351.0;439.0;144.0
2025;1149631;14363;2038;0;321257;4498;32804;75;1907;408.0;75.0;56.0;204.0;126.0;97.0;198.0;140.0;159.0;191.0;75.0
2026;1161956;14183;2998;0;326567;4516;32949;65;1894;432.0;65.0;49.0;201.0;139.0;108.0;195.0;134.0;145.0;182.0;65.0
2027;1173141;14228;3941;0;331595;4527;33912;85;1969;396.0;85.0;54.0;197.0;122.0;108.0;167.0;112.0;110.0;144.0;85.0
2028;1183428;13724;5002;0;336514;4592;33925;74;2051;459.0;74.0;47.0;229.0;146.0;111.0;160.0;115.0;124.0;152.0;74.0
2029;1192150;14784;5830;0;341996;4604;34806;84;2004;451.0;84.0;63.0;233.0;131.0;108.0;178.0;131.0;140.0;167.0;84.0
2030;1201104;13990;6442;0;347669;4615;35002;81;2084;483.0;81.0;57.0;245.0;155.0;107.0;160.0;106.0;108.0;145.0;81.0
2031;1208652;13794;6952;0;353213;4579;35977;79;2105;517.0;79.0;53.0;246.0;169.0;128.0;202.0;148.0;151.0;188.0;79.0
2032;1215494;14832;7441;0;357142;4516;35990;80;2108;524.0;80.0;60.0;245.0;162.0;137.0;245.0;176.0;185.0;225.0;80.0
2033;1222885;13371;7616;0;360456;4446;36752;68;2204;500.0;68.0;55.0;253.0;138.0;122.0;175.0;121.0;127.0;161.0;68.0
2034;1228640;12961;8558;0;363605;4401;36708;71;2177;516.0;71.0;55.0;230.0;175.0;127.0;159.0;103.0;121.0;148.0;71.0
2035;1233043;14028;9079;0;366772;4389;37361;79;2219;493.0;79.0;42.0;265.0;149.0;116.0;114.0;67.0;84.0;104.0;79.0
2036;1237992;14324;10073;0;370306;4396;37341;80;2151;519.0;80.0;74.0;235.0;165.0;125.0;211.0;147.0;157.0;200.0;80.0
2037;1242243;14956;10955;0;374464;4346;38026;73;2278;520.0;73.0;63.0;260.0;149.0;121.0;176.0;118.0;129.0;165.0;73.0
2038;1246244;13302;11557;0;379125;4323;38181;96;2200;522.0;96.0;64.0;257.0;165.0;132.0;199.0;136.0;151.0;184.0;96.0
2039;1247989;14414;12454;0;384380;4296;39086;92;2259;533.0;92.0;63.0;259.0;179.0;124.0;168.0;110.0;114.0;151.0;92.0
2040;1249949;14393;12530;0;389587;4273;39232;92;2272;540.0;92.0;53.0;277.0;169.0;133.0;176.0;123.0;132.0;166.0;92.0
2041;1251812;14307;12889;0;394942;4262;40023;80;2371;543.0;80.0;54.0;292.0;149.0;128.0;214.0;156.0;156.0;194.0;80.0
2042;1253230;14633;13026;0;400114;4206;40387;69;2325;512.0;69.0;61.0;242.0;145.0;133.0;167.0;118.0;128.0;153.0;69.0
