Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2044;167267;10117;192;206;189;88;1468;2326;2186;3996;675;9976;15216;981.0;4259.0;842.0;593.0;634.0;779.0;356.0
2045;168527;10162;158;195;184;106;1208;2202;2128;4814;643;10352;15618;988.0;4278.0;607.0;417.0;459.0;562.0;321.0
2046;171785;10338;180;175;197;87;1377;1976;2279;3951;639;9583;14943;1008.0;4352.0;816.0;568.0;624.0;771.0;347.0
2047;172415;10266;197;181;194;88;1507;2044;2244;3996;660;9791;15124;1011.0;4322.0;938.0;655.0;690.0;870.0;384.0
2048;175084;10641;180;175;200;101;1377;1976;2313;4587;656;10253;15760;1027.0;4480.0;657.0;447.0;489.0;613.0;360.0
2049;176107;10425;197;229;223;68;1507;2586;2580;3088;717;9761;15183;1033.0;4389.0;881.0;614.0;666.0;816.0;385.0
2050;177937;10739;182;186;187;92;1392;2101;2163;4178;647;9834;15399;1044.0;4521.0;819.0;584.0;607.0;747.0;363.0
2051;179516;10759;166;189;191;103;1269;2134;2209;4678;649;10290;15873;1053.0;4530.0;782.0;552.0;590.0;732.0;342.0
2052;181086;10849;221;195;214;102;1690;2202;2475;4632;732;10999;16628;1062.0;4567.0;989.0;692.0;744.0;914.0;415.0
2053;182532;10924;168;199;200;91;1285;2247;2313;4133;658;9978;15648;1071.0;4599.0;671.0;450.0;516.0;631.0;352.0
2054;183371;10966;199;200;192;100;1522;2259;2221;4541;691;10543;16235;1075.0;4617.0;897.0;626.0;667.0;834.0;352.0
2055;184024;11249;203;199;233;115;1552;2247;2695;5223;750;11717;17532;1079.0;4736.0;920.0;644.0;693.0;853.0;394.0
2056;184124;11111;224;205;182;104;1713;2315;2105;4723;715;10856;16614;1080.0;4678.0;940.0;654.0;698.0;868.0;392.0
2057;184547;11285;223;195;193;105;1705;2202;2233;4768;716;10908;16741;1082.0;4751.0;883.0;594.0;664.0;824.0;413.0
2058;184191;11252;226;200;186;101;1728;2259;2152;4587;713;10726;16543;1080.0;4737.0;970.0;671.0;719.0;893.0;384.0
2059;185931;11283;197;211;218;107;1507;2383;2522;4859;733;11271;17111;1090.0;4750.0;856.0;604.0;641.0;790.0;377.0
2060;185338;11187;202;206;194;106;1545;2326;2244;4814;708;10929;16726;1087.0;4710.0;807.0;568.0;613.0;748.0;392.0
2061;186473;11205;219;198;204;93;1675;2236;2360;4224;714;10495;16306;1094.0;4717.0;929.0;642.0;679.0;864.0;410.0
2062;185838;11367;211;207;190;111;1614;2338;2198;5041;719;11191;17067;1090.0;4786.0;887.0;620.0;664.0;818.0;388.0
2063;185849;11368;209;216;201;111;1598;2439;2325;5041;737;11403;17279;1090.0;4786.0;829.0;570.0;616.0;764.0;396.0
2064;184401;11286;203;217;210;104;1552;2451;2429;4723;734;11155;16988;1082.0;4751.0;804.0;527.0;588.0;739.0;406.0
2065;183920;11210;196;208;196;95;1499;2349;2267;4314;695;10429;16227;1079.0;4719.0;759.0;502.0;561.0;699.0;396.0
2066;181584;11116;172;201;189;84;1315;2270;2186;3815;646;9586;15331;1065.0;4680.0;810.0;573.0;603.0;747.0;344.0
2067;180757;10887;201;205;206;87;1537;2315;2383;3951;699;10186;15829;1060.0;4583.0;773.0;523.0;592.0;724.0;373.0
2068;179560;11028;210;225;186;109;1606;2541;2152;4950;730;11249;16945;1053.0;4643.0;816.0;573.0;612.0;758.0;386.0
2069;178903;11175;210;221;228;103;1606;2496;2637;4678;762;11417;17171;1049.0;4705.0;827.0;562.0;608.0;764.0;417.0
2070;176140;10774;207;187;219;110;1583;2112;2533;4996;723;11224;16793;1033.0;4536.0;817.0;578.0;616.0;758.0;398.0
2071;174999;10662;199;206;192;111;1522;2326;2221;5041;708;11110;16625;1026.0;4489.0;805.0;551.0;609.0;760.0;378.0
2072;172795;10460;197;213;215;106;1507;2405;2487;4814;731;11213;16630;1013.0;4404.0;891.0;640.0;670.0;824.0;367.0
2073;170425;10364;175;218;187;106;1338;2462;2163;4814;686;10777;16140;1000.0;4363.0;704.0;493.0;532.0;654.0;333.0
2074;169275;10285;163;219;176;97;1247;2473;2036;4405;655;10161;15484;993.0;4330.0;642.0;441.0;483.0;596.0;322.0
2075;166589;10186;175;199;203;89;1338;2247;2348;4042;666;9975;15240;977.0;4288.0;725.0;526.0;556.0;683.0;346.0
2076;165606;10064;182;191;174;87;1392;2157;2013;3951;634;9513;14721;971.0;4237.0;826.0;578.0;626.0;767.0;334.0
2077;163496;9965;184;204;178;101;1407;2304;2059;4587;667;10357;15511;959.0;4195.0;574.0;376.0;419.0;537.0;343.0
2078;163257;9907;172;203;180;89;1315;2293;2082;4042;644;9732;14861;958.0;4171.0;809.0;572.0;591.0;740.0;318.0
2079;161622;9744;165;225;192;75;1262;2541;2221;3406;657;9430;14480;948.0;4102.0;657.0;440.0;485.0;608.0;329.0
2080;161215;9830;189;215;169;96;1445;2428;1955;4360;669;10188;15272;946.0;4138.0;786.0;534.0;568.0;723.0;350.0
2081;160079;9736;180;212;199;94;1377;2394;2302;4269;685;10342;15380;939.0;4099.0;789.0;549.0;592.0;734.0;340.0
2082;159305;9719;171;178;192;97;1308;2010;2221;4405;638;9944;14970;934.0;4092.0;660.0;446.0;475.0;603.0;325.0
2083;157563;9634;184;227;169;87;1407;2564;1955;3951;667;9877;14857;924.0;4056.0;680.0;467.0;504.0;625.0;338.0
2084;157228;9589;158;214;181;85;1208;2417;2094;3860;638;9579;14538;922.0;4037.0;710.0;508.0;538.0;662.0;307.0
2085;154657;9388;178;212;184;97;1361;2394;2128;4405;671;10288;15147;907.0;3952.0;728.0;485.0;546.0;675.0;331.0
2086;154681;9344;176;210;147;98;1346;2372;1700;4451;631;9869;14710;907.0;3934.0;708.0;484.0;520.0;656.0;313.0
2087;152594;9292;193;192;179;81;1476;2168;2071;3679;645;9394;14201;895.0;3912.0;737.0;486.0;541.0;686.0;328.0
2088;152671;9098;170;174;174;75;1300;1965;2013;3406;593;8684;13409;895.0;3830.0;661.0;448.0;505.0;607.0;297.0
2089;150510;9047;145;200;191;98;1109;2259;2209;4451;634;10028;14720;883.0;3809.0;545.0;375.0;413.0;498.0;301.0
2090;149890;8995;173;186;194;99;1323;2101;2244;4496;652;10164;14830;879.0;3787.0;808.0;550.0;603.0;742.0;322.0
2091;147872;8853;167;172;176;99;1277;1942;2036;4496;614;9751;14345;867.0;3727.0;746.0;512.0;564.0;695.0;302.0
2092;149425;9069;167;201;187;98;1277;2270;2163;4451;653;10161;14855;876.0;3818.0;779.0;562.0;599.0;722.0;309.0
2093;145895;8858;154;173;182;97;1178;1954;2105;4405;606;9642;14227;856.0;3729.0;680.0;463.0;494.0;617.0;314.0
2094;147719;8827;156;184;172;87;1193;2078;1990;3951;599;9212;13794;866.0;3716.0;584.0;390.0;422.0;536.0;292.0
2095;143326;8686;176;187;185;76;1346;2112;2140;3451;624;9049;13547;841.0;3657.0;710.0;476.0;523.0;652.0;314.0
2096;146742;8824;168;212;170;70;1285;2394;1966;3179;620;8824;13400;861.0;3715.0;766.0;541.0;567.0;703.0;295.0
2097;143329;8628;143;205;193;91;1094;2315;2233;4133;632;9775;14248;841.0;3632.0;536.0;364.0;394.0;498.0;282.0
2098;146671;8954;155;191;174;82;1185;2157;2013;3724;602;9079;13709;860.0;3770.0;678.0;475.0;503.0;621.0;305.0
2099;144681;8851;166;183;187;99;1269;2067;2163;4496;635;9995;14570;849.0;3726.0;686.0;475.0;514.0;629.0;300.0
2100;146471;8713;152;166;157;96;1162;1875;1816;4360;571;9213;13740;859.0;3668.0;607.0;398.0;426.0;557.0;263.0
2101;144522;8769;170;206;190;66;1300;2326;2198;2997;632;8821;13361;848.0;3692.0;693.0;487.0;526.0;651.0;313.0
2102;146526;8792;152;183;161;104;1162;2067;1862;4723;600;9814;14374;859.0;3701.0;554.0;400.0;414.0;521.0;291.0
2103;144729;8733;157;162;179;93;1201;1830;2071;4224;591;9326;13852;849.0;3677.0;544.0;356.0;407.0;502.0;302.0
2104;146752;8960;165;184;160;82;1262;2078;1851;3724;591;8915;13548;861.0;3772.0;659.0;441.0;482.0;605.0;302.0
2105;144457;8761;140;184;164;100;1071;2078;1897;4541;588;9587;14122;847.0;3688.0;563.0;386.0;422.0;520.0;265.0
2106;146800;8842;134;200;192;83;1025;2259;2221;3769;609;9274;13858;861.0;3723.0;618.0;427.0;457.0;569.0;277.0
2107;144237;8705;159;183;142;90;1216;2067;1643;4087;574;9013;13524;846.0;3665.0;705.0;489.0;507.0;650.0;295.0
2108;146633;8808;164;191;178;81;1254;2157;2059;3679;614;9149;13717;860.0;3708.0;657.0;456.0;485.0;608.0;312.0
2109;144442;8685;168;199;160;79;1285;2247;1851;3588;606;8971;13474;847.0;3656.0;719.0;493.0;537.0;669.0;292.0
2110;147045;8818;169;190;181;89;1292;2146;2094;4042;629;9574;14148;862.0;3712.0;669.0;446.0;489.0;616.0;305.0
2111;144954;8844;141;203;150;74;1078;2293;1735;3361;568;8467;13040;850.0;3723.0;671.0;468.0;500.0;623.0;266.0
2112;146718;8937;165;181;154;101;1262;2044;1781;4587;601;9674;14298;861.0;3763.0;623.0;430.0;460.0;580.0;297.0
2113;144750;8753;157;172;174;80;1201;1942;2013;3633;583;8789;13323;849.0;3685.0;588.0;397.0;432.0;541.0;285.0
2114;146958;8878;154;200;162;94;1178;2259;1874;4269;610;9580;14180;862.0;3738.0;666.0;452.0;490.0;612.0;298.0
2115;145026;8935;177;203;167;90;1354;2293;1932;4087;637;9666;14279;851.0;3762.0;775.0;537.0;566.0;708.0;341.0
2116;147777;8961;152;175;169;76;1162;1976;1955;3451;572;8544;13184;867.0;3773.0;658.0;454.0;484.0;609.0;305.0
2117;146234;8985;144;163;167;91;1101;1841;1932;4133;565;9007;13648;858.0;3783.0;539.0;356.0;407.0;507.0;266.0
2118;146873;8946;159;187;183;93;1216;2112;2117;4224;622;9669;14296;861.0;3766.0;684.0;476.0;510.0;639.0;314.0
2119;147033;8826;146;184;143;84;1116;2078;1654;3815;557;8663;13241;862.0;3716.0;600.0;412.0;433.0;551.0;282.0
2120;146859;8880;163;167;182;89;1247;1886;2105;4042;601;9280;13880;861.0;3739.0;703.0;473.0;515.0;647.0;312.0
2121;146987;8747;162;174;149;76;1239;1965;1724;3451;561;8379;12924;862.0;3683.0;684.0;470.0;497.0;626.0;292.0
2122;146904;8886;140;185;165;87;1071;2089;1909;3951;577;9020;13623;862.0;3741.0;512.0;343.0;379.0;470.0;267.0
2123;146394;8833;138;211;174;68;1055;2383;2013;3088;591;8539;13117;859.0;3719.0;651.0;456.0;477.0;592.0;290.0
2124;146562;9098;164;170;150;79;1254;1920;1735;3588;563;8497;13187;860.0;3830.0;677.0;472.0;508.0;630.0;276.0
2125;145453;8950;170;150;180;94;1300;1694;2082;4269;594;9345;13966;853.0;3768.0;655.0;444.0;480.0;604.0;319.0
2126;145847;8928;165;184;172;80;1262;2078;1990;3633;601;8963;13577;855.0;3759.0;632.0;437.0;465.0;583.0;308.0
2127;145685;8853;150;181;164;101;1147;2044;1897;4587;596;9675;14256;854.0;3727.0;623.0;451.0;474.0;571.0;291.0
2128;146244;8943;160;182;163;90;1224;2055;1885;4087;595;9251;13874;858.0;3765.0;599.0;418.0;453.0;557.0;306.0
2129;145464;8842;154;175;172;82;1178;1976;1990;3724;583;8868;13444;853.0;3723.0;619.0;433.0;465.0;578.0;298.0
2130;145902;8695;142;177;157;82;1086;1999;1816;3724;558;8625;13142;856.0;3661.0;479.0;306.0;353.0;445.0;268.0
2131;145908;8944;151;189;155;86;1155;2134;1793;3906;581;8988;13609;856.0;3765.0;480.0;309.0;364.0;448.0;301.0
2132;145740;8885;155;177;178;79;1185;1999;2059;3588;589;8831;13427;855.0;3741.0;668.0;462.0;507.0;622.0;295.0
2133;146759;8870;162;188;136;80;1239;2123;1573;3633;566;8568;13163;861.0;3734.0;708.0;497.0;532.0;656.0;289.0
2134;146099;8888;149;183;174;71;1139;2067;2013;3224;577;8443;13042;857.0;3742.0;626.0;440.0;467.0;574.0;293.0
2135;146974;8769;150;141;157;83;1147;1592;1816;3769;531;8324;12878;862.0;3692.0;568.0;387.0;422.0;530.0;275.0
2136;146155;8804;143;173;165;84;1094;1954;1909;3815;565;8772;13336;857.0;3707.0;498.0;327.0;355.0;462.0;278.0
2137;146703;9047;167;184;166;81;1277;2078;1920;3679;598;8954;13623;860.0;3809.0;603.0;406.0;453.0;558.0;293.0
2138;146600;8958;161;153;198;71;1231;1728;2290;3224;583;8473;13104;860.0;3771.0;595.0;402.0;457.0;555.0;298.0
2139;145900;8803;158;158;170;65;1208;1784;1966;2952;551;7910;12472;856.0;3706.0;665.0;456.0;480.0;616.0;292.0
2140;145846;8789;161;199;145;81;1231;2247;1677;3679;586;8834;13389;855.0;3700.0;680.0;469.0;512.0;630.0;298.0
2141;145611;8871;151;179;171;84;1155;2021;1978;3815;585;8969;13558;854.0;3735.0;575.0;385.0;422.0;530.0;289.0
2142;144898;8855;153;158;168;96;1170;1784;1943;4360;575;9257;13835;850.0;3728.0;551.0;375.0;413.0;507.0;298.0
2143;144496;8908;159;172;151;91;1216;1942;1747;4133;573;9038;13635;847.0;3750.0;590.0;408.0;441.0;550.0;297.0
2144;144688;8703;175;157;159;85;1338;1773;1839;3860;576;8810;13323;849.0;3664.0;635.0;445.0;473.0;594.0;310.0
2145;144903;8942;164;181;157;102;1254;2044;1816;4632;604;9746;14361;850.0;3765.0;650.0;455.0;480.0;605.0;304.0
2146;144862;8732;140;177;187;93;1071;1999;2163;4224;597;9457;13983;850.0;3676.0;576.0;401.0;428.0;532.0;286.0
2147;145769;8797;169;195;150;93;1292;2202;1735;4224;607;9453;14012;855.0;3704.0;665.0;442.0;492.0;617.0;316.0
2148;144551;8840;143;173;192;84;1094;1954;2221;3815;592;9084;13654;848.0;3722.0;511.0;357.0;384.0;473.0;284.0
2149;146168;8886;156;178;167;96;1193;2010;1932;4360;597;9495;14093;857.0;3741.0;512.0;334.0;381.0;481.0;293.0
2150;145489;8777;161;170;173;76;1231;1920;2001;3451;580;8603;13151;853.0;3695.0;590.0;383.0;418.0;540.0;287.0
2151;146243;8979;176;168;158;82;1346;1897;1828;3724;584;8795;13433;858.0;3780.0;571.0;377.0;419.0;524.0;292.0
2152;146767;8852;170;183;166;66;1300;2067;1920;2997;585;8284;12872;861.0;3727.0;723.0;502.0;508.0;657.0;316.0
2153;146694;8906;152;178;180;80;1162;2010;2082;3633;590;8887;13496;860.0;3749.0;593.0;409.0;449.0;555.0;307.0
2154;146972;8841;162;166;171;75;1239;1875;1978;3406;574;8498;13082;862.0;3722.0;655.0;445.0;483.0;593.0;295.0
2155;147120;8963;144;188;149;85;1101;2123;1724;3860;566;8808;13444;863.0;3773.0;538.0;366.0;401.0;508.0;261.0
2156;147332;8942;177;195;185;65;1354;2202;2140;2952;622;8648;13277;864.0;3765.0;722.0;498.0;540.0;656.0;349.0
2157;147235;9027;139;168;172;80;1063;1897;1990;3633;559;8583;13247;864.0;3800.0;600.0;437.0;438.0;551.0;272.0
2158;147825;8984;183;178;150;92;1399;2010;1735;4178;603;9322;13971;867.0;3782.0;879.0;617.0;646.0;804.0;318.0
2159;146561;8900;168;161;143;79;1285;1818;1654;3588;551;8345;12952;860.0;3747.0;669.0;464.0;504.0;620.0;302.0
2160;148014;9120;164;182;165;95;1254;2055;1909;4314;606;9532;14240;868.0;3840.0;658.0;461.0;487.0;610.0;316.0
2161;147046;8826;159;172;143;81;1216;1942;1654;3679;555;8491;13069;862.0;3716.0;639.0;436.0;456.0;588.0;288.0
2162;148023;9166;145;164;185;99;1109;1852;2140;4496;593;9597;14324;868.0;3859.0;560.0;391.0;426.0;523.0;286.0
2163;147146;8970;158;160;178;71;1208;1807;2059;3224;567;8298;12937;863.0;3776.0;707.0;493.0;519.0;649.0;298.0
2164;147783;8935;135;193;186;98;1032;2180;2152;4451;612;9815;14444;867.0;3762.0;525.0;359.0;404.0;493.0;303.0
2165;147844;8993;156;176;177;91;1193;1988;2047;4133;600;9361;14014;867.0;3786.0;638.0;444.0;464.0;588.0;304.0
2166;147592;8929;152;145;195;87;1162;1638;2256;3951;579;9007;13632;866.0;3759.0;633.0;445.0;481.0;582.0;303.0
2167;147867;8930;162;176;163;92;1239;1988;1885;4178;593;9290;13917;867.0;3760.0;753.0;532.0;562.0;691.0;308.0
2168;148951;8917;176;180;139;97;1346;2033;1608;4405;592;9392;14020;874.0;3754.0;646.0;439.0;492.0;605.0;307.0
2169;148568;9077;151;183;165;93;1155;2067;1909;4224;592;9355;14047;871.0;3821.0;505.0;329.0;380.0;469.0;295.0
2170;149386;9113;152;179;166;73;1162;2021;1920;3315;570;8418;13131;876.0;3837.0;510.0;335.0;388.0;472.0;292.0
2171;148375;9006;147;177;170;99;1124;1999;1966;4496;593;9585;14247;870.0;3792.0;564.0;374.0;411.0;515.0;314.0
2172;149176;9215;163;190;158;89;1247;2146;1828;4042;600;9263;14018;875.0;3880.0;611.0;404.0;454.0;567.0;317.0
2173;147872;9074;172;190;173;91;1315;2146;2001;4133;626;9595;14282;867.0;3820.0;718.0;465.0;528.0;665.0;316.0
2174;149301;9158;182;193;161;93;1392;2180;1862;4224;629;9658;14390;876.0;3856.0;718.0;495.0;538.0;662.0;339.0
2175;148301;9144;175;178;130;74;1338;2010;1504;3361;557;8213;12933;870.0;3850.0;773.0;537.0;578.0;718.0;303.0
2176;148589;9076;161;202;170;93;1231;2281;1966;4224;626;9702;14394;871.0;3821.0;627.0;431.0;462.0;578.0;298.0
2177;148952;9083;180;161;171;87;1377;1818;1978;3951;599;9124;13822;874.0;3824.0;710.0;471.0;533.0;656.0;319.0
2178;148284;9089;155;182;176;81;1185;2055;2036;3679;594;8955;13652;870.0;3827.0;604.0;403.0;449.0;561.0;305.0
2179;148426;9052;149;170;168;82;1139;1920;1943;3724;569;8726;13408;871.0;3811.0;530.0;366.0;403.0;494.0;280.0
2180;147692;8940;167;189;193;79;1277;2134;2233;3588;628;9232;13862;866.0;3764.0;645.0;435.0;478.0;598.0;324.0
2181;148281;9003;147;188;174;93;1124;2123;2013;4224;602;9484;14144;870.0;3790.0;636.0;450.0;477.0;585.0;304.0
2182;148067;9061;129;168;162;92;986;1897;1874;4178;551;8935;13618;868.0;3815.0;537.0;354.0;383.0;491.0;284.0
2183;147635;9058;159;161;141;68;1216;1818;1631;3088;529;7753;12432;866.0;3813.0;633.0;433.0;469.0;588.0;279.0
2184;147624;8934;134;196;141;83;1025;2213;1631;3769;554;8638;13265;866.0;3761.0;460.0;312.0;330.0;428.0;264.0
2185;148088;9016;168;157;166;88;1285;1773;1920;3996;579;8974;13639;869.0;3796.0;739.0;512.0;544.0;678.0;295.0
2186;147437;8889;156;170;160;82;1193;1920;1851;3724;568;8688;13295;865.0;3742.0;555.0;354.0;407.0;515.0;299.0
2187;147637;8983;149;155;174;86;1139;1750;2013;3906;564;8808;13456;866.0;3782.0;621.0;426.0;463.0;577.0;289.0
2188;146813;8852;156;160;180;84;1193;1807;2082;3815;580;8897;13485;861.0;3727.0;575.0;391.0;409.0;528.0;293.0
2189;148162;8980;153;179;166;85;1170;2021;1920;3860;583;8971;13621;869.0;3781.0;673.0;471.0;508.0;631.0;294.0
2190;147374;8875;152;183;162;78;1162;2067;1874;3542;575;8645;13245;864.0;3736.0;634.0;427.0;468.0;586.0;290.0
2191;148408;8885;146;159;166;77;1116;1796;1920;3497;548;8329;12940;870.0;3741.0;575.0;374.0;437.0;540.0;295.0
2192;147073;8987;162;158;143;78;1239;1784;1654;3542;541;8219;12866;863.0;3784.0;686.0;486.0;508.0;627.0;281.0
2193;148885;9014;161;180;149;86;1231;2033;1724;3906;576;8894;13562;873.0;3795.0;653.0;437.0;475.0;607.0;295.0
2194;146284;8791;156;173;155;95;1193;1954;1793;4314;579;9254;13813;858.0;3701.0;611.0;419.0;461.0;569.0;293.0
2195;148999;9044;172;154;179;87;1315;1739;2071;3951;592;9076;13758;874.0;3808.0;707.0;477.0;527.0;648.0;322.0
2196;146227;8675;142;172;160;80;1086;1942;1851;3633;554;8512;13022;858.0;3652.0;591.0;415.0;444.0;548.0;284.0
2197;148999;9089;168;191;173;68;1285;2157;2001;3088;600;8531;13232;874.0;3827.0;734.0;505.0;552.0;691.0;319.0
2198;146880;8952;153;172;151;86;1170;1942;1747;3906;562;8765;13395;861.0;3769.0;649.0;450.0;486.0;607.0;312.0
2199;150069;9207;167;183;150;75;1277;2067;1735;3406;575;8485;13241;880.0;3876.0;735.0;508.0;553.0;680.0;297.0
2200;146490;8710;164;170;153;85;1254;1920;1770;3860;572;8804;13330;859.0;3667.0;544.0;362.0;398.0;502.0;281.0
2201;149938;9202;153;181;156;77;1170;2044;1805;3497;567;8516;13269;879.0;3874.0;698.0;489.0;504.0;640.0;285.0
2202;145666;8698;136;154;137;85;1040;1739;1585;3860;512;8224;12740;854.0;3662.0;601.0;423.0;444.0;559.0;259.0
2203;149709;9144;151;194;158;100;1155;2191;1828;4541;603;9715;14443;878.0;3850.0;644.0;445.0;478.0;596.0;294.0
2204;145963;8774;140;174;171;95;1071;1965;1978;4314;580;9328;13878;856.0;3694.0;546.0;365.0;398.0;502.0;293.0
2205;149658;9084;140;183;177;104;1071;2067;2047;4723;604;9908;14610;878.0;3824.0;598.0;414.0;449.0;552.0;302.0
2206;146794;8924;168;155;140;99;1285;1750;1619;4496;562;9150;13768;861.0;3757.0;675.0;463.0;486.0;623.0;287.0
2207;150155;9152;172;175;182;80;1315;1976;2105;3633;609;9029;13763;881.0;3853.0;675.0;467.0;515.0;625.0;323.0
2208;146224;8887;175;177;159;69;1338;1999;1839;3134;580;8310;12909;858.0;3741.0;741.0;513.0;543.0;685.0;305.0
2209;150385;8945;159;169;161;88;1216;1909;1862;3996;577;8983;13631;882.0;3766.0;764.0;532.0;572.0;700.0;296.0
2210;146895;8870;173;180;162;71;1323;2033;1874;3224;586;8454;13050;862.0;3734.0;746.0;526.0;539.0;683.0;299.0
2211;149836;8991;145;177;175;75;1109;1999;2024;3406;572;8538;13202;879.0;3785.0;618.0;433.0;447.0;566.0;296.0
2212;146950;9142;177;165;166;105;1354;1863;1920;4768;613;9905;14616;862.0;3849.0;676.0;461.0;510.0;631.0;328.0
2213;149891;9254;149;179;164;86;1139;2021;1897;3906;578;8963;13738;879.0;3896.0;605.0;408.0;435.0;553.0;293.0
2214;146480;8913;181;186;155;109;1384;2101;1793;4950;631;10228;14839;859.0;3752.0;779.0;536.0;580.0;724.0;342.0
2215;149764;9182;152;189;184;87;1162;2134;2128;3951;612;9375;14119;878.0;3866.0;630.0;433.0;477.0;582.0;290.0
2216;146214;9001;140;201;174;93;1071;2270;2013;4224;608;9578;14225;858.0;3789.0;678.0;467.0;490.0;620.0;277.0
2217;149631;9207;157;187;165;90;1201;2112;1909;4087;599;9309;14063;878.0;3876.0;623.0;431.0;476.0;579.0;324.0
2218;146485;8921;149;169;164;86;1139;1909;1897;3906;568;8851;13466;859.0;3756.0;688.0;474.0;517.0;631.0;301.0
2219;148751;8977;157;149;161;98;1201;1683;1862;4451;565;9197;13848;872.0;3779.0;648.0;450.0;483.0;603.0;288.0
2220;146328;8929;131;164;159;92;1002;1852;1839;4178;546;8871;13488;858.0;3759.0;481.0;321.0;358.0;441.0;278.0
2221;148546;9154;158;190;150;76;1208;2146;1735;3451;574;8540;13265;871.0;3854.0;675.0;469.0;504.0;629.0;291.0
2222;145858;8908;156;196;164;84;1193;2213;1897;3815;600;9118;13723;855.0;3750.0;763.0;546.0;583.0;713.0;312.0
