Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2059;156089;9469;186;224;208;117;1422;2530;2406;5313;735;11671;16572;915.0;3986.0;583.0;389.0;422.0;531.0;333.0
2060;156642;9472;184;200;186;103;1407;2259;2152;4678;673;10496;15403;919.0;3988.0;773.0;528.0;578.0;722.0;332.0
2061;155975;9446;183;216;209;106;1399;2439;2418;4814;714;11070;15962;915.0;3977.0;696.0;496.0;528.0;644.0;356.0
2062;156537;9619;169;227;217;127;1292;2564;2510;5768;740;12134;17102;918.0;4050.0;644.0;439.0;474.0;596.0;346.0
2063;155938;9488;174;223;193;122;1331;2518;2233;5541;712;11623;16532;915.0;3994.0;667.0;471.0;499.0;621.0;327.0
2064;156747;9648;196;237;190;111;1499;2676;2198;5041;734;11414;16395;919.0;4062.0;794.0;562.0;590.0;729.0;371.0
2065;155061;9525;178;228;184;100;1361;2575;2128;4541;690;10605;15524;909.0;4010.0;728.0;497.0;547.0;674.0;330.0
2066;154901;9570;172;226;197;90;1315;2552;2279;4087;685;10233;15170;908.0;4029.0;711.0;501.0;544.0;670.0;333.0
2067;153266;9333;168;215;203;122;1285;2428;2348;5541;708;11602;16430;899.0;3929.0;604.0;417.0;442.0;561.0;340.0
2068;152531;9454;216;231;196;109;1652;2609;2267;4950;752;11478;16353;895.0;3980.0;751.0;496.0;559.0;698.0;367.0
2069;151012;9421;166;219;210;106;1269;2473;2429;4814;701;10985;15837;886.0;3966.0;598.0;422.0;448.0;557.0;317.0
2070;150699;9170;182;205;209;98;1392;2315;2418;4451;694;10576;15321;884.0;3861.0;733.0;511.0;555.0;685.0;333.0
2071;148384;9025;171;232;195;119;1308;2620;2256;5404;717;11588;16258;870.0;3800.0;704.0;492.0;541.0;657.0;336.0
2072;148065;8992;166;226;220;109;1269;2552;2545;4950;721;11316;15970;868.0;3786.0;636.0;462.0;480.0;588.0;316.0
2073;146931;8977;163;215;190;121;1247;2428;2198;5495;689;11368;16009;862.0;3779.0;611.0;436.0;458.0;577.0;304.0
2074;146546;8946;177;229;199;96;1354;2586;2302;4360;701;10602;15227;859.0;3766.0;716.0;487.0;537.0;671.0;320.0
2075;144536;8884;168;218;189;82;1285;2462;2186;3724;657;9657;14245;848.0;3740.0;784.0;556.0;594.0;730.0;302.0
2076;143324;8783;161;210;196;99;1231;2372;2267;4496;666;10366;14905;841.0;3698.0;599.0;429.0;438.0;551.0;345.0
2077;142124;8738;196;236;178;108;1499;2665;2059;4905;718;11128;15641;834.0;3679.0;830.0;589.0;617.0;764.0;348.0
2078;140255;8578;160;236;192;100;1224;2665;2221;4541;688;10651;15085;823.0;3611.0;552.0;369.0;415.0;521.0;335.0
2079;139867;8486;185;209;173;90;1415;2360;2001;4087;657;9863;14256;820.0;3573.0;733.0;492.0;528.0;675.0;315.0
2080;138240;8459;174;219;166;87;1331;2473;1920;3951;646;9675;14047;811.0;3561.0;683.0;480.0;510.0;636.0;293.0
2081;138228;8424;167;200;192;107;1277;2259;2221;4859;666;10616;14974;811.0;3547.0;556.0;383.0;409.0;516.0;282.0
2082;136684;8342;162;210;191;96;1239;2372;2209;4360;659;10180;14494;802.0;3512.0;662.0;458.0;488.0;606.0;303.0
2083;137348;8478;155;227;182;86;1185;2564;2105;3906;650;9760;14135;806.0;3569.0;595.0;414.0;438.0;544.0;289.0
2084;134574;8235;169;214;176;96;1292;2417;2036;4360;655;10105;14361;789.0;3467.0;591.0;389.0;445.0;548.0;303.0
2085;135278;8239;144;219;190;112;1101;2473;2198;5086;665;10858;15120;793.0;3469.0;614.0;447.0;464.0;578.0;280.0
2086;131979;8071;174;234;162;116;1331;2643;1874;5268;686;11116;15288;774.0;3398.0;723.0;484.0;549.0;683.0;319.0
2087;133088;8114;173;207;187;82;1323;2338;2163;3724;649;9548;13745;781.0;3416.0;641.0;434.0;471.0;595.0;289.0
2088;129167;7718;154;207;174;85;1178;2338;2013;3860;620;9389;13396;758.0;3249.0;596.0;407.0;442.0;554.0;270.0
2089;129792;7814;150;208;176;101;1147;2349;2036;4587;635;10119;14170;761.0;3290.0;595.0;412.0;454.0;549.0;267.0
2090;126933;7647;150;203;189;91;1147;2293;2186;4133;633;9759;13722;744.0;3219.0;566.0;392.0;436.0;529.0;280.0
2091;127952;7742;162;181;175;102;1239;2044;2024;4632;620;9939;13948;750.0;3259.0;597.0;398.0;448.0;552.0;281.0
2092;124459;7590;144;215;180;102;1101;2428;2082;4632;641;10243;14168;730.0;3195.0;577.0;385.0;426.0;531.0;275.0
2093;127102;7730;136;188;160;104;1040;2123;1851;4723;588;9737;13736;745.0;3254.0;506.0;347.0;380.0;470.0;253.0
2094;123155;7350;129;208;187;75;986;2349;2163;3406;599;8904;12720;722.0;3094.0;604.0;439.0;462.0;562.0;251.0
2095;125051;7651;155;209;180;91;1185;2360;2082;4133;635;9760;13714;733.0;3221.0;533.0;354.0;391.0;481.0;282.0
2096;120710;7360;175;226;173;81;1338;2552;2001;3679;655;9570;13377;708.0;3099.0;730.0;497.0;529.0;671.0;295.0
2097;124358;7434;157;205;187;98;1201;2315;2163;4451;647;10130;13989;729.0;3130.0;679.0;480.0;498.0;617.0;269.0
2098;121132;7396;124;199;165;96;948;2247;1909;4360;584;9464;13288;710.0;3114.0;460.0;325.0;353.0;427.0;239.0
2099;124247;7587;146;182;184;103;1116;2055;2128;4678;615;9977;13900;729.0;3194.0;582.0;393.0;422.0;535.0;245.0
2100;121339;7253;135;197;171;96;1032;2225;1978;4360;599;9595;13361;712.0;3054.0;460.0;317.0;345.0;432.0;264.0
2101;124496;7556;143;221;187;87;1094;2496;2163;3951;638;9704;13615;730.0;3181.0;489.0;334.0;363.0;460.0;273.0
2102;121592;7313;147;191;188;99;1124;2157;2175;4496;625;9952;13744;713.0;3079.0;472.0;312.0;345.0;439.0;272.0
2103;125034;7570;152;191;168;93;1162;2157;1943;4224;604;9486;13406;733.0;3187.0;584.0;414.0;432.0;542.0;267.0
2104;121380;7398;140;199;169;69;1071;2247;1955;3134;577;8407;12234;712.0;3115.0;540.0;375.0;392.0;499.0;262.0
2105;124828;7658;146;191;166;102;1116;2157;1920;4632;605;9825;13781;732.0;3224.0;554.0;370.0;408.0;510.0;270.0
2106;121836;7318;121;195;184;100;925;2202;2128;4541;600;9796;13592;715.0;3081.0;409.0;280.0;297.0;379.0;235.0
2107;124461;7534;132;189;155;99;1009;2134;1793;4496;575;9432;13334;730.0;3172.0;534.0;387.0;401.0;494.0;241.0
2108;121460;7253;116;200;157;102;887;2259;1816;4632;575;9594;13360;712.0;3054.0;428.0;295.0;306.0;396.0;246.0
2109;123616;7484;166;225;159;86;1269;2541;1839;3906;636;9555;13431;725.0;3151.0;659.0;462.0;496.0;609.0;280.0
2110;121480;7270;141;196;178;76;1078;2213;2059;3451;591;8801;12574;712.0;3061.0;585.0;418.0;430.0;541.0;251.0
2111;123862;7605;138;210;167;92;1055;2372;1932;4178;607;9537;13465;726.0;3202.0;567.0;398.0;433.0;529.0;267.0
2112;121805;7475;144;203;174;103;1101;2293;2013;4678;624;10085;13946;714.0;3147.0;547.0;381.0;399.0;508.0;283.0
2113;123229;7520;155;189;181;88;1185;2134;2094;3996;613;9409;13298;723.0;3166.0;532.0;370.0;395.0;495.0;276.0
2114;121914;7362;144;182;164;96;1101;2055;1897;4360;586;9413;13227;715.0;3099.0;561.0;394.0;419.0;518.0;243.0
2115;122136;7504;151;207;146;93;1155;2338;1689;4224;597;9406;13281;716.0;3159.0;475.0;313.0;354.0;445.0;265.0
2116;121592;7416;146;200;172;77;1116;2259;1990;3497;595;8862;12697;713.0;3122.0;513.0;339.0;374.0;476.0;267.0
2117;122003;7558;158;195;159;104;1208;2202;1839;4723;616;9972;13870;716.0;3182.0;670.0;472.0;503.0;627.0;278.0
2118;122085;7464;158;205;161;104;1208;2315;1862;4723;628;10108;13966;716.0;3142.0;662.0;451.0;487.0;614.0;272.0
2119;122234;7412;151;198;174;81;1155;2236;2013;3679;604;9083;12920;717.0;3120.0;675.0;458.0;492.0;622.0;278.0
2120;121892;7365;144;177;163;99;1101;1999;1885;4496;583;9481;13297;715.0;3101.0;557.0;391.0;402.0;511.0;252.0
2121;121429;7261;132;182;154;89;1009;2055;1781;4042;557;8887;12656;712.0;3057.0;434.0;294.0;330.0;403.0;253.0
2122;122049;7399;146;180;182;97;1116;2033;2105;4405;605;9659;13490;716.0;3115.0;521.0;356.0;374.0;474.0;258.0
2123;121256;7307;120;207;160;73;918;2338;1851;3315;560;8422;12209;711.0;3076.0;449.0;306.0;343.0;419.0;215.0
2124;121348;7594;140;180;168;89;1071;2033;1943;4042;577;9089;12998;712.0;3197.0;612.0;449.0;455.0;567.0;271.0
2125;121404;7473;146;181;158;94;1116;2044;1828;4269;579;9257;13115;712.0;3146.0;504.0;345.0;357.0;461.0;260.0
2126;121876;7483;153;207;182;87;1170;2338;2105;3951;629;9564;13429;715.0;3150.0;594.0;407.0;450.0;547.0;298.0
2127;121839;7435;150;187;177;112;1147;2112;2047;5086;626;10392;14237;715.0;3130.0;576.0;400.0;425.0;534.0;282.0
2128;121587;7430;153;159;167;91;1170;1796;1932;4133;570;9031;12872;713.0;3128.0;580.0;420.0;437.0;536.0;259.0
2129;122341;7473;122;171;162;86;933;1931;1874;3906;541;8644;12508;718.0;3146.0;445.0;311.0;334.0;421.0;242.0
2130;121727;7266;115;183;158;78;879;2067;1828;3542;534;8316;12089;714.0;3059.0;397.0;278.0;294.0;371.0;235.0
2131;122910;7589;132;206;158;71;1009;2326;1828;3224;567;8387;12303;721.0;3195.0;454.0;295.0;337.0;420.0;251.0
2132;121991;7423;148;192;147;94;1132;2168;1700;4269;581;9269;13109;715.0;3125.0;544.0;363.0;397.0;503.0;250.0
2133;124011;7548;137;191;150;91;1048;2157;1735;4133;569;9073;12978;727.0;3178.0;575.0;406.0;431.0;537.0;260.0
2134;121853;7476;149;199;160;84;1139;2247;1851;3815;592;9052;12914;715.0;3147.0;521.0;356.0;380.0;476.0;257.0
2135;124304;7503;142;182;169;79;1086;2055;1955;3588;572;8684;12572;729.0;3159.0;583.0;406.0;435.0;545.0;273.0
2136;121680;7390;137;188;141;84;1048;2123;1631;3815;550;8617;12442;714.0;3111.0;478.0;335.0;357.0;448.0;238.0
2137;124816;7732;137;200;178;97;1048;2259;2059;4405;612;9771;13758;732.0;3255.0;507.0;347.0;381.0;468.0;258.0
2138;122188;7495;122;170;205;84;933;1920;2371;3815;581;9039;12911;717.0;3155.0;386.0;259.0;296.0;366.0;253.0
2139;125538;7540;128;174;174;88;979;1965;2013;3996;564;8953;12863;736.0;3174.0;552.0;378.0;416.0;512.0;242.0
2140;122200;7395;156;180;181;93;1193;2033;2094;4224;610;9544;13374;717.0;3113.0;637.0;444.0;473.0;587.0;300.0
2141;124903;7655;144;192;161;78;1101;2168;1862;3542;575;8673;12629;733.0;3223.0;459.0;304.0;336.0;421.0;255.0
2142;122283;7508;139;170;158;93;1063;1920;1828;4224;560;9035;12913;717.0;3161.0;589.0;403.0;430.0;540.0;252.0
2143;125574;7782;153;188;155;97;1170;2123;1793;4405;593;9491;13503;736.0;3276.0;547.0;388.0;413.0;506.0;282.0
2144;121730;7333;148;163;140;84;1132;1841;1619;3815;535;8407;12208;714.0;3087.0;473.0;328.0;353.0;443.0;262.0
2145;125190;7780;150;173;176;98;1147;1954;2036;4451;597;9588;13597;734.0;3275.0;521.0;357.0;385.0;478.0;283.0
2146;122585;7449;157;180;174;95;1201;2033;2013;4314;606;9561;13416;719.0;3136.0;576.0;383.0;414.0;528.0;277.0
2147;125505;7575;132;194;147;78;1009;2191;1700;3542;551;8442;12367;736.0;3189.0;560.0;395.0;421.0;527.0;234.0
2148;122150;7498;139;186;177;96;1063;2101;2047;4360;598;9571;13444;716.0;3157.0;479.0;331.0;353.0;447.0;259.0
2149;124868;7687;142;188;161;104;1086;2123;1862;4723;595;9794;13762;732.0;3236.0;598.0;409.0;445.0;554.0;266.0
2150;121737;7393;153;183;180;94;1170;2067;2082;4269;610;9588;13414;714.0;3112.0;433.0;283.0;321.0;404.0;283.0
2151;124656;7610;141;175;158;73;1078;1976;1828;3315;547;8197;12132;731.0;3204.0;569.0;407.0;420.0;523.0;236.0
2152;121865;7382;139;180;181;88;1063;2033;2094;3996;588;9186;13009;715.0;3108.0;424.0;285.0;320.0;397.0;261.0
2153;125043;7610;158;195;161;95;1208;2202;1862;4314;609;9586;13523;733.0;3204.0;643.0;433.0;462.0;588.0;275.0
2154;122202;7380;168;183;147;90;1285;2067;1700;4087;588;9139;12963;717.0;3107.0;649.0;450.0;490.0;605.0;269.0
2155;124632;7707;165;188;180;95;1262;2123;2082;4314;628;9781;13757;731.0;3245.0;647.0;447.0;479.0;593.0;290.0
2156;122960;7424;129;200;157;95;986;2259;1816;4314;581;9375;13222;721.0;3126.0;447.0;320.0;322.0;408.0;247.0
2157;125087;7740;156;176;174;74;1193;1988;2013;3361;580;8555;12548;734.0;3259.0;584.0;389.0;422.0;534.0;270.0
2158;122928;7477;127;197;177;99;971;2225;2047;4496;600;9739;13608;721.0;3148.0;532.0;368.0;384.0;489.0;250.0
2159;124871;7682;161;206;178;83;1231;2326;2059;3769;628;9385;13351;732.0;3234.0;624.0;419.0;452.0;574.0;305.0
2160;122094;7522;149;161;157;85;1139;1818;1816;3860;552;8633;12516;716.0;3167.0;463.0;314.0;340.0;433.0;249.0
2161;125291;7573;140;192;166;91;1071;2168;1920;4133;589;9292;13215;735.0;3188.0;451.0;320.0;350.0;426.0;270.0
2162;122757;7665;138;190;177;91;1055;2146;2047;4133;596;9381;13328;720.0;3227.0;477.0;327.0;354.0;448.0;270.0
2163;125044;7722;119;182;171;88;910;2055;1978;3996;560;8939;12923;733.0;3251.0;368.0;251.0;275.0;344.0;261.0
2164;122715;7507;156;186;160;99;1193;2101;1851;4496;601;9641;13521;720.0;3160.0;623.0;447.0;444.0;573.0;253.0
2165;124903;7621;121;178;190;97;925;2010;2198;4405;586;9538;13479;733.0;3208.0;451.0;308.0;348.0;415.0;258.0
2166;123337;7517;161;173;160;93;1231;1954;1851;4224;587;9260;13148;723.0;3165.0;641.0;457.0;471.0;591.0;288.0
2167;125252;7575;135;203;155;85;1032;2293;1793;3860;578;8978;12902;735.0;3189.0;465.0;304.0;346.0;430.0;248.0
2168;123317;7448;158;191;161;98;1208;2157;1862;4451;608;9678;13537;723.0;3136.0;523.0;334.0;379.0;482.0;304.0
2169;124325;7592;124;188;164;97;948;2123;1897;4405;573;9373;13298;729.0;3196.0;433.0;315.0;338.0;408.0;240.0
2170;124356;7637;152;210;160;88;1162;2372;1851;3996;610;9381;13325;729.0;3215.0;542.0;379.0;408.0;503.0;264.0
2171;124298;7569;141;156;161;96;1078;1762;1862;4360;554;9062;12978;729.0;3187.0;517.0;338.0;375.0;473.0;265.0
2172;125017;7709;152;178;157;102;1162;2010;1816;4632;589;9620;13599;733.0;3246.0;486.0;315.0;357.0;444.0;268.0
2173;124847;7634;143;180;177;90;1094;2033;2047;4087;590;9261;13207;732.0;3214.0;503.0;336.0;376.0;475.0;268.0
2174;124903;7684;164;201;166;92;1254;2270;1920;4178;623;9622;13590;733.0;3235.0;646.0;443.0;482.0;601.0;289.0
2175;124557;7741;143;196;182;78;1094;2213;2105;3542;599;8954;12944;731.0;3259.0;548.0;386.0;428.0;517.0;278.0
2176;125171;7677;155;213;168;88;1185;2405;1943;3996;624;9529;13495;734.0;3232.0;531.0;378.0;390.0;488.0;283.0
2177;123966;7669;179;184;161;106;1369;2078;1862;4814;630;10123;14079;727.0;3229.0;656.0;436.0;472.0;606.0;297.0
2178;124696;7728;130;200;170;85;994;2259;1966;3860;585;9079;13064;731.0;3254.0;464.0;312.0;346.0;428.0;255.0
2179;123663;7573;136;203;171;88;1040;2293;1978;3996;598;9307;13220;725.0;3188.0;539.0;377.0;397.0;499.0;274.0
2180;124468;7515;135;186;167;96;1032;2101;1932;4360;584;9425;13319;730.0;3164.0;530.0;368.0;387.0;488.0;264.0
2181;123654;7574;135;174;159;94;1032;1965;1839;4269;562;9105;13019;725.0;3189.0;533.0;374.0;399.0;496.0;249.0
2182;125334;7750;153;175;162;94;1170;1976;1874;4269;584;9289;13287;735.0;3263.0;648.0;456.0;488.0;601.0;282.0
2183;123628;7607;142;180;177;90;1086;2033;2047;4087;589;9253;13181;725.0;3203.0;530.0;369.0;386.0;491.0;270.0
2184;124561;7643;141;192;161;77;1078;2168;1862;3497;571;8605;12554;731.0;3218.0;609.0;431.0;442.0;565.0;273.0
2185;124037;7531;136;181;143;82;1040;2044;1654;3724;542;8462;12360;727.0;3171.0;490.0;320.0;344.0;452.0;250.0
2186;124546;7547;150;188;168;92;1147;2123;1943;4178;598;9391;13298;730.0;3177.0;552.0;367.0;407.0;513.0;274.0
2187;124218;7624;127;194;163;83;971;2191;1885;3769;567;8816;12755;729.0;3210.0;456.0;314.0;334.0;419.0;241.0
2188;124138;7482;132;189;149;73;1009;2134;1724;3315;543;8182;12060;728.0;3150.0;480.0;330.0;363.0;447.0;228.0
2189;124653;7619;136;172;159;97;1040;1942;1839;4405;564;9226;13165;731.0;3208.0;486.0;339.0;370.0;457.0;255.0
2190;123790;7424;122;204;153;86;933;2304;1770;3906;565;8913;12765;726.0;3126.0;534.0;382.0;407.0;497.0;243.0
2191;125666;7596;128;195;153;94;979;2202;1770;4269;570;9220;13155;737.0;3198.0;495.0;349.0;372.0;456.0;264.0
2192;124057;7653;148;158;162;92;1132;1784;1874;4178;560;8968;12918;728.0;3222.0;530.0;355.0;401.0;489.0;267.0
2193;125747;7743;144;191;165;83;1101;2157;1909;3769;583;8936;12934;738.0;3260.0;707.0;503.0;526.0;652.0;274.0
2194;124320;7481;150;171;169;116;1147;1931;1955;5268;606;10301;14180;729.0;3150.0;499.0;330.0;356.0;457.0;266.0
2195;125138;7641;157;191;150;78;1201;2157;1735;3542;576;8635;12586;734.0;3217.0;706.0;504.0;528.0;651.0;274.0
2196;124669;7407;134;164;145;97;1025;1852;1677;4405;540;8959;12808;731.0;3118.0;460.0;306.0;335.0;426.0;237.0
2197;124644;7579;141;186;147;82;1078;2101;1700;3724;556;8603;12525;731.0;3191.0;646.0;457.0;479.0;590.0;251.0
2198;123884;7659;156;162;182;76;1193;1830;2105;3451;576;8579;12530;727.0;3224.0;676.0;456.0;508.0;629.0;297.0
2199;126154;7781;156;190;139;99;1193;2146;1608;4496;584;9443;13459;740.0;3276.0;496.0;348.0;368.0;464.0;264.0
2200;124392;7437;137;189;151;83;1048;2134;1747;3769;560;8698;12559;730.0;3131.0;583.0;399.0;430.0;542.0;252.0
2201;126183;7753;115;189;152;84;879;2134;1758;3815;540;8586;12590;740.0;3264.0;437.0;295.0;316.0;404.0;246.0
2202;124640;7427;129;189;149;98;986;2134;1724;4451;565;9295;13153;731.0;3127.0;484.0;343.0;357.0;445.0;261.0
2203;126491;7731;152;177;179;77;1162;1999;2071;3497;585;8729;12726;742.0;3255.0;564.0;383.0;433.0;528.0;265.0
2204;124046;7486;142;180;149;94;1086;2033;1724;4269;565;9112;12992;728.0;3152.0;556.0;392.0;410.0;517.0;262.0
2205;125465;7666;158;183;133;92;1208;2067;1538;4178;566;8991;12954;736.0;3227.0;533.0;373.0;393.0;491.0;270.0
2206;123675;7543;129;185;159;78;986;2089;1839;3542;551;8456;12357;725.0;3176.0;470.0;322.0;351.0;444.0;247.0
2207;125402;7652;156;188;160;110;1193;2123;1851;4996;614;10163;14120;735.0;3222.0;570.0;400.0;419.0;524.0;280.0
2208;123042;7483;136;171;165;71;1040;1931;1909;3224;543;8104;11976;722.0;3150.0;562.0;383.0;412.0;511.0;241.0
2209;124734;7450;165;171;149;94;1262;1931;1724;4269;579;9186;13054;732.0;3136.0;676.0;482.0;509.0;632.0;270.0
2210;123384;7418;145;184;157;91;1109;2078;1816;4133;577;9136;12983;724.0;3123.0;602.0;403.0;438.0;556.0;260.0
2211;124132;7450;146;171;170;85;1116;1931;1966;3860;572;8873;12737;728.0;3136.0;529.0;358.0;397.0;486.0;273.0
2212;123378;7704;149;191;155;96;1139;2157;1793;4360;591;9449;13416;724.0;3243.0;585.0;385.0;430.0;542.0;281.0
2213;123169;7722;151;169;172;74;1155;1909;1990;3361;566;8415;12388;722.0;3251.0;651.0;464.0;474.0;595.0;262.0
2214;122189;7414;144;168;161;90;1101;1897;1862;4087;563;8947;12785;717.0;3121.0;607.0;424.0;440.0;554.0;270.0
2215;122690;7652;144;204;159;98;1101;2304;1839;4451;605;9695;13637;720.0;3222.0;682.0;483.0;513.0;636.0;284.0
2216;121698;7575;141;196;174;90;1078;2213;2013;4087;601;9391;13294;714.0;3189.0;571.0;400.0;443.0;533.0;261.0
2217;122652;7534;113;149;165;94;864;1683;1909;4269;521;8725;12616;719.0;3172.0;479.0;328.0;352.0;438.0;218.0
2218;121353;7382;131;189;186;90;1002;2134;2152;4087;596;9375;13195;712.0;3108.0;513.0;367.0;380.0;473.0;289.0
2219;121976;7399;137;169;159;110;1048;1909;1839;4996;575;9792;13622;715.0;3115.0;526.0;371.0;410.0;494.0;251.0
2220;121972;7554;160;184;154;86;1224;2078;1781;3906;584;8989;12884;715.0;3180.0;618.0;426.0;455.0;574.0;271.0
2221;120914;7532;127;223;158;92;971;2518;1828;4178;600;9495;13375;709.0;3171.0;527.0;370.0;408.0;486.0;252.0
2222;121339;7423;138;198;164;94;1055;2236;1897;4269;594;9457;13294;712.0;3125.0;603.0;425.0;446.0;560.0;268.0
