Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14204;844;0;309296;5143;62708;225;3720;433.0;225.0;119.0;231.0;191.0;117.0;512.0;369.0;396.0;478.0;225.0
2024;1136192;14688;1237;0;315832;4485;63648;261;3791;399.0;261.0;152.0;207.0;177.0;124.0;665.0;469.0;497.0;617.0;261.0
2025;1149643;14029;2007;0;321258;4293;65353;151;3805;377.0;151.0;100.0;198.0;134.0;96.0;424.0;290.0;319.0;395.0;151.0
2026;1161665;13384;2974;0;326564;4262;65784;152;3800;375.0;152.0;99.0;175.0;142.0;111.0;367.0;255.0;269.0;347.0;152.0
2027;1172075;14020;3910;0;331592;4246;67504;176;3919;343.0;176.0;103.0;181.0;130.0;105.0;380.0;260.0;273.0;343.0;176.0
2028;1182185;14599;5017;0;336510;4272;67893;152;4073;378.0;152.0;92.0;203.0;143.0;92.0;443.0;309.0;330.0;411.0;152.0
2029;1191767;14790;6097;0;341988;4288;69515;145;4019;386.0;145.0;91.0;204.0;131.0;105.0;296.0;198.0;226.0;280.0;145.0
2030;1200460;13140;6598;0;347649;4299;69999;165;4193;409.0;165.0;93.0;221.0;159.0;101.0;303.0;206.0;220.0;281.0;165.0
2031;1207002;13889;6860;0;353195;4254;71836;152;4200;452.0;152.0;95.0;231.0;167.0;111.0;398.0;285.0;292.0;369.0;152.0
2032;1214031;14744;7274;0;357134;4180;72182;164;4228;442.0;164.0;110.0;212.0;157.0;127.0;458.0;316.0;341.0;423.0;164.0
2033;1221501;14939;7728;0;360472;4107;73382;147;4375;427.0;147.0;91.0;236.0;134.0;113.0;345.0;244.0;261.0;321.0;147.0
2034;1228712;13987;8356;0;363629;4076;73625;169;4302;448.0;169.0;106.0;207.0;182.0;122.0;437.0;306.0;329.0;405.0;169.0
2035;1234343;12856;9042;0;366768;4042;74599;160;4370;401.0;160.0;80.0;225.0;151.0;105.0;276.0;177.0;202.0;255.0;160.0
2036;1238157;13770;9993;0;370309;4032;75031;175;4361;433.0;175.0;114.0;226.0;157.0;111.0;465.0;312.0;345.0;432.0;175.0
2037;1241934;15323;10882;0;374451;3972;75907;139;4524;439.0;139.0;98.0;223.0;155.0;102.0;317.0;205.0;223.0;286.0;139.0
2038;1246375;13718;11474;0;379110;3948;76739;165;4537;450.0;165.0;90.0;233.0;170.0;122.0;332.0;229.0;264.0;311.0;165.0
2039;1248619;14034;12356;0;384373;3923;77966;176;4596;447.0;176.0;98.0;233.0;188.0;104.0;390.0;275.0;286.0;358.0;176.0
2040;1250297;14293;12482;0;389606;3925;79010;182;4611;455.0;182.0;93.0;245.0;182.0;117.0;390.0;277.0;295.0;364.0;182.0
2041;1252108;12335;12940;0;394966;3901;80050;180;4686;467.0;180.0;91.0;263.0;170.0;123.0;329.0;231.0;244.0;306.0;180.0
2042;1251503;14029;13055;0;400137;3843;81317;161;4669;423.0;161.0;99.0;214.0;158.0;113.0;316.0;221.0;242.0;293.0;161.0
