Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13959;855;0;309296;5158;93890;396;5519;433.0;396.0;203.0;258.0;244.0;124.0;1009.0;733.0;774.0;940.0;396.0
2024;1135936;14098;1266;0;315832;4329;95876;423;5656;377.0;423.0;229.0;226.0;219.0;126.0;995.0;693.0;742.0;924.0;423.0
2025;1148768;15076;2083;0;321261;3993;97854;215;5755;324.0;215.0;120.0;186.0;146.0;87.0;504.0;342.0;391.0;474.0;215.0
2026;1161761;13597;2893;0;326566;3944;99026;218;5728;307.0;218.0;129.0;155.0;139.0;102.0;520.0;352.0;382.0;484.0;218.0
2027;1172465;13908;4043;0;331594;3928;101125;232;5915;284.0;232.0;129.0;161.0;135.0;91.0;542.0;364.0;388.0;493.0;232.0
2028;1182330;14066;4882;0;336515;3966;102085;236;6049;304.0;236.0;130.0;189.0;136.0;85.0;641.0;440.0;474.0;589.0;236.0
2029;1191514;13855;5876;0;341997;3955;104176;236;6127;317.0;236.0;129.0;186.0;143.0;95.0;523.0;362.0;392.0;483.0;236.0
2030;1199493;15484;6654;0;347661;3952;105349;241;6223;336.0;241.0;131.0;202.0;156.0;88.0;512.0;363.0;378.0;480.0;241.0
2031;1208323;14567;6799;0;353189;3904;107622;231;6283;358.0;231.0;127.0;198.0;164.0;100.0;479.0;329.0;355.0;450.0;231.0
2032;1216091;14444;7171;0;357152;3848;108751;256;6446;368.0;256.0;139.0;198.0;176.0;111.0;622.0;434.0;466.0;571.0;256.0
2033;1223364;13594;7817;0;360490;3771;109922;228;6499;348.0;228.0;131.0;213.0;143.0;89.0;523.0;372.0;388.0;485.0;228.0
2034;1229141;13878;8471;0;363646;3709;110830;245;6486;359.0;245.0;133.0;184.0;171.0;116.0;510.0;346.0;372.0;465.0;245.0
2035;1234548;13450;9198;0;366802;3691;111795;203;6599;322.0;203.0;91.0;200.0;145.0;89.0;334.0;209.0;233.0;305.0;203.0
2036;1238800;14508;10110;0;370351;3721;112736;249;6560;360.0;249.0;145.0;201.0;166.0;97.0;702.0;491.0;528.0;646.0;249.0
2037;1243198;13654;10673;0;374509;3671;113865;228;6826;363.0;228.0;135.0;210.0;155.0;91.0;561.0;385.0;412.0;516.0;228.0
2038;1246179;13301;11548;0;379139;3625;115266;256;6785;378.0;256.0;134.0;211.0;178.0;111.0;536.0;359.0;405.0;501.0;256.0
2039;1247932;14275;12106;0;384432;3584;116700;259;6896;381.0;259.0;145.0;203.0;192.0;100.0;516.0;348.0;375.0;473.0;259.0
2040;1250101;13452;12468;0;389654;3568;118655;252;7000;381.0;252.0;129.0;219.0;176.0;109.0;525.0;370.0;389.0;484.0;252.0
2041;1251085;13414;12860;0;395047;3547;119848;269;7044;385.0;269.0;143.0;223.0;180.0;108.0;620.0;427.0;453.0;570.0;269.0
2042;1251639;13999;13263;0;400235;3489;121997;243;7018;350.0;243.0;139.0;185.0;167.0;102.0;462.0;312.0;356.0;430.0;243.0
