Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13927;784;0;309297;5141;62706;226;3720;433.0;226.0;119.0;231.0;191.0;118.0;510.0;370.0;394.0;476.0;226.0
2024;1135975;13740;1286;0;315832;4482;63641;268;3792;399.0;268.0;155.0;211.0;177.0;124.0;676.0;475.0;506.0;629.0;268.0
2025;1148429;14594;2108;0;321259;4317;65354;149;3804;377.0;149.0;99.0;199.0;133.0;95.0;424.0;293.0;322.0;396.0;149.0
2026;1160915;14652;2857;0;326568;4271;65785;154;3805;375.0;154.0;97.0;174.0;147.0;111.0;359.0;250.0;262.0;336.0;154.0
2027;1172710;14021;3939;0;331594;4253;67507;175;3916;344.0;175.0;101.0;182.0;134.0;102.0;388.0;262.0;277.0;351.0;175.0
2028;1182792;13310;5243;0;336513;4276;67896;141;4075;378.0;141.0;88.0;203.0;135.0;93.0;400.0;279.0;296.0;370.0;141.0
2029;1190859;15114;5941;0;341995;4287;69521;146;4020;389.0;146.0;88.0;208.0;129.0;110.0;288.0;193.0;218.0;273.0;146.0
2030;1200032;14911;6533;0;347658;4298;70001;169;4193;410.0;169.0;99.0;219.0;161.0;100.0;329.0;224.0;247.0;307.0;169.0
2031;1208410;12955;6902;0;353179;4251;71834;148;4197;451.0;148.0;97.0;227.0;165.0;110.0;392.0;280.0;289.0;364.0;148.0
2032;1214463;12954;7177;0;357136;4210;72169;169;4227;443.0;169.0;106.0;214.0;162.0;130.0;428.0;298.0;319.0;397.0;169.0
2033;1220240;13903;7635;0;360453;4130;73388;152;4380;432.0;152.0;90.0;238.0;142.0;114.0;339.0;241.0;255.0;313.0;152.0
2034;1226508;14138;8413;0;363608;4062;73615;152;4301;446.0;152.0;97.0;201.0;181.0;119.0;396.0;274.0;295.0;366.0;152.0
2035;1232233;13989;9279;0;366791;4041;74613;150;4370;402.0;150.0;77.0;220.0;148.0;107.0;261.0;173.0;195.0;241.0;150.0
2036;1236943;14075;9959;0;370314;4059;75036;171;4360;439.0;171.0;109.0;232.0;155.0;114.0;455.0;304.0;337.0;420.0;171.0
2037;1241059;12897;10778;0;374460;3985;75918;150;4527;437.0;150.0;102.0;228.0;154.0;103.0;340.0;222.0;243.0;312.0;150.0
2038;1243178;13317;11475;0;379122;3966;76752;157;4536;449.0;157.0;90.0;236.0;161.0;119.0;329.0;227.0;262.0;312.0;157.0
2039;1245020;13050;12265;0;384405;3926;77969;166;4598;457.0;166.0;91.0;238.0;189.0;105.0;326.0;221.0;242.0;299.0;166.0
2040;1245805;13777;12499;0;389627;3935;79013;200;4613;459.0;200.0;100.0;245.0;190.0;124.0;409.0;290.0;307.0;378.0;200.0
2041;1247083;13945;12794;0;394983;3917;80033;182;4682;467.0;182.0;93.0;262.0;169.0;125.0;349.0;246.0;257.0;325.0;182.0
2042;1248234;14269;13141;0;400163;3853;81336;148;4672;424.0;148.0;95.0;212.0;156.0;109.0;321.0;227.0;246.0;300.0;148.0
