Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13311;890;0;309297;5143;125351;516;7424;433.0;516.0;268.0;277.0;276.0;128.0;1350.0;977.0;1044.0;1267.0;516.0
2024;1135253;13653;1227;0;315833;4194;128036;557;7561;341.0;557.0;307.0;232.0;240.0;119.0;1395.0;970.0;1035.0;1295.0;557.0
2025;1147679;14210;2066;0;321258;3779;130532;327;7656;271.0;327.0;181.0;177.0;152.0;88.0;759.0;526.0;574.0;707.0;327.0
2026;1159823;13532;2995;0;326568;3662;132354;290;7715;258.0;290.0;156.0;151.0;149.0;92.0;650.0;446.0;486.0;598.0;290.0
2027;1170360;13641;3908;0;331595;3651;134790;292;7812;230.0;292.0;147.0;149.0;145.0;81.0;569.0;372.0;409.0;518.0;292.0
2028;1180093;14801;4978;0;336510;3653;136406;311;8071;242.0;311.0;158.0;166.0;144.0;85.0;798.0;551.0;588.0;739.0;311.0
2029;1189916;14894;5933;0;341988;3633;138754;324;8162;226.0;324.0;169.0;154.0;150.0;77.0;776.0;544.0;586.0;719.0;324.0
2030;1198877;15535;6631;0;347661;3633;140895;345;8195;259.0;345.0;179.0;169.0;169.0;87.0;732.0;496.0;545.0;682.0;345.0
2031;1207781;14192;6710;0;353195;3570;143369;307;8344;285.0;307.0;167.0;172.0;166.0;87.0;666.0;452.0;476.0;614.0;307.0
2032;1215263;13764;7395;0;357145;3507;145382;313;8609;285.0;313.0;162.0;181.0;169.0;86.0;791.0;552.0;588.0;723.0;313.0
2033;1221632;14107;7633;0;360486;3434;146572;302;8614;261.0;302.0;152.0;185.0;143.0;83.0;610.0;428.0;468.0;572.0;302.0
2034;1228106;14563;8341;0;363647;3407;148028;323;8707;283.0;323.0;166.0;167.0;173.0;100.0;737.0;504.0;545.0;678.0;323.0
2035;1234328;13749;9155;0;366817;3364;149134;303;8815;254.0;303.0;146.0;174.0;153.0;84.0;539.0;353.0;388.0;495.0;303.0
2036;1238922;14724;10038;0;370386;3371;150596;317;8774;292.0;317.0;173.0;172.0;170.0;94.0;713.0;492.0;529.0;660.0;317.0
2037;1243608;14823;10836;0;374533;3319;151945;290;9090;284.0;290.0;154.0;181.0;170.0;69.0;678.0;462.0;500.0;623.0;290.0
2038;1247595;14155;11397;0;379187;3305;153886;337;9048;292.0;337.0;172.0;195.0;170.0;92.0;791.0;541.0;605.0;737.0;337.0
2039;1250353;13311;12019;0;384465;3257;155795;348;9178;310.0;348.0;183.0;185.0;191.0;99.0;785.0;548.0;576.0;722.0;348.0
2040;1251645;14782;12565;0;389683;3214;158227;349;9369;313.0;349.0;153.0;203.0;200.0;106.0;595.0;414.0;456.0;553.0;349.0
2041;1253862;13190;12854;0;395072;3169;159979;350;9458;288.0;350.0;186.0;186.0;181.0;85.0;866.0;607.0;649.0;799.0;350.0
2042;1254198;13898;13154;0;400273;3132;162734;329;9361;273.0;329.0;189.0;163.0;161.0;89.0;775.0;531.0;577.0;715.0;329.0
