Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14280;871;0;309296;5147;15656;56;934;433.0;56.0;44.0;197.0;138.0;110.0;112.0;81.0;88.0;109.0;56.0
2024;1136241;14552;1247;0;315832;4659;15897;65;987;432.0;65.0;57.0;195.0;132.0;113.0;217.0;155.0;156.0;201.0;65.0
2025;1149546;15292;2004;0;321259;4640;16367;38;921;444.0;38.0;36.0;213.0;125.0;108.0;101.0;75.0;80.0;95.0;38.0
2026;1162834;14104;3012;0;326569;4655;16439;31;974;463.0;31.0;26.0;206.0;138.0;124.0;96.0;71.0;73.0;92.0;31.0
2027;1173926;13390;4065;0;331597;4668;16900;42;1021;428.0;42.0;39.0;206.0;115.0;110.0;114.0;80.0;81.0;102.0;42.0
2028;1183251;12923;5053;0;336510;4763;16997;35;1005;490.0;35.0;34.0;241.0;135.0;115.0;89.0;64.0;69.0;86.0;35.0
2029;1191121;14014;5904;0;341994;4757;17330;45;996;475.0;45.0;47.0;233.0;128.0;112.0;85.0;58.0;64.0;79.0;45.0
2030;1199231;14891;6538;0;347660;4768;17526;49;1015;515.0;49.0;41.0;252.0;155.0;116.0;113.0;77.0;79.0;103.0;49.0
2031;1207584;14145;6999;0;353200;4746;17907;30;1015;555.0;30.0;36.0;257.0;156.0;136.0;89.0;60.0;65.0;83.0;30.0
2032;1214730;13853;7214;0;357130;4679;18061;38;1083;572.0;38.0;38.0;260.0;166.0;146.0;91.0;61.0;70.0;85.0;38.0
2033;1221369;13234;7749;0;360459;4630;18310;41;1133;533.0;41.0;39.0;265.0;141.0;129.0;83.0;56.0;61.0;77.0;41.0
2034;1226854;14189;8353;0;363607;4571;18391;48;1075;561.0;48.0;44.0;241.0;187.0;137.0;109.0;80.0;85.0;101.0;48.0
2035;1232690;13833;9223;0;366760;4550;18660;40;1100;527.0;40.0;28.0;277.0;147.0;115.0;77.0;47.0;56.0;70.0;40.0
2036;1237300;14650;9853;0;370308;4550;18684;40;1080;556.0;40.0;48.0;248.0;167.0;133.0;118.0;83.0;87.0;110.0;40.0
2037;1242097;13241;10810;0;374409;4515;18989;33;1162;558.0;33.0;45.0;263.0;153.0;130.0;44.0;27.0;33.0;41.0;33.0
2038;1244528;14502;11421;0;379064;4478;19143;56;1100;553.0;56.0;44.0;269.0;161.0;135.0;123.0;85.0;90.0;112.0;56.0
2039;1247609;13615;12355;0;384375;4461;19495;44;1125;587.0;44.0;42.0;285.0;176.0;128.0;87.0;57.0;60.0;81.0;44.0
2040;1248869;13972;12484;0;389560;4430;19746;42;1126;569.0;42.0;35.0;275.0;164.0;137.0;62.0;42.0;47.0;57.0;42.0
2041;1250357;15158;13073;0;394930;4441;19873;40;1202;580.0;40.0;38.0;293.0;153.0;136.0;123.0;91.0;91.0;114.0;40.0
2042;1252442;12453;13044;0;400089;4406;20293;40;1108;556.0;40.0;49.0;267.0;143.0;137.0;104.0;75.0;79.0;99.0;40.0
