Edad;2023;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2123;2124;2125;2126;2127;2128;2129;2130;2131;2132;2133;2134;2135;2136;2137;2138;2139;2140;2141;2142;2143;2144;2145;2146;2147;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209;2210;2211;2212;2213;2214;2215;2216;2217;2218;2219;2220;2221;2222
0;8243;8243;9809;9580;9676;8819;8496;8309;8650;8413;9145;8867;9281;8531;9357;8828;9226;9374;9395;9297;8289;9238;8492;9627;9615;9162;8340;8259;8065;8116;8672;9617;9506;9425;8589;9368;10321;9201;9295;8404;8426;8602;8561;9258;9001;9070;9060;9167;9343;8905;9931;9039;7937;9294;9228;8839;8816;9421;8809;9148;9005;8765;8570;9258;8887;8632;8612;8515;8897;9302;9306;8398;8339;9063;9885;9309;8585;8287;9361;8746;9298;9406;9742;8773;9098;9702;9220;9230;8324;8589;9156;9033;9052;9267;9547;7451;9103;9084;8751;8515;9044;9240;9263;8660;9288;8889;9288;9800;9016;9552;8788;9500;8585;9341;8908;8459;9004;9582;9593;8748;8510;7858;9171;8470;9245;9195;8956;9022;9444;8398;8764;9154;8896;9228;8523;8336;9436;9951;8983;8651;9623;9549;8991;8565;8886;9919;8581;9261;9312;9769;9180;8770;8929;8620;9175;8649;9364;8309;9483;9723;9023;9373;8306;9492;9149;9584;10122;9523;8902;9077;8847;8797;9216;9736;8589;9351;8892;9202;8844;9822;9053;8994;8404;9093;9084;8972;8995;9334;9250;9262;8123;8575;8649;9214;8606;8473;8841;9058;8660;8808;9478
1;10130;10130;8645;10221;10012;10056;9207;8864;8719;9001;8745;9549;9224;9736;8891;9684;9257;9615;9817;9832;9742;8689;9600;8875;9960;10049;9560;8664;8673;8499;8457;9092;9949;9825;9888;8965;9738;10731;9561;9615;8768;8842;8952;8998;9711;9415;9436;9384;9513;9735;9295;10348;9383;8277;9659;9561;9175;9181;9789;9114;9535;9413;9150;8936;9687;9292;9043;9075;8908;9356;9622;9808;8758;8736;9440;10329;9810;8975;8709;9781;9176;9683;9764;10101;9185;9537;10078;9630;9632;8680;8903;9552;9403;9426;9693;9938;7856;9492;9518;9232;8895;9386;9624;9599;9081;9669;9327;9698;10133;9420;9893;9146;9911;8917;9791;9373;8933;9385;9997;9956;9153;8940;8241;9476;8871;9598;9606;9393;9427;9879;8797;9149;9587;9318;9667;8914;8730;9832;10387;9371;9047;9975;9950;9421;8943;9256;10330;9006;9661;9668;10217;9555;9116;9302;9038;9622;9009;9840;8714;9836;10139;9444;9846;8697;9891;9637;10018;10556;9914;9228;9506;9196;9235;9592;10123;8961;9710;9294;9502;9233;10275;9474;9414;8837;9506;9478;9425;9398;9805;9609;9658;8463;9040;8983;9656;9063;8891;9202;9435;9023;9213
2;10059;10059;10554;9058;10664;10403;10439;9596;9290;9082;9361;9144;9924;9644;10095;9232;10102;9661;10013;10278;10269;10149;9047;10019;9226;10365;10486;9895;9080;9090;8873;8866;9458;10276;10239;10269;9334;10149;11059;9872;9973;9145;9243;9386;9434;10185;9788;9811;9758;9930;10109;9660;10715;9703;8613;9965;9848;9543;9531;10095;9549;9922;9827;9546;9357;10073;9677;9482;9438;9357;9672;10071;10204;9144;9085;9905;10778;10185;9424;9105;10233;9542;10026;10124;10526;9639;9871;10562;10024;10032;9017;9333;9943;9818;9816;10102;10294;8252;9939;9984;9639;9223;9732;9957;9983;9488;10118;9760;10019;10559;9835;10262;9592;10286;9377;10275;9820;9295;9819;10373;10358;9577;9319;8530;9835;9248;9987;10002;9785;9870;10274;9206;9581;9992;9784;10060;9355;9107;10301;10755;9754;9428;10321;10358;9796;9333;9677;10744;9382;10036;10078;10593;9922;9467;9754;9444;9991;9442;10281;9122;10277;10535;9922;10199;9124;10375;10047;10492;10938;10233;9638;9821;9631;9645;9971;10499;9287;10103;9624;9865;9667;10686;9865;9886;9275;9869;9904;9851;9820;10207;10048;10009;8913;9384;9442;10107;9512;9309;9586;9808;9479
3;11641;11641;10453;10991;9491;11004;10771;10808;10020;9684;9451;9731;9574;10386;10005;10410;9647;10539;10091;10493;10712;10684;10512;9475;10386;9632;10798;10854;10326;9498;9450;9298;9219;9785;10732;10648;10636;9708;10476;11398;10255;10401;9497;9668;9879;9874;10569;10138;10165;10146;10355;10532;10016;11091;10034;8909;10273;10243;9909;9849;10493;9954;10309;10214;9949;9788;10499;10089;9886;9841;9718;10129;10454;10613;9556;9551;10375;11130;10634;9830;9586;10639;9893;10372;10490;10982;9993;10330;10971;10421;10367;9427;9701;10333;10228;10150;10494;10690;8671;10408;10362;9991;9576;10048;10401;10332;9933;10551;10111;10444;10932;10210;10682;9943;10708;9836;10728;10220;9740;10198;10790;10785;9988;9631;8911;10177;9633;10409;10402;10207;10212;10648;9665;10019;10423;10161;10486;9767;9497;10694;11098;10098;9815;10736;10678;10165;9769;10105;11134;9726;10453;10429;10962;10297;9890;10185;9800;10433;9851;10660;9552;10684;10959;10346;10602;9598;10819;10459;10858;11297;10649;9989;10312;9984;10063;10310;10877;9668;10391;9981;10287;10075;11097;10341;10270;9653;10303;10334;10305;10192;10594;10419;10426;9229;9828;9899;10503;9922;9699;9975;10238
4;13490;13490;12023;10916;11394;9873;11354;11165;11225;10361;10063;9825;10122;9984;10760;10364;10839;10077;10973;10526;10891;11119;11052;10909;9847;10784;10051;11153;11259;10721;9853;9893;9638;9548;10198;11133;11018;11069;10073;10792;11769;10719;10775;9954;10102;10315;10244;10930;10520;10576;10565;10748;10908;10360;11449;10347;9241;10655;10589;10270;10257;10899;10375;10679;10653;10331;10204;10949;10448;10350;10173;10141;10489;10831;10998;10034;10000;10778;11546;10981;10277;9988;10961;10249;10778;10885;11331;10434;10721;11334;10753;10806;9775;10083;10724;10639;10505;10861;11111;9153;10801;10703;10364;9920;10486;10755;10809;10364;10913;10536;10885;11310;10643;11028;10372;11158;10324;11093;10667;10133;10621;11199;11149;10276;9997;9253;10589;10048;10801;10843;10660;10625;11068;10117;10475;10821;10618;10855;10212;9859;11062;11475;10454;10248;11091;11065;10632;10197;10489;11536;10152;10805;10748;11330;10698;10321;10537;10207;10784;10226;11092;9977;11104;11350;10749;11069;10051;11240;10821;11202;11739;10982;10447;10667;10341;10443;10659;11302;10003;10792;10397;10701;10449;11570;10750;10654;10075;10663;10788;10656;10572;10989;10879;10734;9671;10270;10333;10929;10284;10097;10359
5;13683;13683;13890;12428;11359;11790;10214;11749;11575;11566;10692;10442;10230;10568;10311;11069;10806;11210;10478;11393;10960;11304;11494;11436;11249;10295;11197;10407;11548;11675;11096;10242;10233;10002;9971;10571;11474;11425;11416;10370;11169;12140;11069;11225;10422;10554;10730;10592;11298;10943;11011;10974;11187;11269;10679;11747;10683;9622;11034;10911;10678;10676;11335;10781;11110;11059;10728;10598;11318;10887;10640;10605;10542;10872;11241;11470;10489;10407;11183;11955;11436;10655;10331;11311;10660;11200;11235;11757;10848;11082;11656;11185;11174;10182;10461;11114;11022;10892;11283;11570;9618;11119;11097;10708;10351;10844;11266;11230;10724;11300;10935;11221;11712;11024;11485;10827;11620;10717;11534;11065;10544;11057;11600;11504;10665;10404;9648;10990;10429;11252;11257;10989;11040;11483;10586;10838;11224;11044;11259;10626;10207;11404;11854;10858;10588;11459;11528;11064;10602;10842;11985;10553;11169;11075;11791;11127;10701;10955;10627;11140;10613;11495;10383;11458;11760;11249;11522;10459;11603;11166;11624;12108;11442;10831;11071;10682;10844;11074;11599;10383;11164;10801;11101;10923;12022;11107;11102;10516;11108;11143;11101;10948;11407;11204;11133;10133;10709;10743;11317;10665;10512
6;12980;12980;14099;14298;12843;11733;12161;10594;12154;11913;11931;11073;10841;10641;10909;10678;11471;11179;11651;10937;11813;11373;11698;11941;11813;11661;10704;11562;10800;11993;12017;11488;10595;10561;10483;10368;10924;11907;11749;11749;10730;11628;12499;11527;11664;10829;10964;11120;10972;11723;11378;11396;11302;11567;11607;10993;12065;11055;9955;11369;11305;11086;11121;11725;11213;11493;11440;11139;10969;11777;11185;11073;10963;10923;11244;11661;11919;10877;10828;11528;12426;11780;11032;10701;11688;11098;11548;11692;12162;11181;11441;12092;11552;11581;10590;10866;11512;11420;11313;11747;11953;9983;11489;11437;11141;10774;11301;11690;11537;11115;11717;11333;11673;12044;11506;11966;11238;12028;11117;11910;11507;10995;11444;11906;11872;11037;10780;10055;11334;10835;11682;11648;11420;11478;11965;10945;11267;11638;11483;11623;11012;10531;11806;12265;11229;10974;11910;11916;11468;10951;11294;12414;10900;11538;11494;12240;11454;11150;11349;10989;11557;11011;11972;10744;11861;12242;11716;11945;10847;11929;11571;11973;12590;11811;11206;11451;11053;11258;11365;11981;10766;11566;11198;11512;11314;12393;11517;11480;10970;11456;11554;11451;11417;11706;11651;11564;10557;11131;11140;11717;11072
7;13650;13650;13399;14573;14710;13212;12104;12524;11045;12519;12277;12349;11473;11299;10972;11248;11094;11882;11554;12100;11381;12218;11761;12100;12314;12244;12090;11042;11983;11186;12386;12415;11875;10953;10999;10856;10736;11333;12209;12082;12151;11145;11974;12927;11961;12086;11227;11315;11467;11391;12173;11769;11772;11651;11898;11898;11332;12448;11449;10276;11775;11709;11501;11501;12133;11620;11927;11872;11469;11422;12093;11631;11443;11358;11313;11690;12100;12291;11337;11212;12015;12834;12130;11381;11109;12126;11444;11996;12106;12542;11522;11888;12463;11926;12022;10996;11263;11905;11875;11776;12150;12253;10325;11784;11838;11539;11227;11685;12042;11967;11576;12065;11795;12014;12486;11975;12422;11646;12427;11478;12303;11919;11416;11772;12289;12253;11403;11209;10447;11760;11231;12068;12080;11846;11972;12326;11384;11655;12043;11867;11993;11359;10916;12258;12611;11621;11400;12346;12280;11862;11361;11755;12769;11262;12000;11925;12599;11917;11523;11677;11422;11956;11453;12345;11121;12319;12690;12142;12334;11181;12354;11911;12439;12951;12205;11589;11812;11479;11579;11732;12412;11169;11977;11640;11928;11701;12807;11913;11940;11370;11836;11914;11895;11730;12135;12094;11977;10979;11471;11537;12116
8;15064;15064;14069;13839;15028;15068;13570;12511;12939;11378;12869;12642;12722;11903;11609;11293;11661;11504;12279;11985;12519;11785;12597;12148;12444;12752;12679;12476;11435;12401;11545;12786;12775;12196;11362;11403;11196;11157;11677;12548;12458;12597;11514;12416;13368;12399;12477;11625;11662;11859;11827;12569;12132;12119;11991;12221;12249;11732;12811;11790;10670;12138;12109;11884;11902;12538;11993;12356;12221;11907;11731;12556;12008;11819;11758;11794;12103;12492;12715;11757;11695;12426;13203;12463;11791;11550;12470;11880;12419;12489;12866;11974;12262;12861;12315;12425;11377;11644;12346;12338;12199;12489;12578;10666;12199;12189;12013;11649;12048;12482;12393;11994;12483;12157;12453;12948;12433;12830;12042;12806;11860;12717;12314;11724;12123;12691;12668;11816;11597;10912;12169;11649;12501;12502;12322;12360;12752;11809;12074;12400;12217;12344;11714;11331;12580;12988;12075;11790;12744;12629;12261;11742;12108;13159;11714;12446;12295;13017;12319;11907;12113;11809;12429;11831;12787;11591;12768;13095;12528;12652;11578;12685;12357;12821;13345;12589;11974;12220;11782;11949;12132;12795;11552;12432;12054;12293;12093;13232;12391;12332;11769;12187;12324;12206;12155;12626;12545;12380;11362;11917;11977
9;14903;14903;15064;14069;13839;15028;15068;13570;12511;12939;11378;12869;12642;12722;11903;11609;11293;11661;11504;12279;11985;12519;11785;12597;12148;12444;12752;12679;12476;11435;12401;11545;12786;12775;12196;11362;11403;11196;11157;11677;12548;12458;12597;11514;12416;13368;12399;12477;11625;11662;11859;11827;12569;12132;12119;11991;12221;12249;11732;12811;11790;10670;12138;12109;11884;11902;12538;11993;12356;12221;11907;11731;12556;12008;11819;11758;11794;12103;12492;12715;11757;11695;12426;13203;12463;11791;11550;12470;11880;12419;12489;12866;11974;12262;12861;12315;12425;11377;11644;12346;12338;12199;12489;12578;10666;12199;12189;12013;11649;12048;12482;12393;11994;12483;12157;12453;12948;12433;12830;12042;12806;11860;12717;12314;11724;12123;12691;12668;11816;11597;10912;12169;11649;12501;12502;12322;12360;12752;11809;12074;12400;12217;12344;11714;11331;12580;12988;12075;11790;12744;12629;12261;11742;12108;13159;11714;12446;12295;13017;12319;11907;12114;11809;12429;11831;12787;11591;12768;13095;12528;12652;11578;12685;12357;12821;13345;12589;11974;12220;11782;11949;12132;12795;11552;12432;12054;12293;12093;13232;12391;12332;11769;12187;12324;12206;12155;12626;12545;12380;11362;11917
10;14582;14582;14903;15064;14069;13839;15028;15068;13570;12511;12939;11378;12869;12642;12722;11903;11609;11293;11661;11504;12279;11985;12519;11785;12597;12148;12444;12752;12679;12476;11435;12401;11545;12786;12775;12196;11362;11403;11196;11157;11677;12548;12458;12597;11514;12416;13368;12399;12477;11625;11662;11859;11827;12569;12132;12119;11991;12221;12249;11732;12811;11790;10670;12138;12109;11885;11902;12538;11993;12356;12221;11907;11731;12556;12008;11819;11758;11794;12103;12492;12715;11757;11695;12426;13203;12463;11791;11550;12470;11880;12419;12489;12866;11974;12262;12861;12315;12425;11377;11644;12346;12338;12199;12489;12578;10666;12199;12189;12013;11649;12048;12482;12393;11994;12483;12157;12453;12948;12433;12830;12042;12806;11860;12717;12314;11724;12123;12691;12668;11816;11597;10912;12169;11649;12501;12502;12322;12360;12752;11809;12074;12400;12217;12344;11714;11331;12580;12988;12075;11790;12744;12629;12261;11742;12108;13159;11714;12446;12295;13017;12319;11907;12114;11809;12429;11831;12787;11591;12768;13095;12528;12652;11578;12685;12357;12821;13345;12589;11974;12220;11782;11949;12132;12795;11552;12432;12054;12293;12093;13232;12391;12332;11769;12187;12324;12206;12155;12626;12545;12380;11362
